Tcea1,Tram1,Sdhaf4,Ptp4a1,2010300C02Rik,Bzw1,Sumo1,Eef1b2,Acadl,Igfbp5,Arpc2,Tmbim1,Serpinb8,Actr3,Snrpe,Btg2,Elf3,Glrx2,Ier5,Gm10031,Pfdn2,Igsf9,H3f3a,Degs1,Marc2,Eprs,Rbm17,Thnsl1,Surf4,Hspa5,Psmb7,Rpl35,Prpf40a,Ssrp1,Kbtbd4,Ehf,Caprin1,Immp1l,Gchfr,Mrps5,Snrpb,Idh3b,Ddrgk1,Dstn,Naa20,Xrn2,Fkbp1a,Mapre1,Bpifa1,Dynlrb1,Eif6,Srsf6,R3hdml,Matn4,Sdc4,Sys1,Ctsa,Cebpb,Gnas,Atp5e,Adrm1,Tpd52l2,Ddx3x,Slc25a5,Hprt,Vma21,Idh3g,Ssr4,Atp6ap1,Lage3,Ubl4a,Maged1,Nono,Pbdc1,Pgk1,Hmgn5,Bex4,Wbp5,Sms,Egfl6,Stmn2,Car2,Mecom,Ufm1,Mbnl1,Mrpl24,Lmna,Rab25,Jtb,S100a14,S100a6,S100a7a,Gm9774,Lce3f,Tdrkh,Mcl1,Nras,Lrig2,Prpf38b,Camk2d,Ppa2,Eif4e,Fubp1,Wls,Lyn,Rab2a,Pnisr,Akirin2,Vcp,Sec61b,Atp6v1g1,6330416G13Rik,Tm2d1,Rnf11,Rad54l,Tspan1,Akr1a1,Atp6v0b,Svbp,Mycbp,Eva1b,Psmb2,Sfpq,Ak2,Fuca1,Id3,Srm,Tardbp,Pgd,Tprgl,Ube2j2,Gsap,Psmc2,Ppp1cb,Ctbp1,Wfs1,Lap3,Slc34a2,Ugdh,Tmem33,Ociad1,Cxcl5,Areg,G3bp2,Cxcl10,Ccni,Hnrnpdl,Plac8,Spp1,Rpl5,Atp5k,Iscu,Pebp1,Ppp1cc,Anapc5,Tmem120b,Rsrc2,Arl6ip4,Sbds,Eif4h,Cldn4,Cldn3,Ywhag,Ap1s1,Tsc22d4,Eif3b,Actb,Arpc1b,Gtf3a,Pon2,2610001J05Rik,Foxp2,Capza2,Lsm8,Calu,Akr1b3,Luc7l2,Ephb6,Pdia4,Hnrnpa2b1,Fkbp14,Gng12,Chmp3,Mrpl35,Sftpb,Rnf181,Vamp8,Mat2a,Tcf7l1,Aup1,Spr,Snrpg,Sec61a1,Adamts9,Foxp1,Sec13,Wnk1,Fkbp4,Gabarapl1,H2afj,Strap,Mgst1,Rassf8,Med21,1700049E15Rik,Cdc42ep5,Ube2s,Trim28,Gltscr2,Napa,Fosb,Gemin7,Pvrl2,Numbl,Sertad1,Psmc4,Spint2,Lsr,Rps11,Snrnp70,Nucb1,Cyth2,Tsg101,Ube3a,Klf13,Hddc3,Crebzf,Ucp2,Rab6a,Lamtor1,Eif3f,Eif4g2,Far1,Polr3e,Ypel3,Aldoa,Dctpp1,Ctf1,Fus,Armc5,Ifitm2,Rnh1,Hras,Ctsd,Mrpl23,Cd81,Lrp11,Cited2,Cd24a,Pcbd1,Sar1a,Sumo3,Rrp1,Gpx4,Zbtb7a,Eef2,Hmg20b,Ric8b,Arl1,Nudt4,Btg1,Atp2b1,Cct2,Lyz2,Rap1b,Tmbim4,Dctn2,Atp5b,Myl6,Rpl41,Cd63,Elavl1,Arglu1,Tm2d2,Lsm1,Gsr,Rbpms,Saraf,Mtmr7,Slc25a4,Klhl26,Crlf1,Jund,Dda1,Zfp961,Smim7,Smarca5,Ier2,Calr,Prdx2,Brd7,Gm10094,Hp,Ddx19b,Ldhd,Cyba,Rpl13,Tomm20,2700060E02Rik,Anxa7,Vdac2,Tkt,Gnl3,Psmb5,Acin1,Pabpn1,Myh7,Thtpa,Mcpt1,Cryl1,Clu,Sftpc,Itm2b,Tsc22d1,Klf5,Mbnl2,Phxr4,Ubl5,Sept7,Slc37a4,Rpl10-ps3,Fdx1,Tspan3,Commd4,Nptn,Ppib,Adam10,Polr2m,Hmgn3,Ctsh,Atp1b3,Cldn18,Gpx1,Impdh2,Nradd,Cmtm8,Acaa1a,Gatsl3,Ewsr1,Cct4,Pttg1,Hnrnph1,Ube2b,Guk1,Mrpl55,Ncor1,Eif4a1,Cldn7,Slc16a11,0610010K14Rik,Spag7,Txndc17,Pitpna,Ywhae,Sdf2,Zfp207,Cltc,Abcc3,Krt20,Krt19,Rab5c,Stat3,Atp5h,Nt5c,Sumo2,Mrpl38,Syngr2,Fam195b,Mafg,Hmga1-rs1,Stard3nl,Hist1h2ap,Sox4,Foxq1,Serpinb6b,Card19,Prelid1,Pdlim7,Hnrnpk,Ctsl,Uqcrb,Med10,Zcchc9,Tbca,Btf3,Srek1ip1,Acp1,L2hgdh,2700049A03Rik,Actn1,Tdp1,Ddx24,Ifi27,2010107E04Rik,Siva1,Zfp386,Rpl37,Wdr70,Otulin,Sdc2,Pabpc1,Med30,Ly6d,Plec,Grina,Maf1,Eif3d,Eif3l,Maff,Csnk1e,Scaf11,Slc38a2,Krt7,Krt18,Eif4b,Carhsp1,Rsl1d1,Gspt1,Dnm1l,Mrpl40,Lamp3,Rpl35a,Gsk3b,Stx19,Atp5j,Mrps6,Cbr1,Ppp2r1a,Paqr4,Dcpp1,Eci1,0610011F06Rik,Tff1,Hnrnpm,Rab11b,Rps28,Tapbp,Rps18,H2-Aa,Ager,Tubb5,AY036118,Yipf3,Mllt1,Clpp,Crb3,Yipf4,Epcam,Egr1,Ctnna1,Eif1a,Onecut2,Gm16286,Ndufv1,Gstp1,Ovol1,Malat1,Arl2,Prdx5,Otub1,Rtn3,Uqcc3,Eef1g,Ahnak,Scgb1a1,Gcnt1,Klf9,Plpp6,Il33,Rpl9-ps6,Tm9sf3,Ndufb8,Sema4g,Mrpl43,Cuedc2,mt-Nd2
0.0,0.0,0.0,0.0,0.0,0.0,4.8238716,4.8238716,5.7981753,0.0,6.785153,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9477925,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,5.7981753,0.0,0.0,0.0,4.8238716,4.8238716,5.7981753,4.8238716,0.0,0.0,4.8238716,0.0,0.0,0.0,5.7981753,4.8238716,0.0,0.0,5.7981753,4.8238716,4.8238716,0.0,0.0,0.0,5.7981753,0.0,4.8238716,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,5.7981753,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,9.233842,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,4.8238716,6.785153,6.3744693,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,5.7981753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7981753,5.7981753,0.0,0.0,4.8238716,0.0,8.944868,4.8238716,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,7.778598,6.3744693,0.0,0.0,0.0,0.0,4.8238716,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7981753,0.0,5.7981753,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,4.8238716,4.8238716,4.8238716,0.0,0.0,4.8238716,0.0,4.8238716,0.0,5.7981753,0.0,4.8238716,0.0,0.0,0.0,4.8238716,0.0,6.3744693,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3744693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7981753,0.0,5.7981753,0.0,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,7.1044626,6.3744693,0.0,0.0,0.0,4.8238716,0.0,0.0,4.8238716,0.0,4.8238716,0.0,5.7981753,0.0,4.8238716,0.0,0.0,0.0,4.8238716,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,4.8238716,7.778598,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.586891,0.0,9.166842,8.361368,7.365749,4.8238716,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,4.8238716,0.0,0.0,5.7981753,0.0,0.0,0.0,4.8238716,0.0,0.0,5.7981753,0.0,4.8238716,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7981753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7981753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7981753,0.0,0.0,0.0,0.0,0.0,5.7981753,5.7981753,0.0,0.0,4.8238716,4.8238716,5.7981753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,7.9477925,0.0,0.0,4.8238716,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7981753,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,6.3744693,4.8238716,0.0,0.0,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,7.1044626,0.0,7.586891,0.0,0.0,0.0,4.8238716,0.0,0.0,0.0,0.0,4.8238716,0.0,4.8238716,5.7981753,0.0,4.8238716,0.0,0.0,5.7981753,0.0,10.860251,0.0,6.785153,4.8238716,4.8238716,0.0,6.785153,5.7981753,4.8238716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.325359,5.288921,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,4.325359,4.325359,4.325359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.325359,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5885363,0.0,0.0,0.0,4.325359,0.0,4.325359,0.0,4.325359,0.0,0.0,0.0,4.325359,5.86153,0.0,0.0,0.0,4.325359,4.325359,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.288921,0.0,0.0,0.0,0.0,0.0,4.325359,0.0,6.5885363,0.0,0.0,4.325359,8.839654,0.0,0.0,0.0,0.0,0.0,4.325359,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,0.0,6.270351,0.0,0.0,0.0,4.325359,4.325359,0.0,0.0,0.0,0.0,0.0,5.288921,0.0,0.0,4.325359,0.0,4.325359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,5.288921,6.270351,0.0,0.0,0.0,4.325359,0.0,0.0,4.325359,0.0,0.0,9.423566,5.86153,4.325359,0.0,4.325359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,10.537911,5.288921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.325359,4.325359,0.0,0.0,0.0,0.0,0.0,4.325359,0.0,4.325359,0.0,0.0,0.0,4.325359,5.288921,0.0,0.0,4.325359,0.0,4.325359,0.0,0.0,4.325359,0.0,0.0,4.325359,0.0,0.0,4.325359,5.288921,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,5.288921,4.325359,0.0,5.86153,0.0,0.0,0.0,0.0,4.325359,5.288921,4.325359,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,0.0,0.0,5.288921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.288921,4.325359,5.288921,0.0,0.0,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.288921,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,4.325359,7.7178397,4.325359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.288921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.325359,7.7178397,4.325359,0.0,0.0,4.325359,4.325359,0.0,0.0,0.0,0.0,0.0,0.0,8.064294,0.0,9.298226,8.16347,4.325359,6.270351,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,4.325359,0.0,0.0,5.86153,0.0,0.0,0.0,5.288921,0.0,0.0,5.288921,4.325359,0.0,0.0,4.325359,0.0,4.325359,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,5.288921,5.86153,4.325359,4.325359,0.0,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,5.288921,0.0,0.0,0.0,4.325359,0.0,0.0,0.0,4.325359,4.325359,0.0,5.288921,4.325359,0.0,0.0,4.325359,5.288921,0.0,0.0,0.0,0.0,4.325359,0.0,0.0,4.325359,0.0,0.0,0.0,7.7178397,0.0,0.0,0.0,5.86153,4.325359,4.325359,0.0,0.0,0.0,0.0,0.0,0.0,4.325359,4.325359,0.0,0.0,5.86153,0.0,0.0,0.0,4.325359,4.325359,0.0,0.0,5.86153,0.0,0.0,4.325359,0.0,0.0,4.325359,0.0,0.0,0.0,0.0,0.0,4.325359,4.325359,7.429855,0.0,6.84907,0.0,5.288921,5.288921,0.0,0.0,0.0,0.0,4.325359,4.325359,0.0,0.0,4.325359,4.325359,6.270351,0.0,0.0,4.325359,0.0,10.66182,4.325359,0.0,4.325359,0.0,5.288921,0.0,5.86153,0.0,0.0,0.0,4.325359,4.325359,0.0,0.0,4.325359,0.0,0.0,0.0,5.288921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,5.837433,0.0,7.405476,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,6.8247623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,7.8183846,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,5.837433,0.0,0.0,0.0,6.8247623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,5.837433,5.837433,0.0,0.0,5.837433,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8247623,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.405476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8247623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,5.837433,6.8247623,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,5.837433,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,6.8247623,0.0,0.0,5.837433,7.405476,0.0,0.0,0.0,0.0,5.837433,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,5.837433,0.0,0.0,7.405476,0.0,0.0,0.0,5.837433,6.8247623,0.0,0.0,5.837433,0.0,0.0,0.0,6.8247623,0.0,7.405476,5.837433,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,5.837433,0.0,0.0,7.405476,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,8.401215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8183846,8.984755,6.8247623,5.837433,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,6.8247623,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,6.8247623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.405476,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8247623,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,6.8247623,0.0,5.837433,5.837433,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,6.8247623,0.0,8.401215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,5.837433,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,11.204907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.837433,0.0,0.0,0.0,0.0,0.0,0.0,5.837433
0.0,4.0809617,0.0,4.0809617,0.0,0.0,5.0376954,4.0809617,4.0809617,0.0,5.607943,0.0,0.0,4.0809617,0.0,4.0809617,0.0,4.0809617,0.0,0.0,4.0809617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0376954,0.0,7.9060097,0.0,4.0809617,0.0,0.0,0.0,0.0,4.0809617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.015566,4.0809617,0.0,6.015566,4.0809617,0.0,5.0376954,0.0,5.607943,0.0,4.0809617,0.0,7.1730485,5.0376954,0.0,0.0,0.0,4.0809617,0.0,4.0809617,0.0,0.0,5.0376954,0.0,4.0809617,0.0,4.0809617,4.0809617,0.0,0.0,0.0,5.607943,5.0376954,0.0,6.015566,0.0,0.0,4.0809617,0.0,0.0,5.607943,0.0,0.0,0.0,9.040229,0.0,0.0,0.0,0.0,0.0,4.0809617,0.0,0.0,0.0,4.0809617,5.0376954,0.0,4.0809617,0.0,6.015566,0.0,4.0809617,5.0376954,5.0376954,5.0376954,0.0,0.0,0.0,0.0,0.0,5.607943,0.0,0.0,0.0,4.0809617,5.0376954,0.0,0.0,0.0,6.015566,0.0,0.0,0.0,4.0809617,0.0,0.0,5.0376954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0809617,0.0,6.3330274,4.0809617,0.0,0.0,0.0,0.0,10.184156,6.015566,5.0376954,0.0,4.0809617,4.0809617,4.0809617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0376954,4.0809617,7.9060097,6.3330274,0.0,0.0,5.0376954,0.0,0.0,0.0,0.0,0.0,4.0809617,0.0,4.0809617,4.0809617,0.0,5.0376954,0.0,0.0,6.015566,0.0,5.0376954,4.0809617,0.0,0.0,0.0,5.607943,4.0809617,0.0,0.0,0.0,4.0809617,0.0,0.0,4.0809617,4.0809617,0.0,0.0,4.0809617,0.0,0.0,5.0376954,0.0,0.0,0.0,5.607943,4.0809617,4.0809617,4.0809617,5.0376954,0.0,4.0809617,0.0,7.3240514,4.0809617,0.0,0.0,5.607943,0.0,4.0809617,0.0,0.0,0.0,0.0,0.0,4.0809617,0.0,0.0,0.0,0.0,5.0376954,4.0809617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0809617,0.0,4.0809617,4.0809617,0.0,0.0,0.0,0.0,0.0,5.0376954,6.3330274,0.0,4.0809617,0.0,0.0,5.0376954,0.0,0.0,4.0809617,0.0,0.0,0.0,5.0376954,4.0809617,7.3240514,5.0376954,0.0,0.0,4.0809617,0.0,0.0,0.0,4.0809617,0.0,0.0,0.0,0.0,5.607943,5.0376954,0.0,0.0,4.0809617,0.0,6.5930758,7.4607363,0.0,0.0,0.0,0.0,0.0,4.0809617,7.0043726,4.0809617,4.0809617,0.0,4.0809617,0.0,4.0809617,4.0809617,0.0,4.0809617,0.0,0.0,0.0,0.0,8.75133,7.998743,6.015566,5.607943,0.0,0.0,0.0,5.607943,0.0,0.0,4.0809617,0.0,0.0,0.0,4.0809617,4.0809617,0.0,0.0,0.0,0.0,0.0,0.0,5.0376954,0.0,5.0376954,0.0,0.0,0.0,0.0,5.607943,0.0,0.0,4.0809617,0.0,0.0,0.0,6.5930758,0.0,0.0,0.0,0.0,4.0809617,0.0,4.0809617,0.0,4.0809617,0.0,0.0,0.0,6.015566,0.0,0.0,4.0809617,0.0,6.015566,0.0,0.0,0.0,4.0809617,5.607943,0.0,0.0,5.607943,0.0,5.0376954,0.0,4.0809617,4.0809617,5.0376954,6.3330274,0.0,0.0,0.0,0.0,5.0376954,0.0,4.0809617,0.0,0.0,5.607943,0.0,0.0,0.0,0.0,0.0,0.0,6.813332,0.0,0.0,4.0809617,5.0376954,0.0,0.0,4.0809617,0.0,4.0809617,0.0,4.0809617,0.0,0.0,4.0809617,0.0,0.0,6.5930758,0.0,0.0,4.0809617,0.0,0.0,0.0,0.0,6.3330274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0809617,7.700484,4.0809617,8.640568,0.0,0.0,6.015566,0.0,0.0,0.0,0.0,0.0,0.0,4.0809617,4.0809617,4.0809617,4.0809617,0.0,4.0809617,4.0809617,0.0,0.0,9.87727,5.0376954,4.0809617,4.0809617,4.0809617,0.0,6.3330274,0.0,0.0,0.0,0.0,0.0,4.0809617,0.0,0.0,4.0809617,0.0,0.0,4.0809617,0.0
0.0,3.949616,0.0,3.949616,0.0,0.0,0.0,4.9021573,3.949616,0.0,0.0,0.0,0.0,0.0,0.0,3.949616,0.0,3.949616,3.949616,0.0,0.0,0.0,5.470947,0.0,3.949616,0.0,0.0,0.0,3.949616,0.0,0.0,7.1849613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949616,4.9021573,0.0,3.949616,0.0,0.0,5.877829,0.0,3.949616,3.949616,3.949616,0.0,0.0,0.0,4.9021573,0.0,0.0,0.0,4.9021573,0.0,0.0,0.0,5.877829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949616,0.0,0.0,0.0,0.0,3.949616,3.949616,0.0,0.0,0.0,0.0,0.0,3.949616,0.0,3.949616,0.0,0.0,6.674631,9.02578,0.0,0.0,0.0,0.0,0.0,3.949616,0.0,0.0,4.9021573,0.0,3.949616,0.0,4.9021573,0.0,0.0,0.0,0.0,3.949616,3.949616,0.0,0.0,0.0,3.949616,0.0,3.949616,0.0,3.949616,0.0,0.0,3.949616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949616,3.949616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4545903,4.9021573,0.0,0.0,3.949616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9021573,3.949616,0.0,0.0,5.877829,5.470947,0.0,0.0,0.0,0.0,3.949616,0.0,0.0,0.0,3.949616,0.0,0.0,0.0,0.0,0.0,0.0,3.949616,6.86551,4.9021573,3.949616,0.0,0.0,0.0,0.0,0.0,3.949616,0.0,3.949616,0.0,0.0,3.949616,0.0,0.0,0.0,4.9021573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1948423,0.0,0.0,0.0,0.0,3.949616,5.877829,3.949616,6.1948423,4.9021573,0.0,0.0,0.0,3.949616,3.949616,0.0,0.0,0.0,0.0,0.0,4.9021573,0.0,0.0,0.0,0.0,0.0,3.949616,0.0,0.0,0.0,0.0,0.0,0.0,3.949616,0.0,3.949616,0.0,3.949616,0.0,0.0,3.949616,3.949616,0.0,6.4545903,0.0,7.1849613,0.0,0.0,0.0,3.949616,0.0,0.0,3.949616,0.0,0.0,0.0,3.949616,5.470947,4.9021573,8.028544,3.949616,0.0,0.0,0.0,0.0,3.949616,3.949616,0.0,0.0,3.949616,0.0,0.0,4.9021573,0.0,0.0,3.949616,0.0,0.0,3.949616,0.0,3.949616,0.0,0.0,0.0,0.0,0.0,7.3215632,4.9021573,3.949616,3.949616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.179996,7.946408,0.0,5.470947,0.0,0.0,0.0,4.9021573,4.9021573,0.0,0.0,0.0,0.0,0.0,3.949616,0.0,3.949616,0.0,0.0,5.877829,0.0,5.877829,4.9021573,0.0,0.0,0.0,0.0,0.0,0.0,4.9021573,0.0,0.0,0.0,0.0,0.0,0.0,3.949616,4.9021573,0.0,0.0,0.0,0.0,0.0,5.470947,0.0,0.0,3.949616,0.0,0.0,3.949616,0.0,0.0,3.949616,0.0,0.0,0.0,3.949616,0.0,0.0,3.949616,0.0,0.0,0.0,3.949616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949616,0.0,5.877829,0.0,0.0,0.0,0.0,3.949616,0.0,0.0,0.0,0.0,3.949616,0.0,6.4545903,0.0,0.0,0.0,4.9021573,0.0,8.317046,0.0,0.0,0.0,0.0,3.949616,0.0,3.949616,0.0,3.949616,5.877829,7.0340595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1948423,0.0,0.0,3.949616,0.0,0.0,0.0,0.0,0.0,3.949616,0.0,0.0,0.0,4.9021573,6.674631,0.0,7.6675525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9021573,4.9021573,0.0,3.949616,0.0,0.0,0.0,3.949616,0.0,12.033338,0.0,0.0,3.949616,3.949616,0.0,5.877829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949616
