,Scgb1a1,Epcam,Krt7,Stmn2,Cldn7,Spint2,Krt18,Clu,S100a14,Cldn3,Spp1,Plac8,Bex4,Mcpt1,Igf2,Fstl1,Areg,Crlf1,Rps28,Id3,Rab25,Ctsh,Crb3,Elf3,Rpl13,Lsr,Krt19,M1ap,Lmna,Hmga1-rs1,Cldn4,Car2,Ctsd,Btf3,Onecut2,Hoxa9,Pvrl2,Tspan1,Il33,Cd24a,Arpc1b,Igfbp5,Wbp5,Rpl37,Tff1,Ly6d,Notum,Slc25a4,Erich2,Malat1,Btg2,Eef1b2,Foxq1,Vamp8,H2afj,Tdrkh,S100a6,Rps11,Ugdh,Myl6,Tsc22d1,Ctsl,Gsr,Pabpc1,Sftpc,2010107E04Rik,Rpl41,H2-Aa,AY036118,Actn1,2610001J05Rik,Sftpb,Ptp4a1,Sdc2,C530008M17Rik,Olfm5,Rnf181,Cldn18,Klf5,Sept7,Dstn,Cited4,Tesc,Fkbp14,Tspan3,Rpl35a,Ckm,H3f3a,Gnas,Syngr2,1700049E15Rik,Lamp3,Cdc42ep5,Gap43,Ifitm2,Maff,Fkbp1a,Rassf8,Fkbp4,Atp5b,Spink13,Ehf,Cyth2,Rpl35,Gltscr2,Cmtm8,Atp6ap1,Eef2,Actb,Itm2b,Eif3f,Asb4,Tomm20,Sox17,Sumo1,Eif6,Actr3,Sumo2,0610011F06Rik,Slc34a2,Nt5c,Rbpms,H2afy2,Snrpe,Pitpna,Mecom,Gcnt1,Sdc4,mt-Nd2,Far1,Ahnak,Rpl5,Ak2,Fosb,Cited2,Ppib,Csnk1e,Slitrk6,Lyz2,Atp5h,Jund,Hoxa11,Naa20,Fdx1,Bzw1,Mbnl1,Aldoa,Tram1,Mrpl35,Cd63,Psmb2,Brd7,Surf4,Nudt4,Egfl6,Pfdn2,Cd81,Tubb5,Slc25a5,Cbr1,Smim24,Degs1,Pebp1,Cct2,Ddrgk1,Maf1,Slc37a1,Arpc2,Gemin7,Atp5e,Ywhag,Ywhae,Tm9sf3,Mgst1,Med21,Rab6a,Ube2s,Atp5j,Psmc4,Scaf11,Tkt,Ndufb8,Arl1,Lap3,Eif4a1,Mycbp,Calu,Smarca5,Strap,Polr2m,Stard3nl,Hnrnpk,Fus,Pdlim7,Cyba,Foxp1,Anapc5,Camk2d,Capza2,Plec,Gm10094,Vdac2,Hprt,Mafg,Ubl5,Tsg101,Srek1ip1,Cebpb,Mrpl55,Rrp1,Rbm17,Rap1b,Tm7sf2,Rpl9-ps6,Smim7,Atp6v1g1,Zbtb37,Ubl4a,Psmb7,Tapbp,1700096K18Rik,Khdrbs3,Mat2a,Grina,Hp,Ppa2,Atp2b1,Mrps6,Trim28,Pnisr,Hmgn3,Med30,Ncor1,Eif3b,Eif4e,Mbnl2,Ier5,Ier2,Btg1,Anxa7,Egr1,Arl2,Eva1b,Mphosph9,Sar1a,Lipt2,Ddx24,G3bp2,Prkce,Snrnp70,Uqcrb,Serpinb6b,Slc45a3,Hnrnpa2b1,Akr1a1,Snrpb,Recql,Impdh2,Prelid1,Lsm8,Txndc17,Crebzf,Hmg20b,Dctpp1,Dync2h1,Idh3g,Tprgl,Nradd,Xrn2,Cuedc2,Otub1,Cxcl5,Fuca1,Eef1g,Jtb,Napa,Mrpl40,Sumo3,Cxcl10,Slc16a11,Rps18,Glrx2,Carhsp1,Zbtb8a,Rab2a,Sdhaf4,Guk1,Med10,Pon2,Psmb5,Fubp1,Acin1,Eif1a,Nucb1,Hnmt,Phxr4,Rcan2,Fam195b,Polr3e,Mrps5,Zfp961,Luc7l2,Plpp6,Pax1,Gjc1,Tardbp,Saraf,Rab17,Idh3b,Acp1,Ppp1r12b,Ccni,Prrg1,Srm,Gpr85,Serpinb8,Sms,Hspa5,Ager,Rab11b,Prdx2,6330416G13Rik,Eif4g2,Rtn3,Sbds,Lsm1,1810014B01Rik,Cc2d2a,Psmc2,Myo5a,Mrpl23,Prpf38b,Ypel3,Elavl1,Gng12,Acaa1a,Sertad1,Ube3a,Mirt1,Eif4b,Tsc22d4,Matn4,Cct4,Dda1,Snrpg,Ssrp1,Gpx1,Gpr37,Apoa2,Nfatc4,Cryl1,Eprs,Gsk3b,Foxp2,Ssr4,Akr1b3,Atp1b3,Zcchc9,Thtpa,Srsf6,Ube2j2,Gm16286,Mrpl43,Nek3,Gm14418,Fdxr,Tmbim1,2700049A03Rik,Snn,Lnx1,Tm2d1,Tcea1,Ntng1,Yipf3,Pard3b,Fkbpl,Pttg1,Hmgn5,Marc2,Gimap9,Gpr173,Fyn,Adamts9,Gtf3a,Ovol1,Tmbim4,BC025446,Arvcf,Traf5,Pcbd1,Wls,Wdr47,Wnk1,Pgd,Sfpq,Wdr35,Fam206a,Gm10031,Uggt2,Nono,Iscu,Dctn2,R3hdml,Setd4,2700060E02Rik,Ephb6,Atxn7l2,Adrm1,Ndufv1,Prpf40a,L2hgdh,Tm2d2,Sox4,Rnh1,Zbtb7a,Sec13,Cltc,4930556M19Rik-1,Ctsa,Igsf9,Rnf11,Gm9774,Sec61b,Klf9,Stat5b,Dapl1,Ppp1cb,Mllt1,Nbas,Vma21,Slc37a4,Sema6a,Zfp386,Fzd3,Mrpl38,Mtbp,Ucp2,Csrnp2,Svbp,Prdx5,Ppp2r1a,Dlg3,Gnl3,Rab5c,Gpx4,Rsrc2,Tmem132c,Hnrnpdl,Spag7,Mapre1,Neurl1a,Ctnna1,Tdp1,Arglu1,0610010K14Rik,Dusp15,Ankfn1,Rad51ap1,Dynlrb1,Vcp,Zfp207,Ighmbp2,Clpp,Bpifa1,Sdf2,Zdhhc2,Ankrd49,Sbk1,Tbca,Steap3,Shisa2,Siva1,Mttp,Acadl,Smug1,Calr,Hist1h2ap,Abcc3,Nras,Slc38a2,Maged1,Hnrnph1,Tex9,Ufm1,Gspt1,Klf13,Thnsl1,Sys1,Aup1,Hras,Eif4h,Cdk5rap1,Spg11,Lamtor1,Clip2,Aagab,Ubiad1,E2f2,Ric8b,Ldhd,Eif3d,Aurka,Adam10,Wdr70,Lyn,Snapc4,Rfx1,Lins1,Rhbdd3,Sugp2,Eln,Numbl,Atp6v0b,Ap1s1,Immp1l,Rnmtl1,Dcpp1,Zfp507,Pced1a,Champ1,Stat5a,Sox12,Nptn,Atp5k,Tcf7l1,Gsap,Kbtbd4,Ddx19b,Ninl,Commd4,Fgfr3,Dcp1b,Akirin2,Yipf4,Klhl26,Fam229b,Mrm1,Hnrnpm,Ttll4,Mrpl24,Ctf1,Gm4631,Klhl20,Pgk1,Cyb5d2,Caprin1,Fancc,Mcl1,Lrrc66,Eif3l,Ube2b,Ddx3x,Tpd52l2,Spr,Mdc1,Nek2,Tmem33,Crocc,Hddc3,Rad51,Wfs1,Paqr4,Stat3,Rpl10-ps3,Uqcc3,Pdia4,Trappc12,Znrd1as,Pdp2,Tyk2,Pabpn1,Zfp653,Ctbp1,Dnm1l,Mtmr7,Rsl1d1,Chmp3,Ociad1,Dis3l,Ptar1,Ccdc82,Eci1,Lage3,Lca5,Gchfr,Gstp1,Sec61a1,Lrig2,Arl6ip4,Cep97,Gm26782,Dsn1,1810062G17Rik,Trpt1,Pbdc1,Tmem132d,Ewsr1,Otulin,Rtp4,Armc5,Dph7,Pggt1b,Gatsl3,Rhbdl2,Gabarapl1,Alg12,Ppp1cc,Ifi27,Tmem120b,Slc26a11,Tab3,A330017A19Rik,Card19,Ly75,Kif22,# nodes
N0000,144.7574553096905,126.70810055931962,112.64134978647532,106.19183696833053,105.26839847572961,104.57442102810754,96.20237601411871,95.42593955416237,82.86360359164787,78.23200343945177,64.5648115669598,58.082469341263796,57.85070999932048,55.02514000054298,51.71491825243338,48.29908231567698,43.690410610802715,43.66921657181422,43.600045282354415,43.41443348971144,40.55252188000948,38.42384696175954,35.541490346310134,35.42456221008488,34.69499951724802,34.08721955363094,34.019264166549156,33.82209991796187,30.250170756847922,29.780586029635867,27.086640195321568,26.65189503251584,25.636658480237294,25.135602794528005,25.10813271643702,24.458538311398673,23.879795583529262,23.5249254780153,22.61537481298733,22.541524032959096,22.536281835345747,21.730186249505294,19.99113063139007,19.692043430296437,19.40686464977956,18.75248744010025,18.560380038729964,17.947878503418806,17.663419969218598,17.59292107541381,17.207738656437925,16.887504751756914,15.885682364143292,15.45192589924695,15.134895871135331,15.097995315126763,14.991956845118985,14.943177689059095,14.73840971367289,14.692991171733663,14.347030284033185,13.93921803691294,13.88356135807196,13.85792673344871,13.76302538112981,13.603327319557966,13.237608444045838,12.91721315094002,12.69622084147676,12.618886218684558,11.794651523512853,11.273331364126392,11.237887523217276,11.079322790621154,11.048303915619535,10.994003755086185,10.943899588827822,10.912688789507696,10.351319021512452,10.235282942019294,10.131160297359324,10.100340543056694,9.957404763286714,9.90430309263226,9.722701799212865,9.706523227131406,9.706438369051545,9.623955174561203,9.371866521368366,9.140249609728006,9.096403623391952,9.095538009438984,8.921081610281206,8.917430716806498,8.889873998331712,8.738537021552721,8.678871503194456,8.648873443939886,8.589159287122396,8.564800814106857,8.291965093803631,8.236344790067475,8.152666324469935,8.059315167758236,7.944685686904125,7.916757338143676,7.6777267153313336,7.598211999640736,7.495442203202585,7.4273091565364,7.291144100610396,7.204042050840283,7.0759363928523955,6.929719466591045,6.654820796581335,6.642178164195538,6.527669436228411,6.386884115130961,6.269812199052885,6.181229174651956,6.119502245761729,6.107112738697329,6.02688050598206,5.958020659281861,5.920345323390748,5.752948820640045,5.750131308137496,5.6700577079616385,5.629017737493765,5.624923084720331,5.604542346494917,5.323692205989052,5.267824013009256,5.241802692676645,5.228621987400878,5.141142128735123,5.136448584037271,5.1049747813668676,5.0887037079094215,5.081630694344663,5.063238266256249,4.927148676339955,4.92045343909596,4.914396606894613,4.895480691430224,4.884133141024701,4.836821762388405,4.792542648872662,4.763127834057007,4.761436889353678,4.728423319635832,4.486104992355594,4.4752330814793,4.451868626741766,4.4480730477878705,4.428224986471654,4.410039106600914,4.383572273318242,4.382100229788956,4.375742819635406,4.346300194490483,4.3346897676413265,4.287003246401703,4.2657816854344475,4.203819299911118,4.198042630377883,4.177872286185827,4.160766148292112,4.149298970105286,4.135678525824785,4.1289392569154,4.117550864080998,4.069097135710866,4.066327131883112,4.032384723184835,4.025852712387561,4.023601580154077,4.013853068205337,3.9630760189327496,3.9594744684367362,3.937675747731472,3.8704417679103145,3.8440348072456056,3.8369193842902884,3.7033207538803,3.681849287075707,3.6332710114423743,3.62190416410486,3.6159803797509187,3.5403579429952017,3.5061553528526046,3.499241764254886,3.472822603196257,3.4428266606237328,3.4193750995200265,3.411473134519067,3.3886026923032495,3.379843015599993,3.372833345747287,3.356560669242497,3.323765935596332,3.3221835987223836,3.2805620889825517,3.267753382883578,3.2623913656380976,3.1915153258842417,3.1266686604414,3.1080665598231736,3.095035175656467,2.9975681862845147,2.971418640888315,2.954273268308593,2.927545074803555,2.9139572273600076,2.8244975036370423,2.8156904077394938,2.7963130461110475,2.788654816512448,2.7778263930278286,2.776011243293244,2.7706638361860314,2.7704849602176935,2.7599444865682177,2.7501906894359878,2.7443723355329306,2.720033013879983,2.71945741467459,2.717950391891891,2.6737602917529104,2.6467714490187504,2.6431306302610307,2.610829042532737,2.5912962473053476,2.5728910570790355,2.5144689075647753,2.5093491421823884,2.499586465358009,2.4669052569432095,2.455596664448967,2.4465893138027432,2.3867388876787747,2.3858271629952275,2.3771863870053838,2.3189271648942356,2.2951920900696767,2.2500465088468657,2.240912648411908,2.215820744857678,2.1641950569842576,2.162844843063136,2.1536432055769117,2.124749900817761,2.123664234882736,2.1080678077559822,2.097603419547809,2.0848486656855187,2.066601343998495,2.053712410220661,2.038916462127168,2.0350718545919673,2.0285315949310605,2.023577531452953,1.9987744981722868,1.9891943596805461,1.9759698955532397,1.9552582483665764,1.9476416130164447,1.9425077583822794,1.9390713300719862,1.9248186459757726,1.916475318230034,1.9128808804131383,1.9124505133312943,1.9061085528573696,1.8832078281897617,1.8534156388530652,1.836709006327587,1.813595349863476,1.80715114725575,1.7928487980255727,1.7906862079834345,1.7901806489467422,1.7806490750631478,1.7584526268155958,1.7346253839057681,1.730399981571353,1.7194924364645956,1.6902497029513075,1.6799008943358615,1.6762394225803492,1.6579851034644022,1.6241508983792359,1.608870552940331,1.6041937732522582,1.6014648073060318,1.6003512778793003,1.5954352042042033,1.546585004086142,1.5322701982303066,1.5162729304332982,1.4882627705958167,1.4816854976674483,1.4669015071673184,1.454135048510701,1.4507508700786913,1.4453959740034434,1.4415736951685252,1.4412700495513298,1.4190439459830082,1.4066392017812561,1.3845584059601628,1.379304512911114,1.3752804976381006,1.362470675596696,1.3575379450867668,1.3530463000883872,1.336833885178895,1.3302412191324615,1.3187836408446616,1.3104224130293016,1.3086027573308967,1.3047739573126786,1.3023284887947466,1.279880402946366,1.270668113848811,1.2456070914234607,1.2422571492781467,1.2358956909015062,1.2313733364137784,1.2197605155452869,1.213297966882594,1.2108150216516953,1.186936313433533,1.1819855570219127,1.158900180626435,1.1472539704781073,1.1380445371667434,1.1305983839403368,1.1150439554715492,1.1110641533163375,1.098363242677404,1.0955333473728845,1.093569673280013,1.0895090380953896,1.0877800217277147,1.080061784737942,1.066260121349372,1.0594130235931094,1.057497130139585,1.0523903855558532,1.0382099109226959,1.0220821996128884,1.0107566854310137,1.0048070787020376,1.0037165249111588,0.9919512599745999,0.9824803103298201,0.9544583345788393,0.9423455511083907,0.9262337000565036,0.9111512384453233,0.9046372463211618,0.900881059926603,0.8649951732571688,0.8471382509100636,0.8281121619574479,0.8250000185276002,0.8099781926835532,0.8019850586554395,0.7909053757309422,0.7870122409159451,0.7641276738526568,0.7509284834236909,0.7399120733776527,0.725315963214775,0.6917427939113987,0.6769294846441914,0.6719176448238482,0.6661672847021091,0.6472240839032902,0.6421754640502157,0.622806483740269,0.6145581032975025,0.6110721946032182,0.6073187554054813,0.6005764707138371,0.5968238002409332,0.5961928971913978,0.5935315165612732,0.5860096692121187,0.5834335896708956,0.5772382018455956,0.5582278179809107,0.5522943450134455,0.5496849233453454,0.5469685332387745,0.5464480836906731,0.5377588631401977,0.5355257303286272,0.5307816364738787,0.5227154785791606,0.5124302381166673,0.5085094381030211,0.49747215712171716,0.4921663336589004,0.48757714195676266,0.4773111243952635,0.4703911857125439,0.46997418542939395,0.4691588205857916,0.462053193915966,0.44955666624812574,0.437009037772436,0.4272432076355968,0.4150883176473882,0.4141242486865219,0.4089715904615479,0.39163288600653373,0.3513315896684473,0.33292590181170656,0.3256848007481057,0.32490159794529444,0.3218047733580938,0.3179211956450857,0.31656800568049054,0.31609195151811204,0.30786305893303645,0.3072092322252196,0.30127987420662805,0.2998574433002623,0.2809264867749547,0.27281173913345064,0.25370534859015553,0.2525709756212178,0.24920660800806027,0.2487334027508339,0.24657141124610427,0.24594975132959493,0.2332630136831359,0.23108609810059388,0.2282665573084785,0.2244185492417784,0.223860162252066,0.21839121701968175,0.2132006748959533,0.20552768254262183,0.20469794855178441,0.18986869824561578,0.1812128407257637,0.17841991421613684,0.16381209096990437,0.15315225084570958,0.15190768981309155,0.1518915812176567,0.14182264984449972,0.13481709707878142,0.12100131926256878,0.11818743569879687,0.11507862266566504,0.11494955346600624,0.10222952254556171,0.0901321128622026,0.08332234097818687,0.07202168254081788,0.06149115511672343,0.05710185964332685,0.04363288024965582,0.043323565855949375,0.03964678161797123,0.03514586801191802,0.03172920495917041,0.018104471959439074,0.014989367494191481,0.0139678859757878,0.01319880709443266,0.011975162495629405,0.0023215071406269315,-0.0022172375599935597,-0.01002710197076697,-0.012370271729148266,-0.018386246756464168,-0.019708771844824342,-0.031705880630772273,-0.03271854770024073,-0.03438734374165812,-0.03557750225012752,-0.03665606851486708,-0.05041591485913464,-0.059948640214131724,-0.06018108601851768,-0.06329814979362143,-0.08307130698921324,-0.08893667776413479,-0.09656783041063352,-0.10047811707720075,-0.12526836579886833,-0.12807921678033984,-0.139045666358464,-0.1403302282632998,-0.15085544917276023,-0.16457235311653104,-0.1730324578455892,-0.17380968518526177,-0.1938490329913221,-0.2064437944696636,-0.21717750160824334,-0.21950930892534123,-0.2293803015475758,-0.22999152172664705,-0.25142366246259773,-0.2723159217994071,-0.27286430606952067,-0.27635173666441437,-0.2837516404896553,-0.2878395782908006,-0.29079647551945903,-0.2909246658346991,-0.30444826303816575,-0.3096723252117893,-0.3182619736838705,-0.32196852643867235,-0.32586396455692385,-0.3432697056645513,-0.3497005661020041,-0.36405759337714305,-0.3725580776722727,-0.3759000143874752,-0.3954586401064683,-0.4056943586084725,-0.41117092224070195,-0.4130916515516297,-0.4194957843514885,-0.43360577883300644,-0.4372809265045132,-0.4426352962695852,-0.4526280867386028,-0.46037985143591076,-0.4679928971004784,-0.48462080991891304,-0.49074254069900536,-0.49689246886575217,-0.4972121649924141,-0.501375619747625,-0.5199560246786105,-0.5292659547811966,-0.5475859590360806,-0.5649647668777935,-0.5702534960065735,-0.5764317567068166,-0.5812755351815352,-0.5836230033883479,-0.5980237268168556,-0.6002317762201376,-0.6046278046567979,-0.6097122751537652,-0.6150605206593579,-0.6395482374068454,-0.670424066420921,-0.67654623543003,-0.679474363199834,-0.6884620619396413,-0.7051497543807231,-0.7312199718976389,-0.739522427640819,-0.7432402364120215,-0.7462697980716991,-0.7685314022730306,-0.7779666694015926,-0.7790057303948117,-0.7922553989018637,-0.8044022794554846,-0.8135320653417087,-0.8188759091222061,-0.8309588857961395,-0.8407222283034603,-0.8591927283694943,-0.8623037713877484,-0.8715703659896554,-0.8844775021383668,-0.8992319464998275,-0.9072817938089677,-0.9219378997358108,-0.9313903343647553,-0.9463156019403238,-1.010344369768946,-1.0146834024632803,-1.0360147839645295,-1.0553750168847102,-1.0635053506937608,-1.0652022634241682,-1.075568765655358,-1.0992647775303075,-1.101677121097769,-1.1111148503446562,-1.1420852775312358,-1.1571500782262267,-1.165616939695444,-1.1728004472003777,-1.1810324370519913,-1.18657753328389,-1.2035323859486493,-1.2313027744056202,-1.345809708733324,-1.384817279503399,-1.435036509770532,-1.4511993000265038,-1.4642628140823417,-1.4773447400643618,-1.4776196530937171,-1.4891119493774192,-1.4926703215439066,-1.5220143094865914,-1.5304956404020265,-1.568222788768871,-1.7774312555360128,885
