,weight
N0000,0.5
N0001,0.014404113
N0002,0.014404113
N0003,0.04708644
N0004,5.5236306
N0005,5.8115907
N0006,0.04055727
N0007,0.02686188
N0008,0.008272899
N0009,3.2029605
N0010,3.8147213
N0011,1.3200308
N0012,2.3532448
N0013,0.0066316817
N0014,0.0077084
N0015,0.010548475
N0016,0.0142394295
N0017,0.011766765
N0018,0.011220738
N0019,0.03582547
N0020,0.03336956
N0021,0.14406891
N0022,0.39087036
N0023,2.0349958
N0024,3.708306
N0025,0.11390764
N0026,0.100238584
N0027,0.009485753
N0028,0.019363688
N0029,0.014328532
N0030,0.050740726
N0031,0.025151417
N0032,0.019006507
N0033,2.8371572
N0034,0.025199357
N0035,0.032902505
N0036,4.5459685
N0037,0.026517168
N0038,0.06372293
N0039,0.061013397
N0040,0.047221057
N0041,0.04410055
N0042,0.041216098
N0043,1.4448531
N0044,0.08600916
N0045,0.08693925
N0046,0.061708864
N0047,4.3875017
N0048,2.3698702
N0049,0.024149718
N0050,0.019671144
N0051,0.04143273
N0052,0.32543087
N0053,0.036393505
N0054,0.088666126
N0055,0.016092435
N0056,0.016734986
N0057,2.3933635
N0058,0.025163393
N0059,0.023993902
N0060,0.019310033
N0061,0.02070755
N0062,0.46519366
N0063,0.8438046
N0064,0.029683838
N0065,0.016566427
N0066,0.02316997
N0067,4.746426
N0068,4.4769387
N0069,0.015440144
N0070,0.02747369
N0071,0.05712498
N0072,0.035162278
N0073,1.403722
N0074,4.0920424
N0075,0.47168568
N0076,0.03510409
N0077,0.0510327
N0078,6.5053267
N0079,0.11288879
N0080,0.06310067
N0081,0.045334116
N0082,0.12795937
N0083,0.05187436
N0084,0.055350084
N0085,0.052760873
N0086,0.046923384
N0087,2.3867857
N0088,0.79694474
N0089,0.1998377
N0090,0.05335122
N0091,0.084916964
N0092,0.12085088
N0093,0.07676294
N0094,0.07867345
N0095,0.12654708
N0096,0.04145664
N0097,0.057264667
N0098,0.045935806
N0099,0.035543025
N0100,0.02489027
N0101,0.10410581
N0102,0.029913926
N0103,0.054242495
N0104,0.035712224
N0105,0.24025391
N0106,0.056366745
N0107,0.056526102
N0108,0.047122516
N0109,0.06962822
N0110,0.05771775
N0111,0.017382475
N0112,0.38928613
N0113,0.024836216
N0114,0.017119635
N0115,3.0019286
N0116,4.4705667
N0117,0.031887196
N0118,0.046629053
N0119,0.031883463
N0120,3.9624684
N0121,0.13059911
N0122,0.034002323
N0123,4.5352955
N0124,0.062374275
N0125,7.212868
N0126,0.12741171
N0127,0.090369165
N0128,2.888902
N0129,0.039558366
N0130,0.027499324
N0131,3.1100361
N0132,0.029764991
N0133,0.03474757
N0134,0.03214032
N0135,0.07112009
N0136,0.10154639
N0137,0.029247124
N0138,0.0316802
N0139,0.019023657
N0140,0.024598101
N0141,0.057527103
N0142,0.033546522
N0143,2.8990245
N0144,0.056922693
N0145,0.029578052
N0146,0.031090565
N0147,0.24594094
N0148,0.15193407
N0149,0.025390284
N0150,0.018112738
N0151,0.31387693
N0152,3.5900898
N0153,0.05418673
N0154,0.70104843
N0155,0.65067244
N0156,0.09329291
N0157,0.11100028
N0158,0.13135494
N0159,0.5499928
N0160,0.077390075
N0161,1.8221132
N0162,0.039348528
N0163,0.062946685
N0164,0.08440394
N0165,0.15523298
N0166,0.07202128
N0167,0.0688238
N0168,0.10476904
N0169,0.083323516
N0170,0.072380304
N0171,0.08569211
N0172,0.064868584
N0173,0.07812971
N0174,0.06302593
N0175,1.5592475
N0176,2.234013
N0177,0.33008716
N0178,2.1732311
N0179,0.12290102
N0180,0.08201843
N0181,0.07575436
N0182,0.04557556
N0183,0.15018158
N0184,0.11128659
N0185,0.11974392
N0186,0.12613943
N0187,0.11625134
N0188,0.2016484
N0189,0.11386164
N0190,0.16709018
N0191,0.6371088
N0192,0.10008102
N0193,0.61504865
N0194,0.0459743
N0195,0.059595246
N0196,0.40967917
N0197,0.11055626
N0198,0.049624253
N0199,0.25602207
N0200,0.06144705
N0201,0.08249037
N0202,0.182658
N0203,0.118346326
N0204,2.9311244
N0205,0.022209456
N0206,0.039830223
N0207,0.03451857
N0208,0.3506508
N0209,1.7848532
N0210,0.030024063
N0211,0.07520586
N0212,0.051841147
N0213,0.099459276
N0214,1.5846816
N0215,0.39425123
N0216,0.055932242
N0217,0.10056639
N0218,0.0593899
N0219,0.07737887
N0220,0.08044471
N0221,0.06710048
N0222,0.0688929
N0223,0.021303134
N0224,0.026193434
N0225,0.17165315
N0226,3.3479881
N0227,1.3788123
N0228,0.19799139
N0229,0.02633938
N0230,0.8623586
N0231,0.6670705
N0232,0.5466747
N0233,0.26111352
N0234,0.28268412
N0235,0.063582964
N0236,0.18830062
N0237,0.12148864
N0238,0.06178864
N0239,0.034372345
N0240,0.015948713
N0241,1.720385
N0242,3.0529802
N0243,0.12017934
N0244,0.21272889
N0245,0.09622318
N0246,0.25867742
N0247,4.0848455
N0248,1.0132749
N0249,0.078171484
N0250,0.85898066
N0251,0.00500118
N0252,0.018152095
N0253,0.07327173
N0254,0.097532324
N0255,0.10745941
N0256,0.43095472
N0257,0.538438
N0258,1.5018517
N0259,4.0159135
N0260,0.05852216
N0261,0.0556924
N0262,1.335971
N0263,2.97813
N0264,2.3263495
N0265,0.09131676
N0266,0.057738908
N0267,0.3341485
N0268,0.05045481
N0269,0.253045
N0270,0.05550072
N0271,0.07499803
N0272,0.045952436
N0273,0.06971837
N0274,2.3319845
N0275,0.04499248
N0276,0.041428898
N0277,0.064799406
N0278,0.054088455
N0279,0.016948085
N0280,0.28228992
N0281,0.1733951
N0282,0.03474593
N0283,1.0230625
N0284,1.2071902
N0285,0.06952867
N0286,1.4512582
N0287,1.7949408
N0288,2.8617015
N0289,0.10416033
N0290,0.5864964
N0291,0.084774755
N0292,0.08106033
N0293,0.30092502
N0294,0.10400362
N0295,0.25814185
N0296,0.62622166
N0297,0.6082209
N0298,0.35494864
N0299,0.12623246
N0300,0.7542321
N0301,0.09343585
N0302,0.4454341
N0303,0.82257366
N0304,0.2450907
N0305,1.902806
N0306,2.035325
N0307,0.07668452
N0308,0.08951956
N0309,0.29897586
N0310,1.5502428
N0311,5.754108
N0312,0.39639822
N0313,0.13504298
N0314,2.5597668
N0315,0.15385117
N0316,0.1550729
N0317,0.71540153
N0318,0.11583159
N0319,0.17519858
N0320,0.15390548
N0321,1.117744
N0322,0.8897046
N0323,0.118211806
N0324,0.38226545
N0325,0.05655422
N0326,0.077171825
N0327,0.07729885
N0328,1.5317774
N0329,0.058829643
N0330,2.1488767
N0331,0.18962897
N0332,0.47804487
N0333,0.675216
N0334,0.060451295
N0335,0.13098045
N0336,0.11268603
N0337,0.17604999
N0338,0.62838477
N0339,0.185916
N0340,0.18233666
N0341,0.13389367
N0342,0.14086434
N0343,1.011257
N0344,1.0158978
N0345,0.65255547
N0346,0.10176961
N0347,0.14571214
N0348,0.11888556
N0349,0.12690347
N0350,0.11016448
N0351,1.5187776
N0352,1.3424536
N0353,0.51817626
N0354,0.71295434
N0355,0.2922521
N0356,2.453183
N0357,1.5053452
N0358,2.411476
N0359,0.10771903
N0360,0.19484745
N0361,0.09231613
N0362,0.18070194
N0363,3.0827518
N0364,0.08986334
N0365,1.7257369
N0366,1.5148269
N0367,0.26698637
N0368,0.3641634
N0369,0.12445028
N0370,0.12333928
N0371,0.1462559
N0372,0.12137772
N0373,0.1601046
N0374,0.10460379
N0375,0.32028717
N0376,0.099526234
N0377,0.44575515
N0378,0.24043387
N0379,0.25956377
N0380,0.14044465
N0381,0.24738438
N0382,0.28100687
N0383,0.21222827
N0384,0.106727704
N0385,0.04547812
N0386,0.4531402
N0387,4.7868795
N0388,0.38949832
N0389,0.10332383
N0390,0.74004084
N0391,5.119038
N0392,0.06145023
N0393,0.02598648
N0394,0.6125155
N0395,0.4470275
N0396,0.7675712
N0397,0.17648192
N0398,0.12443794
N0399,0.264056
N0400,2.9061952
N0401,3.2041802
N0402,0.08368785
N0403,0.113363825
N0404,2.9244585
N0405,0.15117392
N0406,6.4748015
N0407,1.059532
N0408,0.17041822
N0409,2.5299513
N0410,1.2885958
N0411,1.2219669
N0412,0.049830817
N0413,0.7783421
N0414,0.636404
N0415,0.50349075
N0416,0.015271535
N0417,0.11724689
N0418,3.8581362
N0419,0.11727656
N0420,3.4460545
N0421,1.3522373
N0422,1.6344225
N0423,0.05964592
N0424,1.0359715
N0425,0.038220882
N0426,0.7069272
N0427,0.9399251
N0428,0.07238336
N0429,0.10975867
N0430,2.1880808
N0431,0.2784475
N0432,0.25049785
N0433,0.16525055
N0434,0.12545377
N0435,0.17158024
N0436,0.10806168
N0437,0.13486877
N0438,0.72740173
N0439,0.11574173
N0440,0.13987248
N0441,0.13292654
N0442,0.1804794
N0443,0.1236067
N0444,0.123304255
N0445,0.11821846
N0446,0.15223716
N0447,0.1588814
N0448,0.036644075
N0449,1.3181118
N0450,0.065614775
N0451,0.24587663
N0452,0.4458119
N0453,1.8494488
N0454,2.7397099
N0455,3.9252307
N0456,0.4898695
N0457,0.059547737
N0458,0.04966672
N0459,0.026993725
N0460,1.542417
N0461,0.22489335
N0462,4.7946877
N0463,0.25151578
N0464,0.17938967
N0465,1.1574275
N0466,1.6240531
N0467,0.63228744
N0468,0.7130131
N0469,0.41049945
N0470,0.19627362
N0471,0.0870373
N0472,0.15724312
N0473,0.12386423
N0474,5.9558024
N0475,0.12254666
N0476,1.8652583
N0477,0.053651903
N0478,4.679385
N0479,0.049925145
N0480,0.06817574
N0481,0.045244172
N0482,1.0497454
N0483,0.40210578
N0484,0.4105787
N0485,0.21128611
N0486,0.20220207
N0487,6.086978
N0488,0.092605524
N0489,1.4643116
N0490,1.491342
N0491,0.08413425
N0492,5.1099606
N0493,1.8404768
N0494,1.0134995
N0495,0.13566008
N0496,0.09553897
N0497,0.5700787
N0498,0.5829347
N0499,0.1636022
N0500,0.13793191
N0501,4.4054093
N0502,0.42872572
N0503,0.2577052
N0504,0.12505485
N0505,0.19924797
N0506,0.28836066
N0507,0.095324956
N0508,1.1461082
N0509,0.06726153
N0510,0.17055044
t1,1.9510952
t2,2.4146929
t3,1.8333675
t4,2.6563354
t5,4.413131
t6,0.45324075
t7,1.8020185
t8,2.6212199
t9,4.243256
t10,3.4709535
t11,1.5618224
t12,1.3749195
t13,1.6602451
t14,1.5831962
t15,4.2006044
t16,0.12543306
t17,1.8624737
t18,2.0748165
t19,2.8897965
t20,3.1932275
t21,1.612585
t22,1.5979103
t23,1.8306445
t24,2.9710994
t25,3.9342923
t26,1.425708
t27,1.7292763
t28,1.6478473
t29,1.4500563
t30,1.8113029
t31,2.5356328
t32,1.554465
t33,2.5445113
t34,1.9599841
t35,1.6378008
t36,1.8049246
t37,1.5908191
t38,1.7659593
t39,1.2681618
t40,3.2138517
t41,1.6878301
t42,1.8218536
t43,1.8417484
t44,1.6608437
t45,1.8157359
t46,1.6033971
t47,1.7138226
t48,1.6365792
t49,1.6639575
t50,2.2260585
t51,2.035309
t52,1.9107983
t53,1.7299109
t54,1.7028843
t55,1.6098485
t56,1.8138163
t57,1.741183
t58,2.5268364
t59,6.749682
t60,0.30137277
t61,3.673851
t62,1.4535253
t63,5.1554017
t64,0.37853825
t65,1.4988985
t66,3.6367102
t67,1.908291
t68,2.8030195
t69,1.4355364
t70,1.9644918
t71,2.4633658
t72,2.793699
t73,1.4900416
t74,2.1629007
t75,1.5885702
t76,1.6345271
t77,2.5961509
t78,1.8334758
t79,1.4673209
t80,1.6449304
t81,2.6324615
t82,1.9264735
t83,5.057889
t84,1.387493
t85,1.7616183
t86,5.0182385
t87,2.1888967
t88,2.227266
t89,0.7410653
t90,0.7599494
t91,2.2679868
t92,1.9038202
t93,0.8349309
t94,0.91136503
t95,1.9345671
t96,1.575967
t97,2.1883466
t98,1.8832532
t99,2.312663
t100,1.8188615
t101,1.486321
t102,2.778686
t103,2.16459
t104,2.6938581
t105,1.6805599
t106,1.7588437
t107,2.7567487
t108,1.6723112
t109,2.1097348
t110,2.0306096
t111,0.6799555
t112,6.7282004
t113,2.214332
t114,2.2862601
t115,1.7020644
t116,2.8852859
t117,1.4851234
t118,1.5027463
t119,4.409061
t120,1.2090558
t121,2.3217335
t122,1.8747412
t123,2.1450334
t124,2.1520936
t125,3.733894
t126,1.1773112
t127,2.2167244
t128,1.7314987
t129,1.9187335
t130,2.0555463
t131,1.8312027
t132,2.2000377
t133,0.49691245
t134,7.2435913
t135,1.8627273
t136,2.6823132
t137,2.3778172
t138,1.5923297
t139,2.0484283
t140,2.126141
t141,2.0878866
t142,2.0751994
t143,1.7748027
t144,1.7442726
t145,1.5806792
t146,1.4295957
t147,1.4298642
t148,2.972
t149,1.6056186
t150,2.8466995
t151,1.8123211
t152,2.433481
t153,2.3050504
t154,2.3782315
t155,2.009919
t156,2.0102553
t157,2.864709
t158,1.7985847
t159,2.427781
t160,1.4571456
t161,1.6418236
t162,1.5341934
t163,1.728412
t164,1.7696921
t165,1.6580951
t166,1.6385833
t167,2.191022
t168,1.8738964
t169,1.5548999
t170,1.5594776
t171,1.3937413
t172,1.3274889
t173,1.604489
t174,1.4509319
t175,1.53323
t176,1.4552073
t177,6.109031
t178,0.5608295
t179,1.6635822
t180,3.1126986
t181,2.4841666
t182,2.1546974
t183,1.6663668
t184,1.4984741
t185,2.82014
t186,1.6102498
t187,1.6546853
t188,1.7004685
t189,1.448208
t190,1.6524469
t191,1.6686753
t192,1.4696991
t193,2.2707992
t194,2.345597
t195,2.7899399
t196,3.5874467
t197,1.3778899
t198,2.282701
t199,2.7360463
t200,1.6619166
t201,6.80875
t202,0.3120986
t203,3.174443
t204,4.4204826
t205,3.9758062
t206,4.0609393
t207,2.2245653
t208,2.0016005
t209,1.5359801
t210,1.4303045
t211,1.4319186
t212,1.8742467
t213,1.6285052
t214,1.699134
t215,1.9189138
t216,1.6288918
t217,1.0695721
t218,4.4533772
t219,2.4473915
t220,1.7919213
t221,0.18285683
t222,7.3965473
t223,0.205002
t224,5.012356
t225,1.0513003
t226,0.39460376
t227,2.213521
t228,1.6030402
t229,0.11153325
t230,0.1410193
t231,0.09359378
t232,1.1136659
t233,0.100909
t234,0.66322136
t235,0.7484235
t236,0.08117436
t237,0.124645405
t238,0.24332452
t239,0.11359413
t240,0.09713439
t241,0.6298381
t242,0.47014147
t243,0.9045375
t244,0.06927126
t245,1.5727962
t246,1.9251381
t247,1.7280552
t248,1.6647605
t249,1.1629649
t250,1.0691135
t251,0.41336033
t252,0.09121241
t253,1.8636854
t254,1.6073934
t255,1.5446585
t256,2.0633683
t257,1.9251115
t258,2.1527529
t259,2.024033
t260,2.0889432
t261,1.763845
t262,2.4513521
t263,1.4484818
t264,1.469216
t265,1.9942842
t266,1.9831932
t267,1.5037211
t268,3.053024
t269,1.8088161
t270,1.5908973
t271,2.8810537
t272,2.1205206
t273,2.217919
t274,1.8812466
t275,1.7309984
t276,1.8224581
t277,1.0413845
t278,2.2372396
t279,0.51254195
t280,7.888516
t281,5.2151585
t282,1.3654289
t283,3.079924
t284,1.7139996
t285,2.0006564
t286,1.7714757
t287,2.1021078
t288,2.6278813
t289,2.1608407
t290,1.9929788
t291,3.6325855
t292,1.2494367
t293,2.6471694
t294,2.8667095
t295,2.0995653
t296,1.9165404
t297,1.7421587
t298,1.890595
t299,1.3490626
t300,3.2137358
t301,1.9788599
t302,1.6729853
t303,1.0428114
t304,1.8433446
t305,6.475794
t306,2.0621378
t307,1.8532262
t308,1.7401952
t309,2.165173
t310,1.9815142
t311,3.4924557
t312,3.7207792
t313,0.39964983
t314,4.6916804
t315,1.8637555
t316,1.7067193
t317,0.98709595
t318,6.4287157
t319,1.0000954
t320,6.8495307
t321,2.526964
t322,2.5173848
t323,2.4190218
t324,1.631937
t325,1.9593397
t326,1.8642699
t327,2.8381703
t328,2.6249132
