0.03139288,0.059018068
-0.067306295,0.117182806
-0.03823109,0.06991286
-0.0113537265,0.078899674
-0.03822702,0.101783484
-0.03730704,0.06441912
0.06034761,0.17599368
-0.060066897,-0.30805802
-0.043300413,0.1003917
0.048426703,0.023643998
-0.13053384,0.09525813
-0.056126695,0.13189577
-0.15235181,-0.05553139
0.0893492,0.085849576
0.024147829,-0.03848268
-0.07745016,-0.29665777
-0.029658295,0.07930995
-0.06024419,0.16722162
-0.021565743,0.11482704
0.12974328,0.095145896
-0.016851,0.06973
-0.047236767,0.038452003
0.017228365,-0.16871516
-0.07813832,0.07353287
-0.01365399,0.10222201
-0.0900451,0.16564454
-0.0593802,-0.30993822
0.14117724,-0.002082237
-0.13805267,0.022730233
0.10787125,0.036689144
0.037335258,0.14076032
0.033207536,0.09751022
0.09667586,0.028423244
-0.059707787,0.13759239
0.0012188557,0.053832993
-0.05286272,-0.30935794
-0.075117394,0.15354104
-0.050377414,-0.2977086
-0.036872197,0.03878965
-0.11225295,-0.24680163
0.06586065,0.12489941
0.090691224,0.13558099
0.023068419,0.12304566
-0.08047983,0.12575576
0.046501502,0.14550684
0.05414722,0.04790167
0.021773193,0.16501842
0.11041122,0.12974453
0.043524116,0.185756
-0.04874206,-0.3076559
-0.021418383,0.0066146827
-0.046081133,0.18239696
0.0045565297,0.004990748
-0.016449621,0.16366164
-0.017977675,0.055856843
0.113446705,0.033458382
0.045582082,0.15791471
0.07957249,0.049033828
0.036381833,0.14630142
-0.05034438,-0.29155675
-0.014541431,0.030539243
-0.07274083,0.038965978
-0.07118771,0.063886106
0.08375891,0.014949229
0.041968524,0.1164168
-0.046414834,-0.3071413
0.071228385,-0.0060848724
0.085519485,0.15227948
-0.0710133,0.08996405
-0.04625637,-0.29257
-0.0025293257,0.09031907
-0.00502987,0.13643177
0.0691141,0.16727792
0.11514626,0.09586649
0.059319016,0.0113676805
-0.018715633,0.14380756
-0.052420277,0.0972188
0.016293332,-0.009396705
-0.059257757,-0.30929276
0.09771353,0.061901547
-0.059612826,-0.30525312
-0.0049348786,0.111256815
0.07871519,0.09399196
-0.061341163,0.06519041
-0.14194463,-0.12706414
0.0015844704,0.008111478
-0.070611775,0.15082313
-0.020090276,0.11074662
-0.025540572,0.120853424
-0.033982318,0.15465125
0.07441321,0.14724739
0.14295028,-0.025406925
0.0288219,0.051860187
0.014523403,0.080564946
-0.05361797,0.15286306
-0.059254866,-0.30937746
0.13417204,-0.020043112
-0.02427737,0.01785274
0.02984622,0.020576373
0.048445363,0.12946066
0.009944392,0.1709796
-0.08684217,0.10754844
-0.041738793,0.11651177
0.15597178,0.020363625
-0.11925227,0.08864878
-0.016372591,0.08414149
-0.0924733,-0.28199
0.018625278,0.1332815
0.05976621,-0.06289742
0.038773395,0.05346051
3.9751245e-05,0.07918181
0.046721797,0.05425391
-0.06142931,0.112012
-0.12692243,-0.18714564
-0.0071642343,0.15113218
-0.058226913,-0.26130247
0.025462529,0.18707007
0.041523717,0.0393584
0.12938637,-0.03308221
-0.013995054,0.07813894
0.15084276,-0.029386116
0.02479005,0.025889372
0.0073901936,0.19421569
-0.03034392,0.11296
-0.047520045,-0.30338958
0.08449134,0.093422905
0.052055344,0.16167547
0.090703584,0.014326776
-0.058522884,-0.30949154
0.15262476,-0.008765347
-0.039966863,0.14407828
-0.1292981,-0.02333759
-0.040968034,-0.25119272
0.051609058,0.0037914275
-0.05643678,-0.30942202
0.09574978,0.117580734
-0.08045133,-0.2771856
0.011357382,0.09991683
0.0322679,0.068914086
-0.045228124,-0.30574605
-0.020288704,0.10611489
-0.15685852,-0.0708146
-0.05375629,0.11394008
0.14934991,-0.027825447
0.15143108,0.004826185
-0.051287677,0.16969603
-0.09174414,0.16719241
-0.020653592,0.009151715
-0.1366022,-0.17179133
-0.039616343,-0.030570272
-0.043653183,-0.2992966
0.040624294,0.18144576
0.011321085,0.11053071
0.051355332,-0.17848526
0.018435404,-0.24521604
0.055299856,0.036228836
-0.12875898,0.043571517
0.116297945,0.085657395
0.047901932,0.14948931
0.044069745,-0.004118533
0.026043259,0.08530737
0.14338353,-0.039481595
0.0143043,0.12443033
-0.04438086,0.05132716
0.052958634,0.16217075
0.093246005,0.09325532
0.032923095,-0.21590742
-0.061043736,-0.3059867
-0.054705918,-0.3092552
0.043419823,-0.20245162
0.0036653178,0.10605207
-0.055273645,-0.30998456
0.022744838,-0.02242097
0.09990653,0.0060265935
-0.08843476,0.11069153
0.109489985,0.09999051
0.027551174,-0.21779732
-0.05486103,-0.31000033
0.0021973487,0.07812364
-0.1022477,0.13880472
0.071258575,0.09516065
0.12318916,0.09278049
-0.11183771,-0.23931818
-0.06160873,-0.30676028
0.06431025,0.023699738
-0.059332937,-0.3088485
-0.07986895,-0.28950486
-0.045458596,0.17302786
-0.010547404,0.17060143
0.051757473,0.103956684
0.06880142,-0.10568343
0.081143424,0.046212606
-0.068764746,0.13638277
-0.060306437,0.067147605
-0.058079366,-0.30933186
0.038737476,-0.17196421
0.16117728,0.0380935
-0.13260482,0.044244215
0.15484118,0.022930484
-0.05009523,0.097950205
0.029704869,0.05177007
0.055035572,-0.19183256
0.0021080538,0.027161494
