,weight
N0000,0.5
N0001,3.2570753
N0002,3.2570753
N0003,4.3562145
N0004,4.4719195
N0005,0.027758988
N0006,0.032325786
N0007,0.009871118
N0008,0.012583551
N0009,0.011038782
N0010,0.007898822
N0011,9.466637
N0012,0.016739972
N0013,0.011435752
N0014,0.015924174
N0015,0.018600963
N0016,0.017735923
N0017,0.015350552
N0018,0.020456467
N0019,0.07686073
N0020,0.01995271
N0021,0.011997351
N0022,0.034251027
N0023,0.018702358
N0024,0.019718688
N0025,0.010378792
N0026,0.020827511
N0027,0.04654564
N0028,0.019090498
N0029,0.018112227
N0030,0.019936718
N0031,0.033972964
N0032,0.026367804
N0033,0.021431217
N0034,0.028445968
N0035,0.021679195
N0036,0.021294741
N0037,0.025347257
N0038,0.022200128
N0039,0.0939894
N0040,0.03458335
N0041,0.023226423
N0042,0.033891853
N0043,0.023570163
N0044,0.027275372
N0045,0.072554946
N0046,0.04584389
N0047,0.034251478
N0048,0.025844825
N0049,0.013705795
N0050,0.05806769
N0051,0.016761469
N0052,0.045418058
N0053,0.03197928
N0054,0.05958992
N0055,0.028332857
N0056,0.03909419
N0057,0.01846352
N0058,0.027304137
N0059,0.038857162
N0060,0.010900457
N0061,0.020010749
N0062,0.024947613
N0063,0.044140805
N0064,0.055408496
N0065,0.043679506
N0066,0.04311038
N0067,0.020104647
N0068,0.032381665
N0069,0.04074485
N0070,0.0514831
N0071,0.032146152
N0072,0.021861123
N0073,0.018802792
N0074,0.035705496
N0075,0.048268247
N0076,0.01927542
N0077,0.03235427
N0078,0.02737989
N0079,0.11524059
N0080,0.12553759
N0081,0.09859864
N0082,0.027191997
N0083,0.036239132
N0084,0.031910166
N0085,0.10075761
N0086,0.029526563
N0087,0.04109789
N0088,0.036038015
N0089,0.01761849
N0090,0.13172127
N0091,0.09386187
N0092,0.10068946
N0093,0.08852296
N0094,0.03242599
N0095,0.06839322
N0096,0.029759375
N0097,0.054077946
N0098,0.061081994
N0099,0.017418932
N0100,0.027782671
N0101,0.1271603
N0102,0.06315842
N0103,0.040121414
N0104,0.046748783
N0105,0.08027499
N0106,0.024642413
N0107,0.11775856
N0108,0.024963763
N0109,9.6568985
N0110,0.0041486416
N0111,0.02141918
N0112,0.034497686
N0113,0.0743555
N0114,0.043029588
N0115,0.023374971
N0116,0.032848436
N0117,0.011470513
N0118,0.06359832
N0119,3.9751682
N0120,0.036050133
N0121,0.03177097
N0122,0.053811625
N0123,0.49248117
N0124,0.013051555
N0125,0.15111876
N0126,0.028039947
N0127,0.080878966
N0128,0.05428432
N0129,0.13748734
N0130,0.06853216
N0131,0.050870445
N0132,0.10609852
N0133,0.08328697
N0134,0.06060191
N0135,0.035498016
N0136,0.059584636
N0137,0.052414168
N0138,0.049461566
N0139,0.061571058
N0140,0.07702712
N0141,0.10647997
N0142,0.077091955
N0143,0.06607332
N0144,0.02646436
N0145,0.030820467
N0146,0.027115092
N0147,0.028464422
N0148,0.016447816
N0149,0.017031804
N0150,0.0727864
N0151,0.057540257
N0152,0.047083043
N0153,0.49629718
N0154,0.01726836
N0155,0.08294858
N0156,0.029174477
N0157,0.07297429
N0158,0.018977895
N0159,6.104931
N0160,0.08478344
N0161,0.20056164
N0162,0.14908132
N0163,0.13999858
N0164,6.0926037
N0165,0.11005595
N0166,0.10696077
N0167,0.054056585
N0168,0.034797262
N0169,0.029099347
N0170,0.06295011
N0171,0.97593355
N0172,0.08905243
N0173,0.042720843
N0174,0.022855783
N0175,0.06625434
N0176,0.066095784
N0177,0.37545812
N0178,0.023215367
N0179,0.018099563
N0180,0.021302328
N0181,0.12999465
N0182,0.14072913
N0183,0.10891979
N0184,0.18545099
N0185,0.10123052
N0186,0.23116748
N0187,0.069867715
N0188,0.08142481
N0189,0.31266123
N0190,0.0056222705
N0191,0.09921614
N0192,0.046101436
N0193,0.045133118
N0194,0.033447154
N0195,0.04731631
N0196,0.06726889
N0197,0.0898003
N0198,0.07218747
N0199,0.04150145
N0200,0.022055507
N0201,0.03350415
N0202,0.040800422
N0203,0.816993
N0204,0.08016024
N0205,0.05502488
N0206,0.22948192
N0207,0.076637276
N0208,0.23407453
N0209,0.10764363
N0210,0.045511983
N0211,0.09224544
N0212,0.12179821
N0213,0.032710902
N0214,0.06402508
N0215,0.06244404
N0216,0.2850997
N0217,0.03315201
N0218,0.06222108
N0219,0.15957578
N0220,0.18429762
N0221,0.014995043
N0222,0.05491415
N0223,0.013101599
N0224,0.05372276
N0225,0.04240724
N0226,0.041192587
N0227,0.1248592
N0228,0.12013889
N0229,0.17751989
N0230,0.03751516
N0231,0.01804935
N0232,0.05420332
N0233,0.03309583
N0234,0.08929212
N0235,0.009332356
N0236,0.06329933
N0237,0.09177345
N0238,0.060013548
N0239,6.6789937
N0240,5.2553434
N0241,0.046000566
N0242,0.07554718
N0243,0.055260304
N0244,0.05630147
N0245,9.415154
N0246,0.043532424
N0247,1.5712836
N0248,4.4875336
N0249,0.009950759
N0250,0.011850341
N0251,0.09826036
N0252,0.036721572
N0253,0.02229262
N0254,0.088373825
N0255,0.2029459
N0256,0.18747512
N0257,0.09978301
N0258,0.10485073
N0259,0.18156019
N0260,1.0553517
N0261,0.12939838
N0262,0.28828084
N0263,0.087680705
N0264,0.16148543
N0265,0.26135474
N0266,0.18664494
N0267,0.21620283
N0268,0.15459228
N0269,0.20716012
N0270,0.04816565
N0271,0.072579905
N0272,0.056031596
N0273,0.05204015
N0274,0.4566223
N0275,0.108371735
N0276,0.114537284
N0277,0.22337212
N0278,0.04579159
N0279,0.11111066
N0280,0.14934503
N0281,0.1354604
N0282,0.20891787
N0283,0.21697247
N0284,0.26441783
N0285,0.26019385
N0286,0.11729615
N0287,0.07843035
N0288,0.26248762
N0289,0.14853276
N0290,0.029239375
N0291,0.05567302
N0292,0.053726785
N0293,0.059273496
N0294,0.03353343
N0295,0.05292925
N0296,0.056427453
N0297,0.031941496
N0298,0.016576163
N0299,0.23550771
N0300,0.026502896
N0301,0.08216106
N0302,0.1842963
N0303,3.6731205
N0304,0.030023023
N0305,0.035963718
N0306,0.36691278
N0307,1.209081
N0308,0.64312613
N0309,0.028285107
N0310,0.03608868
N0311,0.22315702
N0312,0.13789192
N0313,0.09241952
N0314,0.030798715
N0315,0.0844536
N0316,0.2085493
N0317,0.07406985
N0318,0.021215241
N0319,0.5868358
N0320,1.6186647
N0321,0.022176191
N0322,0.80967796
N0323,0.20367283
N0324,9.0481615
N0325,5.53847
N0326,0.18360265
N0327,0.18394719
N0328,4.2534204
N0329,0.91311055
N0330,1.0968523
N0331,0.5206621
N0332,0.2173833
N0333,0.37319368
N0334,0.09150903
N0335,0.06969274
N0336,0.095911115
N0337,0.06607512
N0338,0.07422817
N0339,0.037372366
N0340,0.10521817
N0341,0.10560012
N0342,0.16271283
N0343,6.1142235
N0344,0.53706163
N0345,0.37250957
N0346,0.0992556
N0347,0.17478625
N0348,0.047426328
N0349,0.023866925
N0350,0.052996464
N0351,0.90334636
N0352,0.052960657
N0353,0.14170623
N0354,0.10192932
N0355,1.5876838
N0356,0.24620187
N0357,0.045583155
N0358,0.041791815
N0359,0.012643975
N0360,0.027708901
N0361,0.021905135
N0362,0.055197667
N0363,0.058588486
N0364,0.29296565
N0365,0.7085231
N0366,0.23671025
N0367,0.7450596
N0368,0.10149363
N0369,0.32362574
N0370,0.479478
N0371,0.39605767
N0372,0.12395177
N0373,0.58175594
N0374,0.41394302
N0375,0.072817974
N0376,0.15936698
N0377,0.057388913
N0378,0.14037466
N0379,0.48107874
N0380,9.0491905
N0381,0.022570942
N0382,0.011387623
N0383,0.5829426
N0384,0.068398006
N0385,0.34129375
N0386,0.03867432
N0387,0.11678517
N0388,0.07024072
N0389,0.053869084
N0390,0.06874884
N0391,0.0917859
N0392,0.10672926
N0393,0.14919066
N0394,0.08663337
N0395,0.14021632
N0396,0.1556149
N0397,0.11839147
N0398,0.15461223
N0399,0.035892185
N0400,0.41494942
N0401,0.037766073
N0402,0.08876696
N0403,0.08346252
N0404,0.046649348
N0405,0.03285714
N0406,0.11296676
N0407,0.33579928
N0408,2.026682
N0409,0.12833998
N0410,0.1613113
N0411,0.05327717
N0412,0.47495127
N0413,0.44794837
N0414,0.57294947
N0415,0.11718108
N0416,0.21337079
N0417,0.13097142
N0418,0.2502878
N0419,1.3014556
N0420,0.12838316
N0421,0.06315397
N0422,0.10954098
N0423,0.13196538
N0424,0.28746673
N0425,0.1311197
N0426,0.57997805
N0427,0.054990936
N0428,0.18496501
N0429,0.26005712
N0430,0.08664793
N0431,0.15941018
N0432,0.17519408
N0433,10.886432
N0434,0.45303825
N0435,0.20015188
N0436,0.03299574
N0437,0.052991413
N0438,0.40152627
N0439,0.04901665
N0440,0.041160602
N0441,0.22819549
N0442,0.21245691
N0443,0.41307476
N0444,0.05137646
N0445,0.07053884
N0446,7.722759
N0447,0.100892924
N0448,0.122996345
N0449,0.13784531
N0450,0.061092723
N0451,0.03578374
N0452,0.005155355
N0453,0.2609764
N0454,0.048955735
N0455,0.22710463
N0456,0.25404748
N0457,0.197835
N0458,0.2572961
N0459,0.21358007
N0460,0.16881533
N0461,0.08470406
N0462,0.10060106
N0463,0.08627137
N0464,0.09671905
N0465,0.051671565
N0466,0.38147753
N0467,0.08138534
N0468,0.07008038
N0469,0.16716103
N0470,0.21460144
N0471,0.019217836
N0472,0.018930914
N0473,0.1823365
N0474,0.09080415
N0475,0.15397683
N0476,0.21855181
N0477,0.060460232
N0478,0.27943528
N0479,0.8410521
N0480,1.4374912
N0481,0.15874425
N0482,0.09427177
N0483,0.06314245
N0484,0.13112365
N0485,0.07124005
N0486,0.5218389
N0487,0.13296115
N0488,0.11381027
N0489,0.06653287
N0490,0.3121048
N0491,0.9821876
N0492,0.0908722
N0493,0.32844028
N0494,0.18286754
N0495,5.989095
N0496,0.26866677
N0497,4.257978
N0498,0.6322055
N0499,0.04918885
N0500,0.12190992
N0501,0.01615099
N0502,0.21502225
N0503,0.047466688
N0504,0.9383261
N0505,0.10609062
N0506,0.53427505
N0507,0.06401029
N0508,0.044692773
N0509,0.22808062
N0510,0.24032532
t1,1.7058526
t2,1.6778543
t3,1.2283748
t4,1.1828115
t5,1.5470697
t6,1.9433173
t7,2.29365
t8,1.4073898
t9,2.0329688
t10,1.7517762
t11,1.6311072
t12,4.224659
t13,0.9961804
t14,1.1109076
t15,1.8306239
t16,2.6194417
t17,1.0090653
t18,1.1674724
t19,1.3258308
t20,1.4166526
t21,2.2095132
t22,2.0575347
t23,1.5329673
t24,1.3896234
t25,1.5042157
t26,0.62896436
t27,1.5193406
t28,1.4405625
t29,1.5904592
t30,1.0654444
t31,1.9441733
t32,1.5100083
t33,2.0316424
t34,1.6322846
t35,2.4039884
t36,1.5449427
t37,1.4921936
t38,0.8278942
t39,0.25763667
t40,0.072644114
t41,1.3717119
t42,1.483302
t43,1.4458473
t44,1.4169012
t45,0.8446034
t46,0.8485445
t47,1.4355736
t48,1.5211046
t49,1.3369497
t50,1.217469
t51,1.4585855
t52,0.8816373
t53,1.1248257
t54,1.326191
t55,0.9319721
t56,1.4189842
t57,0.89469105
t58,1.0909379
t59,1.1143137
t60,1.3256719
t61,1.0735894
t62,1.2600297
t63,1.2862331
t64,1.1354468
t65,2.0283864
t66,1.4626039
t67,0.9809414
t68,0.9008596
t69,2.445802
t70,2.3111815
t71,1.7342361
t72,1.335647
t73,1.1874524
t74,1.1838179
t75,1.2553924
t76,1.3775661
t77,1.4602288
t78,1.0585642
t79,1.4062252
t80,1.1357015
t81,1.5553805
t82,1.3954037
t83,1.740002
t84,1.5942249
t85,1.6563195
t86,1.9239609
t87,1.6078193
t88,1.4063703
t89,2.8062043
t90,1.8883128
t91,1.5648786
t92,1.5157762
t93,2.0272608
t94,2.1056397
t95,2.7887013
t96,2.823634
t97,6.890301
t98,7.2431965
t99,2.8613377
t100,1.5765421
t101,1.7019235
t102,1.5675212
t103,2.617213
t104,10.609493
t105,4.1174045
t106,9.02624
t107,9.57583
