,score
322,20.606885414862326
494,20.31739649612807
320,20.28701072936911
225,20.210703840001617
456,19.828718794326814
471,19.796035325434822
277,19.49514804263571
339,19.19293980389753
41,19.12975747193277
309,18.696427268084012
272,18.42157506473911
492,18.345534052535886
77,18.302185421898834
103,18.275248593156974
227,18.037329971397053
14,17.519036978482298
235,17.514862762161066
85,17.22712703983141
396,17.178316988771027
419,17.11288173448669
193,17.07269461453091
377,16.885250244171857
99,16.79690773083534
255,16.77005560712274
319,16.706959122740447
290,16.649069626699376
52,16.587101071177305
145,16.510993431803772
446,16.488987070884342
22,16.315940377397244
210,16.189839976605853
44,15.99689620134371
324,15.910628423970524
80,15.90869703445146
49,15.829184521496353
53,15.648022205411959
323,15.56932712756652
108,15.31424684389327
196,15.271190114741414
341,15.253522209632916
404,15.158387772445707
476,15.133948235455918
100,15.044094948725748
455,15.020461657288406
194,14.954579023389462
37,14.949970704917513
220,14.650205789094295
262,14.596270192322706
242,14.538956033557183
240,14.365807766960817
416,14.271362522711915
257,14.241713216552228
386,14.194379022049445
223,14.14008224489937
181,14.112942550867222
111,14.09438345895054
421,14.064791412715358
0,14.0586752344285
328,13.935834492274148
9,13.895330635897142
486,13.845592065288653
442,13.833910623544282
40,13.74553858617631
56,13.668726579994361
143,13.500630944644834
70,13.405487100264112
18,13.266683687324301
353,13.089254946954638
249,12.96080583831753
470,12.908815461940147
296,12.899314507175655
278,12.83700726183553
229,12.835788212085443
435,12.813402264037872
209,12.774564060187807
484,12.76003420060216
153,12.657849322667015
495,12.655518764147057
318,12.6466304558377
475,12.54371657333577
119,12.453610899191268
291,12.450613120619039
449,12.402473961006953
73,12.390983673733125
164,12.389120683636085
443,12.371938572154045
247,12.367199861612256
253,12.263102178251506
199,12.241148022678527
270,12.210592491930505
300,12.169352636776479
342,12.070501889080663
473,12.022885075249977
184,12.006453258093645
131,11.932191712271479
87,11.930695098318271
173,11.929214151234621
464,11.91442116810438
90,11.892823198130344
43,11.891926911859871
418,11.860134822345376
439,11.748857353990747
477,11.747397639352068
447,11.462374068826021
490,11.380320400971492
408,11.361989122779036
371,11.304303049042534
479,11.242460153381003
2,11.240637950928138
493,11.20917082761742
250,11.143696037768139
395,11.114053097263897
63,11.066117633100943
357,11.058958908181767
356,10.929006325544288
78,10.89087576348686
51,10.883820149501984
392,10.818062539408412
112,10.701268767791456
212,10.614432442928047
6,10.58893823899311
109,10.532455532800268
59,10.462712420085875
424,10.422174078532692
5,10.407549214642177
132,10.296094919063126
243,10.233970738829596
106,10.175538616675192
15,10.123757833246996
361,10.117483724602332
120,10.093125898116526
336,10.086873199590512
376,10.074467956409478
483,10.029670768244966
81,10.013577259007224
305,9.992658415487487
204,9.970209787464151
50,9.942584064672022
30,9.92285274444039
142,9.88466638405106
168,9.846723797031482
358,9.81505255696768
474,9.735545891240077
167,9.703447050789817
355,9.685740754797871
192,9.677549458937188
34,9.657329279597331
159,9.65251919879371
234,9.573842879217116
284,9.54473104300998
118,9.539921771393132
92,9.443770545909848
496,9.423187101555753
465,9.337223289581523
38,9.31710276210268
191,9.311261828449137
385,9.310507396470436
8,9.285491170925114
141,9.240345721975228
388,9.102213471835151
469,9.090200659194183
239,8.905291728485242
189,8.890190604215247
32,8.87202133737911
378,8.795231678158927
488,8.682570726249688
452,8.644578457634791
135,8.640697698679928
480,8.55225247111517
95,8.529148143556302
152,8.447836732765014
441,8.38313377178358
410,8.36349456587842
433,8.36254154215129
139,8.357478536277393
230,8.320930522112787
197,8.310178537488778
299,8.292599913816174
138,8.292477449942064
415,8.283287465363248
466,8.273847891299239
422,8.23647155451415
201,8.213413254778011
117,8.200311085552336
46,8.168632650751798
321,8.15046249974038
448,8.125860955846067
390,8.099503905895423
335,8.095442510009171
122,8.06848575755525
286,8.008553365658734
457,8.000675077001521
