,weight
Sftpc,0.0045187385
Clu,0.9929315
Sftpb,0.00023966382
Krt19,0.00023889936
Lyz2,0.00015360428
Car2,6.145082e-05
Klf5,4.5363002e-05
Rpl35a,0.00010866909
Rpl37,0.00025197788
Cldn18,5.525531e-05
Onecut2,6.7535264e-05
Epcam,5.2129857e-05
Rpl13,7.067416e-05
Krt20,2.6898668e-05
Aldoa,1.14545555e-05
Ager,3.539737e-05
Foxq1,1.2597885e-05
Itm2b,1.447326e-05
Mcpt1,5.269942e-06
Pgk1,6.3492566e-06
Eif4a1,1.3179826e-05
Hp,6.9313455e-06
Tkt,4.556751e-06
Rpl5,1.0984099e-05
Lsr,4.8305183e-06
Tm9sf3,7.0149285e-06
H2-Aa,1.9887946e-05
Cd81,7.1289055e-06
Rpl41,6.865246e-05
Hmga1-rs1,6.6635025e-06
Cyba,1.0416301e-05
Vcp,1.23565405e-05
Rps11,2.5633668e-05
Cldn4,4.3952743e-05
Sox4,3.795098e-06
Cd24a,9.368178e-06
Atp2b1,3.326952e-06
Platr10,3.6377635e-06
Serpini1,4.038991e-06
Ifi27,1.36364815e-05
Pdia4,5.916877e-06
Id3,4.505282e-06
Elf3,8.483581e-06
Marc2,4.4678477e-06
Ssrp1,3.5010396e-06
Eef2,1.047152e-05
Rps18,2.1375838e-05
Eef1b2,2.1480777e-05
Hnrnpk,4.6905466e-06
Cbr1,5.555037e-06
Spint2,3.9024194e-06
Ugdh,1.0691717e-05
Crlf1,5.574913e-06
Hspa5,8.2600745e-06
Ctsa,4.1354742e-06
Ly6d,3.0432416e-06
G3bp2,2.1154171e-06
Slc34a2,1.2056646e-05
Prdx2,2.2246577e-06
Prdx5,7.3872848e-06
Cldn7,3.0294293e-06
Rpl35,4.2775882e-05
Lamp3,8.402828e-06
Actr3,2.6343841e-06
Krt18,2.8242719e-06
Stmn2,1.7145209e-06
Egfl6,5.88397e-06
Ppib,1.733509e-06
Ehf,3.8693966e-06
Atp5b,3.0584524e-06
Cxcl5,2.9099722e-06
Plac8,2.8701459e-06
Trim28,1.8629131e-06
Hras,2.7717908e-06
Slc45a3,1.9207364e-06
Btf3,2.655707e-06
Ctnna1,1.7205929e-06
Ppp2r1a,1.5594032e-06
Fkbp4,4.0519767e-06
Rps28,2.5205309e-06
Sfpq,1.3585476e-06
Tmbim1,1.4781814e-06
Ifitm2,3.4589516e-06
Matn4,1.8475557e-06
Mecom,1.4304362e-06
S100a14,3.0174028e-06
Serpinb6b,1.8070272e-06
Tomm20,2.1523026e-06
Grina,2.3398768e-06
Sox17,3.986217e-06
Pvrl2,1.6299725e-06
Fuca1,1.0540286e-06
Mat2a,1.1989174e-06
Maged1,3.63716e-06
Ctsh,3.4008337e-06
Hnrnpm,1.4948158e-06
Siva1,1.3924927e-06
Psmc4,1.2001689e-06
Slc7a4,1.7716959e-06
Smarca5,1.7386946e-06
Atp6ap1,1.5026226e-06
Sumo2,9.314037e-07
Akr1b3,1.1158048e-06
Aldob,7.116437e-07
Mycbp,1.1736614e-06
S100a6,2.2053528e-06
R3hdml,1.3724646e-06
Acin1,1.448593e-06
Shisa2,8.6693836e-07
Hnmt,8.396615e-07
Myb,9.4015206e-07
Prpf40a,1.0047834e-06
Prelid1,1.4053521e-06
Sdc4,6.367275e-07
Tff1,1.6667241e-06
Ppp1cb,8.234996e-07
Spp1,2.6429982e-06
Eif4e,6.623191e-07
Psmc2,9.561868e-07
Hnrnpa2b1,1.3787865e-06
Stard3nl,8.139893e-07
Gsr,2.6500527e-06
Traf5,7.1582775e-07
Anapc5,7.756081e-07
Il33,8.331034e-07
Rsl1d1,8.7926816e-07
Nptn,7.0680835e-07
Iscu,7.1287525e-07
Akirin2,1.3213522e-06
Ier5,1.4086233e-06
Sbds,7.827551e-07
Tspan1,1.1264656e-06
Mafg,6.9207135e-07
Trpm5,1.4095344e-06
Carhsp1,7.546975e-07
Wbp5,7.097094e-07
Atp5e,2.5425102e-06
Snrpe,1.7058443e-06
Nucb1,8.824301e-07
Atp1b3,7.0810574e-07
Tram1,7.0465467e-07
Krt7,1.2231155e-06
Snrnp70,6.7932274e-07
Psmb7,7.2292147e-07
Atp5h,1.1416249e-06
Gpx4,2.694826e-06
Eif6,7.814707e-07
Rpl10-ps3,9.0928916e-07
Spg11,7.061124e-07
Rpl9-ps6,5.2198953e-07
Rad54l,7.2486273e-07
mt-Nd2,6.4568957e-07
Tesc,1.016927e-06
Camk2d,8.651371e-07
Wls,6.087023e-07
2010107E04Rik,1.1713166e-06
H2afj,8.1065815e-07
Chst9,7.504201e-07
Areg,6.743808e-07
H3f3a,5.9571477e-07
Prpf38b,6.207309e-07
AY036118,1.3885541e-06
Tapbp,6.682552e-07
Yipf4,6.4113965e-07
Ywhae,7.903929e-07
Fosb,1.1295659e-06
Hprt,6.1547297e-07
Pabpc1,6.452673e-07
Myh7,1.3769719e-06
Pebp1,6.5920244e-07
Cmtm8,6.3946715e-07
Srsf6,6.8068067e-07
Mrps6,5.892536e-07
Rab17,7.794878e-07
Psmb2,6.601757e-07
Ctsd,7.2640313e-07
Eif3f,1.0741759e-06
Ric8b,7.984783e-07
Slc25a5,7.1752686e-07
2010300C02Rik,6.3090965e-07
Dapl1,1.1468607e-06
Zbtb7a,6.444309e-07
St18,8.629839e-07
Rtp4,6.937009e-07
Plppr4,7.049948e-07
Vamp8,6.931473e-07
Ppp1cc,6.3419253e-07
Actb,7.07889e-07
Khdrbs3,7.0507343e-07
Ssr4,7.107701e-07
Cox6a2,1.63972e-06
Malat1,6.5134793e-07
Ap3b2,6.492809e-07
Fubp1,6.386084e-07
Bex4,1.1316739e-06
Vps37d,6.473308e-07
Ier2,6.259981e-07
Sumo1,6.4629455e-07
Pitpna,7.217449e-07
Eprs,6.090338e-07
Eef1g,5.590706e-07
Ewsr1,6.5510255e-07
Pdlim7,6.5648595e-07
Nudt4,5.918262e-07
Pggt1b,7.0136815e-07
Gap43,7.250342e-07
A630076J17Rik,6.8484013e-07
Mrps5,7.326438e-07
Mbnl1,7.740505e-07
Scaf11,7.8069445e-07
Tcf7l1,7.5731907e-07
Gm9774,6.5040257e-07
Gpx1,7.1284796e-07
Jund,7.03212e-07
Tmem120b,7.984372e-07
Scgb1a1,7.6519444e-07
Slc25a4,7.677177e-07
Egr1,7.742565e-07
Zbtb49,7.7960306e-07
Fcrl1,7.3064473e-07
Anxa7,7.340874e-07
Rfx3,7.7114447e-07
Ovol1,6.5636203e-07
Elavl1,8.128281e-07
Far1,7.409669e-07
E2f2,8.208556e-07
Ggt5,6.784888e-07
Sec61b,5.957238e-07
Ddx19b,7.7729055e-07
Nefl,8.1489804e-07
Gatsl3,7.300799e-07
Degs1,8.906548e-07
Psors1c2,8.103443e-07
Cndp1,7.212577e-07
Recql,7.525372e-07
Arpc2,5.793839e-07
Glrx2,7.897554e-07
Rab25,6.6419085e-07
Ctsl,6.6774436e-07
Btg1,5.6788014e-07
Foxp1,7.537423e-07
Cebpb,7.3578633e-07
Zbtb8a,6.9487817e-07
Krt12,7.4576565e-07
Cited4,7.247646e-07
Tsg101,6.6692974e-07
Dstn,6.908725e-07
Psmb5,7.106596e-07
Fdxr,7.0714884e-07
Lsm1,7.8173156e-07
C030039L03Rik,7.776842e-07
Plec,8.174231e-07
Cldn3,4.42376e-07
Csnk1e,7.167431e-07
Capza2,7.2728005e-07
Impdh2,7.1028694e-07
Mgst1,6.776061e-07
Ninl,7.035037e-07
Jtb,7.038158e-07
Dctn2,7.6062247e-07
Calr,7.61468e-07
Spr,7.7246864e-07
Adora1,7.9268165e-07
Eif4b,6.5371023e-07
Gnas,5.6029506e-07
Gnat3,7.208121e-07
Lins1,8.026668e-07
Ndufv1,7.26925e-07
Gchfr,7.6469405e-07
Atp5j,6.2842895e-07
Pard3b,7.779431e-07
Fchsd1,8.281027e-07
Fyn,7.58597e-07
Bpifa1,7.648151e-07
Arpc1b,6.9635684e-07
Pfdn2,7.071063e-07
Mrpl24,7.1545924e-07
Txndc17,5.568788e-07
Actn1,7.479722e-07
Kiss1r,8.205496e-07
Rnh1,7.1839236e-07
Lipt2,7.8999045e-07
Serpinb8,7.884641e-07
Mapre1,7.750476e-07
Pabpn1,7.7413614e-07
Sox12,8.091921e-07
Gsap,7.8364843e-07
Sertad1,7.2943885e-07
Gm10709,7.5326875e-07
Hey1,8.611439e-07
Cdk5rap1,6.9486754e-07
Eif1a,8.0636875e-07
Slc9a5,8.075808e-07
B930036N10Rik,8.435623e-07
Lmna,5.4226996e-07
Cd79b,6.618595e-07
Steap3,8.230693e-07
Gtf3a,7.1355265e-07
Hddc3,7.6206305e-07
Mrpl55,8.400547e-07
Arvcf,7.982377e-07
Med21,8.292621e-07
Slc37a1,7.822156e-07
Ldhd,8.507559e-07
Mrpl23,7.5236056e-07
Sec13,7.910972e-07
Rab6a,7.6403796e-07
Rab2a,7.7703925e-07
Ccni,8.169796e-07
Acaa1a,8.008103e-07
Cited2,7.181348e-07
Sbk1,8.206153e-07
Rbm17,7.4498433e-07
Vma21,7.994536e-07
Rab5c,8.167949e-07
Svbp,7.516936e-07
Brd7,7.760847e-07
Cct2,6.901797e-07
Mllt1,8.152292e-07
Ncor1,8.248955e-07
Sucnr1,8.481215e-07
Klf9,7.498306e-07
0610010K14Rik,8.1856433e-07
Myl6,7.8154676e-07
Fam179a,7.6313574e-07
Uggt2,8.175408e-07
Arhgap30,7.614259e-07
Zfp820,8.4667977e-07
Zcchc9,8.5146047e-07
Tada2b,8.630407e-07
Otub1,7.7366377e-07
Fus,7.6974925e-07
Btg2,7.303362e-07
Sumo3,7.5055107e-07
Mak,8.034947e-07
Ahnak,7.676665e-07
Gsg2,8.348404e-07
Cct4,6.7351243e-07
Papl,8.571815e-07
Bzw1,7.769415e-07
Sptbn2,7.579946e-07
Ubiad1,8.2687404e-07
Acadl,8.311892e-07
Ociad1,8.157393e-07
Setd4,8.4380844e-07
Sdf2,8.1476594e-07
Tspan3,7.4874873e-07
Nin,8.223984e-07
Tubb5,7.7914814e-07
Ntng1,8.3211404e-07
Hdac10,8.17554e-07
Gjc1,7.972198e-07
Snrpg,6.507984e-07
Ywhag,8.0874315e-07
Rrp1,7.4136904e-07
Fam229b,8.128397e-07
Mbnl2,8.4740753e-07
Mrpl35,8.0466333e-07
Lyn,8.277024e-07
Shroom1,8.279408e-07
4930556M19Rik-1,8.4488914e-07
Acp1,7.4183373e-07
Cd63,8.236032e-07
Smim24,8.815486e-07
Nt5c,7.7556e-07
Thtpa,8.055148e-07
Pttg1,8.0875003e-07
Ube2s,7.8903423e-07
Gltscr2,7.648968e-07
Rab11b,8.296379e-07
Gm43672,8.144785e-07
Eva1b,8.186752e-07
Stx19,7.960908e-07
Hist1h2ap,7.8007685e-07
Phxr4,8.5624526e-07
Ankrd44,8.5970635e-07
Fstl1,7.8443657e-07
Lnx1,8.342753e-07
Rnf11,8.096769e-07
Adrm1,8.0514155e-07
Arl6ip4,8.327912e-07
Gm10031,8.189149e-07
Zfp207,7.9040876e-07
Dynlrb1,7.4365704e-07
Zfp507,8.5297535e-07
Eci1,8.6044616e-07
Ube2b,7.78981e-07
Zdhhc2,8.540482e-07
Sar1a,7.2415594e-07
Akr1a1,7.6483843e-07
Tm2d1,8.223137e-07
Gm16286,8.2410764e-07
Apoa2,8.250513e-07
Vdac2,7.960627e-07
Myo3b,8.3736086e-07
Nek3,8.299678e-07
Tmem33,8.006607e-07
Sms,8.055809e-07
Crebzf,8.615843e-07
Sys1,7.8561044e-07
Fkbp1a,7.335779e-07
Dsn1,7.88425e-07
Ptar1,8.6360467e-07
Dctpp1,7.59024e-07
Atp5k,7.486609e-07
Slc38a2,8.4482224e-07
Kcnk6,7.990046e-07
Zfp961,8.3042545e-07
Ighmbp2,8.147442e-07
Syngr2,8.3478943e-07
Tdrkh,8.4706664e-07
Lca5,8.007172e-07
Ttll4,8.4019973e-07
Sept7,7.839982e-07
Polr2m,7.7784966e-07
Guk1,8.309055e-07
Gm12860,7.79036e-07
2700060E02Rik,7.4506755e-07
Cltc,8.100398e-07
Idh3g,7.950908e-07
Rnf181,8.4068716e-07
Hnrnpdl,8.818715e-07
Ncapg,8.687311e-07
Dnm1l,7.3297855e-07
Atp6v0b,7.86525e-07
4732490B19Rik,8.4436874e-07
Tprgl,7.9534254e-07
2810408A11Rik,8.479112e-07
Acnat2,8.775291e-07
Atp6v1g1,7.940208e-07
Kif22,8.3130817e-07
Cldn1,8.521973e-07
Fastkd1,8.52116e-07
Slc26a11,8.5324064e-07
Gpr173,8.6925564e-07
Calu,8.319997e-07
Wdr70,8.2160824e-07
Xrn2,7.968428e-07
Rad51ap1,8.4403547e-07
Gemin7,8.16295e-07
Pcbd1,8.1503634e-07
Card19,8.1384644e-07
Strap,8.187799e-07
Tm7sf2,8.360276e-07
2310043L19Rik,8.1644913e-07
Stat5b,7.9251987e-07
Clpp,8.45359e-07
Nkx2-6,8.247586e-07
Mrm1,8.486102e-07
Pygm,8.4725326e-07
Idh3b,8.3693214e-07
Kbtbd7,8.378649e-07
Gspt1,7.947989e-07
Uqcc3,8.506618e-07
Pbdc1,8.267574e-07
Cc2d2a,8.887491e-07
Ak2,8.3552055e-07
Fam206a,8.4234364e-07
Slc37a4,8.2373515e-07
0610011F06Rik,8.3071455e-07
Arglu1,8.6747434e-07
Nono,8.0970307e-07
Pced1a,8.2895684e-07
Crb3,8.6395147e-07
Ube3a,8.8186135e-07
Eif3l,7.8564335e-07
Ubl5,7.9705484e-07
Kifc2,8.651808e-07
Ctbp1,8.6119655e-07
Arl1,8.1686505e-07
Xpnpep3,8.686623e-07
Tab3,8.811947e-07
Pigb,8.333744e-07
Cdc6,8.3991216e-07
Sema4g,8.2521024e-07
Ppp1r12b,8.7176863e-07
Igfbpl1,8.13547e-07
Numbl,8.4164975e-07
Sdhaf4,8.501589e-07
Gimap9,8.415744e-07
Ppa2,7.9215647e-07
Rhbdd3,8.6765965e-07
Pon2,8.3769874e-07
Dda1,8.2341006e-07
Gng12,7.956066e-07
Gnl3,8.7441146e-07
Nras,8.437779e-07
Eif3b,8.529396e-07
Igsf9,8.333974e-07
Prkce,8.7452565e-07
Ptp4a1,7.812918e-07
Klhl20,8.472145e-07
Gsk3b,7.959526e-07
Ubl4a,8.136951e-07
Kcnq2,8.831153e-07
Neurl1a,8.513289e-07
Cyb5d2,8.789848e-07
Tsc22d4,8.2396457e-07
Srek1ip1,8.2728735e-07
Ube2j2,8.335317e-07
Surf4,7.519331e-07
Rtn3,8.565049e-07
Mrpl43,8.5905725e-07
Mrpl38,8.211116e-07
Tex9,8.6602034e-07
Cuedc2,8.9077713e-07
Lsm8,8.557881e-07
Rhbdl2,8.638567e-07
2700049A03Rik,8.7245553e-07
Frs3,8.585379e-07
Cdca2,8.6611124e-07
4932411K12Rik,8.5919163e-07
Gm26520,8.637463e-07
Srm,8.7185424e-07
Hmg20b,8.01229e-07
Fkbp14,8.767929e-07
Dlg3,8.7557135e-07
2610001J05Rik,8.505871e-07
Rad51,8.8432057e-07
Med30,8.485826e-07
Rprm,8.441095e-07
Krt83,8.8349105e-07
Cfap45,8.772463e-07
Il6,8.7695514e-07
Foxe1,8.5469924e-07
Cryl1,8.3722273e-07
Uqcrb,8.490084e-07
Aurka,8.254825e-07
Adam10,8.458969e-07
Gabarapl1,8.6833586e-07
Tardbp,8.7074824e-07
Saraf,8.5265174e-07
1700096K18Rik,8.659997e-07
Tpd52l2,8.685637e-07
Fdx1,7.764e-07
Trappc12,8.550693e-07
