epoch,train_loss
0,9.186945968204075
1,4.802578873104519
2,2.2588666015201144
3,1.7067366043726604
4,1.6624979707929823
5,1.563453780280219
6,1.5249702135721843
7,1.4941504134072199
8,1.4597984155019124
9,1.4186617268456354
10,1.374159746699863
11,1.3330742120742798
12,1.3017753230200872
13,1.2761956188413832
14,1.2483739058176677
15,1.223405122756958
16,1.192966726091173
17,1.158364799287584
18,1.120220012134976
19,1.0809338092803955
20,1.040823393397861
21,0.9969659050305685
22,0.9557217028405931
23,0.9127096003956265
24,0.8698520263036092
25,0.8256702091958787
26,0.7826705045170255
27,0.7394177118937174
28,0.6977473563618131
29,0.6567527320649889
30,0.6165394120746188
31,0.5798071953985426
32,0.5434974167082045
33,0.508355802959866
34,0.47571500804689193
35,0.4428662492169274
36,0.41387180818451774
37,0.38565360175238717
38,0.3612609969245063
39,0.33734609683354694
40,0.31493067741394043
41,0.2943405310312907
42,0.27673935559060836
43,0.25972384545538163
44,0.24391452802552116
45,0.2263881332344479
46,0.21247565580738914
47,0.20037156674596998
48,0.18749026291900212
49,0.1746220224433475
50,0.16466565099027422
51,0.15489323933919272
52,0.14570067988501656
53,0.1375647568040424
54,0.129491050210264
55,0.12167839209238689
56,0.11445926543739107
57,0.10774722612566418
58,0.10167090760336982
59,0.09584022892846002
60,0.09094063192605972
61,0.08690784788793987
62,0.08105600790845023
63,0.07660202185312907
64,0.07321097039514118
65,0.06952270451519224
66,0.06641735177901056
67,0.06251564290788439
68,0.059717422972122826
69,0.057556824965609446
70,0.05448289215564728
71,0.0514029281006919
72,0.04914494686656528
73,0.04706967622041702
74,0.044915974554088384
75,0.043239719751808375
76,0.04105011663503117
77,0.03888457847966088
78,0.03712521741787592
79,0.03600252502494388
80,0.03449798934161663
81,0.03336844262149599
82,0.03228696063160896
83,0.03120500221848488
84,0.029720169802506764
85,0.028481764511929616
86,0.027648959929744404
87,0.026495323205987614
88,0.025784627224008243
89,0.024231033813622262
90,0.023465672714842692
91,0.022830624961190753
92,0.02230666225983037
93,0.021385426943500836
94,0.020765954835547343
95,0.019838968912760418
96,0.019189252828558285
97,0.018545577509535685
98,0.018034333777096536
99,0.017656145617365837
100,0.01711398497637775
101,0.016504613165226247
102,0.01595039013773203
103,0.015381144566668404
104,0.014919184976153903
105,0.01441951354758607
106,0.014291813183161948
107,0.013716110131806798
108,0.013531954338153204
109,0.012989845023387007
110,0.012692307846413719
111,0.01231589126918051
112,0.012061855859226651
113,0.01164092185596625
114,0.011351911661525568
115,0.01111142947855923
116,0.010692378402584128
117,0.010737312647203604
118,0.010178135087092718
119,0.009866299004190497
120,0.00973097224616342
121,0.009456888669066958
122,0.009269206991626157
123,0.009063553841163715
124,0.008637186346782578
125,0.008426697355591588
126,0.008435341167367168
127,0.00827139150351286
128,0.00801785486853785
129,0.007920018449011777
130,0.007669804876463281
131,0.007427724699179332
132,0.007185841134438912
133,0.007064634934067726
134,0.007102606921560234
135,0.00691623106184933
136,0.006781907855636544
137,0.006656838529225852
138,0.006308313614378373
139,0.006271426152024005
140,0.006114220815814204
141,0.0059717874974012375
142,0.005688207017050849
143,0.005585115920338366
144,0.005813647889428669
145,0.005581717420783307
146,0.005430201689402263
147,0.005325241066101525
148,0.005441825811026825
149,0.0050482733899520505
150,0.0049839214318328435
151,0.005035841785785224
152,0.004958181952436765
153,0.00462694189304279
154,0.005656541583852636
155,0.005062565569662386
156,0.005023528588935733
157,0.004599265236821439
158,0.004081121387167109
159,0.0039531343306104345
160,0.003969597268021769
161,0.003803670768522554
162,0.0037875884574734503
163,0.003687862410313553
164,0.0035948691010061237
165,0.003497045694126023
166,0.00343149791782101
167,0.003359749369944135
168,0.0035312924948003557
169,0.003919490768263738
170,0.0034410026597066056
171,0.0033086577896028757
172,0.0033573948312550783
173,0.0038165656798001793
174,0.003009279491379857
175,0.002964309002790186
176,0.003302589731497897
177,0.0029241598159488705
178,0.0035628045184744727
179,0.0029671979654166433
180,0.0029392635139326253
181,0.0026475072890106174
182,0.0026609605799118676
183,0.002674263462217318
184,0.00258025539935463
185,0.002614892501797941
186,0.0037988331427590716
187,0.004694048108326064
188,0.003415431387515532
189,0.0029086805103967586
190,0.0023495235557978353
191,0.0023778501716959807
192,0.0021797839500423935
193,0.002133934538707965
194,0.0020628371534662116
195,0.002089612496395906
196,0.0020206115182696115
197,0.0019586923299357295
198,0.0019380661219151483
199,0.0019399587116721603
200,0.001897079585534003
201,0.0018985698310037453
202,0.00189104283021556
203,0.0018615917328538166
204,0.0020416356726653045
205,0.003013677532888121
206,0.0018235421092766854
207,0.0017777612795018488
208,0.0024609858972123927
209,0.001729878778051999
210,0.0016216719911123316
211,0.001583333424706426
212,0.0017555148547722234
213,0.001542467235897978
214,0.0015505858334816163
215,0.001551423402917054
216,0.0018357751994497245
217,0.005126729762802522
218,0.004626324995317393
219,0.002836068238442143
220,0.0017872567728368773
221,0.0017233887014703618
222,0.001459966555962132
223,0.0014081801443050306
224,0.0013432715269219545
225,0.0013240529482977258
226,0.0012958479346707463
227,0.0013820872344594034
228,0.001418691257842713
229,0.0013790624604249995
230,0.001304562766260157
231,0.0012726347712385985
232,0.0012666173602661325
233,0.0012840345476029648
234,0.001248465825079216
235,0.0013351104636159209
236,0.0019351065857335925
237,0.0018058174108672473
238,0.0012824298141317235
239,0.0012064982503135172
240,0.0013256199761397308
241,0.0014745717376677527
242,0.0012227851806932853
243,0.001095125613371945
244,0.0011957042992839383
245,0.0012695702931119336
246,0.0018731559781978528
247,0.003537986763856477
248,0.0012860940963340302
249,0.0010118448408320546
250,0.001007010106049064
251,0.001021405268046591
252,0.0010026934259157213
253,0.0010318107928873764
254,0.0011139589801637663
255,0.0011243406722011666
256,0.0032285889481297797
257,0.0022033562418073416
258,0.0021927530437500942
259,0.0014106883253488275
260,0.0010604201104595428
261,0.000944864897367855
262,0.0010943733181597458
263,0.0010405552651112278
264,0.001140310765347547
265,0.0009881706403878827
266,0.0009916138369590044
267,0.0010683691943995655
268,0.0011498209981558223
269,0.001203144544787291
270,0.00099383022946616
271,0.0019341023095572989
272,0.0010849267257274026
273,0.0011319014399001996
274,0.0012236937376049657
275,0.0017719151348703438
276,0.0015865242328598267
277,0.0013263892356513275
278,0.0013384876979721917
279,0.00104588962211791
280,0.000880248294884546
281,0.0009413553246607383
282,0.0012034075981419948
283,0.0010575511518658863
284,0.0008715403835392661
285,0.0008062691065586276
286,0.0009600737313222554
287,0.0009987689942742388
288,0.0014810564203394784
289,0.0012206261227321294
290,0.0017309877310051685
291,0.0010720336770949264
292,0.0008991072342420617
293,0.0007868480687547061
294,0.0008808474845459892
295,0.000755444311329888
296,0.0006600865421609746
297,0.0012984866237578292
298,0.0020952869413627517
299,0.00120429650026684
300,0.0010670149543633063
301,0.0008529477248278757
302,0.0007585381907928321
303,0.0006921151394231452
304,0.000705917424056679
305,0.0011509665313901173
306,0.0017373531591147184
307,0.0017426074999901983
308,0.0006638869785496758
309,0.0007437727181240916
310,0.0007175417591093315
311,0.00070425696645139
312,0.0011765186338581974
313,0.0007933118419411281
314,0.0006277713433115019
315,0.000630140718486574
316,0.000674410212215864
317,0.0019017396908667353
318,0.0031500143490524758
319,0.0025140809981773296
320,0.0012376002850942314
321,0.0009287678791830937
322,0.0007244348461325797
323,0.0006591780175868836
324,0.00047799098279534117
325,0.0004811670514754951
326,0.0006212606773866961
327,0.0005233291530102077
328,0.0006077306687883618
329,0.0005912329652346671
330,0.0010467047751363781
331,0.001992319522994674
332,0.0009147967405927678
333,0.0007130242366757658
334,0.0006684272860487303
335,0.0005412699667633408
336,0.0010279532741858726
337,0.000672065154908018
338,0.0005151418121790306
339,0.0005885642668646243
340,0.0013493617233406338
341,0.0010639884987742538
342,0.0008471580739650461
343,0.0005421807905400379
344,0.0005141365820438497
345,0.0006221627958843277
346,0.0006134585645567211
347,0.002031140805532535
348,0.002788090974920326
349,0.0009839925720977287
350,0.001350604644459155
351,0.0009131478663120004
352,0.0005696182520801409
353,0.0004835605860636052
354,0.0006674332641220341
355,0.00046718186867009435
356,0.0005949694120014707
357,0.000497796537173498
358,0.0006079458786795536
359,0.0008679873620470365
360,0.0004996812850650814
361,0.0013088644352845019
362,0.0018391288532358077
363,0.0019765380485397247
364,0.0016176742566232053
365,0.0011526863866796095
366,0.0009171619021799415
367,0.0007028044072083301
368,0.0004824777909864982
369,0.0005196873421987726
370,0.0004145664829088168
371,0.0003322755704478671
372,0.00040325043503091566
373,0.0005716633426749872
374,0.0007514398312196136
375,0.0009216612153169182
376,0.0005799339366300652
377,0.0006993069319934067
378,0.0006629759575136834
379,0.0012197736327329443
380,0.002398392159698738
381,0.001913156845451643
382,0.001416488434188068
383,0.0006486285807720075
384,0.0007152587447005013
385,0.00043182827034292533
386,0.00047046787868667807
387,0.00040423751407716837
388,0.0004360090792437808
389,0.00029723045978850376
390,0.00046133571757107146
391,0.0018695876545583208
392,0.0022193288120130696
393,0.0013239012526658673
394,0.0013476362348430687
395,0.0006489635108866625
396,0.00042915875868250925
397,0.00038385346286102303
398,0.0003282289609261271
399,0.0003159670902985252
400,0.0004016227645075156
401,0.000871459229124917
402,0.0028760473813033765
403,0.0019539807754982677
404,0.0010864610667340457
405,0.0010582684190012515
406,0.0009920089311587315
407,0.0006786768208257854
408,0.0005392196310114943
409,0.00035190324544803135
410,0.00029375316969688155
411,0.0003228861185359872
412,0.0004595585827094813
413,0.0003198060569249921
414,0.0007410022016200754
415,0.001602923613972962
416,0.0031467120667609074
417,0.002243127602721668
418,0.0013643292671379943
419,0.0007400587362806416
420,0.00039332387516171567
421,0.00031930825530758337
422,0.00026670536640772805
423,0.0002603123284643516
424,0.0002444496640237048
425,0.0007385353189116964
426,0.0009080572959242596
427,0.000675872032944527
428,0.0004120241566043761
429,0.0004094373046730955
430,0.0005710118954690794
431,0.00036581628632524773
432,0.00035387757492976054
433,0.0006869376520626247
434,0.0012261484516784549
435,0.002650765922024018
436,0.0013286111287824395
437,0.0013883136885447635
438,0.0005366769489935703
439,0.0004015839496989631
440,0.0002946535209452526
441,0.00031017888977658004
442,0.0003570520914056235
443,0.0002530074384089352
444,0.00046857114325070544
445,0.0006335612076024214
446,0.0014560127035818165
447,0.0015205602717792822
448,0.0012350851255986425
449,0.0007699125045393077
450,0.0013692440439222588
451,0.0005036431895051566
452,0.0006178100690400848
453,0.0007468697246319304
454,0.0005978501899840517
455,0.0005757321002117047
456,0.0005609907998910381
457,0.0003798474305464576
458,0.0003002588895873891
459,0.0005696360506893446
460,0.0011538560825607015
461,0.001444547007041466
462,0.0007877155213565049
463,0.0006807552935141656
464,0.0006745835805001358
465,0.0008885784288092206
466,0.0010686621664919788
467,0.0005058166991350137
468,0.0014285634582241376
469,0.0008721166846549346
470,0.0011677031353529957
471,0.0010085981597916947
472,0.0005709151996092664
473,0.00031312595011614676
474,0.000434136784557874
475,0.000473007246101689
476,0.0004151427031805118
477,0.0016338019502452677
478,0.0019305918184626433
479,0.0012517577011345162
480,0.0006077277939766645
481,0.0007615628290093607
482,0.0004402851207285292
483,0.00034845304617192596
484,0.0003235493075206048
485,0.0004156381894265198
486,0.00039581922788379923
487,0.0011847335004454686
488,0.0004846343492519938
489,0.0006582594166199366
490,0.0034828143090837533
491,0.002187840821635392
492,0.0011264645889039254
493,0.0004491995884260784
494,0.0003653349574758775
495,0.0002721260130379556
496,0.00021170789194810722
497,0.00032248238373237353
498,0.0007129304803028288
499,0.00044861825881525874
