,weight
Rhox5,5.728499e-05
S100g,0.0004086884
Apom,0.0008269463
Rbp4,0.99145305
Mt1,6.5672306e-05
Apoa1,0.0011494044
Apoe,0.00015936296
Lgals2,0.00014779411
Ttr,0.0028356991
Lgmn,9.102849e-05
Apoa2,0.00019862359
Mt2,2.8467868e-05
Trap1a,1.2954738e-05
Dab2,0.00015313893
Spink1,0.00084253534
Amn,8.8433284e-05
Emb,0.00013202876
Cited1,7.7588236e-05
Apob,9.256811e-05
Ctsl,4.5598073e-05
Afp,7.864332e-05
Ctsh,6.9229485e-05
Cotl1,1.2462192e-05
Slc2a3,7.5624346e-05
Apoa4,2.8274817e-05
Folr1,2.9951325e-05
Tdh,5.9834045e-05
Spp2,2.602328e-05
Psph,2.8181861e-05
Cubn,5.2981777e-05
Gcsh,7.062889e-06
Rhox9,1.2868512e-06
Cldn7,8.884644e-06
Ctsz,1.4204136e-05
Aldob,1.2777524e-05
Fgb,2.020371e-05
Cox5a,2.7770923e-06
Slc16a1,1.1864005e-05
Ddt,1.802745e-05
Slc2a2,9.389247e-06
Atp1b1,1.1793859e-05
Phlda2,4.053927e-06
Trf,9.584135e-06
Gstm1,6.5380627e-06
Car7,9.3112585e-06
Cldn6,8.883738e-06
S100a1,5.9581134e-06
Smlr1,7.48758e-06
Tfap2c,9.159433e-07
Rhox6,1.1238812e-06
Car4,2.8026088e-05
Marcksl1,2.02143e-06
Slc13a4,7.228767e-06
Pcbd1,6.650015e-06
Slc9a3r1,1.4158666e-05
Dbi,3.7876407e-06
Tmem37,6.5454306e-06
Ybx1,3.6788354e-06
Cd63,7.5136536e-06
Npl,5.060749e-06
Gcat,3.888223e-06
Ctsc,3.8407256e-06
Tomm5,2.3323921e-06
4933402E13Rik,5.0077847e-06
Ezr,6.926201e-06
Aprt,3.1232473e-06
Podxl,4.2607367e-06
Clic6,8.539481e-06
Txndc17,2.8787304e-06
Ifi30,5.5875785e-06
Stx3,3.439949e-06
Utf1,9.740825e-07
Nrk,1.0430999e-05
Apoc1,6.1425917e-06
Fmr1nb,2.6093096e-06
Stmn1,9.978777e-07
Morc4,3.2518967e-06
Rps2,4.1290173e-06
Cstb,4.0977216e-06
Sepp1,3.7393388e-06
Ctsb,5.571121e-06
Gjb3,1.0639527e-06
Gm9,1.0293926e-06
Bex4,3.4407626e-06
Pdzk1,2.4181932e-06
Fabp5,2.9130638e-06
Gldc,3.939474e-06
Cib1,1.8345589e-06
Fxyd2,3.149329e-06
Dusp9,2.1531105e-06
Uqcrq,1.4562911e-06
Gpx3,2.534989e-06
H3f3a,1.4771816e-06
Atp6v0b,2.5626628e-06
Cyba,2.924513e-06
Gipc2,1.137191e-06
Ldoc1,9.3258814e-07
Psat1,1.6814913e-06
Morf4l2,9.706597e-07
Fthl17a,8.718239e-07
Sdc4,2.8596996e-06
2610528J11Rik,2.1889891e-06
Fabp1,1.5692502e-06
Cndp2,1.965977e-06
Cltc,3.1315146e-06
Phgdh,1.044231e-06
Tuba1a,1.0624165e-06
Ifitm2,9.4554395e-07
Atp6v1e1,2.46287e-06
2210011C24Rik,2.0642638e-06
Fgg,3.1421346e-06
Tpd52,1.0138451e-06
Palm3,2.367164e-06
Chchd10,1.1053666e-06
2810417H13Rik,9.604718e-07
Fkbp11,1.0572003e-06
Glrx,2.3810908e-06
Slc25a4,4.790349e-07
Erdr1,1.3459887e-06
Bex2,1.8895207e-06
Mttp,3.1224492e-06
Stx7,1.4022214e-06
Tmprss2,1.7320903e-06
Aldh7a1,1.5511557e-06
Vamp8,1.5604886e-06
Lrpap1,1.2019644e-06
Rab4a,6.724192e-07
Ass1,8.6456345e-07
Vil1,1.4341085e-06
Tmsb10,1.1958133e-06
Hspb1,5.138246e-07
Pla2g12b,1.431601e-06
Tmem150a,1.4105773e-06
Fabp2,7.463708e-07
Renbp,5.3842393e-07
Stard10,7.1467196e-07
Gnas,4.0838856e-07
Atp5g3,3.087e-07
Tbrg1,6.3120973e-07
Atp6v1a,8.498797e-07
Aqp3,9.54175e-07
Peg10,7.597471e-07
Fem1b,1.136158e-06
2200002D01Rik,2.119113e-06
Rplp0,1.9444535e-06
Fstl3,6.38663e-07
Bex1,6.031874e-07
Snx3,1.2107322e-06
Rnase4,8.338152e-07
Mpc2,4.2825127e-07
Cldn2,9.4204904e-07
Reep6,1.6990084e-06
Slc39a5,1.5311409e-06
Mest,5.615937e-07
Ptma,1.4567091e-06
Cystm1,4.3379134e-07
Gnpda1,6.234259e-07
Glul,5.49223e-07
Neu1,9.286936e-07
Apoc3,1.0530434e-06
Plet1,6.3216453e-07
Sfn,5.650421e-07
Gjb5,7.245563e-07
Anp32a,1.2505726e-06
Prss8,8.3357986e-07
Mfsd1,5.214281e-07
Cnn3,3.839314e-07
Sfmbt2,4.808736e-07
Hbb-y,5.272063e-07
Atp1a1,6.754335e-07
Rps4x,9.693138e-07
Tspan13,6.7463395e-07
Ftl1,8.9250807e-07
Vimp,4.788609e-07
Hspe1,2.908385e-07
Galk1,4.1907273e-07
Eif5a,3.1807093e-07
Tomm20,8.529417e-07
Fga,7.4833366e-07
Rdx,5.065319e-07
Hmgb1,1.273647e-06
Rps5,8.120459e-07
Atp6v1g1,4.0141492e-07
Lgals3,4.2386304e-07
Sox4,4.155023e-07
Rpl10,3.8747766e-07
Psip1,6.57201e-07
Fth1,9.199097e-07
Degs1,2.9058234e-07
Oat,4.4462934e-07
Atp6v0e,3.6032395e-07
Lrp2,5.7226174e-07
Hba-x,4.933897e-07
Hba-a1,4.726902e-07
Rasgrp2,5.113974e-07
Rrbp1,3.5784325e-07
Id2,3.341394e-07
Serpinb9b,3.215251e-07
Hbb-bh1,4.8451477e-07
Amot,3.115226e-07
Hmgb3,3.3435586e-07
Spint2,3.6466173e-07
S100a6,6.431155e-07
Epcam,4.022895e-07
Krt18,3.1591787e-07
1700019B21Rik,4.4144275e-07
Alas2,4.4885908e-07
Tmem120a,2.6596865e-07
Nostrin,3.7480987e-07
Pqlc2,5.470568e-07
Cox6b1,3.6441492e-07
Cited4,4.2349416e-07
Nxf7,4.1713014e-07
Slc7a7,2.949985e-07
Hnf4a,3.006029e-07
Fscn1,8.802561e-07
Vps35,3.6753514e-07
Pramef12,6.2045785e-07
Rnf181,2.6834365e-07
Dbn1,2.3647982e-07
Tpcn1,3.5528103e-07
Pdlim1,3.8806306e-07
Lxn,7.834777e-07
Tuba1c,2.3688135e-07
Bst2,5.569513e-07
Sec14l2,4.7262708e-07
H2afz,6.264063e-07
Cdh1,2.0432779e-07
Rpl18a,4.4277846e-07
Dpp4,1.2805508e-07
Jade1,2.7575507e-07
Uqcr10,2.709662e-07
Meis2,3.7716458e-07
Pkm,7.3125716e-07
H2afy,6.3269954e-07
Rbm47,3.4297858e-07
Vkorc1,3.3299614e-07
Gga2,5.686137e-07
Gm42418,3.3049926e-07
Slc26a2,2.8677024e-07
Serbp1,1.7905896e-07
Hadh,3.8234379e-07
Gm8730,1.2419007e-07
Krt19,4.522463e-07
Creb3l3,5.9730223e-07
Tm4sf5,2.7982045e-07
Hand1,4.594877e-07
Atp6v1f,2.3089184e-07
Lamtor4,1.3264291e-07
Xlr3a,1.618598e-07
Klhl13,2.812596e-07
Rpl17,1.481765e-07
Clcn5,1.5987571e-07
Slc43a2,4.4814482e-07
Uqcrh,3.0567173e-07
Sigirr,5.313002e-07
Rpl26,3.5634417e-07
Qprt,1.5669255e-07
Hdgf,2.33869e-07
Hmga2,3.900641e-07
Cd9,2.4626175e-07
Ppia,3.7542446e-07
Lamp1,2.3398636e-07
Vps26a,1.8007154e-07
Avpi1,8.114258e-07
Npc1,2.4319408e-07
Rpl18,1.5542112e-07
Snx6,3.216018e-07
Anp32b,1.6715983e-07
Rpl28,1.5360705e-07
Slc7a8,1.7503905e-07
Tex19.1,5.1271104e-07
Rpl13,3.0185888e-07
Sgk3,1.434514e-07
Cd82,4.6233035e-07
Snx2,1.593428e-07
Gng12,2.5820393e-07
Dgat2,3.926423e-07
Hsd17b10,2.3298988e-07
H2afy2,4.2632055e-07
Krt8,2.7168682e-07
Cox7c,1.5532036e-07
Myo6,1.5044364e-07
Lcp1,3.437809e-07
Pdpn,2.2210159e-07
Slc23a1,1.4570807e-07
Adora2b,2.1580966e-07
H2afv,4.0665287e-07
Acy1,2.3601861e-07
Srsf7,1.8714711e-07
Prdx2,2.5668317e-07
Gpx4,1.5216041e-07
Pebp1,3.2281986e-07
Map1b,1.8080823e-07
Itm2b,3.1570193e-07
Atp6v1b2,1.7084182e-07
Aqp8,1.6851989e-07
L1td1,2.1600941e-07
Hsp90ab1,1.3914956e-07
Hspb7,2.3397384e-07
Tmem51,1.5860977e-07
Fzd2,2.7706756e-07
Slc16a3,1.3361849e-07
Atox1,5.451819e-07
Timd2,1.8256533e-07
Npm1,1.4146342e-07
Tnfrsf12a,1.3604405e-07
Rbmxl1,1.6254306e-07
Aass,1.5159206e-07
Soat2,1.2014905e-07
Acaa1a,1.7623668e-07
Qdpr,1.6098494e-07
Gata2,3.9037445e-07
Acot1,2.1816582e-07
Ranbp1,1.6703554e-07
Arhgef6,3.0923212e-07
Slco4c1,2.0754412e-07
Sord,1.5831613e-07
Dap,1.5203464e-07
Etfb,2.1747388e-07
Gm1673,1.7286455e-07
Ninj1,1.809331e-07
Gypa,3.5045005e-07
Gns,1.7813734e-07
Soat1,2.317153e-07
Rpl11,1.9085536e-07
Hspa9,1.7579639e-07
Lpgat1,2.0664135e-07
Lgals1,4.5221523e-07
Elovl1,1.9525638e-07
Hnrnpa1,7.0408333e-07
Got1,1.7060232e-07
Rps23,4.0007578e-07
Rps18,3.1280837e-07
Tead2,1.9494084e-07
Chd7,1.5962586e-07
Slc39a4,2.8208316e-07
Tfap2a,2.3788402e-07
Rps7,1.3711602e-07
Hexa,1.7613216e-07
Mgst3,1.6992813e-07
Plscr1,1.5146084e-07
Rpl4,1.7775194e-07
Xbp1,1.885144e-07
Kdelr3,1.8809294e-07
Gm11627,2.4236127e-07
Ndn,1.7646e-07
Hmgn3,2.0627807e-07
Cideb,1.8584149e-07
Slc7a9,1.7028047e-07
Lmo2,2.2421786e-07
Marcks,2.3476058e-07
H19,2.4787505e-07
Blvrb,2.6738851e-07
Klc4,1.6898677e-07
Rps19,1.6576442e-07
