,weight
Rhox5,8.167019e-05
Apom,0.010247616
Rbp4,0.9797022
Ttr,0.0014267992
Spink1,0.000106321524
Trap1a,8.148265e-06
Ctsh,0.0002988933
Apob,0.0005863577
Amn,0.0011336302
S100g,0.0016998292
Apoa1,0.0022006151
Cubn,0.00022085002
Apoe,4.1919262e-05
Apoa2,0.0002077872
Lgals2,0.00020862454
Apoa4,0.00018338433
Folr1,9.8052085e-05
Afp,0.00021776224
Slc2a3,1.9638508e-05
Fmr1nb,3.1311487e-05
Lgmn,0.00017434424
Cldn7,6.6737057e-06
Dab2,7.000533e-05
Mt2,7.01529e-05
Mt1,6.874775e-05
Ctsb,2.0961781e-05
Emb,9.501943e-06
Cotl1,1.8782546e-05
Sepp1,1.3076405e-05
Clic6,2.39258e-05
Ctsl,2.6510357e-05
Slc16a1,1.0911136e-05
Tdh,3.2760217e-05
Car4,8.745215e-06
Apoc1,3.4465837e-05
Cldn6,2.8577663e-06
Cd63,7.3948863e-06
Spp2,2.92181e-05
Car7,3.136588e-05
S100a1,1.4967485e-05
Ctsz,8.99288e-06
Atp1b1,2.0176636e-05
Cyba,1.3154115e-05
Tmem37,1.3022108e-05
Nrk,1.9955076e-05
Gldc,7.7521245e-06
Ifi30,1.7028371e-05
Fgb,9.891309e-06
Ybx1,3.4925838e-06
Pdzk1,9.826078e-06
Aldob,1.432417e-05
Morc4,8.998628e-06
Mttp,1.09089715e-05
Atp6v0b,5.7303264e-06
Slc13a4,1.2011227e-05
Slc2a2,1.4941501e-05
Vamp8,4.7822487e-06
Pcbd1,2.6649584e-06
Ctsc,6.095765e-06
Rpl8,4.1319004e-06
Npl,1.0059952e-05
Ezr,3.2872742e-06
Cited1,6.4408987e-06
Fabp5,5.671814e-06
Gm42418,4.3778373e-06
Gstm1,5.011539e-06
2210011C24Rik,5.3027843e-06
Npm1,1.9966467e-06
Trf,4.733169e-06
Slc39a5,3.8770104e-06
Psph,4.9141145e-06
Smlr1,5.1989146e-06
Rps2,2.4639223e-06
Fxyd2,5.276004e-06
Ptma,2.437575e-06
Hnrnpa1,2.1143974e-06
Aqp3,3.7040622e-06
Mfsd1,4.4092417e-06
4933402E13Rik,2.7536182e-06
Ftl1,2.1566182e-06
Stx7,2.3462035e-06
Podxl,2.2599377e-06
Cltc,2.5525353e-06
Pla2g12b,2.839922e-06
Myo6,2.6138941e-06
Lrpap1,2.4380329e-06
Rplp0,2.6356872e-06
Ifitm2,1.6469439e-06
Palm3,2.415123e-06
2610528J11Rik,4.048583e-06
H3f3a,3.67793e-06
Anp32a,2.6184227e-06
Creb3l3,1.9266427e-06
Hmgb1,1.211782e-06
Chchd10,1.2252198e-06
Prss8,1.2397936e-06
Gipc2,1.7777879e-06
Slc9a3r1,1.9336612e-06
Fth1,1.32221e-06
Stx3,2.0673997e-06
Tmem150a,2.6086348e-06
Cib1,1.1423735e-06
Fgg,1.7255792e-06
Bst2,1.1049448e-06
Ddt,2.4754677e-06
Dbi,2.0627717e-06
Reep6,2.4277033e-06
Tmsb10,2.4468936e-06
Peg10,1.9499576e-06
Eif5a,9.951026e-07
