,Sftpc,Clu,Sftpb,Krt19,Car2,Lyz2,Klf5,Cldn18,Krt20,Aldoa,Itm2b,Rpl37,Rpl35a,Epcam,Onecut2,Ctsa,Cd24a,Eif4a1,Cyba,Ager,Cldn4,Hnrnpk,Pdia4,Mcpt1,Pgk1,Tm9sf3,Cd81,Hp,Rpl13,Rpl41,Vcp,Atp2b1,Ssrp1,Spint2,Ppp1cb,Cldn7,Marc2,Ppib,Elf3,Hmga1-rs1,Sox17,Foxq1,H2-Aa,Rps11,Slc34a2,Ifi27,Stmn2,Rpl5,Crlf1,Serpini1,Pvrl2,Vps37d,Tkt,Platr10,Wls,Cbr1,Lamp3,Eef1b2,Id3,Hspa5,Lsr,Atp5b,Nucb1,Gsr,Krt18,Ugdh,Prpf40a,Plppr4,Sfpq,Ly6d,Actr3,Rps18,Sox4,Prdx2,Mrpl24,Eif6,Egfl6,Smarca5,Ifitm2,Sumo1,Trim28,Rpl35,Plac8,S100a14,H3f3a,Yipf4,Wbp5,Prdx5,Mecom,Hras,Maged1,Acin1,Ppp2r1a,Ctnna1,Fkbp4,R3hdml,Sbds,Eef2,Hnrnpm,Hnrnpa2b1,Tff1,Anapc5,G3bp2,Cox6a2,Cxcl5,Elavl1,Sumo2,Ewsr1,Ctsh,Il33,Pebp1,Ier5,Rps28,Slc37a1,Tspan1,Prelid1,Cmtm8,Btf3,Tubb5,Tesc,Ehf,Krt7,Ndufb8,Gap43,Grina,Tram1,Ppp1cc,Cited4,Arpc2,Rsl1d1,Zbtb7a,Fus,Eif4e,Myh7,Spp1,Atp5e,Rpl10-ps3,Rab17,Rab25,Cldn3,mt-Nd2,Calr,Atp1b3,Sertad1,Saraf,Cebpb,Areg,Gspt1,Eif3f,S100a6,Fstl1,Ier2,Capza2,Ndufv1,Pbdc1,Carhsp1,Psmc2,Fubp1,Ctsd,Pdlim7,Snrnp70,Trpm5,Vamp8,Srsf6,Atp6ap1,Eprs,Pitpna,Degs1,Slc7a4,Rtp4,Tardbp,Jtb,Glrx2,Matn4,2010107E04Rik,Pabpc1,Bex4,Scgb1a1,Slc45a3,Snrpe,Tspan3,Gsap,Ywhag,Siva1,H2afj,Mgst1,Gm9774,Bpifa1,Eef1g,AY036118,Ywhae,Slc25a4,A630076J17Rik,Shisa2,Stard3nl,Bzw1,Eif3b,Krt12,Gtf3a,Nono,Tsg101,Serpinb6b,Hprt,Rpl9-ps6,Ube2b,Malat1,Gimap9,Far1,Arvcf,Sdc4,Fuca1,Lipt2,Impdh2,Ggt5,Myl6,Khdrbs3,Gpx4,Caprin1,Akr1a1,2700060E02Rik,Mat2a,Sumo3,Eci1,Actn1,Psmb7,Tomm20,Tmbim1,Zfp790,2810408A11Rik,Ctsl,Rnf181,Ptar1,Snrpg,Cdk5rap1,Psmc4,Rab11b,Sec61b,Gnas,Igfbpl1,Numbl,Cct2,Stat5b,Cxcl10,Syngr2,Sox12,Akirin2,Polr2m,Guk1,Gnat3,Plec,Tsc22d1,Traf5,Rbm17,Mrps5,Polr3e,Ovol1,Jund,Stx19,Gsg2,Surf4,Sec13,Slc25a5,Btg1,Psmb5,Ncor1,Ric8b,Lsm1,Clpp,Arpc1b,Ociad1,Tapbp,Gltscr2,Ap3b2,Aldob,Lyn,Anxa7,Taco1os,BC025446,Stat2,Gins1,Scaf11,Cct4,Papl,Nek2,Arhgap30,Svbp,Kif22,Mrpl23,Zbtb49,Txndc17,Psmb2,Rnh1,Sdhaf4,Igsf9,Sdc2,2010300C02Rik,Trmt44,L2hgdh,Cyth2,Cited2,Mycbp,Nptn,Pard3b,Lmna,Dapl1,Ube3a,Immp1l,Zfp207,Lrig2,Pon2,Gng12,Akr1b3,Tm7sf2,Saxo2,Brd7,Ucp2,Tbca,Camk2d,Nin,Rrp1,Mrm1,Ubl5,Pfdn2,Mafg,2310043L19Rik,Thnsl1,Tex9,Slc38a2,Sept7,Ube2s,Apoa2,Egr1,Tekt5,Mphosph9,Ahnak,Fgfr3,Acaa1a,Hddc3,Paqr4,Uggt2,Rad51,Slc9a5,Hmgn3,Gjc1,Arglu1,Cd63,Lap3,Ldhd,Hnrnpdl,Cdca2,Smim24,Zcchc9,Strap,Gm10094,Erich2,Zdhhc2,Zc3h3,Gsk3b,Lnx1,Adam30,Mllt1,Lrrc61,Hist1h2ap,Fosb,Atp5j,Csnk1e,Snn,Snrpb,Dctpp1,Ssr4,Spag7,Gatsl3,Rbm44,Zbtb40,Smim7,Otub1,Spr,Adrm1,Dsn1,Uqcrb,Cltc,Gm12860,Fchsd1,Sdf2,Steap3,Rab5c,Foxp1,Acp1,AI480526,Atp5k,Tm2d2,Thtpa,Rbpms,Atp6v1g1,Mapre1,Nefl,Gm10709,Mbnl1,Tm2d1,Hmg20b,Ctbp1,Gabarapl1,Fkbp14,Ddx19b,Gm16286,Mrps6,Lamtor1,Ap1s1,Zbtb8a,Dynlrb1,Cfap45,Shroom1,Med21,Atp5h,Dctn2,Klf13,Iscu,Commd4,Ccni,Sema4g,Gpr173,Idh3g,A330017A19Rik,Mtx3,Ube2j2,Abcc3,Nek3,Hnmt,Tprgl,Mrpl35,Capn8,Ptp4a1,Ppa2,Prpf38b,St18,Spg11,Gm26520,Gm43672,Fdxr,Recql,Fyn,Prkce,Crocc,Luc7l2,Atp6v0b,Lsm8,Rap1b,Gm26609,Pgd,Tpd52l2,Myo3b,Gemin7,Cyb5d2,Gchfr,Mrpl38,Adcy9,Eif4b,Dlg3,Cndp1,Fastkd1,Nudt4,Adora1,Rad54l,Rtn3,Wnk1,Zbtb26,Slc16a11,Arl1,Zfp961,Xpnpep3,Fkbp1a,Lrp11,Sucnr1,Klf9,Krt83,Pygm,Rprm,Calu,Rassf8,Lage3,Ckm,Armc5,Vdac2,Usp49,Zfp507,Myb,Rfx3,Neurl1a,Arhgap40,Dstn,Actb,Cuedc2,Plpp6,Uqcc3,Gm14418,Syn3,Sbk1,Tigd5,Eif4g2,Gm10031,Mtbp,Rab2a,Clip2,Crebzf,Btg2,Phxr4,Chmp3,Ufm1,Tmem120b,Tyk2,Dis3l,1700096K18Rik,Tcf7l1,Eif3l,Ccdc82,Setd4,Ninl,Naa20,Mtmr7,Wdr47,Pcbd1,Stat5a,Wdr35,Cldn1,Crb3,Rnf11,Eif4h,Eif1a,Arl6ip4,Syt17,Slc26a11,Ddx3x,Fdx1,Dda1,Gm16863,Rhbdd3,Smug1,Pabpn1,Zfp386,Znrd1as,Ttll4,Hmgn5,Wfs1,Aurka,Foxe1,Csrnp2,Eva1b,Arl2,Fam195b,Snapc4,1810062G17Rik,Fam120aos,Mak,Maff,Nt5c,Gm19325,Gpr85,Cdc6,Stab1,Ubl4a,Acnat2,Il1f8,Nradd,Kiss1r,Tdp1,Gstp1,Rab6a,Aagab,Tcea1,Acadl,Sys1,Psors1c2,Srek1ip1,Fam189a1,Sms,Ly75,Mrpl40,4930556M19Rik-1,Idh3b,Dus2,Gpx1,Slc37a4,Kbtbd7,Mrpl55,Ighmbp2,Adamts9,Alg12,Cdc42ep5,Med30,Trappc12,Myo5a,Rhbdl2,Ppp1r12b,Cryl1,Trpt1,Sugp2,C030039L03Rik,Ak2,Med10,Oasl1,Kcnq2,Klhl26,2610001J05Rik,Pigb,Lins1,Rfx1,Ubiad1,Aup1,Rad51ap1,Kcnk6,Tmem33,3110021N24Rik,Dync2h1,Ntng1,Mdc1,Fam179a,Gm26782,Maf1,Rsrc2,Ypel3,Stat3,Fzd3,Zfp820,Hnrnph1,Cd79b,Wdr70,Tmbim4,Serpinb8,Nbas,Ddx24,Pggt1b,6330416G13Rik,Sar1a,Tsc22d4,Sptbn2,Tada2b,Dhrs11,Plxna3,Hdac10,Sec61a1,Pttg1,Il1b,Srm,Pnisr,Kbtbd4,M1ap,Zfp623,Atxn7l2,Dph7,Gm26764,Bbs7,Zfp653,Mirt1,Zfp867,E2f2,Otulin,B930036N10Rik,Kifc2,4932411K12Rik,Cep97,Card19,Lca5,Mrpl43,0610010K14Rik,Gnl3,Mbnl2,Ctf1,A930004D18Rik,Mttp,Cc2d2a,Klhl20,Nfatc4,Napa,Pced1a,Gcnt1,Tdrkh,Ncapg,Gm4631,Dnm1l,Ankrd49,Eif3d,Fkbpl,Xrn2,0610011F06Rik,Ankrd44,Tab3,1810014B01Rik,Fancc,Umod,Fcrl1,Gm16548,Nras,Adam10,Zbtb37,Dcp1b,Zfp426,Rnmtl1,Sema6a,3222401L13Rik,Yipf3,Prrg1,Ddrgk1,Fam206a,9530053A07Rik,Ephb6,Pdp2,Frs3,Fam229b,2700049A03Rik,Vma21,Hey1,Mcl1,4732490B19Rik,Chst9,Il6,Nkx2-6,Champ1,# nodes
N0000,122.96761252211311,74.81916033639048,63.95674713530125,62.076171344315775,50.09775348171168,41.184879447329386,34.25645178847137,28.10626948453127,24.68865104141234,23.94888102644494,23.66749341991443,23.31568643262807,23.071190773904345,23.010429685950427,22.90396667515928,21.356037844039694,21.266602740083677,20.68823618631139,20.59848869099462,20.204246976761592,19.578773999728266,18.49514037380692,18.434333585595162,17.422510886385208,17.09321354632037,16.145694804206578,15.928442802234708,15.693496024810708,15.393575246061994,14.773749572332575,14.378159900198245,14.237428977838091,14.095757184141384,14.005899896518606,13.881471690956795,13.866314382019935,13.670248639999542,13.408787560318828,13.30019104446945,12.953648506108093,12.909060825530664,12.879735403132868,12.867509230209707,12.71517647652734,11.566169881218517,11.454775127451787,11.275121948034178,11.20539153982588,11.092806758993694,11.01638296102258,10.827930839106694,10.703931713213443,10.622542084290455,10.476103733122251,10.434615360580823,10.311652466293214,10.036432374367738,10.00930495496859,9.909565103458005,9.655310091880537,9.609370511194651,9.451912777238254,9.440474141869629,9.39478941643733,9.156762241110068,9.089422577020606,8.933843311045614,8.818500569284748,8.672127653077045,8.54589156935026,8.061279390073496,8.038894359696275,7.984182545332709,7.7576341362597185,7.663464621281356,7.646062727997874,7.592874081887902,7.542124365334082,7.434072691446146,7.169886516393911,7.163390978539329,7.147207471665452,7.146431778804736,7.127862741952975,6.910634364434185,6.866576160346874,6.73005454960095,6.704299136727647,6.675917351024346,6.645618854546422,6.564588220195069,6.51577107222766,6.5108879316403945,6.454538562734774,6.345858195347114,6.284002574359171,6.162640128483329,6.1505611873732535,6.142746629957242,6.115368930253666,6.109758398054394,6.0179738273070225,5.877404379198111,5.72312492521696,5.6313699592739965,5.507788229668193,5.496586382292388,5.352687318100877,5.1630961386963,5.160282689105593,5.143561234051799,5.050645993034209,5.042522743338989,5.027292273534645,4.929264176957707,4.895837361627856,4.882306905215924,4.8263025779711635,4.8084037943065665,4.722935493412961,4.722288975376624,4.689971434042418,4.647487296718879,4.632893229714118,4.506193847350262,4.451623109241278,4.37614993563621,4.372326019718889,4.3057795281369815,4.285687686058605,4.2643992818496725,4.254940875828378,4.2357191426263645,4.2068289049247864,4.202492063776078,4.134638261104533,4.081447110538802,3.947838108299693,3.877951493490073,3.838317187968357,3.828200719030302,3.7583635412116347,3.7541370012829898,3.7302112538438936,3.729718144527174,3.7274136426508493,3.725902825503843,3.7126475307267,3.692520947766174,3.6404086939431926,3.5851746304437535,3.5532590967627247,3.5521487014706508,3.5029189912683303,3.485389643309613,3.397548732964436,3.3804485701329297,3.3679644634661474,3.293278036892424,3.2812453637625527,3.2769423105515,3.2338515992649612,3.1845404203114396,3.1556149916240543,3.1391748206048455,3.1046146058059936,3.0997928460626283,3.059262295210388,3.0198617094814106,3.006883096006928,3.0059832712656744,2.9613837954679365,2.958636810122253,2.9212330062109255,2.9029257605016245,2.9005700952104045,2.8899058030420575,2.871527927424056,2.8715182103651773,2.862332893066787,2.854444286517475,2.8349794976550755,2.8318691759800565,2.818321278973596,2.769447936507376,2.766566482080863,2.7383770709522053,2.72942017359368,2.7153028533565005,2.713667246369318,2.706796701452773,2.688309723975886,2.6760964423730402,2.6636839561314574,2.6453285093507795,2.6266921049424994,2.5954597119324214,2.5878261617716145,2.5785873065900518,2.549482553342241,2.5425913749948417,2.5341033996033278,2.5065306946028296,2.5064002211580276,2.502703737587164,2.481927579441808,2.481072093044314,2.472294685859207,2.470911928501645,2.453329091261348,2.4353845043943863,2.418298235138458,2.3489507948676205,2.338363350394946,2.3364299277429033,2.316762033041689,2.3107192431596615,2.2950465313213484,2.2793790032916568,2.2655703306855375,2.263606746964973,2.2583395455629947,2.2332353740323163,2.222168617964609,2.1427407536000773,2.1426106880771916,2.0511457667276565,2.0203092251104287,2.0123592821663085,1.9860303952775145,1.9708024375629756,1.948239071151265,1.938554128890466,1.9145989138386144,1.8825175090308075,1.8786907761056508,1.8601037054589975,1.838105325520299,1.826219321422515,1.814378705141287,1.8119854523644927,1.7710484858386648,1.7224668835473331,1.7162536635345518,1.71015731339231,1.6823033189305097,1.679298604909186,1.6712300950713386,1.6615151783898718,1.6471346283943087,1.6404043246655218,1.6175275504681568,1.5977234698955056,1.5956033019172426,1.5898440196927444,1.5886425850003982,1.575022827120244,1.5737736588414797,1.5456991189884228,1.5321146395750425,1.5280756267392996,1.5152504117646741,1.5050634702753218,1.4915276286176755,1.4868200120949544,1.4634660221145823,1.4522043036933843,1.4519896642489922,1.451766645495141,1.4510712781918746,1.4507293360088418,1.433095566070172,1.4297323744149486,1.4116141634119,1.4109106735667316,1.377869473783048,1.37536528947654,1.3671680432537383,1.3622242818252108,1.3445030433847005,1.3333764562642487,1.320959777476126,1.3120856977124873,1.3010696276639113,1.292350875542659,1.2895612057285453,1.278707525071832,1.2781016222788812,1.2320926768748786,1.227582209626374,1.221339454519488,1.2207056720080427,1.2188810521476956,1.191782938979449,1.1880048505107919,1.1851009421400995,1.1734008320515883,1.1720817882617067,1.1671304830311144,1.1615905487221745,1.1605294417839072,1.1564637250036043,1.1289310918939948,1.1108495060892154,1.1066218997557082,1.1061217844626592,1.1018113704000785,1.090939763984111,1.0900118249097168,1.0812682257554924,1.0710623956563063,1.068123065763962,1.0648062492855164,1.0327203895913195,1.0269087523201046,1.0117255408221264,1.0103536527821255,1.008801314185302,1.00840013421184,1.006494525240443,0.9999065899261863,0.9889478593490023,0.9857559036007453,0.9644173641736059,0.9494274825534466,0.9474988968763636,0.9319504872976125,0.9047001568302057,0.902650589067898,0.9018182516517194,0.901207445924884,0.8873073886281101,0.8807232206062415,0.8751327827434476,0.8591970528688848,0.8429861119274916,0.8393624610583288,0.8338042532050585,0.8269132963281012,0.8234034073788494,0.822622943981415,0.8127153350184046,0.8118954450483833,0.8113261080692826,0.8068547064061212,0.8008208605675871,0.7735391430640208,0.7702739661937398,0.7639941209333024,0.7497298746552427,0.7471026812711751,0.7418557226756479,0.736958253747781,0.7364047320973035,0.7185643394208353,0.707228568979832,0.7006996392873486,0.6981893408401497,0.6853799323501785,0.6825064756429441,0.6793848099029849,0.6744079217818231,0.6735437481869785,0.6692511306930051,0.6671528201600281,0.6644607663667514,0.6430810659841094,0.6394982700521582,0.6341211024083103,0.631328938418301,0.6311174786898464,0.6256451228253245,0.6240821125337408,0.621518935936755,0.6190867304756668,0.6092333219259026,0.6057031660212242,0.6040610866680771,0.6026106668641562,0.5978010044290151,0.5955628639084966,0.5936526267834494,0.5920843718464162,0.5874084220539991,0.58272762528983,0.5816414071186804,0.5809909640899347,0.5741323755352965,0.5651107640635248,0.56097320632413,0.5521186297741543,0.5479558820306543,0.5414574926928911,0.5351332901372037,0.5291567551672568,0.5240843370088892,0.5219776447068125,0.5009069564043311,0.49723248290447986,0.4969969472398782,0.4953211074742717,0.49044979060727806,0.4848383167189809,0.48158456694183466,0.4796551519001599,0.47964217499118666,0.4751870465180384,0.466118999072662,0.46398946913832106,0.4566356663328378,0.4530551925485946,0.44898537742080313,0.4487910906270767,0.4451248905941001,0.43790316773274895,0.43284126770491466,0.42768562130191806,0.4150311407248749,0.4083509435714832,0.40313640392565825,0.4022347597292019,0.4021868755811658,0.39937079889034255,0.3914750872084647,0.38230140828102366,0.3546090185989384,0.34992022193105654,0.34736070856464496,0.3415267453761677,0.34060284363331134,0.33873698447572564,0.3380884940056906,0.3348360205066556,0.32794914453282004,0.3230898263442618,0.31006041901930653,0.29991167489149784,0.2952265173766001,0.2871874606968087,0.2723061734517359,0.267516385665001,0.2671341916037655,0.25940638409801786,0.2526685785786885,0.2470054276022984,0.24515992244361626,0.23729703781213923,0.23724270752155627,0.22739191161007266,0.2260237479900671,0.22071414636732026,0.2142863929411788,0.2127419296894257,0.2125254022505552,0.2125061647986712,0.2070624992161956,0.20569052702195365,0.19565382680544766,0.1871832366391646,0.178079915153519,0.16271277716162508,0.15429592890480034,0.15314011447419612,0.15179285804212,0.15005113352377103,0.14380803751497598,0.13955587439944642,0.13355361785355382,0.13208461168522856,0.1270643891708296,0.12324985905413323,0.12143945131424135,0.10770347774662442,0.10647502245933865,0.10515697212983749,0.09376065731657253,0.08649859725444962,0.07613620908785564,0.07459860738223369,0.06479941684912151,0.0647973717738547,0.049912921408102204,0.046834496488955095,0.04566668720854137,0.044565255298502984,0.04242335734338024,0.03845372502017273,0.019359800960735443,0.01827554211511832,0.01802661533171834,0.010539742919776324,0.007996909624706035,0.003659884527598132,-0.0014170650376356497,-0.002743257775556053,-0.0034664036000351195,-0.00905561746007363,-0.01396539349210914,-0.018994981562482166,-0.019818981921647303,-0.021077384362343684,-0.023454607362071334,-0.02369090480311523,-0.02374724512388725,-0.026750079975991985,-0.03375601338348972,-0.040791951939540556,-0.04138846525352584,-0.051649324571286175,-0.058556891224456384,-0.06521601683849777,-0.07304706518313063,-0.09139075963865682,-0.09993637309616801,-0.10430646710037174,-0.10705937752686714,-0.11732151130461917,-0.12979695307708583,-0.135157210172047,-0.14102787753849844,-0.14864116891844223,-0.15195314950383917,-0.17042709258537594,-0.1762801120628115,-0.17915043707858597,-0.18357559313488706,-0.18375807449827428,-0.18782137291157483,-0.19592327520936328,-0.19825625439587968,-0.20297151731720034,-0.2059358818582562,-0.20827680715353625,-0.2096590228313623,-0.21017031540010053,-0.2107825888434602,-0.21492664256803756,-0.21568823638137993,-0.2170277080617194,-0.22049473782891468,-0.22057894439071812,-0.2246116702762845,-0.23045103689399746,-0.23136599324090115,-0.23161513660659747,-0.23309406065666718,-0.24175008283404398,-0.24352631598684543,-0.2447826903727466,-0.24532399849880737,-0.24786961657570225,-0.24827058541177746,-0.25527593893239386,-0.25988739798872124,-0.2617415728517392,-0.264425082545824,-0.2669498166764168,-0.27549689585744563,-0.2806684683878423,-0.2950613398891165,-0.30500598220205966,-0.30989145875647595,-0.3140905910385136,-0.31840790705731337,-0.31999002076114796,-0.3227089185738535,-0.33558433453635794,-0.3434243709063279,-0.3438078347015272,-0.34458771424295065,-0.34564512591890034,-0.34590692268573225,-0.3466887320156945,-0.3467496129249582,-0.35446978857456046,-0.3783588721651747,-0.3814633918073952,-0.38203898419299837,-0.3842928857531281,-0.38479439934523574,-0.3862071041149074,-0.3904462159334927,-0.40076429056689017,-0.4012160920779598,-0.40630899819929567,-0.40858263884736995,-0.4093041413801358,-0.41280811708362736,-0.4195467457735209,-0.4251833656495591,-0.4254578463204715,-0.43011780488383383,-0.43307914064154407,-0.4389163592196846,-0.43997720522461714,-0.44094331314985813,-0.44816252311525023,-0.4485128284411699,-0.4542210901951305,-0.47180729841249125,-0.47332191797852297,-0.48352997198698433,-0.4851578731114748,-0.48634702536990404,-0.49684193234489665,-0.5017383955069123,-0.5171931196563414,-0.5267015643188536,-0.529551724068871,-0.5326231567995355,-0.5387057303798467,-0.542736542154318,-0.5570732871912509,-0.5598008184477352,-0.5776771421554397,-0.5842798444295719,-0.587589834229787,-0.5890550685778357,-0.5906399577056546,-0.5923666537132677,-0.5949387488464755,-0.5994553039699244,-0.6006864758068348,-0.6048773858874548,-0.6056486129185888,-0.6069395997049106,-0.6189236596676784,-0.6278482805700172,-0.6295904910697145,-0.6341841247429644,-0.6413043303090574,-0.6536269638191586,-0.654752895514168,-0.6557753193699181,-0.6633561586447584,-0.6648010438648239,-0.6678643837467404,-0.6691507501816837,-0.6734543130247016,-0.6742395512688673,-0.6775145180193666,-0.6778464745334712,-0.6809546548405557,-0.6897491739591814,-0.6910724836850488,-0.6945577856722424,-0.6948685781959524,-0.7018724191875911,-0.7058315030907734,-0.7169095190784796,-0.724617029698746,-0.7310110849472884,-0.7349313053015443,-0.735086547362513,-0.7360110109318622,-0.7366124519191803,-0.7394645274791258,-0.7403668680676675,-0.7441090433551095,-0.7522195508578521,-0.7604435613322265,-0.7638414366272558,-0.7645599282528849,-0.7688975986598966,-0.7700903240446038,-0.7718397171493421,-0.7732324529711738,-0.7757079564045327,-0.778758740500664,-0.7930077244435771,-0.7951550053907603,-0.7972346475595796,-0.8021893831842115,-0.8096901140514136,-0.8113742224517426,-0.8183287453348193,-0.819599480582008,-0.834716760662481,-0.8355921486489614,-0.8452022933800951,-0.8509144472336282,-0.8516628839693863,-0.8519805887915528,-0.8534145778754253,-0.8584542168630668,-0.8631176523559654,-0.8663125950165872,-0.8691363571218272,-0.8800481400456659,-0.8829743829399413,-0.884709727521395,-0.8876933226751734,-0.8942952534838582,-0.9007082118929672,-0.9141041240490863,-0.9199453828329859,-0.924666044399193,-0.9481064611806721,-0.9666970259320085,-0.9726012259053335,-0.9748243567041917,-0.9917118168632357,-0.9941727340263004,-1.0230114900127723,-1.0245667018352609,-1.0428734396882302,-1.0717307417714574,-1.1632761093843949,-1.1674238481205077,-1.1732474230258676,-1.1946935085645365,-1.2364855561395183,-1.275109078767728,-1.3046600805927167,-1.3163521484170186,-1.375496537237036,-1.4116120989090857,1000
