,score
Cbx7,23.128037294386683
Sel1l3,23.09973485746035
Sox4,23.097548359934937
Me2,23.09057344656809
E430025E21Rik,23.08709781253229
Stt3b,23.08415390223102
Abcd4,23.08344196833732
Sap30,23.05858948088377
Clns1a,23.026868511846082
Trappc2l,23.019129533859225
Eef1g,23.011712095557172
Chd7,22.927965194005438
Cd59a,22.87269125700982
Rpl5,22.86972942486044
Hsd17b4,22.808855431587844
Rpl36,22.79649119810185
Tm9sf2,22.662860045737197
Rps13,22.651015985218738
Canx,22.646555682403278
Gata4,22.59413084670975
Tmem106a,22.534271724425977
Hspa9,22.53248964570956
Bex1,22.500454912514844
Usp51,22.492378747365784
Jade3,22.437509073707044
Rplp1,22.385684116603468
Gdi2,22.380550729055628
Rcc2,22.363147195765407
Inpp5f,22.340171701020992
H2afy2,22.338321027343373
Pdzd3,22.333105344179632
Dhrs7b,22.30509677322265
Rhox6,22.25334299014933
Slc38a6,22.186022293320296
Glb1,22.143146032035663
Hmgn2,22.140754205022667
mt-Atp6,22.133358623555125
Pcyox1,22.1002839472643
Dkc1,22.081341581699565
Tdrp,22.06024415704736
Ifitm1,22.00821905863672
Qdpr,21.98166600219008
Mgrn1,21.936228128342925
Eea1,21.917243566292523
Gsn,21.916527649637455
Nt5dc2,21.913835981875756
Dcakd,21.866893936563937
Ly75,21.81354251614274
C77080,21.734109567848133
Nnat,21.68784309272501
Ndufs6,21.67806945992518
Aldh3a2,21.675003724026105
Rangrf,21.6194267796813
Tomm20,21.616892752433642
Sec24c,21.593592138205306
Fam195a,21.538646128750358
Timm13,21.51486618661132
Nipsnap1,21.386979621722602
Ptges3,21.302336727410008
Tango2,21.29301468809777
Lyar,21.280840297336024
Pgap1,21.25443647129562
Naca,21.234728899008115
Gnptab,21.23083474426688
Sfi1,21.204778455622545
Nucks1,21.179165622061134
Prss12,21.16073519591235
Lman2,21.15777430190825
Glrx5,21.12385896867478
Vcp,21.11939729426376
Sh3tc1,21.096171758866966
Tmbim4,21.089089971238646
