iter,recon_loss,trip_loss,total_loss
0,0.0007051015272736549,2.525738000869751,2.5264430046081543
1,0.2760276198387146,1.9304841756820679,2.2065117359161377
2,0.031489573419094086,2.0356357097625732,2.0671253204345703
3,0.14066457748413086,2.3973517417907715,2.5380163192749023
4,0.15463021397590637,2.285179615020752,2.439809799194336
5,0.055721964687108994,1.852579116821289,1.9083011150360107
6,0.012744288891553879,1.7981430292129517,1.810887336730957
7,0.04924105480313301,2.220595121383667,2.269836187362671
8,0.08950336277484894,2.5354390144348145,2.6249423027038574
9,0.08237068355083466,1.8367815017700195,1.9191521406173706
10,0.041884489357471466,2.3028547763824463,2.3447391986846924
11,0.018179869279265404,1.7832318544387817,1.801411747932434
12,0.022164560854434967,2.197631597518921,2.2197961807250977
13,0.04140275716781616,1.4906901121139526,1.532092809677124
14,0.05039842426776886,1.669704794883728,1.7201032638549805
15,0.04363298416137695,1.5378119945526123,1.5814449787139893
16,0.027929577976465225,1.8766164779663086,1.9045460224151611
17,0.021196236833930016,2.2942678928375244,2.3154640197753906
18,0.02677057683467865,1.5594823360443115,1.5862529277801514
19,0.0364483967423439,1.694951057434082,1.731399416923523
20,0.040910787880420685,1.573327898979187,1.6142387390136719
21,0.03818880766630173,1.870509386062622,1.9086982011795044
22,0.032363973557949066,1.6741927862167358,1.706556797027588
23,0.027094615623354912,1.435760498046875,1.4628551006317139
24,0.02901739440858364,1.7433186769485474,1.7723361253738403
25,0.029124120250344276,2.019012212753296,2.0481362342834473
26,0.033719178289175034,1.9774597883224487,2.011178970336914
27,0.0368371419608593,1.759006381034851,1.795843482017517
28,0.03357100859284401,1.6202223300933838,1.6537933349609375
29,0.02949630655348301,1.71132230758667,1.7408186197280884
30,0.030736779794096947,1.2732470035552979,1.3039838075637817
31,0.0280478373169899,1.515899896621704,1.543947696685791
32,0.03702867403626442,1.5372506380081177,1.5742793083190918
33,0.03547249734401703,1.6209626197814941,1.6564351320266724
34,0.03395984694361687,1.6987682580947876,1.732728123664856
35,0.033127788454294205,1.6301310062408447,1.6632587909698486
36,0.030075984075665474,1.3633238077163696,1.3933998346328735
37,0.02935277484357357,1.5023438930511475,1.5316966772079468
38,0.03823043778538704,1.679194688796997,1.7174251079559326
39,0.03447047248482704,1.6724697351455688,1.7069401741027832
40,0.03357091546058655,1.6222378015518188,1.655808687210083
41,0.03569324314594269,1.511833667755127,1.5475269556045532
42,0.02974841371178627,1.6120198965072632,1.6417683362960815
43,0.02906643971800804,1.2778593301773071,1.3069257736206055
44,0.034682806581258774,1.2139450311660767,1.248627781867981
45,0.03127275034785271,1.3104580640792847,1.3417308330535889
46,0.03339670971035957,1.25344717502594,1.2868438959121704
47,0.0299551859498024,1.7041165828704834,1.7340717315673828
48,0.028966916725039482,1.3861536979675293,1.4151206016540527
49,0.02840900979936123,1.4513747692108154,1.4797837734222412
50,0.035069312900304794,1.1332008838653564,1.168270230293274
51,0.032043859362602234,1.3870635032653809,1.4191073179244995
52,0.02792111597955227,1.6512882709503174,1.6792093515396118
53,0.0288375336676836,1.625473141670227,1.654310703277588
54,0.029552258551120758,1.4381730556488037,1.4677252769470215
55,0.029093479737639427,1.4180717468261719,1.4471652507781982
56,0.02440250851213932,1.2729911804199219,1.2973936796188354
57,0.029646042734384537,1.5957571268081665,1.6254031658172607
58,0.030887480825185776,1.240346908569336,1.271234393119812
59,0.025934254750609398,1.2400795221328735,1.266013741493225
60,0.03138365596532822,1.6020045280456543,1.6333881616592407
61,0.029464755207300186,1.3002727031707764,1.3297374248504639
62,0.030512019991874695,1.2509223222732544,1.2814342975616455
63,0.024892987683415413,1.0469880104064941,1.0718810558319092
64,0.02693980559706688,1.2847459316253662,1.3116856813430786
65,0.027557266876101494,1.8927587270736694,1.9203159809112549
66,0.02891426905989647,1.2194401025772095,1.2483543157577515
67,0.026680590584874153,0.9704166054725647,0.9970971941947937
68,0.027544338256120682,1.4015183448791504,1.4290627241134644
69,0.02858392708003521,1.6170094013214111,1.645593285560608
70,0.02821693755686283,1.145530104637146,1.1737470626831055
71,0.02977064996957779,1.5381263494491577,1.5678969621658325
72,0.02725163660943508,1.0885295867919922,1.1157811880111694
73,0.025710074231028557,1.1919466257095337,1.2176567316055298
74,0.025737160816788673,1.1144435405731201,1.1401807069778442
75,0.026792382821440697,1.4825389385223389,1.5093313455581665
76,0.029936645179986954,1.2465983629226685,1.2765350341796875
77,0.02813076414167881,1.1751837730407715,1.2033145427703857
78,0.02407730370759964,1.3143634796142578,1.3384407758712769
79,0.023627307265996933,1.3431692123413086,1.3667964935302734
80,0.025069382041692734,1.6300796270370483,1.655148983001709
81,0.02776888571679592,1.480164885520935,1.5079337358474731
82,0.025359978899359703,1.2776166200637817,1.3029766082763672
83,0.02915705181658268,1.4946256875991821,1.523782730102539
84,0.023755932226777077,1.2777750492095947,1.3015309572219849
85,0.024866608902812004,0.9163340330123901,0.9412006139755249
86,0.02461489476263523,0.9901253581047058,1.014740228652954
87,0.028216680511832237,1.16983962059021,1.1980563402175903
88,0.026274584233760834,1.445178747177124,1.471453309059143
89,0.02185635268688202,1.3042389154434204,1.3260952234268188
90,0.02666538394987583,1.1946898698806763,1.2213551998138428
91,0.025510940700769424,1.1876410245895386,1.2131519317626953
92,0.02353396639227867,1.3787661790847778,1.4023001194000244
93,0.028414497151970863,0.9706754088401794,0.9990898966789246
94,0.026636991649866104,1.1721206903457642,1.1987576484680176
95,0.02510208822786808,1.4260088205337524,1.4511109590530396
96,0.022781746461987495,1.1246546506881714,1.1474363803863525
97,0.028021449223160744,1.2383214235305786,1.2663428783416748
98,0.029520388692617416,1.4328742027282715,1.4623945951461792
99,0.03163602575659752,1.0243006944656372,1.0559366941452026
100,0.027126848697662354,1.376428484916687,1.4035553932189941
101,0.024774741381406784,1.1177479028701782,1.1425226926803589
102,0.025251509621739388,0.7881836295127869,0.8134351372718811
103,0.024972662329673767,1.1052151918411255,1.1301878690719604
104,0.025598768144845963,1.2255644798278809,1.2511632442474365
105,0.025941433385014534,1.5744106769561768,1.600352168083191
106,0.026797957718372345,1.07681405544281,1.1036120653152466
107,0.02420840598642826,1.0681415796279907,1.0923500061035156
108,0.02858184278011322,1.0646522045135498,1.0932340621948242
109,0.02668263390660286,1.2959270477294922,1.3226096630096436
110,0.02591165527701378,1.400436282157898,1.4263479709625244
111,0.02742544189095497,1.233910083770752,1.2613354921340942
112,0.024088330566883087,1.0326552391052246,1.0567436218261719
113,0.022945599630475044,1.0269293785095215,1.049875020980835
114,0.026479730382561684,1.080524206161499,1.107003927230835
115,0.02546663209795952,1.5400079488754272,1.5654746294021606
116,0.025269299745559692,0.8137531876564026,0.8390225172042847
117,0.02603064477443695,1.025066614151001,1.0510972738265991
118,0.024788150563836098,1.1053640842437744,1.1301522254943848
119,0.024008993059396744,0.9083037972450256,0.9323127865791321
120,0.024986866861581802,1.4169546365737915,1.441941499710083
121,0.023378562182188034,1.2149945497512817,1.2383731603622437
122,0.02635279670357704,0.938822865486145,0.9651756882667542
123,0.027464943006634712,1.0466045141220093,1.0740694999694824
124,0.025050004944205284,1.1434344053268433,1.1684844493865967
