,weight
N0000,0.5
N0001,1.4124093
N0002,1.4124093
N0003,1.5714741
N0004,1.7065939
N0005,3.8624446
N0006,5.226874
N0007,3.8182628
N0008,4.3733797
N0009,2.5074868
N0010,2.5871618
N0011,0.041271605
N0012,0.040626593
N0013,0.014380916
N0014,0.062445026
N0015,0.041304894
N0016,0.040197648
N0017,0.08388362
N0018,0.023187121
N0019,0.24037777
N0020,0.072214
N0021,2.613883
N0022,2.3308148
N0023,0.06695217
N0024,0.04497838
N0025,0.045827534
N0026,0.1428754
N0027,0.08279534
N0028,8.390135
N0029,0.017967721
N0030,0.0132935215
N0031,0.05630132
N0032,0.6894332
N0033,0.059414133
N0034,0.058127653
N0035,0.04952656
N0036,0.027164808
N0037,0.040587414
N0038,0.037549045
N0039,0.067908734
N0040,0.06408434
N0041,0.05121898
N0042,4.667192
N0043,0.63882893
N0044,0.0691748
N0045,3.5420423
N0046,2.9345887
N0047,2.3397052
N0048,0.07147661
N0049,0.06095695
N0050,0.08798456
N0051,0.041806083
N0052,0.14701559
N0053,1.9143165
N0054,0.1119844
N0055,0.011951945
N0056,0.030508086
N0057,0.0838799
N0058,0.26134658
N0059,0.022255471
N0060,0.8941775
N0061,0.046779342
N0062,0.035232585
N0063,0.056434367
N0064,0.08529649
N0065,0.99183434
N0066,0.086010106
N0067,0.026608909
N0068,0.06970037
N0069,0.088622466
N0070,0.06677431
N0071,1.6032816
N0072,0.060774453
N0073,0.15876669
N0074,0.13224095
N0075,0.0640077
N0076,3.672595
N0077,3.5492823
N0078,0.058281284
N0079,0.11451358
N0080,0.09522058
N0081,0.5684223
N0082,0.13126497
N0083,1.8564318
N0084,0.06510582
N0085,2.4363308
N0086,3.2145467
N0087,0.05314562
N0088,0.0850514
N0089,0.26108107
N0090,0.15033849
N0091,0.065882444
N0092,0.0692706
N0093,0.15504284
N0094,0.18721071
N0095,3.9740348
N0096,2.2556498
N0097,2.4672291
N0098,0.06501062
N0099,0.09406513
N0100,0.12076291
N0101,0.22647281
N0102,0.09529485
N0103,0.090614356
N0104,0.095503256
N0105,8.266701
N0106,0.09935741
N0107,0.1395211
N0108,6.6930866
N0109,0.07971682
N0110,2.8940108
N0111,0.025336929
N0112,0.016519712
N0113,0.07339329
N0114,0.062045135
N0115,0.095539585
N0116,0.56314665
N0117,0.07919994
N0118,0.06250708
N0119,0.025540665
N0120,0.022225369
N0121,0.09309219
N0122,0.4190878
N0123,0.042608008
N0124,0.71030974
N0125,0.08220225
N0126,2.1079273
N0127,0.049629305
N0128,0.08313179
N0129,0.078645974
N0130,0.19776545
N0131,2.5551062
N0132,0.31984034
N0133,0.5991688
N0134,0.08562518
N0135,2.1097822
N0136,0.057790842
N0137,0.45994866
N0138,0.04541039
N0139,0.116956554
N0140,0.18426497
N0141,0.16200283
N0142,0.082088284
N0143,1.3979503
N0144,1.5155218
N0145,0.06660031
N0146,0.41040006
N0147,0.16390269
N0148,0.13347827
N0149,0.15680362
N0150,0.17688163
N0151,1.2173096
N0152,0.07470807
N0153,1.6294085
N0154,2.1049607
N0155,3.2854807
N0156,3.1980665
N0157,0.08249511
N0158,0.11180348
N0159,0.14068703
N0160,0.12173542
N0161,1.4898465
N0162,0.12768139
N0163,0.08013314
N0164,0.89210796
N0165,0.12710984
N0166,0.1302237
N0167,2.7529843
N0168,0.60609275
N0169,0.055098318
N0170,8.431735
N0171,0.18598074
N0172,0.18492916
N0173,1.0975761
N0174,0.532679
N0175,0.057507865
N0176,0.09749269
N0177,0.093792856
N0178,0.07380154
N0179,0.14462894
N0180,0.14353241
N0181,0.10455608
N0182,2.8369796
N0183,0.17217109
N0184,0.099093966
N0185,0.11090226
N0186,0.112037174
N0187,0.08364258
N0188,0.11950956
N0189,5.715638
N0190,0.13570781
N0191,1.6324813
N0192,2.1943643
N0193,1.7374507
N0194,1.3419495
N0195,0.0813356
N0196,0.020841287
N0197,0.07905511
N0198,0.10021227
N0199,0.13500606
N0200,0.14152065
N0201,0.15538552
N0202,0.14911026
N0203,1.2067378
N0204,1.1512713
N0205,0.12730153
N0206,1.2991703
N0207,0.13013867
N0208,0.1054843
N0209,0.13990365
N0210,0.16510096
N0211,0.09907662
N0212,0.09728627
N0213,3.4313607
N0214,0.086380966
N0215,4.36966
N0216,0.08282378
N0217,0.079179235
N0218,0.07248352
N0219,4.033086
N0220,0.1145826
N0221,1.0466098
N0222,2.036429
N0223,0.25862646
N0224,0.08179501
N0225,0.025052149
N0226,0.22316691
N0227,0.08646545
N0228,0.05991901
N0229,2.8277733
N0230,0.09148486
N0231,3.4346707
N0232,0.120929286
N0233,0.20488754
N0234,5.9444556
N0235,0.11529695
N0236,0.10222334
N0237,0.09760481
N0238,0.16950744
N0239,0.08479242
N0240,0.037057687
N0241,0.17320885
N0242,0.030529238
N0243,0.15571812
N0244,0.1510967
N0245,2.5520096
N0246,0.21115218
N0247,0.040076725
N0248,0.3657852
N0249,0.08762074
N0250,0.22408496
N0251,0.029818732
N0252,0.6281977
N0253,0.02836731
N0254,2.039789
N0255,0.041755144
N0256,1.9832546
N0257,0.8675833
N0258,3.185057
N0259,0.230719
N0260,0.1530363
N0261,0.20660698
N0262,3.3916752
N0263,1.6591451
N0264,2.6732724
N0265,5.6300507
N0266,0.12349558
N0267,0.48977268
N0268,6.4031763
N0269,0.06367277
N0270,0.6156173
N0271,2.483636
N0272,1.2462447
N0273,0.6926501
N0274,1.6241313
N0275,0.10972173
N0276,0.7959452
N0277,0.059509985
N0278,0.47165406
N0279,0.22292925
N0280,0.39312097
N0281,0.17352559
N0282,6.4688587
N0283,0.47851282
N0284,0.21249165
N0285,0.2560712
N0286,0.21575351
N0287,3.1576793
N0288,0.47639295
N0289,2.4968038
N0290,1.8707745
N0291,1.2879325
N0292,0.27664047
N0293,0.7981967
N0294,0.0976574
N0295,0.24514103
N0296,0.24468136
N0297,0.16631018
N0298,0.2781262
N0299,0.1801538
N0300,0.3043847
N0301,0.16338904
N0302,0.31856826
N0303,2.4808197
N0304,0.3867749
N0305,0.2637404
N0306,0.66850966
N0307,1.4566815
N0308,2.5689342
N0309,1.2974796
N0310,1.3686637
N0311,0.69237155
N0312,0.4219182
N0313,1.266405
N0314,1.2513932
N0315,0.22653005
N0316,0.15257245
N0317,2.1110237
N0318,0.105135374
N0319,0.11732821
N0320,0.15077202
N0321,0.10404115
N0322,0.14429922
N0323,0.2654959
N0324,0.58543813
N0325,0.14863707
N0326,0.23356009
N0327,0.07137351
N0328,1.2124406
N0329,0.25146976
N0330,0.16209306
N0331,0.110415466
N0332,0.15855002
N0333,0.20830123
N0334,0.105726786
N0335,2.8889189
N0336,2.5351086
N0337,0.91381186
N0338,0.5233403
N0339,1.4041998
N0340,0.061328296
N0341,0.33504522
N0342,0.2689369
N0343,2.5985806
N0344,0.14789525
N0345,6.6782804
N0346,0.34533235
N0347,0.28495625
N0348,0.43984622
N0349,0.5357424
N0350,0.91394085
N0351,0.12759155
N0352,0.044247437
N0353,0.18713209
N0354,0.78697795
N0355,0.1907803
N0356,0.36513534
N0357,0.20794088
N0358,0.76296455
N0359,2.9699173
N0360,0.7673367
N0361,4.0627384
N0362,0.14581299
N0363,0.11377622
N0364,4.0225935
N0365,0.7540362
N0366,2.9172206
N0367,0.22587022
N0368,0.19068678
N0369,0.17125465
N0370,0.15680724
N0371,0.17692687
N0372,0.11149712
N0373,0.18656275
N0374,0.21745503
N0375,0.46066839
N0376,0.19362868
N0377,0.22211525
N0378,0.16620651
N0379,0.42592382
N0380,0.38317746
N0381,0.14163731
N0382,2.4022954
N0383,0.6096782
N0384,0.59480655
N0385,0.7210582
N0386,0.54566693
N0387,1.4960216
N0388,1.8555939
N0389,0.77395666
N0390,1.0121869
N0391,0.5077626
N0392,0.2956947
N0393,0.08849177
N0394,0.5068904
N0395,0.11193118
N0396,0.30790302
N0397,0.15211335
N0398,0.4669125
N0399,0.20085281
N0400,0.13269368
N0401,0.21206528
N0402,0.25602248
N0403,0.18274237
N0404,0.19510064
N0405,0.15545148
N0406,0.20957361
N0407,0.2558048
N0408,3.3042047
N0409,0.21163242
