,weight
Sftpc,0.00020747259
Clu,7.150865e-05
Sftpb,5.8476093e-05
Krt19,0.0001540512
Car2,5.9133064e-05
Lyz2,0.00010009142
Klf5,2.290518e-05
Cldn18,0.00038094635
Krt20,8.158558e-05
Aldoa,6.740915e-06
Itm2b,2.722362e-05
Rpl37,1.7127102e-05
Rpl35a,1.3721702e-05
Epcam,8.070739e-05
Onecut2,4.151221e-05
Ctsa,8.1629505e-06
Cd24a,0.00010785001
Eif4a1,2.6795447e-05
Cyba,3.2705128e-05
Ager,0.00071974617
Cldn4,1.5568192e-05
Hnrnpk,8.745525e-06
Pdia4,7.35336e-06
Mcpt1,3.4079294e-06
Pgk1,4.742853e-06
Tm9sf3,9.044132e-06
Cd81,1.3509366e-05
Hp,4.525425e-06
Rpl13,8.339159e-06
Rpl41,7.792373e-06
Vcp,1.0040429e-05
Atp2b1,5.1519087e-06
Ssrp1,4.521659e-06
Spint2,1.9854868e-05
Ppp1cb,4.416948e-06
Cldn7,4.184101e-06
Marc2,5.329818e-06
Ppib,6.0369475e-06
Elf3,6.260793e-06
Hmga1-rs1,3.7487546e-06
Sox17,7.811891e-06
Foxq1,4.994196e-06
H2-Aa,0.00077923527
Rps11,6.8336562e-06
Slc34a2,0.0008442175
Ifi27,5.786599e-06
Stmn2,2.8581999e-06
Rpl5,6.369158e-06
Crlf1,3.3830054e-06
Serpini1,2.8117418e-06
Pvrl2,4.2235497e-06
Vps37d,1.7606174e-06
Tkt,3.12598e-06
Platr10,2.1797607e-06
Wls,2.630986e-06
Cbr1,3.0521344e-06
Lamp3,0.99528605
Eef1b2,7.3462243e-06
Id3,2.7586964e-06
Hspa5,3.0557253e-06
Lsr,6.357385e-06
Atp5b,4.600979e-06
Nucb1,1.8029947e-06
Gsr,1.5380507e-05
Krt18,1.16096835e-05
Ugdh,6.8940285e-06
Prpf40a,2.0907707e-06
Plppr4,1.3042112e-06
Sfpq,4.2700885e-06
Ly6d,2.510751e-06
Actr3,2.3440703e-06
Rps18,4.25728e-06
Sox4,2.216476e-06
Prdx2,2.8616555e-06
Mrpl24,1.6170914e-06
Eif6,2.3684306e-06
Egfl6,3.7618336e-06
Smarca5,2.9346654e-06
Ifitm2,5.948045e-05
Sumo1,1.717895e-06
Trim28,2.153129e-06
Rpl35,3.9686984e-06
Plac8,2.2601168e-06
S100a14,1.961239e-06
H3f3a,1.2482346e-06
Yipf4,1.054753e-06
Wbp5,1.0374642e-06
Prdx5,2.0659888e-06
Mecom,1.1630135e-06
Hras,2.3371458e-06
Maged1,2.1034361e-06
Acin1,2.097701e-06
Ppp2r1a,2.1260016e-06
Ctnna1,2.657568e-06
Fkbp4,6.3388056e-06
R3hdml,1.680358e-06
Sbds,1.4063207e-06
Eef2,3.4044797e-06
Hnrnpm,1.2738365e-06
Hnrnpa2b1,4.1235085e-06
Tff1,1.9313063e-06
Anapc5,1.6717347e-06
G3bp2,1.1666127e-06
Cox6a2,3.0067902e-06
Cxcl5,2.4614867e-06
Elavl1,1.3514656e-06
Sumo2,2.2030922e-06
Ewsr1,1.4081673e-06
Ctsh,3.9438305e-06
Il33,1.4319015e-06
Pebp1,8.435925e-07
