,Sftpc,Clu,Sftpb,Krt19,Lyz2,Car2,Klf5,Cldn18,Rpl37,Eif4a1,Krt20,Vcp,Itm2b,Epcam,Rpl35a,Aldoa,Ager,Mcpt1,Cldn4,Onecut2,Pgk1,Elf3,Rpl13,Hp,Platr10,Marc2,Foxq1,Hnrnpk,Tkt,Cd24a,H2-Aa,Prdx5,Cyba,Ctsa,Serpini1,Rps11,Atp5b,Eef1b2,Rpl41,Pdia4,Wls,Maged1,Stmn2,Atp2b1,Tff1,Ugdh,Cldn7,Sox17,Gsr,Tm9sf3,Ppp1cb,Hspa5,Krt18,Hmga1-rs1,Cd81,Ssrp1,Actr3,Crlf1,Slc34a2,Eef2,Prdx2,Rps18,Ier5,Rpl5,Hras,Sox4,Hnrnpm,Ifi27,Lamp3,Cxcl5,Sfpq,Hnrnpa2b1,Fkbp4,Eprs,Cbr1,Smarca5,S100a14,Ehf,Pvrl2,Plac8,Sumo1,Id3,G3bp2,Spint2,Il33,Acin1,Prpf40a,Akirin2,Rpl10-ps3,Ifitm2,Btf3,Ly6d,Ctnna1,Snrnp70,Lsr,H3f3a,Cited2,Sumo2,Prelid1,Rpl35,Ppp2r1a,Ctsh,Trim28,Anxa7,Spp1,R3hdml,Rsl1d1,Krt7,Rps28,Prpf38b,Slc45a3,Sbds,Ier2,Stard3nl,S100a6,Cldn3,Pabpc1,Pebp1,Nucb1,Tram1,Yipf4,Ppib,Rtp4,Vps37d,Ppp1cc,Mafg,Recql,Mgst1,Egfl6,Mrpl24,Psmb7,Cox6a2,Impdh2,Hprt,Vamp8,Sdc4,Pdlim7,Gpx4,Tubb5,A630076J17Rik,Svbp,AY036118,Tmbim1,Grina,Chst9,Mecom,mt-Nd2,Eif6,Eif3f,Psmb2,Psmc4,Ewsr1,Gtf3a,Fubp1,Anapc5,Ywhae,Lipt2,Rab25,Csnk1e,Tomm20,Calr,Wbp5,Bex4,Jund,Myh7,Tspan1,Plppr4,Capza2,Ric8b,Camk2d,Matn4,Pbdc1,Fstl1,Degs1,Snrpg,Rpl9-ps6,Tspan3,Mrpl43,Pitpna,Stx19,Ctsd,Zbtb7a,Clpp,Mapre1,Psmb5,Znrd1as,Rbm44,Rrp1,Atp5e,Tardbp,Bzw1,Slc37a1,Rnh1,Eif4e,Gsap,Trpm5,Khdrbs3,Atp6ap1,Bpifa1,Eef1g,Fuca1,Hnmt,H2afj,Myl6,Akr1a1,Dapl1,Sec61b,Arhgap30,Serpinb6b,Iscu,St18,Snrpe,Traf5,Hmgn3,Tsg101,Gnat3,Slc38a2,Ahnak,Scgb1a1,Rfx3,Uggt2,Jtb,Nono,Gm16548,Cndp1,Ube2b,Gap43,Ufm1,Ggt5,Arl1,Ndufv1,Mat2a,Thtpa,Malat1,Smug1,Cebpb,Siva1,Slc7a4,Scaf11,Arglu1,Myb,L2hgdh,Zbtb49,Krt83,Mcl1,Tsc22d1,Tex9,Numbl,Gimap9,2810408A11Rik,Sec13,Hddc3,Hnrnpdl,Klf9,Slc9a5,Eif3l,Kiss1r,Brd7,Sept7,Eci1,Actn1,Mtmr7,Gspt1,Cited4,Atp1b3,Mak,Elavl1,Slc25a5,1700096K18Rik,Arpc2,Psmc2,Rab17,Sox12,Srsf6,Rnf181,Rhbdl2,Mrps6,Far1,Ddx19b,Mycbp,Arpc1b,Zc3h3,Carhsp1,Akr1b3,Egr1,Mdc1,Glrx2,Ddx3x,Gm9774,Srm,Areg,Sertad1,Tesc,Mbnl2,Oasl1,Mrpl23,Gabarapl1,Pard3b,Nbas,Hist1h2ap,Gjc1,Pdp2,Gnas,Gm10709,Ssr4,Dcp1b,Ube3a,Thnsl1,Mbnl1,Zfp820,Klf13,Klhl20,Cdca2,Cct4,Dstn,Btg1,4930556M19Rik-1,Ptp4a1,Smim7,Zbtb8a,Rprm,Eif3b,Tmem33,Cyth2,Ap3b2,Nudt4,Sms,Shisa2,Crocc,Cmtm8,Nptn,Zfp507,Ttll4,Rab11b,Eif3d,Ankrd49,Gatsl3,Hey1,Fdx1,Rbm17,Psors1c2,Tcea1,Nras,Ucp2,Fam179a,Pfdn2,Dctpp1,Pgd,Lrrc61,Spg11,Ctsl,Idh3b,Slc25a4,Nefl,Rab2a,Pon2,Paqr4,Plec,Shroom1,Ldhd,Tm2d1,Lmna,Il1f8,Champ1,Gltscr2,Fdxr,Cct2,Fus,Atp6v1g1,Rsrc2,2010300C02Rik,Cyb5d2,Zfp207,Vdac2,Gpx1,Ddx24,Krt12,Dctn2,Tada2b,Kbtbd7,Cep97,Ak2,Dlg3,Commd4,Tcf7l1,Fastkd1,Aup1,Adrm1,Med30,Hmg20b,Rad51ap1,Lsm1,Tmbim4,Strap,Spag7,Fkbp1a,Tm2d2,Rtn3,Acnat2,Fosb,Eif4g2,Gm16286,Il1b,Cc2d2a,Immp1l,Tprgl,2700060E02Rik,Gpr85,Usp49,Ndufb8,4932411K12Rik,Steap3,Igsf9,Zfp961,Surf4,Pnisr,Ube2s,BC025446,Tdp1,Adamts9,Alg12,Uqcc3,Pced1a,Txndc17,Stat5a,Eif4h,Slc26a11,Ociad1,Ywhag,Acp1,Pggt1b,Gm10094,Lca5,Tbca,Atp5h,Ncor1,Adam10,Otub1,Luc7l2,Gsk3b,Ppa2,Lrp11,Slc16a11,Rbpms,Stat2,Actb,Polr2m,Maf1,Zfp790,Dsn1,Nkx2-6,Snapc4,Dph7,Ubl5,Eif4b,Lsm8,Nek3,Smim24,Acadl,2310043L19Rik,Gpr173,Sar1a,Ighmbp2,Saxo2,Taco1os,4732490B19Rik,Dynlrb1,2010107E04Rik,Sdhaf4,Zbtb37,Gm26782,Cltc,Wfs1,Rad51,Gm12860,0610010K14Rik,Sys1,Otulin,Zfp386,Ankrd44,Zdhhc2,Ube2j2,Rassf8,Ephb6,Csrnp2,Cryl1,Maff,Stat5b,Atp5k,Ninl,Med10,Nt5c,Mllt1,9530053A07Rik,Atp5j,Snn,Acaa1a,Lamtor1,Tmem120b,Snrpb,Rab5c,Saraf,Ovol1,Mrpl38,Ppp1r12b,Gm26520,Eif1a,0610011F06Rik,Atp6v0b,Sema4g,Lnx1,Trmt44,Idh3g,Calu,Mrm1,Crb3,Med21,Ctf1,Ap1s1,Chmp3,Yipf3,Pabpn1,Gng12,Abcc3,Fkbp14,Hnrnph1,Kif22,Foxp1,Cuedc2,Fgfr3,Mtbp,Nradd,Plxna3,Caprin1,Gins1,Sdf2,Zfp426,Ckm,Aldob,Nek2,Gm43672,Ddrgk1,2610001J05Rik,Rfx1,Syngr2,Gm10031,Nfatc4,Mrpl40,Ntng1,Mrpl35,Setd4,Gm14418,Sptbn2,Tsc22d4,Tyk2,Napa,Cfap45,E2f2,Umod,Phxr4,Zbtb40,Sec61a1,Cd63,Guk1,Ubiad1,Kcnq2,Cdc42ep5,Spr,Frs3,A330017A19Rik,Ctbp1,Arvcf,Tapbp,Clip2,Rap1b,Mrps5,Klhl26,Fam195b,3110021N24Rik,Tm7sf2,Arl2,Crebzf,Ccni,Mirt1,Igfbpl1,Arl6ip4,Sucnr1,Mphosph9,Sumo3,Lage3,Rnmtl1,Syt17,Fyn,C030039L03Rik,Ubl4a,Armc5,Gchfr,Tab3,Slc37a4,Gemin7,Stab1,2700049A03Rik,Capn8,Nin,Srek1ip1,Lap3,Trappc12,Lyn,Xpnpep3,Fam120aos,Wdr35,Wnk1,B930036N10Rik,Arhgap40,Sbk1,Zbtb26,Ccdc82,Fcrl1,Btg2,Naa20,Polr3e,Gm19325,Cd79b,Tpd52l2,Serpinb8,Uqcrb,Hmgn5,Rab6a,Cdc6,Vma21,Rad54l,Mtx3,M1ap,Ypel3,Adora1,Zfp867,Apoa2,Pigb,Mttp,Xrn2,Adam30,Fkbpl,Zcchc9,Sdc2,Sugp2,Gm26764,Eva1b,Il6,Aagab,Rnf11,Gnl3,Gm26609,Tdrkh,Prkce,Cdk5rap1,Wdr47,1810014B01Rik,Gm4631,Cldn1,6330416G13Rik,Neurl1a,Tigd5,Zfp623,Stat3,Dnm1l,Fzd3,Dda1,Foxe1,AI480526,A930004D18Rik,Papl,Erich2,1810062G17Rik,Gstp1,Kifc2,Prrg1,Syn3,Pcbd1,Hdac10,Ptar1,Lrig2,Aurka,Fam229b,Ly75,Cxcl10,Fancc,Zfp653,Tekt5,Kcnk6,Pygm,Lins1,Rhbdd3,Sema6a,Mrpl55,Card19,Fam206a,Plpp6,Dis3l,Myo3b,Fchsd1,Bbs7,Atxn7l2,Fam189a1,Dus2,Trpt1,Wdr70,Gsg2,Gm16863,Myo5a,Pttg1,Ncapg,Dync2h1,Adcy9,Dhrs11,Gcnt1,Kbtbd4,3222401L13Rik,# nodes
N0000,126.23088387712232,68.01423646434029,63.05556253497885,57.48761477614175,50.15043223174582,45.35736755206677,28.8067271838895,26.234549940886776,22.219984984536943,21.192382946914815,21.083008740853245,21.068115081929268,20.265917555591148,20.183159670433568,20.14429673792579,20.11257950280521,19.84229728470203,18.07587397809349,17.948841201954387,17.94139316197999,17.06660521840145,16.71923580390521,15.966539752411288,15.897282877458826,15.212186108445247,15.161935296655809,15.029329370471716,14.988319032082293,14.561699355284128,14.465785243343573,14.396145222933187,13.332035553857532,13.30959548220542,12.972473259954683,12.224064617616914,11.986893865579729,11.80314963806917,11.487708952436922,11.204905689828262,11.132173303016371,11.002001270572498,10.78758547048272,10.76182530190739,10.74828432090181,10.492118837759127,10.275123447995743,10.248039062939773,10.175678861275221,10.06007918870922,9.90091370169915,9.892659655657953,9.81298446407267,9.812356952360409,9.721603755968443,9.712030213799059,9.572321116466561,9.564629597916404,9.523444456646798,9.437379818125466,9.265512864709681,8.969576807517369,8.891304877837795,8.788342374262161,8.665189549815336,8.411940098000912,8.395839861375125,8.378555043374726,8.296202210558604,8.130262062604846,8.046441373506653,7.920613149275904,7.873879513223885,7.806519010446117,7.8016411790397004,7.589767678537858,7.553652160873451,7.244766668628195,7.156255752689331,7.126722733335036,7.053125168299745,6.988652932495615,6.920510400527313,6.9123603242651885,6.893175208981921,6.839085664171739,6.821610629617787,6.75510001158655,6.688715185203068,6.5871655554387525,6.430513755897973,6.425515281904577,6.417878620095606,6.3700587445859975,6.311464943645462,6.269882513180273,5.991746268189805,5.869050728850694,5.8503604201425095,5.805393894954851,5.719640324814529,5.545413605678915,5.508972513125997,5.4830246788815735,5.367352550100795,5.227219102939236,5.001488216066211,4.9769730857247865,4.955905388813059,4.922631459268272,4.921329999528282,4.889656247149331,4.843313415328769,4.8233374798728015,4.692347701487038,4.690083026976308,4.650723839550291,4.6015974859623485,4.601412867875328,4.5674988398056415,4.505461630870237,4.499511927000822,4.412763365901148,4.365383149408294,4.348345842913329,4.341109205341351,4.295175074686716,4.261690233537737,4.142927272122778,4.141368546238953,4.102296714610358,3.9951612440538002,3.9937216436076173,3.9629716720798562,3.820584842760386,3.8031124420521896,3.7786671027841856,3.7662234452102052,3.7388429588270298,3.730929863929146,3.7206738701942945,3.712677243441747,3.694183739534672,3.6892659672451016,3.671985259386275,3.6535247415707173,3.630195723551811,3.62192321833327,3.618554802582324,3.567028534356559,3.4631909354741697,3.3452478178764036,3.3390738081122993,3.323987763220438,3.2930377726002273,3.2682965166192113,3.2620057938447764,3.1258646926947358,3.1245002175106906,3.1015562463940936,3.0980308315754876,3.0723411245801504,3.0422847138264713,3.0354580522667187,3.0221174556146204,3.0019087688618757,2.996269450122495,2.973268843405388,2.9723970034453973,2.963675053830166,2.9629770691428794,2.9169543275898895,2.9039845605126895,2.899575356685542,2.8051706037467246,2.79221410474108,2.774902709615849,2.7696333019859027,2.755305968121821,2.7346548638384185,2.7175521801019284,2.7163374849745674,2.705302453163211,2.704226272697422,2.6940463194379727,2.6874964120088785,2.6859799475654516,2.6824654177494547,2.6379274443382066,2.6115789764646986,2.497842529035297,2.484698967717356,2.4621418313673886,2.411510130544755,2.3875633956119278,2.3608245280296445,2.360009863907135,2.329980418200828,2.2925710815074556,2.292103476313735,2.287777809516022,2.2820883928788516,2.1969285041620568,2.181789202338394,2.175741775120605,2.120923099452389,2.09271491952799,2.081543539723511,2.0779564356682556,2.0647489037529287,2.0468618007790296,2.040902698807599,2.009425904841506,2.00583536783779,2.0054031790320592,1.989929937192097,1.9537140773830464,1.9435791508525797,1.9401331359747407,1.9289726914773742,1.8721211366786297,1.871852223726221,1.868545055041117,1.86609981318349,1.8580951207964067,1.8528153579983584,1.852287933517712,1.8403483003608587,1.816764121353886,1.7940855552607515,1.7881991614885322,1.7878019715889468,1.7797325878807428,1.7651685843889064,1.744597651005627,1.735605063202891,1.7299913019738862,1.6986928815699633,1.6706081498506427,1.6264928789001682,1.6249833086842738,1.623835699692708,1.6185410532545321,1.611799895854681,1.6024880200683176,1.5956772341330692,1.5925108375920212,1.5912029692385965,1.5817002550719392,1.5764849395368712,1.554712410026635,1.5396253822422736,1.5358179380527224,1.5057912197246772,1.4863702576959117,1.47243704295442,1.4535941549020628,1.4442612150356469,1.433284494213206,1.428873298781813,1.4281975761197405,1.4084985572420934,1.4083165343818578,1.4060475138157997,1.3905116534189654,1.371288036186101,1.3661915961615965,1.3562502937556637,1.3483448758134753,1.3481258706651214,1.346437613138959,1.3397013619747393,1.3186033906396124,1.3006188689238172,1.2901103613033278,1.2731367187720022,1.2600870818616534,1.2578371002869828,1.2525816941362171,1.2481738582907425,1.2327415215713207,1.2138695218143918,1.2031937272302313,1.2029142773233097,1.199217923920862,1.1793966550891894,1.172212792333557,1.1550070406814725,1.151681144711614,1.1449760673618625,1.1424005111369109,1.1319941075768791,1.1294481551316922,1.1285376482883633,1.1203208876429862,1.1191987704244557,1.1184859533821434,1.1011772183946555,1.1011549748359553,1.0929574612725237,1.0907304360080543,1.0711061055718247,1.0660276280493037,1.0548877882798846,1.0420316178106024,1.0275056827751574,1.0201862532392285,0.9923271781511668,0.9909476170270167,0.9700805228459431,0.9569521541622733,0.9562346188080004,0.9349369293646638,0.9292525954366716,0.9191079473341179,0.9118996033427087,0.8947895574304662,0.8940018685535571,0.8704960270560174,0.8561567046329268,0.8519962355526566,0.8516455570845958,0.8353983255683777,0.8318258237692616,0.825523834222518,0.8243221538344451,0.8240741442514192,0.7876650044489912,0.7799868396559093,0.7669096070272734,0.7496562632829443,0.7454451097653204,0.7441399626170118,0.7421822543833452,0.7349555422908269,0.7309322390766743,0.7300632974736537,0.7177335348048444,0.7149546572398939,0.6867479443487681,0.6867402705328365,0.6665009351935812,0.6595154465259461,0.6538608609662103,0.6376954036338182,0.6374026178618792,0.6195979847811371,0.6138711669212699,0.6018970279596513,0.6002857226324105,0.5973259820730135,0.5966028350566851,0.595741038527339,0.5921305983439117,0.58608821214973,0.5852295989102635,0.5831484129105344,0.5801423703153583,0.5790521419386016,0.5774370513387811,0.5659965299393976,0.5534143092721093,0.5520125658049169,0.5457474051076366,0.5328815775276206,0.5311691662782013,0.5291795575445779,0.5252113571881776,0.5124498464223886,0.5122577876958934,0.5066328358034553,0.49973630564184873,0.48339712361501724,0.4760919106691971,0.4752436728666412,0.45979726697567885,0.4585774734969505,0.45042041290968415,0.450204666244956,0.44991029979528074,0.4411634019774155,0.4375375487994289,0.4372067062089007,0.43284803025529683,0.43210883102866227,0.41655919507835326,0.4108083872843623,0.40900249087179913,0.4088291573674933,0.4078624953971584,0.40080823330119647,0.3954804608534199,0.3838931578977563,0.3809122562029446,0.3725878607702948,0.37162146198683293,0.36990292598531926,0.3621408976789374,0.35685038896814475,0.3515435948699401,0.3490462054307652,0.3489525757672131,0.34643942574269615,0.3444755476681319,0.3413077136872686,0.3375390660136219,0.3260760529159152,0.3148724136743021,0.3111603412199204,0.3039161199271269,0.2946086519963107,0.28695833993274333,0.28566287377067073,0.2815473804859646,0.2767950300626531,0.27671291956365945,0.27574318521288094,0.27145147509424167,0.2616610451384002,0.25935433249646334,0.2577142234827289,0.25729960860449613,0.257037612411393,0.255554150049828,0.24260724377200923,0.23276211454271709,0.23219012082541007,0.23016994768193397,0.22777797794040458,0.22054340903260175,0.2171393761726965,0.20999541210254358,0.20955791754117004,0.20518459797978922,0.19497039978686628,0.19004843336215707,0.18085494062419757,0.17556073926485175,0.1537246260113611,0.14986401401159283,0.149524716862022,0.14574778712045222,0.14203207223689612,0.14200926706022807,0.14035294840298848,0.13852820460548712,0.1355590448159727,0.13265547748375442,0.12844723569811806,0.12797146277901145,0.12510341601560132,0.12086221417567788,0.11822244465864414,0.09993020740731343,0.09426636008712061,0.09125988064064795,0.08716288321152031,0.07946512332639646,0.07881778463976437,0.06730982257866555,0.058381140843237665,0.04197692253016005,0.03895020730150493,0.032840120421595044,0.03102512317148825,0.030647734664119727,0.02512367736013023,0.024629319593226617,0.024439359452569007,0.012867226401550936,0.004288383651415144,0.0032474793965910375,0.0014844036833293237,0.0012411587231278024,0.0002975302783047924,-0.00022220601340595069,-0.007846818388759117,-0.007870141160517478,-0.008456195220054032,-0.015122792682882968,-0.0168395868763549,-0.018444020598729523,-0.020696858074287245,-0.02701708256807023,-0.028085691762839437,-0.03477456781209729,-0.037372460512413656,-0.04014340440928275,-0.0445355094357428,-0.04540059711975305,-0.04652510850211249,-0.04956487698660663,-0.05580541096189747,-0.05774652609671849,-0.06057526832757791,-0.0617710296800165,-0.06709959004003758,-0.07046370636535759,-0.07459067981315985,-0.07595067149589245,-0.08066213351948241,-0.08123250812208715,-0.08389136541593274,-0.08509152562561081,-0.08835038933402405,-0.0916158145796775,-0.09724668933970981,-0.09958910406953257,-0.1037801144292214,-0.10489250025267395,-0.10571464318642865,-0.1086230260623305,-0.10901714378070991,-0.10916858358185177,-0.11471478768418936,-0.12115206263437683,-0.12310932616687333,-0.12656573570449392,-0.1323403865977237,-0.13768981689285523,-0.14850490791304458,-0.1500986020294014,-0.1554945858788454,-0.15725465735966024,-0.16192710795930498,-0.1626020489973761,-0.1651245473824266,-0.16741694319294353,-0.17101754786349133,-0.17533623233970452,-0.18637323745543263,-0.18654747479290157,-0.1976402077328083,-0.20072291727775138,-0.20082064851171255,-0.20181357462056648,-0.20222127492901704,-0.20493639941798342,-0.20893117740283043,-0.21047647427879912,-0.21093413302902153,-0.2135174494337796,-0.21364585364549454,-0.21506119336149807,-0.22085576381473834,-0.22104718789958835,-0.22327555980439093,-0.229068111848425,-0.22940386349694564,-0.23078798653018062,-0.23330835962154325,-0.24753170247293874,-0.24965399923994414,-0.2501111526083407,-0.2586973933430281,-0.2631070653091514,-0.26945514821427635,-0.2739142987819617,-0.2782008311761525,-0.2798935175702953,-0.2842691805386869,-0.28526604826004237,-0.2907692617710429,-0.3173946889497936,-0.3202278497249181,-0.3215503917130088,-0.322708688409136,-0.3320254247721467,-0.33498354808485714,-0.33744633548957925,-0.3377050751756747,-0.33879242090806244,-0.34323469482776153,-0.35216814331448415,-0.35348018775034024,-0.35650371501053607,-0.36092125257258334,-0.369293319678633,-0.3702818794347022,-0.3705358877053917,-0.37349872058536243,-0.3743564240320383,-0.37830416070218104,-0.3821541219623609,-0.38972458771206453,-0.39373285526904095,-0.39620607002625996,-0.39864710068298653,-0.40294136298630984,-0.4104336074895121,-0.411488310909022,-0.41502785675515513,-0.420756986212212,-0.4209350938600549,-0.4239766122009593,-0.4351123709968877,-0.4395989544553088,-0.43997643844314654,-0.44015999793398836,-0.4493346082073364,-0.4501670266387752,-0.4570451475366356,-0.4571249114204424,-0.46493208505525424,-0.47088520249590066,-0.47096456734390585,-0.471427384580886,-0.4771931734875465,-0.482665180412025,-0.4848140573489311,-0.49559622457196484,-0.49730561971404885,-0.49841081282295707,-0.4986355269566203,-0.5024036208643682,-0.5035404839659628,-0.5059911337334364,-0.5107580499378065,-0.5141456932680303,-0.5203674559313785,-0.5204157375058052,-0.5337492141900827,-0.5342767671868348,-0.5349682672851284,-0.5369595028784789,-0.5404826675657551,-0.5449802415467201,-0.5451551686185424,-0.558364377226592,-0.5592191134449436,-0.5663571690468359,-0.5742538752823523,-0.5769079203829481,-0.5788446213276288,-0.5883693753196354,-0.5910186042860094,-0.5958356751968741,-0.5967491520277967,-0.5985735697958258,-0.5998021348175664,-0.6027707807977039,-0.6077767464598615,-0.6100669125616549,-0.634715785403182,-0.6387199002901361,-0.6446208815134009,-0.6451619980312229,-0.6612739002407994,-0.6628339278152976,-0.6670002730019069,-0.6671588941735587,-0.668618890447808,-0.674754936312105,-0.6748303621220558,-0.6749606780940774,-0.6783571827099054,-0.6815128517557167,-0.6838786469484762,-0.6864134309269054,-0.6870194591794304,-0.6897181861064331,-0.6950355517345642,-0.7021442573039083,-0.7226137466483921,-0.7248959245292795,-0.7326096875411502,-0.732657643687146,-0.733501016916429,-0.7415846958575155,-0.7449279617043557,-0.7524376005375825,-0.7557891947667396,-0.7585893905909102,-0.7683391694236278,-0.773212495019308,-0.7822185133201771,-0.7837339008224654,-0.790216008231951,-0.7971294823443096,-0.8017034965248164,-0.8026917200627752,-0.8075712959117423,-0.8222709502459732,-0.8273064832037389,-0.8450936022874233,-0.8570348106074034,-0.8815810506183914,-0.8851031099562469,-0.8881730591229877,-0.8909612867132842,-0.8929978831033297,-0.8965490656614563,-0.8995367694240083,-0.906397314196264,-0.9070598966031616,-0.9120696697107642,-0.9133763821450877,-0.9152577553324198,-0.9478486961962284,-0.9687525769792316,-0.9822833496023157,-1.0063136249339737,-1.0332299454570448,-1.0396961221823857,-1.072613158646909,-1.0729160648760692,-1.0820057206164742,-1.0838231638868123,-1.1267435677637023,-1.158141856174059,-1.1606222239752981,-1.1761269567438715,-1.178290249988029,-1.2065288197333337,-1.2348644936886348,-1.2403015042862893,-1.261721314420198,-1.294965411800049,1000
