,weight
Rhox5,6.3169944e-05
Apom,0.0019438778
Rbp4,0.0048067453
Ctsh,0.00018643899
Trap1a,6.636497e-06
Ttr,0.00079598604
Spink1,7.777309e-05
S100g,0.98664945
Amn,0.0005054921
Apob,0.000539724
Apoa1,0.0014838584
Folr1,0.00010953726
Lgals2,0.00025953405
Apoe,2.965998e-05
Cubn,0.00020052616
Apoa2,0.00021452346
Apoa4,0.00015704872
Afp,0.00073675957
Lgmn,0.00013085373
Dab2,6.253786e-05
Slc2a3,1.8463183e-05
Ctsl,2.0086216e-05
Fmr1nb,1.9283521e-05
Cldn7,4.3704135e-06
Tdh,4.7668633e-05
Ctsb,1.5750673e-05
Mt1,5.615757e-05
Emb,6.453352e-06
Mt2,4.9878505e-05
Cotl1,1.3173113e-05
Sepp1,1.3987805e-05
Cd63,6.5109666e-06
Car4,7.465978e-06
Clic6,1.901371e-05
Spp2,7.4548894e-05
Cyba,1.030019e-05
Atp1b1,1.560777e-05
Apoc1,3.6580816e-05
Car7,4.0965402e-05
Slc16a1,9.814956e-06
Ybx1,4.4839394e-06
Ifi30,1.3901046e-05
Aldob,1.286667e-05
Tmem37,1.0657774e-05
S100a1,1.4573759e-05
Nrk,2.0440388e-05
Ctsz,7.384797e-06
Pdzk1,9.835777e-06
Fgb,9.358408e-06
Cldn6,1.94111e-06
Pcbd1,2.331261e-06
Gldc,5.640783e-06
Npl,1.0323684e-05
Fabp5,4.187207e-06
Atp6v0b,5.2035793e-06
Fxyd2,1.0754699e-05
Rpl8,5.771946e-06
Morc4,6.915458e-06
Slc13a4,1.0588377e-05
Slc2a2,1.046445e-05
Ctsc,5.5664113e-06
Cited1,4.491982e-06
Trf,4.3834166e-06
Gm42418,3.4188781e-06
Npm1,1.9298523e-06
Vamp8,3.6973827e-06
Cltc,3.1458894e-06
Smlr1,7.494383e-06
Mttp,6.983875e-06
2610528J11Rik,4.2620177e-06
2210011C24Rik,3.1483023e-06
Rps2,2.9817024e-06
Ezr,2.7437627e-06
Ptma,2.4008928e-06
Aqp3,5.283664e-06
Rplp0,3.0249685e-06
Myo6,4.233192e-06
Psph,4.984296e-06
Slc39a5,3.8553435e-06
4933402E13Rik,2.8481004e-06
Palm3,3.1193697e-06
Hnrnpa1,2.00456e-06
Gstm1,3.5997114e-06
Podxl,2.391505e-06
Creb3l3,2.202225e-06
Stx7,2.1958454e-06
Mfsd1,4.3292093e-06
Peg10,4.4511376e-06
Pla2g12b,2.1989827e-06
Anp32a,1.912737e-06
Eif5a,9.851364e-07
Stx3,1.6852935e-06
Gcat,3.3364643e-06
H3f3a,3.6854804e-06
Ftl1,1.8139211e-06
Bst2,1.2678884e-06
Gpx3,1.7530547e-06
Ddt,2.7635053e-06
Lrpap1,1.852773e-06
Hmgb1,1.1647132e-06
Tmem150a,2.2440609e-06
Gng12,1.773337e-06
H2afz,1.0254882e-06
Tmprss2,1.0078272e-06
Prss8,1.269494e-06
Slc9a3r1,1.5811587e-06
Gipc2,1.3965059e-06
Tmsb10,1.859911e-06
Cib1,1.158779e-06
Dbi,1.8248505e-06
Slc7a7,1.2789552e-06
Reep6,2.357259e-06
Soat2,1.5674078e-06
Ifitm2,1.0383801e-06
Gcsh,9.2374034e-07
Stard10,9.3152886e-07
Fgg,1.6280397e-06
Cstb,1.2202876e-06
Rpl12,1.7321667e-06
Rbm47,1.4203306e-06
Rpl13,1.3239442e-06
Ppia,1.0364015e-06
H19,1.5339314e-06
Fth1,8.7115427e-07
Chchd10,9.50816e-07
Sdc4,1.0348498e-06
Itm2b,5.374668e-07
Serbp1,7.310643e-07
Ranbp1,6.5812753e-07
Cndp2,1.208469e-06
Rpl14,1.2430178e-06
Dpp4,1.1113378e-06
Rnase4,8.900187e-07
Rps11,1.0339148e-06
Txndc17,9.410157e-07
Morf4l2,7.4259026e-07
Hsp90ab1,1.0978185e-06
Cystm1,6.9105886e-07
Rps5,1.6954705e-06
Sgk3,1.2020117e-06
Rpl31,8.7906346e-07
Rps18,8.692414e-07
Rpl10,1.1246921e-06
Ran,5.9563575e-07
Renbp,6.737391e-07
Marcksl1,7.0317026e-07
Xlr3a,7.182381e-07
Eno1,5.425295e-07
Snx3,5.2308127e-07
Lamp1,6.895349e-07
2810417H13Rik,5.3447565e-07
Neu1,6.787656e-07
Glrx,6.0947707e-07
Hnf4a,6.2602663e-07
Sumo2,6.166367e-07
Gm8730,7.9100283e-07
Atp6v1e1,6.5205387e-07
Tcn2,8.9193645e-07
Pkm,5.8727204e-07
Vil1,8.9204883e-07
Aprt,8.7495346e-07
Gga2,8.251235e-07
Dusp9,7.4884787e-07
Nostrin,7.5098194e-07
Rab4a,5.444712e-07
Atp1a1,7.0316486e-07
Apoc3,6.363826e-07
Cldn2,4.6494537e-07
Mgst3,3.7637847e-07
Spint2,5.4984525e-07
Rrbp1,5.7342174e-07
Rpl10a,4.869306e-07
Gapdh,7.217076e-07
Sec14l2,7.929598e-07
Pqlc2,5.8361945e-07
Fabp1,3.946106e-07
