,weight
Rhox5,3.6149646e-05
Mt1,6.286904e-05
Lgmn,0.00014991945
Apoa1,0.00080114277
Apom,0.00082932983
Lgals2,0.00015501244
Dab2,0.00016601264
Spink1,0.0016480497
Apoa2,0.0001886101
Ttr,0.9919898
S100g,0.00055835245
Emb,0.00016994581
Mt2,1.6750813e-05
Apoe,0.00015714824
Rbp4,0.0016371977
Cited1,7.3002775e-05
Ctsh,8.856162e-05
Trap1a,1.0466159e-05
Apoa4,3.6350153e-05
Amn,0.000107244006
Psph,2.8215813e-05
Tdh,4.0927418e-05
Apob,8.462884e-05
Ctsl,3.932541e-05
Afp,8.3062834e-05
Gcsh,6.1338897e-06
Slc2a3,5.6462606e-05
Cotl1,1.4149291e-05
Cldn7,1.22229185e-05
Cubn,6.54909e-05
Ddt,1.6424192e-05
Spp2,2.1793201e-05
Fgb,1.715863e-05
Smlr1,1.03148195e-05
Npl,6.4755473e-06
Rhox9,1.2139491e-06
Folr1,2.491985e-05
Car4,3.234018e-05
S100a1,1.0895805e-05
Dbi,2.9419896e-06
Ifi30,7.32126e-06
Slc2a2,9.141152e-06
Slc16a1,9.786461e-06
Rhox6,1.1978924e-06
Tmem37,5.7704174e-06
Trf,7.287614e-06
Morf4l2,1.2256622e-06
Car7,9.520753e-06
Txndc17,3.6457589e-06
Slc9a3r1,4.6309865e-06
Clic6,1.0577731e-05
Gcat,2.8634342e-06
Pcbd1,8.4996245e-06
Ezr,6.4407545e-06
Aldob,8.986566e-06
Nrk,7.977222e-06
Cd63,6.059272e-06
Gstm1,8.98445e-06
Atp1b1,8.440359e-06
Cldn6,6.24945e-06
Apoc1,4.535563e-06
Fmr1nb,3.2693806e-06
Aprt,2.2084237e-06
Ctsz,8.607503e-06
2610528J11Rik,4.300492e-06
Dusp9,1.5529475e-06
Gjb3,1.1558071e-06
Stx3,3.6409917e-06
Uqcrq,1.5945787e-06
Sepp1,5.5429405e-06
Cndp2,2.8126444e-06
Phlda2,1.7236017e-06
2210011C24Rik,2.6598411e-06
Slc13a4,7.5179937e-06
Morc4,2.9176476e-06
Cyba,2.7653778e-06
Pla2g12b,1.9010569e-06
Fxyd2,4.01962e-06
Ldoc1,1.0070992e-06
Fabp1,2.1428284e-06
Pramef12,7.2489047e-07
Gldc,4.4773133e-06
Atp6v0b,4.720784e-06
Pdzk1,3.330517e-06
Tfap2c,1.0475541e-06
Tomm5,1.6185456e-06
