,weight
N0000,0.5
N0001,2.9266331
N0002,2.9266331
N0003,3.0807152
N0004,4.4043927
N0005,0.03673561
N0006,0.03189056
N0007,1.4370888
N0008,0.9736032
N0009,0.03458828
N0010,0.08875551
N0011,0.076887496
N0012,0.358406
N0013,0.056834873
N0014,6.2341657
N0015,0.091323316
N0016,0.07634838
N0017,0.6918734
N0018,1.595159
N0019,7.766971
N0020,0.021663971
N0021,0.028809961
N0022,0.029498544
N0023,0.04887715
N0024,0.04852229
N0025,0.023932956
N0026,8.823385
N0027,0.03886265
N0028,0.03700487
N0029,0.031300303
N0030,0.03195398
N0031,0.06343097
N0032,0.09889917
N0033,0.07922861
N0034,0.075163886
N0035,1.8184128
N0036,0.21649233
N0037,4.7020435
N0038,4.755984
N0039,0.15226817
N0040,0.07969928
N0041,0.017816806
N0042,0.015773116
N0043,0.07728174
N0044,0.028446639
N0045,0.07790806
N0046,0.035262868
N0047,0.08498356
N0048,0.06123171
N0049,0.08483622
N0050,0.054191332
N0051,0.015614729
N0052,4.0066056
N0053,0.038122874
N0054,0.049037892
N0055,0.043953918
N0056,3.988484
N0057,0.03655411
N0058,0.16224408
N0059,0.04212851
N0060,0.016192762
N0061,0.03778007
N0062,0.053150907
N0063,0.064614065
N0064,0.09730204
N0065,0.081842974
N0066,0.1264706
N0067,0.093833946
N0068,0.14731441
N0069,0.12009711
N0070,0.096282415
N0071,5.072986
N0072,1.6637117
N0073,0.674115
N0074,4.22053
N0075,0.045713145
N0076,0.26342815
N0077,0.25902855
N0078,0.2638462
N0079,0.028638624
N0080,0.041285798
N0081,0.042849805
N0082,4.925315
N0083,2.4149642
N0084,0.040287126
N0085,0.024645375
N0086,0.1433436
N0087,0.06137711
N0088,3.7902243
N0089,0.047162294
N0090,0.038025297
N0091,0.0586049
N0092,0.029593373
N0093,0.17938422
N0094,0.037403688
N0095,0.09167899
N0096,0.13106222
N0097,0.09686058
N0098,0.07536885
N0099,0.08909306
N0100,0.109373786
N0101,0.098269515
N0102,0.084339805
N0103,0.017900737
N0104,0.19039348
N0105,0.032389563
N0106,0.033177085
N0107,0.066421784
N0108,0.039399914
N0109,0.04472413
N0110,0.057121743
N0111,0.13779195
N0112,0.03963558
N0113,2.7436018
N0114,1.1755803
N0115,0.05177935
N0116,0.11503106
N0117,0.04835838
N0118,7.2785335
N0119,0.11112507
N0120,0.040918987
N0121,0.05181988
N0122,1.5497499
N0123,0.047200732
N0124,0.043265853
N0125,0.02277741
N0126,0.04295397
N0127,1.3925477
N0128,0.061984647
N0129,0.095014684
N0130,1.0937203
N0131,4.664966
N0132,0.10365286
N0133,0.39325374
N0134,0.07450081
N0135,0.12422771
N0136,0.13455871
N0137,0.1824401
N0138,0.17598653
N0139,0.19326393
N0140,0.15401356
N0141,0.15625961
N0142,0.12938206
N0143,0.097347714
N0144,0.27085614
N0145,6.2671013
N0146,1.2709389
N0147,0.7619794
N0148,0.75374764
N0149,0.62582946
N0150,0.927336
N0151,1.3484195
N0152,0.070748925
N0153,0.076297574
N0154,0.10040864
N0155,0.8068919
N0156,0.13645154
N0157,0.051009126
N0158,0.055524103
N0159,0.07820079
N0160,0.040090203
N0161,0.055988774
N0162,0.32676825
N0163,0.059847057
N0164,2.5959373
N0165,0.9292704
N0166,0.7346967
N0167,0.2652589
N0168,0.3160929
N0169,0.09847521
N0170,0.08919533
N0171,0.44871932
N0172,0.09361478
N0173,0.08875883
N0174,3.9719236
N0175,1.5363619
N0176,0.08716725
N0177,1.7650979
N0178,2.5351324
N0179,0.05344273
N0180,0.4335959
N0181,0.06260324
N0182,0.042031456
N0183,0.043507934
N0184,3.1693277
N0185,2.2772737
N0186,0.056531113
N0187,0.24231353
N0188,0.9162612
N0189,0.040581558
N0190,0.05556505
N0191,0.09658109
N0192,3.022063
N0193,0.13245325
N0194,3.954895
N0195,0.10593928
N0196,0.12673232
N0197,0.11362926
N0198,0.074564286
N0199,0.10135379
N0200,0.062314633
N0201,2.7851627
N0202,0.12493165
N0203,0.12542604
N0204,0.10881724
N0205,0.102034695
N0206,0.14033422
N0207,0.020463865
N0208,6.294557
N0209,4.575522
N0210,0.26089877
N0211,0.092134684
N0212,7.6438355
N0213,0.085147984
N0214,8.705481
N0215,5.096732
N0216,0.07291429
N0217,0.018610513
N0218,0.59321254
N0219,0.058753338
N0220,0.31057265
N0221,0.19045828
N0222,0.09022
N0223,3.8451965
N0224,0.09412375
N0225,0.0396296
N0226,0.13076665
N0227,0.017360251
N0228,0.062484924
N0229,1.0944675
N0230,0.95160854
N0231,0.055932924
N0232,0.59335834
N0233,0.14804706
N0234,2.237316
N0235,0.069434986
N0236,1.867129
N0237,0.063319206
N0238,0.065828316
N0239,4.371286
N0240,0.07047644
N0241,0.061454497
N0242,0.06260272
N0243,0.045167875
N0244,3.099177
N0245,6.9722567
N0246,0.8666487
N0247,0.055612236
N0248,1.7606642
N0249,0.08287892
N0250,0.059297074
N0251,0.050569765
N0252,2.699975
N0253,3.1106277
N0254,0.046894494
N0255,0.26119828
N0256,5.128062
N0257,0.05879546
N0258,0.17982985
N0259,0.72947544
N0260,0.16156994
N0261,0.98759705
N0262,0.9286998
N0263,1.4257119
N0264,0.57305443
N0265,0.09391369
N0266,5.806733
N0267,2.2270193
N0268,0.51963574
N0269,1.7203507
N0270,0.81054074
N0271,0.1344592
N0272,0.22374754
N0273,0.11775923
N0274,0.3871561
N0275,0.2308639
N0276,0.20285378
N0277,0.21306361
N0278,0.21721835
N0279,0.24844794
N0280,0.2851273
N0281,0.2311124
N0282,0.16378391
N0283,0.16349281
N0284,0.18783896
N0285,0.13573265
N0286,0.29428366
N0287,1.6070006
N0288,0.24891798
N0289,1.4839087
N0290,1.0898649
N0291,0.4528278
N0292,0.4987188
N0293,0.27878588
N0294,0.6122845
N0295,0.89649796
N0296,1.6723499
N0297,0.45210359
N0298,0.66279215
N0299,0.5382671
N0300,1.5532383
N0301,0.08774225
N0302,0.04341648
N0303,3.3534544
N0304,1.098045
N0305,0.32546893
N0306,0.7984681
N0307,0.93279195
N0308,0.19612226
N0309,0.507763
N0310,0.46621877
N0311,0.5278021
N0312,4.0597773
N0313,0.7514515
N0314,0.21654522
N0315,0.5080366
N0316,0.5934804
N0317,0.5403396
