,weight
N0000,0.5
N0001,0.025390817
N0002,0.025390817
N0003,5.977509
N0004,0.034287147
N0005,5.3095675
N0006,0.072954476
N0007,3.3642538
N0008,4.8543177
N0009,0.01162384
N0010,0.0053300355
N0011,4.042823
N0012,4.8510933
N0013,0.0062710876
N0014,0.008201453
N0015,0.015515394
N0016,0.01934161
N0017,0.026876409
N0018,0.027754746
N0019,0.047543786
N0020,0.010937456
N0021,0.017853364
N0022,0.019187482
N0023,0.01774351
N0024,0.019083008
N0025,0.015610382
N0026,0.0136556495
N0027,0.022824248
N0028,0.012675161
N0029,0.0088109495
N0030,0.07106407
N0031,0.019870818
N0032,0.030632554
N0033,0.112866506
N0034,0.017735982
N0035,0.03165792
N0036,0.047278285
N0037,0.033441182
N0038,0.03183782
N0039,0.048834853
N0040,0.038354952
N0041,0.024665497
N0042,0.010867989
N0043,0.026889445
N0044,0.020044824
N0045,0.026036346
N0046,0.05057073
N0047,0.057771996
N0048,0.02677835
N0049,0.04215384
N0050,0.023696478
N0051,0.017625622
N0052,0.022779517
N0053,0.051288843
N0054,0.021659024
N0055,0.014399868
N0056,0.0505685
N0057,0.014801116
N0058,0.032025658
N0059,0.011523367
N0060,0.011909925
N0061,0.07202943
N0062,0.021731371
N0063,0.033666957
N0064,0.035121072
N0065,0.21063185
N0066,0.032593828
N0067,0.06720411
N0068,0.100821435
N0069,0.019078655
N0070,0.054031566
N0071,0.041124515
N0072,0.033436265
N0073,0.07672157
N0074,0.04011857
N0075,0.038201332
N0076,0.03472318
N0077,0.037426837
N0078,0.037689462
N0079,0.06884743
N0080,0.09981111
N0081,0.06143371
N0082,0.24946229
N0083,0.08223479
N0084,0.022392135
N0085,0.03206699
N0086,0.006215622
N0087,0.035780616
N0088,0.46994472
N0089,0.020838117
N0090,0.043233957
N0091,0.050362173
N0092,0.033113547
N0093,0.08535156
N0094,0.048475932
N0095,0.06939334
N0096,0.04627216
N0097,0.037738755
N0098,0.1430351
N0099,0.041435
N0100,0.07147677
N0101,0.046725485
N0102,0.041748732
N0103,0.026040424
