,score
26,20.40885755586075
182,18.19142621298507
7,17.536338226382654
206,16.16601357089139
51,16.105472170079405
47,15.989980169522871
461,15.908335541608427
256,15.695217814879655
104,15.605930299957805
267,15.488791235796949
139,15.414747001902501
152,15.382543476716222
108,15.363819214475567
360,14.771070796840242
64,14.576031736938871
154,14.573669210647
310,14.54348982428413
440,14.509939849844544
138,14.46654054017682
192,14.365776367722896
488,14.256834812219498
215,14.253853772839042
35,14.17983238314307
442,14.059763153269486
303,13.818575471880926
325,13.702669128641011
2,13.609950229660221
357,13.554126144891802
328,13.489040304498912
0,13.40936792610114
412,13.155901491345022
290,13.13815521503655
185,12.91227926415132
71,12.653528462389097
425,12.42400225762049
299,12.389651138705698
178,12.364810907490513
195,11.854968399791609
277,11.670269921936951
370,11.631987441683204
283,11.60610853531267
101,11.602564961372426
20,11.505798181966277
338,11.475661658570266
179,11.443695315650473
288,11.184572241546205
381,11.112370990804358
445,11.073148892283623
460,10.684383991865817
369,10.673138860842675
307,10.447271896094202
491,10.433512619273642
119,10.42287738661255
279,10.292217343454167
437,10.22402299937209
384,10.22130497928127
466,10.028104015044851
492,9.89507671919326
94,9.877749315138724
87,9.876994422410425
255,9.82460548024278
365,9.754277922313536
235,9.666354120609578
86,9.633840353059298
45,9.459571030918648
284,9.432258068670265
459,9.370909786852783
117,9.351878115315506
57,9.301597410590462
89,9.177609610262598
436,8.885024482040727
434,8.540499336372564
211,8.515982103169534
240,8.41639718844812
323,8.38912226614501
120,8.351378024682363
186,8.064843784045959
450,8.050775982780472
228,8.025008273602793
23,7.9831318768075095
494,7.9598376987828
112,7.916464285945202
50,7.878566234434135
118,7.710144655430549
418,7.6800728263205995
314,7.6743906973554745
420,7.667920650753572
199,7.665345017628231
207,7.6477601628464384
265,7.63220959497492
231,7.62715127174269
75,7.559961831235337
318,7.494526541872362
135,7.4624581318092345
264,7.344284972256507
432,7.3297325940812
39,7.23060730078416
397,7.1245597529759905
129,7.095693240985208
311,7.083226693337994
22,7.053320088897885
58,7.028653654059039
272,6.964871873503074
31,6.957735051530633
305,6.947447303390932
282,6.708309489684553
82,6.690849265601171
319,6.678943922665994
183,6.676114196852243
407,6.602759039868056
158,6.6016720231119
312,6.553690417145577
455,6.482806766637693
449,6.415197781697204
271,6.4068933186549035
121,6.323368145536982
65,6.297740168402538
67,6.232787808348521
297,6.230662237224938
171,6.178143799532641
60,6.17405735529392
123,6.135770413213939
25,6.133110660516026
169,6.131720918216871
302,5.974790169009051
163,5.970583835717242
146,5.928007507467009
486,5.926664872651655
130,5.889543021885788
324,5.875620648961036
411,5.802867792432392
24,5.802471539089677
300,5.772632870061333
197,5.771840823678604
335,5.763256555325306
292,5.739749419040938
122,5.693547185834844
448,5.642615159120335
257,5.617865149565753
326,5.5996730500478975
200,5.553792163423219
372,5.529883313376396
81,5.478334007447993
298,5.470132925624816
353,5.408679906396948
227,5.356092129906106
241,5.349014942217416
151,5.336788743880611
68,5.298390211438346
468,5.248964576324327
36,5.196615857066129
483,5.132753343213618
497,5.069775687281636
317,5.059830161784819
126,5.058806173518667
244,5.042322105242068
238,5.031282140493494
392,4.983758791219974
291,4.961092364813678
471,4.94880951117339
224,4.9438026927959
88,4.935976117106488
309,4.905072042511059
131,4.804954714111389
70,4.791789486887906
167,4.770724817908794
249,4.734665792090085
225,4.722598065179808
8,4.702672711443823
79,4.6984341511964605
321,4.678648565370929
27,4.672107601104465
188,4.659960755042136
222,4.658819109100171
447,4.548448198333938
477,4.531104085624889
164,4.521412564744512
379,4.515742695572474
190,4.475014330533347
482,4.451010345638696
484,4.4454506387054105
367,4.397601259046553
380,4.395580619805784
105,4.383526514829922
37,4.382296518800817
287,4.338671439624321
355,4.322668346687104
248,4.319150032554227
127,4.306933218159237
232,4.275652731840982
405,4.255015576728279
202,4.243977621647199
157,4.240103683727662
162,4.202528669033834
493,4.186944867627652
428,4.181495200189199
217,4.180471056286244
174,4.176885586033463
242,4.1302953577408665
213,4.10185181102309
382,4.097337012536707
294,4.042673885241245
393,4.018175765066923
387,4.017601719393361
421,3.99449528048028
141,3.990468572138536
236,3.9829335287187813
41,3.9699370775137526
350,3.967220491544566
113,3.963994253856957
245,3.9591065171130913
189,3.953301345881898
170,3.9491632285400478
391,3.9444484009152
85,3.930912985849254
15,3.9276760922822875
261,3.8960775120489397
53,3.88651447955229
243,3.865852593702714
109,3.8163849709460793
48,3.781277703453214
330,3.752695489376959
340,3.7502150016491087
266,3.709148963198958
9,3.6381246811939763
315,3.6229777065678173
422,3.5968853312964857
220,3.59654430024269
395,3.57830737005919
166,3.541685761380639
345,3.5277600548022487
203,3.51387987232956
100,3.5133314463317373
16,3.4712949547184704
454,3.465363409825378
306,3.433029913567835
1,3.428564159065834
361,3.427733297097146
375,3.4263163247280555
316,3.366703112502434
63,3.3641684580774958
496,3.360153753602346
322,3.3599821762093085
453,3.338659580856787
150,3.3319542059443408
394,3.324541018367176
223,3.32052609223163
191,3.3091138172376584
177,3.2824333359219824
124,3.2758012604357627
115,3.2633636020540306
80,3.2474473699423645
99,3.229003968430519
147,3.227394050136927
42,3.2082220980825844
293,3.1725585935331524
168,3.147452309255168
78,3.0954744692410747
406,3.0607048045095593
377,3.0577089334565537
289,3.0472000897780633
214,3.0360815945170865
313,3.029864847352169
389,3.0019329481137507
386,2.9861135168769657
251,2.9583786428775665
14,2.958098651768056
96,2.947541062023675
229,2.9228287295259396
474,2.919841571811735
247,2.90916328299209
218,2.8943369778287464
111,2.8779891786877805
280,2.8513066081586884
97,2.8211430197344756
452,2.801036612204371
212,2.798238140987361
226,2.7979338469864836
160,2.778803104816696
371,2.758336006652237
286,2.69593595394112
489,2.688595694647569
253,2.653309946347684
209,2.649212892711672
344,2.5619038205177587
480,2.548193767293858
465,2.5479794954207513
398,2.5460140192897915
451,2.498943093144923
269,2.4960912516133438
342,2.4599871496059253
128,2.4588512351258602
404,2.4438994519722006
485,2.429077158022368
435,2.399435926465452
103,2.3770084350603535
173,2.363309702203736
374,2.355450653406359
