iter,recon_loss,trip_loss,total_loss
0,0.003138461383059621,2.002917528152466,2.006056070327759
1,0.5422528982162476,2.425128698348999,2.967381477355957
2,0.044856444001197815,1.953550934791565,1.9984073638916016
3,0.28419357538223267,2.2170510292053223,2.50124454498291
4,0.25901147723197937,2.273592948913574,2.532604455947876
5,0.08901292830705643,2.1266114711761475,2.2156243324279785
6,0.035359110683202744,2.511667490005493,2.5470266342163086
7,0.09656766802072525,2.0018157958984375,2.0983834266662598
8,0.15490680932998657,1.6791518926620483,1.8340587615966797
9,0.13765443861484528,1.890407919883728,2.028062343597412
10,0.08313585072755814,1.804679036140442,1.8878148794174194
11,0.06243231147527695,1.6224350929260254,1.6848673820495605
12,0.05491079390048981,1.8126212358474731,1.8675320148468018
13,0.0725579634308815,1.8205140829086304,1.8930720090866089
14,0.09574522078037262,1.7397433519363403,1.8354885578155518
15,0.10537563264369965,2.09268856048584,2.198064088821411
16,0.09892959147691727,1.7231783866882324,1.8221080303192139
17,0.09324812889099121,1.743235468864441,1.8364835977554321
18,0.08395625650882721,1.774161696434021,1.858117938041687
19,0.07892990112304688,1.9848344326019287,2.0637643337249756
20,0.09083721786737442,1.6227511167526245,1.7135883569717407
21,0.08772172778844833,1.3762011528015137,1.4639228582382202
22,0.09458716958761215,1.2636021375656128,1.358189344406128
23,0.10761267691850662,1.3728981018066406,1.4805108308792114
24,0.09831357002258301,1.5142098665237427,1.6125234365463257
25,0.11375810205936432,1.3821420669555664,1.4959001541137695
26,0.09881178289651871,1.3772324323654175,1.4760441780090332
27,0.10203851759433746,1.5866706371307373,1.6887091398239136
28,0.092295341193676,1.4563931226730347,1.5486884117126465
29,0.09959712624549866,1.3180537223815918,1.417650818824768
30,0.103050097823143,1.6224126815795898,1.725462794303894
31,0.0851270854473114,1.627643346786499,1.7127704620361328
32,0.09660518169403076,1.0749061107635498,1.1715112924575806
33,0.09284289926290512,1.3132120370864868,1.406054973602295
34,0.08945899456739426,1.491363286972046,1.580822229385376
35,0.094281405210495,1.5949658155441284,1.6892472505569458
36,0.08614945411682129,1.2602307796478271,1.3463802337646484
37,0.09337491542100906,1.5823931694030762,1.6757681369781494
38,0.08590885251760483,1.4951786994934082,1.581087589263916
39,0.1005144864320755,1.0448261499404907,1.1453406810760498
40,0.08243231475353241,1.512040138244629,1.5944724082946777
41,0.08298614621162415,1.3607211112976074,1.4437072277069092
42,0.08392389863729477,1.0270614624023438,1.1109853982925415
43,0.08477140218019485,1.221433401107788,1.3062047958374023
44,0.08627615123987198,1.0528329610824585,1.1391091346740723
45,0.08322840183973312,1.4629077911376953,1.5461361408233643
46,0.07780568301677704,1.1137545108795166,1.19156014919281
47,0.08480167388916016,1.022782802581787,1.1075844764709473
48,0.08436577767133713,1.0547094345092773,1.1390751600265503
49,0.07914990931749344,1.2940301895141602,1.3731801509857178
50,0.07013236731290817,1.0471590757369995,1.1172914505004883
51,0.07893472164869308,1.2888816595077515,1.3678163290023804
52,0.06379325687885284,1.2919472455978394,1.3557405471801758
53,0.0763215497136116,1.4729130268096924,1.5492346286773682
54,0.07585092633962631,1.358147144317627,1.4339981079101562
55,0.0660841315984726,0.9932600855827332,1.0593441724777222
56,0.07489381730556488,1.0415934324264526,1.1164872646331787
57,0.07181377708911896,1.4636598825454712,1.5354737043380737
