,weight
N0000,0.5
N0001,2.4362702
N0002,2.4362702
N0003,0.0108636115
N0004,0.015725773
N0005,3.1173532
N0006,2.8070314
N0007,0.03355956
N0008,0.39062497
N0009,0.54218674
N0010,0.022080999
N0011,0.03443622
N0012,0.03169071
N0013,0.23131312
N0014,0.15102302
N0015,0.05490699
N0016,0.27386945
N0017,0.24996875
N0018,0.7644138
N0019,0.6014054
N0020,1.1669933
N0021,0.05312856
N0022,0.4846678
N0023,0.098576404
N0024,0.2863515
N0025,0.27554926
N0026,0.76879406
N0027,0.65707076
N0028,0.67377406
N0029,0.071727745
N0030,0.428031
N0031,0.10030741
N0032,0.07736998
N0033,0.1551836
N0034,0.16241218
N0035,0.20118046
N0036,0.16481768
N0037,0.36631897
N0038,0.035823092
N0039,1.004359
N0040,0.022518918
N0041,0.02595578
N0042,0.82901865
N0043,0.9694579
N0044,1.9238349
N0045,1.507013
N0046,0.3208669
N0047,0.101689994
N0048,0.61333585
N0049,0.3809154
N0050,0.26361313
N0051,0.3859056
N0052,0.21883741
N0053,0.647307
N0054,0.04383035
N0055,0.22169223
N0056,0.13274164
N0057,0.25898156
N0058,0.22198924
N0059,0.07742687
N0060,0.09977157
N0061,0.37944534
N0062,0.070757255
N0063,0.7104293
N0064,0.101524554
N0065,0.2567803
N0066,0.6848064
N0067,0.10607413
N0068,0.69859654
N0069,0.19065349
N0070,0.100732535
N0071,0.5364486
N0072,0.17576894
N0073,0.14419907
N0074,0.22086835
N0075,1.2233783
N0076,0.08321309
N0077,0.11234816
N0078,0.10458643
N0079,0.23406899
N0080,0.7248979
N0081,0.018112445
N0082,1.5129377
N0083,0.081912294
N0084,0.06050608
N0085,0.07180838
N0086,1.0473105
N0087,0.042170014
N0088,0.3646656
N0089,0.04879589
N0090,0.9044223
N0091,0.25487703
N0092,0.13747057
N0093,0.06528395
N0094,0.12016921
N0095,0.0588814
N0096,0.5359406
N0097,0.08898519
N0098,0.17993389
N0099,0.201103
N0100,0.45633915
N0101,0.47696424
N0102,0.108125806
N0103,0.32878888
N0104,0.16930218
N0105,1.4265395
N0106,0.055704102
N0107,0.033669315
N0108,0.9098706
N0109,0.75377744
N0110,0.05050578
N0111,0.0901579
N0112,0.21342608
N0113,0.11358205
N0114,0.35801357
N0115,0.036147278
N0116,0.12812454
N0117,0.25517058
N0118,0.28113535
N0119,0.17374898
N0120,0.21849072
N0121,0.35571247
N0122,0.06563397
N0123,0.11819468
N0124,0.5230253
N0125,0.112276495
N0126,0.1674237
N0127,0.13395977
N0128,0.037456688
N0129,0.13376324
N0130,0.048319772
N0131,0.05651164
N0132,0.825756
N0133,0.16804345
N0134,0.06213449
N0135,0.091148034
N0136,0.9327018
N0137,0.14677015
N0138,0.13787033
N0139,0.139006
N0140,0.11362197
N0141,0.08747149
N0142,0.29248014
N0143,0.15356454
N0144,0.1480289
N0145,0.107416585
N0146,0.21411984
N0147,0.05290514
N0148,0.47680506
N0149,0.71815
N0150,0.07821996
N0151,0.6891045
N0152,0.061220717
N0153,0.78033406
N0154,0.06677018
N0155,0.9157898
N0156,0.041430756
N0157,0.060442086
N0158,0.38281295
N0159,0.010179907
N0160,1.9125161
N0161,0.051406734
N0162,0.51504296
N0163,0.05679597
N0164,0.031603593
N0165,0.03104877
N0166,0.95543665
N0167,0.35392997
N0168,0.18108316
N0169,0.15927799
N0170,0.21690781
N0171,0.16000347
N0172,0.06716606
N0173,0.4057493
N0174,0.12025203
N0175,0.059572604
N0176,0.10114985
N0177,0.43492913
