,score
Rhox5,38.89256651103979
S100g,35.79555338876644
Apoa1,34.53046060287958
Apoa2,33.91670965377056
Mt1,33.869337223097865
Dab2,33.72433493841206
Ttr,33.66610700434663
Apom,33.45595695696714
Lgals2,33.14932389369556
Rbp4,32.88173697117399
Trap1a,32.791675218489665
Lgmn,32.70711073134128
Amn,31.456256683551924
Spink1,31.216396618748945
Apoe,30.9529956604464
Mt2,30.73623098453596
Apoa4,30.42002112445921
Apob,30.38633272460969
Afp,30.213168517935344
Cotl1,30.04246521360054
Tdh,29.802238219461127
Ctsh,29.578629073618075
Emb,29.35589005679583
Gcsh,29.33459731913757
Cited1,28.490718856332887
Rhox9,28.394456686610788
Npl,27.82380183942798
Fgb,27.640650682784297
Cubn,27.561907581799517
Psph,27.35782628469534
Spp2,27.254343401732935
Slc2a2,27.029482999085232
Gstm1,26.660531668199752
Slc16a1,26.57818421628774
Folr1,26.512796649153643
Ctsl,26.37254758230165
Slc2a3,25.80928966363862
Tmem37,25.700187141952362
S100a1,25.499553242180184
Ddt,25.397520641261718
Car7,25.311943343377337
Uqcrq,24.875528790108284
Apoc1,24.788861701974547
Nrk,24.589247046493124
Ifi30,24.4442013018731
Gcat,24.232766739891666
Aldob,24.110643619750018
Rhox6,24.09586028068194
Smlr1,24.04975178693609
Fmr1nb,23.93731593857462
Stx3,23.443112480978623
Pcbd1,23.417289096626458
Clic6,23.01623068406201
4933402E13Rik,22.9279047876176
Cldn7,22.91749502637024
Ctsz,22.887743955494017
Trf,22.66659847738908
Sepp1,22.496580876541223
Slc13a4,22.401715133857447
Cd63,22.285288399492256
Dbi,22.034680982258184
Cox5a,21.885317207727525
Cndp2,21.761682956279817
Gldc,21.63184416579163
Ezr,21.475578431194624
Ldoc1,21.39031624373934
Tfap2c,21.25804024907805
Morc4,21.111222320444664
Atp1b1,21.0982956961759
Phlda2,21.02140959914452
H3f3a,20.96358162425042
Rps2,20.602384949450204
Fxyd2,20.533309078313536
Ctsc,20.451168483111566
Fem1b,20.356273667780112
Txndc17,20.194359166836893
2610528J11Rik,20.151843106509393
Gjb3,20.099063887006135
Pla2g12b,19.990269323769162
Fthl17a,19.911274410928186
Ybx1,19.75136151501025
Pdzk1,19.646727607060214
Tomm5,19.56390804286654
Fabp5,19.553021896079127
Erdr1,19.47183835056495
Atp6v0b,19.325303102672667
Podxl,19.30019685279235
Sdc4,18.90091135378215
Ctsb,18.82598143788916
Dusp9,18.80099932491218
Gm9,18.774723211017925
Slc9a3r1,18.56575700642013
Utf1,18.55100688931936
Cldn6,18.518349300552
Tmprss2,18.394386251379558
Lgals3,18.36359107764396
Aprt,18.292547104923397
Morf4l2,18.00320326533195
Aqp3,17.930940865953218
Rnase4,17.922239018210867
Mttp,17.71806884740948
Peg10,17.69391035203151
Plet1,17.61513824397468
Cyba,17.465725793287742
Fabp1,17.408198471939293
Slc39a5,17.391225800920495
Car4,17.377435701996067
Aldh7a1,17.260301848855732
Vamp8,17.24172772722562
Fgg,16.90860675924172
Stard10,16.834152083193196
Ifitm2,16.73565394467498
Fabp2,16.717688881370297
Psat1,16.685392187879586
Gipc2,16.58691666222928
Apoc3,16.49369080973177
Fkbp11,16.492361258233657
Anp32a,16.437520169241722
Marcksl1,16.36344726495975
Cltc,16.333950175117973
2200002D01Rik,16.266922729656322
Reep6,16.21548778844638
Bst2,16.10208048836926
Gnas,16.01636804815312
Stmn1,15.942829586955884
Tuba1a,15.848657455818843
Ass1,15.819099671162686
2210011C24Rik,15.794150753956544
Mpc2,15.597256494063544
Bex2,15.540781914170273
Sfmbt2,15.509358331033617
Ftl1,15.502052889787965
Phgdh,15.421812582174729
Sfn,15.35945883882534
Neu1,15.331786861389794
Vil1,15.139372535948674
Prss8,15.136454871483535
Pqlc2,15.071973907775892
Cstb,15.05808842625988
Mfsd1,15.051540540536037
Pramef12,15.038829733841622
Serpinb9b,14.94734150249481
Spint2,14.893008550216413
Atp6v1a,14.752589171275151
Hspb1,14.723873795785085
Gpx3,14.703560340513114
Bex4,14.57915235833392
Glrx,14.574615222969419
Id2,14.51412874907561
Tuba1c,14.496474071160089
Atp6v1e1,14.467292464248601
Tomm20,14.295654127144823
Tpd52,14.28575931216634
Palm3,14.214025956897233
Glul,14.13573893487917
Vps35,14.130666986636244
Tmsb10,14.07310692911083
Rplp0,13.985489309282078
Gnpda1,13.966746705528928
Tbrg1,13.872682200999522
Snx3,13.746781202037427
Oat,13.71587055681288
Soat2,13.710753516599487
Fstl3,13.673124545650554
Hnf4a,13.627551565913706
S100a6,13.623404017796878
Pkm,13.395744811186837
Atp6v1g1,13.37746137666966
Tspan13,13.339233779472321
Vimp,13.307248967768135
Chchd10,13.2981978095797
Cib1,13.194398450023806
Minos1,13.147558712901189
Rasgrp2,13.103165326167892
Creb3l3,13.026862005726413
Rab11a,13.014144489684703
Hnrnpa1,12.962409498827117
Fth1,12.933363355727968
Gjb5,12.845349534554382
Nxf7,12.7402796657917
Sgk3,12.732459297609363
Lrp2,12.607068001042155
Atp6v0e,12.583176072040795
Slc7a8,12.559643381372512
Rbm47,12.54971755283842
Stx7,12.540394234245506
Slc7a7,12.434406642603156
Tex19.1,12.422032460219848
Myo6,12.409607127268636
Rrbp1,12.35164723963126
Atp1a1,12.342988052917345
Cystm1,12.301392591719367
Cnn3,12.298732373606878
Rpl14,12.17259390828965
Nostrin,12.160986306789008
Gga2,12.10095928223638
Cldn2,12.077245094487095
Lrpap1,12.059945554842283
Gm8730,11.978113141074465
Slc7a9,11.828669327003709
Klhl13,11.726988841291636
Ptma,11.686441219430389
Adora2b,11.648244252514868
Fga,11.611062766645215
Tmem150a,11.5224547719602
Jade1,11.492291142752942
Hmgb3,11.48967907806922
Klc4,11.48534529153221
Cdh1,11.47885962032714
Ppia,11.471296464848908
Gns,11.33616217576369
Xlr3a,11.331045052336743
L1td1,11.316404811313838
Siva1,11.273426060035547
Sox4,11.25192741830717
Clcn5,11.239632824905614
Tm4sf5,11.229126497427433
Hand1,11.187122578665667
Slc26a2,11.1191774231185
Cox7c,11.094705372096216
C2cd4a,11.083820590750694
Ascl2,11.06723686108349
Rps4x,11.032519028338626
2810417H13Rik,11.018443379850092
Gata2,10.941331777775682
Lsr,10.930747022316822
Avpi1,10.907268580955114
Plac1,10.815805607040495
Slc25a4,10.748888029616698
Bex1,10.741262304558784
Lxn,10.723849298886096
Rnf181,10.709529979597658
Dpp4,10.70457533569427
Rab4a,10.68988087190422
Uqcrh,10.66437538526458
Hmgb1,10.626225797361672
Qprt,10.62351008765807
Renbp,10.596651127620149
Sox11,10.558729239463997
Vps26a,10.503933565112368
Serpinb9g,10.503213847801335
Krt19,10.467819210386077
Hsd17b11,10.455253967861116
Ccnd2,10.38757152550069
1700019B21Rik,10.377568734277531
Atp6v1f,10.31236723869619
Epcam,10.306010806715861
Hmga2,10.29963959112458
H19,10.267850695833785
Selt,10.258187027446038
Krt18,10.197709353648822
Rdx,10.171771463276652
Atox1,10.141546410452317
Timd2,10.112617676093912
Sccpdh,10.105860448798778
Aass,10.102132237798967
Cbx5,10.086188300964698
Cul7,10.085140518740479
Rpl10,10.081021953784667
Atp6v1b2,10.064511256747354
Rpl3,10.056389300553855
Tigar,10.054657549254134
Mest,10.05462448493271
Asl,10.022259771505073
Sigirr,10.00867878654129
Gm42418,9.997528601927248
Lcp1,9.983074372786541
Tspan6,9.975290178062075
Surf4,9.921512361438165
Ndufb10,9.917396679247553
Serpinf2,9.909425884251245
Dgat2,9.797815478120164
Sec14l2,9.775560625592028
Scube3,9.736109849194136
Uap1l1,9.710914050640715
Nup62cl,9.694467977840617
Uqcr10,9.693783754760668
Slc43a2,9.67336311685189
Plxnb2,9.666687079399589
Gsn,9.65579412291402
2810459M11Rik,9.648727123514247
Gmfb,9.59810373189393
Rps18,9.587942723817243
Lamp1,9.575348740408655
Klf9,9.526756223554651
Cd82,9.442170720976415
Swt1,9.435134449453493
Vkorc1,9.412229731523533
Rpl8,9.394847104699501
Acox1,9.385033920247022
Kdelr3,9.380024851262558
Degs1,9.375896854912895
Ifi27l2b,9.35268822637041
Glud1,9.342942370481227
Agpat3,9.342020193480504
Pepd,9.321542035220425
Gng12,9.306879513089491
Dap,9.28580460991676
Tmsb4x,9.268218666694661
Maf,9.229131463450155
Slc39a4,9.199915386971968
Ccnd1,9.168311714855237
Ap1b1,9.159112009617036
H2afz,9.154915348802412
Ypel1,9.133363400048868
Pls1,9.131372879787396
Cdhr2,9.113385727413139
Plekhf2,9.108207774543128
Atp6v0d1,9.106806967719649
Hspe1,9.10669205618055
Pbx1,9.09521591570735
Slc39a8,9.00102423255884
Actn4,8.986742751545886
Med29,8.959230282538254
Scp2,8.943251659876422
Rpl18a,8.918436190424119
Qdpr,8.917628706541233
Rpl4,8.893967141673391
Rps7,8.887928923601573
Tnfrsf12a,8.867880117533282
Pdpn,8.858116153170853
Cd9,8.856595713346767
Col4a2,8.842173319212803
Npm1,8.816080735146066
Arhgef6,8.80021730099264
Rps3,8.799878557124671
1600025M17Rik,8.787319390391097
Arcn1,8.786202360228332
Map1b,8.782997046477618
Hsd17b2,8.763170734240065
Rpl31,8.735772930621447
Tcn2,8.702656243309582
Eif5a,8.701122941192464
Amot,8.692931282401757
Eno1,8.675819030105064
Lgals9,8.663881430925075
Aqp11,8.639111978146135
Hbb-y,8.621560539397208
Dnmt3l,8.604532392617912
Espn,8.602925053902352
Cbln1,8.582298277406693
Tspan8,8.575953418218054
Fam21,8.57329777417436
H2afy,8.556921575116451
Rps6,8.553916841072962
Pth1r,8.522620333818729
Klb,8.522409729715468
Dsg2,8.4981508991815
Marcks,8.47693404334892
Nipsnap1,8.470193052572286
Nnat,8.464415254206047
Arpc1b,8.455325940697488
Tpcn1,8.43500832091889
Aldoa,8.38475424481721
Cideb,8.381615866847843
Bmp4,8.380788735230123
Atp5g3,8.370021692881236
Uqcr11,8.363492533572254
Ang,8.345850668427339
Mfsd12,8.335530386731536
Eif1ax,8.332275265114857
Hpn,8.326421735818556
Scpep1,8.320376231054853
Npc1,8.308734162419322
Tnks2,8.287343200235922
Tmem120a,8.278078285798786
Foxo4,8.270839616488319
Manf,8.265027346416659
Sord,8.23470464848518
Pmp22,8.233837526011449
Snx2,8.2281518350011
Mvp,8.21959125555971
Igsf23,8.210388228379887
Tpp1,8.196342782963102
Snrpn,8.186669794477993
Crb3,8.178835552846857
Rnf128,8.139000070650123
Rps5,8.137397237474856
Cox14,8.133019189322685
Acy1,8.123382596951094
Epn3,8.118627083070637
Dhx32,8.105989563983579
Mdk,8.105115199563626
Hspa9,8.089081003448399
Gramd1b,8.084449726028161
1700086L19Rik,8.08161713270973
Tubb5,8.07412129782429
Bnip3l,8.064268576059568
Slc23a1,8.063748826252882
Chmp2a,8.056585466206455
Anxa4,8.045121181639622
Lpgat1,8.030559931411101
Tfap2a,7.9457446089811405
Rab20,7.944824717004863
Xlr4b,7.941052423885938
Rps11,7.929124596117187
Hba-x,7.914035319898776
Slco4c1,7.910386635203833
Sumo2,7.896244400891935
Snai2,7.88183492174842
Dmxl1,7.864509543942171
