,weight
N0000,0.5
N0001,5.314239
N0002,5.314239
N0003,0.03941164
N0004,0.04445858
N0005,0.015013839
N0006,0.013040319
N0007,0.024821429
N0008,0.033018768
N0009,0.0068614804
N0010,0.026717851
N0011,0.03124509
N0012,0.17526725
N0013,0.023260122
N0014,0.40951216
N0015,0.019226763
N0016,0.0089902505
N0017,2.4307876
N0018,0.025796488
N0019,0.008898039
N0020,0.017544648
N0021,0.025136232
N0022,0.012210874
N0023,0.015627675
N0024,0.020551523
N0025,0.031236442
N0026,8.183042
N0027,0.013833632
N0028,0.01710839
N0029,0.04636669
N0030,0.079635724
N0031,0.061553854
N0032,0.0071647135
N0033,0.037102435
N0034,0.036311314
N0035,4.993534
N0036,5.7286186
N0037,0.005055343
N0038,0.0246994
N0039,0.022588246
N0040,0.0153243495
N0041,0.012202067
N0042,0.016154794
N0043,0.038380846
N0044,0.034367528
N0045,0.014197814
N0046,0.03000349
N0047,0.02625427
N0048,0.02252296
N0049,0.028238837
N0050,0.023414947
N0051,0.015781127
N0052,9.699598
N0053,0.03956961
N0054,0.090150304
N0055,0.016142005
N0056,5.1199617
N0057,0.016794605
N0058,0.12201218
N0059,0.084061526
N0060,0.021027787
N0061,0.11353442
N0062,0.12804382
N0063,0.085081056
N0064,0.08602643
N0065,0.019534454
N0066,0.014526177
N0067,0.04986457
N0068,0.06880669
N0069,0.0736809
N0070,0.044605747
N0071,0.03952271
N0072,0.10981697
N0073,0.72793037
N0074,0.73831445
N0075,0.005866859
N0076,0.020098547
N0077,0.031668015
N0078,0.032215457
N0079,0.018813053
N0080,0.008761325
N0081,0.014202249
N0082,0.0630746
N0083,0.19555023
N0084,0.03387325
N0085,0.02369227
N0086,0.17162007
N0087,0.058830306
N0088,0.34835705
N0089,0.0308917
N0090,0.062824585
N0091,0.007525908
N0092,0.023735823
N0093,0.04794184
N0094,0.037271183
N0095,0.027124835
N0096,0.026263673
N0097,0.041511256
N0098,0.038102474
N0099,0.02925183
N0100,0.049413938
N0101,0.04524797
N0102,0.03082447
N0103,0.038550388
N0104,0.034296658
N0105,0.026259214
N0106,0.033062182
N0107,0.022216987
N0108,0.03498099
N0109,0.053696692
N0110,0.055380777
N0111,0.053549744
N0112,0.016029911
N0113,3.6530707
N0114,1.2276261
N0115,0.025844056
N0116,0.04796799
N0117,0.037190117
N0118,9.431627
N0119,0.43224517
N0120,0.0670624
N0121,0.15668201
N0122,0.5310292
N0123,0.31183016
N0124,0.15198156
N0125,0.08631504
N0126,0.2540771
N0127,2.394432
N0128,0.07976493
N0129,0.18177187
N0130,0.43549094
N0131,0.063427135
N0132,0.04562604
N0133,0.01786517
N0134,0.029159095
N0135,0.07310901
N0136,0.08852781
N0137,0.14518347
N0138,0.08746377
N0139,0.22018605
N0140,0.09459912
N0141,0.07522071
N0142,0.06649657
N0143,0.06701889
N0144,0.16317856
N0145,0.10167111
N0146,0.7611389
N0147,0.3194423
N0148,0.4467362
N0149,0.6741865
N0150,0.759093
N0151,0.06932414
N0152,0.023394736
N0153,0.010853173
N0154,0.028014023
N0155,0.13705805
N0156,0.09698003
N0157,0.07040346
N0158,0.09023559
N0159,0.09478802
N0160,0.055156633
N0161,0.01008912
N0162,0.07658538
N0163,0.052024208
N0164,0.12163506
N0165,0.06764777
N0166,0.12520713
N0167,0.3223856
N0168,0.16008319
N0169,0.05163234
N0170,0.057776872
N0171,0.057124626
N0172,0.07452616
N0173,0.08778854
N0174,3.1685832
N0175,0.28451404
N0176,0.08554281
N0177,1.0455549
N0178,0.46594834
N0179,0.0604131
N0180,0.032559406
N0181,0.09680272
N0182,0.058378916
N0183,0.027204616
N0184,0.06541253
N0185,0.27346283
N0186,0.06506634
N0187,0.13221335
N0188,0.095520794
N0189,0.06502738
N0190,0.034676693
N0191,0.044240758
N0192,0.4350316
N0193,0.02482605
N0194,5.5608974
N0195,0.0773236
N0196,0.064508826
N0197,0.07195598
N0198,0.061770853
N0199,0.10008524
N0200,0.043300167
N0201,4.182732
N0202,0.07798128
N0203,0.1392327
N0204,0.06306236
N0205,0.044302296
N0206,0.048546337
N0207,0.11866338
N0208,0.44084194
N0209,6.656369
N0210,0.0447723
N0211,0.13487096
N0212,0.055441972
N0213,0.092624515
N0214,0.15487741
N0215,0.13916604
N0216,0.051283203
N0217,0.04193352
N0218,0.08541967
N0219,0.07502555
N0220,0.0634965
N0221,0.080712184
N0222,0.06809763
N0223,4.3427925
N0224,0.040919244
N0225,0.015067155
N0226,1.2343733
N0227,0.023794813
N0228,0.055713877
N0229,1.1209284
N0230,1.0603439
N0231,0.038201105
N0232,0.4049568
N0233,0.06495378
N0234,5.001284
N0235,0.05557939
N0236,5.2222424
N0237,0.04285823
N0238,0.045714673
N0239,1.519259
N0240,0.17812063
N0241,0.060166184
N0242,0.3959926
