,weight
N0000,0.5
N0001,0.0068871533
N0002,0.0068871533
N0003,0.027069697
N0004,5.374411
N0005,0.028635679
N0006,0.025541764
N0007,0.017115856
N0008,0.0061007747
N0009,3.5877247
N0010,4.326851
N0011,0.04081199
N0012,0.03456795
N0013,0.00425077
N0014,0.0064926376
N0015,0.006184695
N0016,0.011217871
N0017,0.0086876
N0018,0.0075453906
N0019,0.02566168
N0020,0.023595724
N0021,0.06448227
N0022,0.058857635
N0023,9.098403
N0024,0.036611203
N0025,0.0073826876
N0026,0.0069499533
N0027,0.009605791
N0028,0.006319037
N0029,0.009300491
N0030,0.08235479
N0031,0.008168766
N0032,0.015047246
N0033,2.807407
N0034,0.019637419
N0035,0.027032541
N0036,4.4526777
N0037,0.050706986
N0038,0.019293645
N0039,0.032935813
N0040,0.035910737
N0041,0.04616667
N0042,0.048440173
N0043,0.45815536
N0044,0.058827583
N0045,0.02545764
N0046,0.016059896
N0047,0.03546089
N0048,0.04817949
N0049,0.004031868
N0050,0.002209726
N0051,0.019372027
N0052,0.012073523
N0053,0.027066192
N0054,0.045284186
N0055,0.014116712
N0056,0.014920709
N0057,0.03923994
N0058,0.018499833
N0059,0.011559391
N0060,0.014260318
N0061,0.024520114
N0062,1.0478123
N0063,0.022831531
N0064,0.02231971
N0065,0.0100197885
N0066,0.022665644
N0067,4.7683864
N0068,3.336037
N0069,0.014511832
N0070,0.01349747
N0071,0.029044792
N0072,0.034840208
N0073,0.84564424
N0074,4.105458
N0075,0.20678315
N0076,0.062543884
N0077,0.071057335
N0078,0.035125487
N0079,0.03283728
N0080,0.036259096
N0081,0.03689945
N0082,0.0496003
N0083,0.04677738
N0084,0.09100446
N0085,0.04727583
N0086,0.06608329
N0087,3.5677063
N0088,0.20801677
N0089,0.059873763
N0090,0.03243819
N0091,0.024418196
N0092,0.0386653
N0093,0.02323473
N0094,0.019067291
N0095,7.89625
N0096,0.009843307
N0097,0.0141735105
N0098,0.031409618
N0099,0.010756062
N0100,0.029846087
N0101,0.015262153
N0102,0.007892644
N0103,0.021663398
N0104,0.02244876
N0105,0.020783145
N0106,0.010425342
N0107,0.026752168
N0108,0.048161574
N0109,0.06952342
N0110,0.07934659
N0111,0.020146647
N0112,0.06735883
N0113,0.0103906365
N0114,0.026015827
N0115,0.04607267
N0116,0.03892614
N0117,0.027044607
N0118,0.022666438
N0119,0.025910873
N0120,0.0739923
N0121,0.031176973
N0122,0.027588261
N0123,1.4338062
N0124,0.06882761
N0125,6.0609174
N0126,0.16477942
N0127,0.026521683
N0128,0.058976248
N0129,0.034750115
N0130,0.02594515
N0131,3.6525595
N0132,0.012745732
N0133,0.026348801
N0134,0.03434785
N0135,0.038002703
N0136,0.06749343
N0137,0.058802735
N0138,0.0662379
N0139,0.02252353
N0140,0.016175337
N0141,0.022351533
N0142,0.03050251
N0143,0.4020232
N0144,0.041055415
N0145,0.02471236
N0146,0.032248776
N0147,0.8835525
N0148,0.4727117
N0149,0.006120192
N0150,0.004221807
N0151,0.3116922
N0152,1.131648
N0153,0.08134341
N0154,0.95573515
N0155,1.3514578
N0156,0.10214196
N0157,0.03937955
N0158,0.029232029
N0159,0.110696085
N0160,0.02475958
N0161,0.043975167
N0162,0.052484967
N0163,0.04161768
N0164,0.028131846
N0165,0.06985112
N0166,0.059004206
N0167,0.10027635
N0168,0.03726988
N0169,0.1460133
N0170,0.13044126
N0171,0.049546625
N0172,0.066903636
N0173,0.086560495
N0174,0.0969202
N0175,2.3010838
N0176,2.3980298
N0177,0.07997473
N0178,3.4725406
N0179,0.063113675
N0180,0.06502102
N0181,0.14707205
N0182,0.042399302
N0183,0.04166923
N0184,0.05411147
N0185,0.04303907
N0186,0.07743625
N0187,0.035475627
N0188,0.09917158
N0189,0.034265254
N0190,0.027424945
N0191,0.041215055
N0192,0.041069448
N0193,0.028531931
N0194,0.40487027
N0195,0.10054888
N0196,0.044501305
N0197,0.0735782
N0198,0.082725994
N0199,0.07795748
N0200,0.041994613
N0201,0.034580834
N0202,4.7123575
N0203,0.018897777
N0204,4.493586
N0205,0.0099082645
N0206,0.022641003
N0207,0.032869652
N0208,0.02899313
N0209,0.023908312
N0210,0.0372178
N0211,0.017739339
N0212,0.041840058
N0213,0.01637112
N0214,0.06716053
N0215,0.05188978
N0216,0.033605494
N0217,0.072931275
N0218,0.061270453
N0219,0.084731475
N0220,0.12797731
N0221,0.08356494
N0222,0.15946017
N0223,0.01836505
N0224,0.029848492
N0225,0.33282062
N0226,0.13568424
N0227,0.30847013
N0228,0.015435917
N0229,0.03720394
N0230,1.1184542
N0231,0.08242423
N0232,0.035793014
N0233,0.035823278
N0234,0.045855567
N0235,0.032176234
N0236,0.2180916
N0237,0.07799441
N0238,0.04338071
N0239,0.026570473
N0240,0.012262186
N0241,0.05858402
N0242,0.14549276
N0243,0.20503908
N0244,0.042913087
N0245,0.07550136
N0246,0.053183027
N0247,5.9383926
N0248,0.6534771
N0249,0.08540577
N0250,0.27740487
N0251,0.012376074
N0252,0.025904246
N0253,0.16101062
N0254,0.1457305
N0255,0.10708616
N0256,0.028792232
N0257,0.1386803
N0258,0.08325433
N0259,1.3042644
N0260,0.04804994
N0261,0.04357502
N0262,2.7332678
N0263,3.132932
N0264,2.3905969
N0265,0.020044833
N0266,0.045064267
N0267,0.21633509
N0268,0.045816552
N0269,0.08898114
N0270,0.07281081
N0271,0.08211563
N0272,0.03529914
N0273,0.05115125
N0274,1.3712014
N0275,0.09256321
N0276,0.07793425
N0277,0.07303924
N0278,0.07561597
N0279,0.03984961
N0280,0.08300579
N0281,0.02516793
N0282,0.04113988
N0283,0.0905173
N0284,1.2237788
N0285,1.6305803
N0286,0.34745106
N0287,1.4178754
N0288,1.2562382
N0289,0.039473765
N0290,3.413439
N0291,0.18377572
N0292,0.04893354
N0293,0.14998825
N0294,0.081609644
N0295,0.7633517
N0296,1.0476496
N0297,0.57599765
N0298,1.1287836
N0299,0.017557023
N0300,0.7744589
N0301,0.015659453
N0302,0.07961581
N0303,0.7052177
N0304,0.4333476
N0305,0.7252207
N0306,5.984828
N0307,0.1228402
N0308,0.3165136
N0309,0.6381226
N0310,2.958301
N0311,4.996842
N0312,0.68876386
N0313,0.1303796
N0314,3.8000274
N0315,0.14094904
N0316,0.049794454
N0317,0.15100004
N0318,0.03578209
N0319,0.19148088
N0320,0.2902057
N0321,0.089046404
N0322,0.08058003
N0323,0.06478544
N0324,0.10058308
N0325,0.07705987
N0326,0.19199756
N0327,0.1866161
N0328,0.11438744
N0329,0.2578927
N0330,0.15801565
N0331,0.24231176
N0332,0.12295401
N0333,0.24365553
N0334,0.1125299
N0335,0.35840115
N0336,0.118823566
N0337,0.09483527
N0338,0.13103294
N0339,0.29828247
N0340,0.30663174
N0341,0.31860024
N0342,0.26572526
N0343,0.16567503
N0344,0.2850438
N0345,0.27201918
N0346,0.20975876
N0347,0.113841966
N0348,0.29730797
N0349,0.15138966
N0350,0.35914952
N0351,1.3881192
N0352,1.0420665
N0353,0.87324524
N0354,1.0767088
N0355,0.36512586
N0356,1.1405082
N0357,1.8685619
N0358,2.91554
N0359,0.13111807
N0360,0.12175483
N0361,0.11295865
N0362,0.1462851
N0363,3.9056137
N0364,0.119283825
N0365,3.5170643
N0366,0.09242322
N0367,0.06470661
N0368,0.19721206
N0369,0.14400859
N0370,0.06668778
N0371,0.07704644
N0372,0.1039249
N0373,0.17492206
N0374,0.14470334
N0375,0.0667799
N0376,0.09396561
N0377,0.09431442
N0378,0.23294425
N0379,0.10373988
N0380,0.10664154
N0381,0.055775028
N0382,0.05669626
N0383,0.055490334
N0384,0.07882031
N0385,0.06921011
N0386,0.054024234
N0387,0.06436998
N0388,0.26354325
N0389,3.8500412
N0390,0.4748867
N0391,2.091761
N0392,0.10154363
N0393,0.0077290847
N0394,0.6141125
N0395,0.5437659
N0396,0.5670977
N0397,0.38123158
N0398,0.08225542
N0399,0.16045325
N0400,0.54995626
N0401,1.484422
N0402,0.07787788
N0403,0.091845356
N0404,1.3088871
N0405,2.159489
N0406,3.6420093
N0407,0.10401541
N0408,0.05468255
N0409,1.6988676
N0410,1.0858617
N0411,0.160652
N0412,0.028739678
N0413,0.7687482
N0414,0.0786517
N0415,0.2831524
N0416,0.028576734
N0417,0.030294418
N0418,0.32787868
N0419,2.8252563
N0420,0.16674192
N0421,2.5936444
N0422,0.32098952
N0423,0.029318083
N0424,0.18047407
N0425,0.09760067
N0426,0.16619115
N0427,0.11057261
N0428,0.056731142
N0429,0.3074455
N0430,0.35024485
N0431,0.22884564
N0432,0.08816306
N0433,0.06599356
N0434,0.10858772
N0435,0.19477168
N0436,0.2468295
N0437,0.31841856
N0438,0.08316638
N0439,0.3458347
N0440,0.10074594
N0441,0.28291845
N0442,0.21705137
N0443,0.15254252
N0444,0.18563122
N0445,0.33575073
N0446,0.31545484
N0447,0.10371271
N0448,0.029507894
N0449,3.0612094
N0450,0.032982238
N0451,0.52040255
N0452,0.5958968
N0453,0.14907013
N0454,0.20961082
N0455,4.289337
N0456,0.16035283
N0457,0.048908193
N0458,0.02510829
N0459,0.055185165
N0460,2.3720644
N0461,0.35470676
N0462,3.351579
N0463,0.81388396
N0464,0.07407861
N0465,0.19678387
N0466,0.1042067
N0467,0.15681463
N0468,0.10442656
N0469,0.59469044
N0470,0.07852157
N0471,0.07398471
N0472,0.047842454
N0473,0.7873014
N0474,1.0683409
N0475,0.5012084
N0476,1.4171635
N0477,0.039602615
N0478,4.775417
N0479,0.03918646
N0480,0.084308
N0481,0.06574738
N0482,0.10249356
N0483,0.06520709
N0484,0.30824858
N0485,0.48756784
N0486,0.22660194
N0487,6.306802
N0488,0.15103325
N0489,0.20029652
N0490,0.97806513
N0491,0.14051242
N0492,0.33009613
N0493,2.782949
N0494,0.10206728
N0495,0.10061397
N0496,0.07679275
N0497,0.78759557
N0498,3.4914505
N0499,0.1474015
N0500,0.24090064
N0501,1.6169014
N0502,0.2739187
N0503,0.072049215
N0504,0.1406484
N0505,0.055628117
N0506,0.10269624
N0507,0.37156668
N0508,0.4114754
N0509,0.2590706
N0510,0.5286773
t1,3.2995517
t2,3.4348407
t3,2.5992198
t4,2.8060246
t5,3.2623596
t6,2.8561182
t7,2.589234
t8,2.775085
t9,4.0513954
t10,2.3609338
t11,2.7902193
t12,2.9264297
t13,2.5622592
t14,3.1902947
t15,6.781322
t16,0.30722103
t17,2.4440622
t18,2.6625395
t19,2.5377235
t20,3.284313
t21,2.5898807
t22,2.4326577
t23,2.686604
t24,3.120827
t25,3.093804
t26,3.5241456
t27,3.1252575
t28,2.5219374
t29,2.5202844
