,score
Sftpc,123.09070028849199
Clu,74.89405169170948
Sftpb,64.02076573980368
Krt19,62.13830753940278
Car2,50.1478995828802
Lyz2,41.2261046604698
Klf5,34.29074102677123
Cldn18,28.134400992280092
Krt20,24.71336345772576
Aldoa,23.972852638876443
Itm2b,23.691183826682533
Rpl37,23.339024898885228
Rpl35a,23.094284199291444
Epcam,23.033462418083918
Onecut2,22.926892310090995
Ctsa,21.377414822153487
Cd24a,21.287889983018395
Eif4a1,20.70894440799374
Cyba,20.619107285143418
Ager,20.224469744861345
Cldn4,19.598371165396628
Hnrnpk,18.51365322850815
Pdia4,18.45278620731256
Mcpt1,17.439952325426393
Pgk1,17.110323166687156
Tm9sf3,16.16185564791754
Cd81,15.944386499758897
Hp,15.709204737418817
Rpl13,15.408983575681697
Rpl41,14.788537495618257
Vcp,14.392551590248617
Atp2b1,14.251680240791776
Ssrp1,14.109866524108288
Spint2,14.01991928479944
Ppp1cb,13.895366531475789
Cldn7,13.880194231381857
Marc2,13.68393226114851
Ppib,13.422209307657273
Elf3,13.313503280261155
Hmga1-rs1,12.966616664659405
Sox17,12.921981381908944
Foxq1,12.892628228532367
H2-Aa,12.880389409075333
Rps11,12.727903918153492
Slc34a2,11.577748140488467
Ifi27,11.466242266073296
Stmn2,11.28640981347566
Rpl5,11.21660775032118
Crlf1,11.103912978395956
Serpini1,11.027409887979614
Pvrl2,10.838770584527701
Vps37d,10.714646228196644
Tkt,10.633174365354916
Platr10,10.486590371626628
Wls,10.445060969601682
Cbr1,10.321974340512538
Lamp3,10.046479073693439
Eef1b2,10.019323908444644
Id3,9.919486289894744
Hspa5,9.664974577931243
Lsr,9.618988597754097
Atp5b,9.46137386900729
Nucb1,9.449924351673832
Gsr,9.404193356534684
Krt18,9.165927883954506
Ugdh,9.098520491601894
Prpf40a,8.942786486445051
Plppr4,8.827328025328521
Sfpq,8.680810201744341
Ly6d,8.554445623388949
Actr3,8.069348668287684
Rps18,8.046941061297906
Sox4,7.992174501148946
Prdx2,7.765398998266297
Mrpl24,7.671135917640437
Eif6,7.653716053132918
Egfl6,7.600474495373668
Smarca5,7.549675135686472
Ifitm2,7.441514042257992
Sumo1,7.177063530041834
Trim28,7.1705605917876065
Rpl35,7.154361544722025
Plac8,7.153585127473963
S100a14,7.134997540592947
H3f3a,6.917551626916374
Yipf4,6.873449253932109
Wbp5,6.736791337584502
Prdx5,6.7110095897842506
Mecom,6.68259933146697
Hras,6.652269093892553
Maged1,6.571159647122353
Acin1,6.522293494814825
Ppp2r1a,6.517405679298276
Ctnna1,6.460999141305924
Fkbp4,6.352210243105199
R3hdml,6.2902922367661676
Sbds,6.168808502467184
Eef2,6.156717745814498
Hnrnpm,6.148895608225044
Hnrnpa2b1,6.121490066515796
Tff1,6.115873964549886
Anapc5,6.023997204675927
G3bp2,5.883286315618268
Cox6a2,5.728853606277795
Cxcl5,5.637007289127409
Elavl1,5.513301098947371
Sumo2,5.502088239496463
Ewsr1,5.358045679179619
Ctsh,5.168263825532212
Il33,5.165448533604718
Pebp1,5.148709589724466
Ier5,5.055700970285639
Rps28,5.04757012257869
Slc37a1,5.032323396419248
Tspan1,4.934198308854348
Prelid1,4.900737737151583
Cmtm8,4.887196070703895
Btf3,4.8311335242809355
Tubb5,4.813216906664426
Tesc,4.727662944285485
Ehf,4.727015857978034
Krt7,4.694665921613425
Ndufb8,4.652139213226928
Gap43,4.6375305256319335
Grina,4.510702294027979
Tram1,4.456079452375624
Ppp1cc,4.38052970971132
Cited4,4.376701616936139
Arpc2,4.310089503125419
Rsl1d1,4.2899767025474445
Zbtb7a,4.268667269473106
Fus,4.259200415231282
Eif4e,4.23996015949883
Myh7,4.211039797287761
Spp1,4.206698680724572
Atp5e,4.138776691771049
Rpl10-ps3,4.0855340717455
Rab17,3.9517891727589918
Rab25,3.881833659296009
Cldn3,3.8421593269775407
mt-Nd2,3.8320323725225998
Calr,3.762125403722041
Atp1b3,3.757894949986128
Sertad1,3.7339444648464126
Saraf,3.7334509845602146
Cebpb,3.7311450204220615
Areg,3.729632342885323
Gspt1,3.7163657393011587
Eif3f,3.6962171607479135
S100a6,3.6440526456535274
Fstl1,3.588763244591638
Ier2,3.556815996520667
Capza2,3.5557045131782727
Ndufv1,3.5064249750395287
Pbdc1,3.488877540696838
Carhsp1,3.4009515067756
Psmc2,3.383831224946258
Fubp1,3.371334780123804
Ctsd,3.296574502554535
Pdlim7,3.2845288938139237
Snrnp70,3.2802227000342556
Trpm5,3.237088625348073
Vamp8,3.187727926638009
Srsf6,3.158774206145474
Atp6ap1,3.142316283076431
Eprs,3.107723030403881
Pitpna,3.102895463529235
Degs1,3.062322092207875
Slc7a4,3.022885610042411
Rtp4,3.009893811846505
Tardbp,3.0089930406008385
