,score
Clptm1,26.716893150639788
Etfa,26.709601343680912
5031439G07Rik,26.655382312305136
Pycr2,26.60192929421777
Vcp,26.555145465848106
Srp9,26.54339702417098
Nhp2l1,26.52956251824613
Gmfb,26.52135285564251
Tmem125,26.457245583499876
Mgrn1,26.398408148078804
Ak3,26.37317335569605
Ccdc68,26.308927150477263
Slc30a1,26.301417083070046
Mov10,26.24667178704728
Slc13a3,26.203126528398414
Bend4,26.13046141065428
Rab5c,26.078282124681557
Zfyve21,26.07458201647292
Gjc1,26.032255231037894
Amt,26.023071016945043
Dcakd,25.998893274107367
Cox7a1,25.978650078672633
Acaa2,25.926621144489488
Cbx5,25.907796680635656
Mvp,25.813579438432704
Dcbld1,25.785186960839596
Bicc1,25.77841308740925
Tmx2,25.71178581626116
Sqstm1,25.679897093687064
St14,25.635799214429
Larp4,25.614526756568676
Ptges3,25.56866710115335
Glg1,25.55083975757553
Ankrd31,25.525517429149613
Hook2,25.51873649611785
Nipsnap1,25.514139853376353
Cadm1,25.5060482367088
Apoa5,25.45127633404474
Ippk,25.424928121135725
Atp7b,25.38325806824678
Sfr1,25.378366799799746
Jam3,25.338340284494333
Lamb1,25.320955074733433
Grhpr,25.304932403966603
1700019D03Rik,25.295154793031006
Lig1,25.292673615710758
Calr,25.26653956865895
Actn1,25.235342350393182
Foxa3,25.224316385706587
Gsr,25.1603773687455
Snrpa,25.14117978501261
Dsc2,25.10578480298336
Ralgapa2,25.103425770421133
Sec62,25.075970676126275
Uso1,25.065339148330473
Ankrd33b,25.0499680625809
Mageb16,25.04874727012505
Tmem30b,25.025398634344754
Ccnd1,24.986585695749767
Usmg5,24.941001514919176
Ttc3,24.940188653494943
Clta,24.915310839669825
Lrp5,24.870706280541594
Rcan1,24.86681235573725
Rps29,24.807652477927835
Grtp1,24.755460727963165
Zfos1,24.751472041258076
Hmgn3,24.720837130847105
Ube2e3,24.69005460747358
Nudt21,24.652448528868206
Gatsl2,24.621743258025436
