,weight
Sftpc,0.0008972393
Clu,0.00038565186
Krt19,0.0005136011
Sftpb,0.0002020313
Lyz2,0.00019987322
Car2,0.00011287259
Klf5,3.9936196e-05
Cldn18,0.00064172846
Rpl35a,4.3196647e-05
Epcam,8.041509e-05
Rpl37,5.6121113e-05
Itm2b,2.9131774e-05
Mcpt1,5.5266764e-06
Eif4a1,2.3782171e-05
Ager,0.9955759
Aldoa,9.42261e-06
Tkt,7.063524e-06
Ctsa,8.348687e-06
Hnrnpk,1.0886632e-05
Krt20,5.312792e-05
Onecut2,6.0461305e-05
Foxq1,6.3248226e-06
Pgk1,6.6537473e-06
Cyba,1.9722393e-05
Cd81,2.312282e-05
Rpl13,2.851543e-05
Marc2,8.137381e-06
Cd24a,1.5485675e-05
Vcp,1.40236425e-05
Cldn4,1.241296e-05
Spint2,9.03947e-06
Hspa5,6.4220712e-06
Rpl41,1.8915884e-05
Ifi27,7.293474e-06
Sox17,9.7069205e-06
Platr10,3.219092e-06
Tm9sf3,6.496707e-06
Atp2b1,3.7488344e-06
Hp,7.820638e-06
Elf3,8.978957e-06
Serpini1,4.1056005e-06
Slc34a2,1.7745459e-05
Ppib,4.0585937e-06
Maged1,6.292316e-06
Actr3,3.6104418e-06
Krt18,4.189065e-06
Hmga1-rs1,4.2784463e-06
Pvrl2,3.6794368e-06
H2-Aa,1.36406825e-05
Eef1b2,1.503314e-05
Prpf40a,3.0566532e-06
Fkbp4,7.4559453e-06
Eef2,9.240712e-06
Atp5b,6.522433e-06
Tff1,3.2473238e-06
Rps11,1.1535017e-05
Sox4,2.3135976e-06
Rps18,1.0123842e-05
Cxcl5,3.2702158e-06
Lamp3,1.2804742e-05
Crlf1,5.355867e-06
Ly6d,3.961534e-06
Rpl5,7.1894297e-06
Ppp1cb,4.2659954e-06
Cldn7,2.7945403e-06
Stmn2,2.2804934e-06
Sbds,3.6549102e-06
Prdx5,3.36346e-06
Ehf,3.7965206e-06
Ugdh,4.238064e-06
Pdia4,3.758292e-06
Rpl35,1.1781037e-05
Spp1,3.7174834e-06
Cbr1,3.655719e-06
Ifitm2,4.872366e-06
Hnrnpa2b1,2.8220772e-06
Ppp2r1a,1.8532538e-06
R3hdml,1.9188028e-06
Slc45a3,1.5263624e-06
Trim28,2.2752884e-06
Rps28,2.1961052e-06
Nucb1,2.5227744e-06
Il33,2.0408881e-06
G3bp2,1.756405e-06
Prdx2,1.7493256e-06
Eif6,2.0506923e-06
Rpl9-ps6,2.4832552e-06
Vps37d,1.2545485e-06
Id3,2.7889705e-06
Smarca5,2.3574348e-06
Hnrnpm,1.664851e-06
Lsr,1.9384406e-06
S100a14,2.4636436e-06
Gsr,4.949802e-06
Plppr4,1.2966156e-06
Ssrp1,1.7366677e-06
Btf3,3.1129207e-06
Iscu,1.1708987e-06
Myb,8.319981e-07
Wls,1.4332586e-06
Sumo1,1.6543212e-06
Impdh2,1.7011361e-06
Psmc4,1.3103618e-06
Zbtb7a,1.7943296e-06
Akirin2,1.5169414e-06
Sfpq,1.6634782e-06
Rnh1,1.6669497e-06
Ctnna1,1.7221325e-06
Matn4,1.800121e-06
Atp5e,2.7371248e-06
Slc37a1,1.1966487e-06
Egfl6,4.15957e-06
Fubp1,1.1033616e-06
