,score
Rhox5,139.68160867427378
Apom,135.58272134969104
Rbp4,135.34074030037917
Ctsh,133.92321038776709
Trap1a,132.18076082642244
Ttr,131.31116123426855
Spink1,130.5970025764831
S100g,129.56512624616627
Amn,127.17731135060184
Apob,125.88883645471321
Apoa1,125.18792223095448
Folr1,123.55257612330952
Lgals2,122.81123570373587
Apoe,121.11454217908887
Cubn,120.55498268345494
Apoa2,120.29448641086272
Apoa4,118.58199685608518
Afp,118.45050477171502
Lgmn,117.96873019123844
Dab2,115.58755223881856
Slc2a3,115.14646710655292
Ctsl,114.48456981361196
Fmr1nb,112.74939750755901
Cldn7,112.7233245688772
Tdh,112.05745411847391
Ctsb,111.978121280533
Mt1,111.73323519426404
Emb,111.71436440910483
Mt2,111.28806229268058
Cotl1,110.87986597207795
Sepp1,110.48411328679302
Cd63,110.10599889551025
Car4,109.67800138857267
Clic6,109.61825777852512
Spp2,108.2224345047433
Cyba,106.65103116475458
Atp1b1,106.47296462237895
Apoc1,106.38030488201964
Car7,106.2111227060618
Slc16a1,104.80310684549842
Ybx1,103.63689539202926
Ifi30,103.49160793092257
Aldob,103.028661183908
Tmem37,102.47863986758261
S100a1,102.47497837608596
Nrk,100.7919785469202
Ctsz,100.2075449323836
Pdzk1,100.06652080342391
Fgb,98.44390931420722
Cldn6,97.93039679497281
Pcbd1,97.4194017479212
Gldc,97.40412510383128
Npl,96.44351070734044
Fabp5,96.0110717572461
Atp6v0b,95.40309964588302
Fxyd2,95.11078030388073
Rpl8,94.68968240830473
Morc4,94.4555200979912
Slc13a4,93.97186304054867
Slc2a2,93.65447885359183
Ctsc,93.6003626551903
Cited1,93.43891076486294
Trf,92.68845230043885
Gm42418,92.66443734154375
Npm1,92.00981428462003
Vamp8,90.6971906497365
Cltc,89.87397676536396
Smlr1,89.74975074918281
Mttp,89.39683710262959
2610528J11Rik,89.35861195639956
2210011C24Rik,89.3138355722291
Rps2,89.25636681024667
Ezr,89.13708565439845
Ptma,88.97481345789717
Aqp3,88.73819169135236
Rplp0,88.66747177940542
Myo6,88.52822747827057
Psph,88.3436773340575
Slc39a5,88.16970955215378
4933402E13Rik,87.83397723425948
Palm3,87.75858730549484
Hnrnpa1,86.77456936570728
Gstm1,86.63472136830748
Podxl,86.27749296908014
Creb3l3,84.55321008725038
Stx7,84.09402312967657
Mfsd1,84.01832290352088
Peg10,83.91238764082553
Pla2g12b,82.78860487433695
Anp32a,82.35215952619845
Eif5a,82.32527463819916
Stx3,81.76096942463414
Gcat,81.2743764507737
H3f3a,81.14408548704982
Ftl1,80.76235357377305
Bst2,80.42727620348806
Gpx3,80.19395911188327
Ddt,80.19182423996357
Lrpap1,79.50399227106082
Hmgb1,78.45931764885461
Tmem150a,78.36104027771664
Gng12,78.07813603625334
H2afz,78.0077658936346
Tmprss2,77.66039577115073
Prss8,77.60600034727123
Slc9a3r1,77.35966631526033
Gipc2,76.98784030043377
Tmsb10,76.88478005098948
Cib1,76.71647247185587
Dbi,76.69963991185965
Slc7a7,75.88014087840823
Reep6,75.74370770490435
Soat2,75.70351267646012
Ifitm2,75.69110322532973
Gcsh,75.26630636912591
Stard10,75.20813692545809
Fgg,75.1917938634558
Cstb,75.11344683756556
Rpl12,74.23714291536696
Rbm47,74.15218022126948
Rpl13,73.47355259155162
Ppia,73.35534176191315
H19,73.28545023391943
Fth1,73.12194523240048
Chchd10,72.97200780440089
Sdc4,72.96279528619876
Itm2b,72.90840867366465
Serbp1,72.78783229275987
Ranbp1,72.10221053485725
Cndp2,72.01616735850136
Rpl14,71.12971053699059
Dpp4,71.0802772708005
Rnase4,70.7677641078095
Rps11,70.61375729095022
Txndc17,69.67006958905313
Morf4l2,68.90945886144569
Hsp90ab1,68.85242594317731
Cystm1,68.74837250844155
Rps5,68.6965777290988
Sgk3,68.558242241461
Rpl31,68.53914558773965
Rps18,68.43121846235078
Rpl10,68.06270048515137
Ran,67.88037288792458
Renbp,67.79677521161472
Marcksl1,67.56352797601271
Xlr3a,67.50874410680495
Eno1,67.46749567806931
Snx3,67.3597456495032
Lamp1,67.23992920568152
2810417H13Rik,67.18354956964697
Neu1,66.96287195870761
Glrx,66.94946069319133
Hnf4a,66.90406446934797
Sumo2,66.09638389574977
Gm8730,66.06835322199558
Atp6v1e1,65.95572397429376
Tcn2,65.84203419189994
Pkm,65.71419626381466
Vil1,65.56765685418402
Aprt,65.54917767488237
Gga2,65.38844321739539
Dusp9,65.23943724413378
Nostrin,65.22858472779
Rab4a,64.91057025718344
Atp1a1,64.7710673706377
Apoc3,64.74425587284665
Cldn2,64.73929454727852
Mgst3,64.00546149610602
Spint2,63.92773946040443
Rrbp1,63.800903276216
Rpl10a,63.57802397230736
Gapdh,63.56615168801025
Sec14l2,63.55332146534206
Pqlc2,63.51717650911876
Fabp1,63.4947773764013
Fem1b,62.50701775018342
Rps3,62.07523271850492
Nxf7,61.95433358568261
Phyh,61.93400306525744
Tubb5,61.87685382961642
Maf,61.75964755900961
Dgat2,61.069204453713226
Rpl18,61.010944043299155
Sigirr,60.868183457744344
Set,60.678150979952086
Mfsd12,60.584955539294846
Amot,60.307181863492936
Vkorc1,60.17719017173334
Rpsa,60.08623782200053
Jade1,59.94126883538133
Bex4,59.87479872829198
Slc39a8,59.839589232208766
Rpl29,59.83228806217862
Rps6,59.67563267460852
Rps4x,59.64527994185851
Oat,59.48668887338045
Commd4,59.46861855093091
Sord,59.33393914105771
Atp6v1g1,59.12848250690358
Rps8,59.038877785010946
Fabp2,58.90347686367465
Degs1,58.87655832463062
Hexa,58.77884214437741
Rpl32,58.61508967572496
Gnpda1,58.508574322427556
Gramd1b,58.09670943686633
Rps23,58.05025969391633
Rnf128,57.99934155330013
Cdh1,57.96444945835938
Rpl26,57.89832816909356
Tspan13,57.88284776012098
Ang,57.73679691224323
Rpl4,57.717416419704186
Rpl7a,57.597947399582836
L1td1,57.392392794189476
Elovl1,57.28418421133836
Prmt1,57.23586378659397
Tnfrsf12a,57.14985591556987
Uap1l1,57.109760445828755
S100a16,57.06090617997511
Gns,56.95791017736897
Psip1,56.889166899207666
Slc43a2,56.88788506479015
Rpl9,56.831746852524596
Mpc2,56.80694267014567
Gpx4,56.701947935253735
Hmgb3,56.634912648608456
Rpl17,56.263134968623135
Atp6v1a,56.178522847801894
Rpl21,56.03641759641926
Rnf181,55.98407800118264
Hexb,55.817629132365234
Pxdc1,55.713148607500514
Rps20,55.69494558418051
Ctsa,55.499821493011034
Rps7,55.44824054155482
Tfcp2l1,55.007258761675544
Aldoa,54.73124404530691
Gpc3,54.54078324113493
Lrp2,54.313296617021194
Snrpb,54.28164147315201
Rpl7,54.02486620799539
Rpl6,54.002044534684835
2200002D01Rik,53.72031162338137
Rab11a,53.71866281677754
Lcp1,53.509408322268406
Slc7a8,53.429022316971775
Tpcn1,53.34371329640772
Klc4,53.33918789482895
Uqcrq,53.299059866670575
Snx2,53.149362378031604
Rpl28,53.084289886868426
Anp32b,52.71426345715328
Epcam,52.57223241621074
Ehd1,52.55446721481705
Cox5a,52.42778756986966
Pdlim1,52.38663366492714
Ass1,52.29820644961233
Kdelr3,52.12028137823396
Cox4i1,52.119636017886705
Klf9,52.02246145247639
Abcg2,52.019664320698624
Phgdh,51.99588201251733
Slc23a1,51.874159041393966
Cfl1,51.79487422020773
Rps15a,51.69743691168386
Rps26,51.646709280110464
Erh,51.64150962543282
Marc2,51.41825547585651
Hdgf,51.24997411740278
Rpl3,51.24762944057127
Acaa1a,51.22117250938045
Meg3,51.194792786752096
mt-Co1,50.974060519905194
Cd82,50.69525801495724
Tuba1a,50.61456415773105
Timd2,50.50244419679194
Asl,50.13650596789067
Rab20,50.103259894934574
Anp32e,49.98894692974941
Atox1,49.9886745348642
mt-Co3,49.918962567891114
Atp6v0e,49.85282391276356
Hmgn1,49.850069335892414
Aldh7a1,49.62973912122013
Rpl11,49.57680962922257
Rps19,49.56773763746258
Lxn,49.49514218183344
Rpl18a,49.44789075709063
Tpd52,49.332472669477525
Avpi1,49.33009385684706
Hist1h2bc,49.074494228930654
