iter,recon_loss,trip_loss,total_loss
0,0.002843335270881653,3.0162198543548584,3.0190632343292236
1,0.5468693971633911,2.4948384761810303,3.041707992553711
2,0.058442048728466034,1.8948009014129639,1.9532428979873657
3,0.2913021147251129,2.0171279907226562,2.3084301948547363
4,0.2742607295513153,2.1223418712615967,2.3966026306152344
5,0.099714495241642,2.2433743476867676,2.3430888652801514
6,0.03822515532374382,2.2096846103668213,2.2479097843170166
7,0.09468211978673935,1.5303093194961548,1.6249914169311523
8,0.15872704982757568,1.5696053504943848,1.7283324003219604
9,0.15075500309467316,1.4618488550186157,1.6126039028167725
10,0.09252635389566422,1.7943495512008667,1.886875867843628
11,0.05818018689751625,1.627565622329712,1.6857458353042603
12,0.04775819554924965,1.9939435720443726,2.0417017936706543
13,0.07704121619462967,1.9122750759124756,1.9893163442611694
14,0.09773736447095871,1.4522573947906494,1.549994707107544
15,0.09975951910018921,2.0900468826293945,2.1898064613342285
16,0.09926775097846985,1.8850908279418945,1.984358549118042
17,0.08307306468486786,1.870265245437622,1.9533382654190063
18,0.07444822788238525,1.6005785465240479,1.675026774406433
19,0.07969167828559875,1.678112506866455,1.7578041553497314
20,0.09666350483894348,1.4701861143112183,1.5668495893478394
21,0.09891803562641144,1.7519943714141846,1.8509124517440796
22,0.10269349813461304,1.5723674297332764,1.6750609874725342
23,0.0906655490398407,1.37027108669281,1.4609366655349731
24,0.08982949703931808,1.628851294517517,1.718680739402771
25,0.09014849364757538,1.412610650062561,1.5027590990066528
26,0.09598473459482193,1.5584447383880615,1.6544294357299805
27,0.08899340778589249,1.342490315437317,1.4314837455749512
28,0.10059413313865662,1.3193416595458984,1.4199358224868774
29,0.10069698095321655,1.9443531036376953,2.0450501441955566
30,0.08895553648471832,1.7046486139297485,1.7936041355133057
31,0.08984784781932831,1.524524211883545,1.6143720149993896
32,0.08727793395519257,1.5814995765686035,1.6687774658203125
33,0.08639461547136307,1.3716371059417725,1.4580317735671997
34,0.08233892172574997,1.5147966146469116,1.5971355438232422
35,0.08877542614936829,1.1630207300186157,1.2517961263656616
36,0.09522905945777893,1.0958666801452637,1.1910957098007202
37,0.0875202938914299,1.7568347454071045,1.8443549871444702
38,0.09681223332881927,1.2235989570617676,1.320411205291748
39,0.07719546556472778,1.4031963348388672,1.4803917407989502
40,0.07922034710645676,1.7084319591522217,1.7876522541046143
41,0.07544420659542084,1.1348756551742554,1.2103198766708374
42,0.0763072669506073,1.658698320388794,1.7350056171417236
43,0.0755990669131279,1.0494709014892578,1.1250699758529663
44,0.08536979556083679,1.0346345901489258,1.120004415512085
45,0.082814060151577,1.7450319528579712,1.8278460502624512
46,0.07513175904750824,1.1266745328903198,1.2018063068389893
47,0.07309601455926895,1.1500182151794434,1.223114252090454
48,0.07748569548130035,1.2488068342208862,1.3262925148010254
49,0.07291154563426971,1.3916161060333252,1.4645276069641113
50,0.07728690654039383,1.3089208602905273,1.3862078189849854
51,0.07608494907617569,0.9945935010910034,1.070678472518921
52,0.07887580990791321,1.3984465599060059,1.4773223400115967
53,0.0687767043709755,0.9129030108451843,0.9816797375679016
54,0.07165653258562088,1.2968345880508423,1.3684911727905273
55,0.07740137726068497,1.1586823463439941,1.236083745956421
56,0.0670447051525116,1.1040501594543457,1.1710948944091797
57,0.07552377134561539,1.0948317050933838,1.1703554391860962
58,0.07051274180412292,1.2744327783584595,1.3449455499649048
