,Sftpc,Clu,Sftpb,Krt19,Lyz2,Car2,Klf5,Cldn18,Krt20,Eif4a1,Rpl35a,Epcam,Rpl37,Itm2b,Ager,Onecut2,Aldoa,Hspa5,Vcp,H2-Aa,Cd24a,Hp,Cd81,Mcpt1,Spint2,Atp5b,Rpl13,Hnrnpk,Elf3,Cyba,Hmga1-rs1,Atp2b1,Pgk1,Slc34a2,Tkt,Platr10,Actr3,Foxq1,Maged1,Sfpq,Tm9sf3,Stmn2,Lsr,Cldn7,Eef1b2,Sox17,Krt18,Eef2,Lamp3,Marc2,Rpl41,Cldn4,Tff1,Rps18,Ctsa,Prdx5,Ugdh,Rpl5,Ifi27,Hnrnpa2b1,Akirin2,Crlf1,Pdia4,Serpini1,Egfl6,Prdx2,Cbr1,Rps11,Plac8,Stard3nl,Ly6d,Sumo1,Rps28,Spp1,Trpm5,Ppp1cb,Fkbp4,Cxcl5,Rpl35,Id3,Sox4,Ppp2r1a,H2afj,Sumo2,Hnrnpm,Ppp1cc,Ssrp1,Ehf,Ier2,Smarca5,Ctsd,Ctsh,Eif6,Wls,Gsr,Nucb1,Mecom,Ifitm2,Atp5e,S100a14,Pvrl2,Arl1,Capza2,Ctnna1,H3f3a,Prpf40a,Serpinb6b,Slc45a3,Acin1,Trim28,Pebp1,Rtp4,Jund,Ppib,Matn4,Rsl1d1,Vamp8,Carhsp1,Krt7,Dapl1,Psmb2,G3bp2,Calr,2010300C02Rik,Psmb7,Atp6ap1,Il33,AY036118,Cited2,Cox6a2,Ywhae,Ier5,Cct2,Pfdn2,Eif3f,Iscu,Ewsr1,Hras,Tspan3,Btf3,Shroom1,Bex4,Sec13,Prelid1,Anxa7,Elavl1,Cdk5rap1,Fubp1,Eif4e,Snrpe,Egr1,Fosb,S100a6,Rab17,Nefl,Sbds,Sertad1,Mafg,Cited4,Pabpc1,Myh7,Snrnp70,Rpl10-ps3,Tmbim1,Cldn3,Tesc,Gjc1,Tubb5,Degs1,Oasl1,Rnf181,Plppr4,Arpc1b,Psmc4,Ric8b,Ddx19b,Wbp5,Ssr4,Ap3b2,Fdx1,Rpl9-ps6,Bpifa1,Mgst1,Areg,Brd7,Prpf38b,Jtb,Khdrbs3,Slc7a4,Actb,Pgd,Srsf6,R3hdml,Yipf4,Sdc4,Mycbp,Hnmt,Tm7sf2,Psmb5,Fuca1,Eif3b,Cxcl10,Akr1a1,Cebpb,Ube3a,Gm9774,Sept7,Stx19,Tspan1,Eef1g,Gm10709,Dsn1,Traf5,Fdxr,Vdac2,Malat1,Gtf3a,Fyn,Tomm20,Arglu1,Rab25,Pggt1b,A630076J17Rik,Gpx4,Rab11b,Cmtm8,Sox12,Pdlim7,Slc16a11,Klf13,Nono,Grina,Surf4,Lipt2,E2f2,Bzw1,Snrpg,Pon2,Slc25a4,Mapre1,Gm10094,Tmbim4,Far1,Zbtb49,Ggt5,Gpx1,Recql,Cd63,Fstl1,Ufm1,Gimap9,Zbtb7a,Mrps5,Acaa1a,Arpc2,Ctbp1,Ahnak,Scgb1a1,Eprs,Mrpl24,Cyth2,2310043L19Rik,Ndufb8,Crebzf,Ankrd44,Plec,Anapc5,Rhbdl2,Sms,Svbp,Gsap,0610010K14Rik,mt-Nd2,Eci1,Btg2,Akr1b3,Foxp1,Fam179a,Adrm1,Actn1,Psmc2,Tprgl,Pbdc1,Gltscr2,Syn3,Eif4b,Gm16863,Rap1b,Smim24,Myl6,Gabarapl1,Mat2a,Nudt4,Chst9,Psors1c2,Nptn,Rrp1,Hmgn3,Serpinb8,Mtx3,Lsm8,Lins1,Camk2d,Atp5h,Eif1a,Polr2m,Csnk1e,Sec61b,Slc25a5,Idh3g,Sptbn2,Fam195b,Myb,Mak,Impdh2,Naa20,Nfatc4,Mdc1,Tcf7l1,Tram1,Glrx2,Stat2,Siva1,Ighmbp2,Frs3,Ndufv1,Fus,Pard3b,Igfbpl1,Atp1b3,Rnh1,Rfx3,Atp5j,Hddc3,Ctsl,Arhgap30,Hnrnpdl,Cryl1,Tsc22d1,Cdc6,Gsg2,Uqcrb,Wdr70,Acp1,Uggt2,Scaf11,Gm12860,Vps37d,Gnat3,Kcnk6,Dctn2,Ncor1,Rbm17,Pabpn1,Fzd3,Mbnl1,Ociad1,Krt12,Cndp1,St18,Nek3,Steap3,Idh3b,Ube2b,Cct4,Zfp207,Immp1l,Fam120aos,Pitpna,Adam10,3110021N24Rik,Cyb5d2,Dnm1l,Shisa2,Card19,Spr,Mrpl38,Tsg101,2700060E02Rik,Lap3,Klhl20,Uqcc3,Pcbd1,Gsk3b,Slc9a5,Rsrc2,Gchfr,Cd79b,Atp6v0b,Fcrl1,Nkx2-6,Ywhag,Rab6a,2610001J05Rik,Gap43,Ldhd,Slc37a1,2010107E04Rik,Plxna3,Bbs7,Tardbp,Eif3l,Btg1,Med10,Cdc42ep5,Zfp623,B930036N10Rik,Dynlrb1,Gatsl3,Mrpl35,Slc37a4,Ppp1r12b,Ube2j2,Klf9,Phxr4,Cfap45,Mtmr7,Sys1,Ankrd49,2810408A11Rik,Neurl1a,Hprt,Ube2s,Tex9,Zcchc9,Crocc,Abcc3,Spg11,Mttp,Lmna,Ninl,Atxn7l2,Krt83,Gcnt1,Xrn2,Fam189a1,Fastkd1,Nras,Ppa2,Txndc17,Stab1,Atp6v1g1,Gm14418,Gng12,Dda1,Zbtb26,Tmem33,Mrpl23,Kbtbd4,Il6,Lca5,Med21,Tcea1,Gspt1,Ucp2,Ubl5,Rassf8,Paqr4,Med30,Eif4g2,3222401L13Rik,Mrps6,Gnas,Sdc2,Eif3d,Rnf11,Gm26782,Wnk1,Caprin1,Capn8,Guk1,Rab2a,Snrpb,Ephb6,Sema6a,Ak2,Tpd52l2,Chmp3,Ovol1,Lsm1,Rfx1,Pdp2,Dstn,Arvcf,Syngr2,Cldn1,Gm16548,Fancc,Zfp507,Ntng1,Fkbp14,Mllt1,Aldob,4930556M19Rik-1,Nradd,Lrig2,Sar1a,Kcnq2,Arl6ip4,Nek2,Pigb,Setd4,Dph7,Aurka,Tsc22d4,Otub1,Kiss1r,Thnsl1,Ap1s1,Vma21,Numbl,Gm4631,Stat5b,Ctf1,Otulin,Mrpl40,Mcl1,Ypel3,Tbca,Eif4h,Lage3,Slc26a11,Sumo3,Trappc12,Gm10031,Rad51ap1,Ccni,Lamtor1,Gm16286,Dlg3,Strap,M1ap,Sec61a1,Aagab,Rbpms,Tdrkh,Tm2d1,Sdf2,Zfp961,Zfp790,Papl,BC025446,Rab5c,Maff,Myo3b,Saraf,A330017A19Rik,Stat3,Fam229b,Commd4,Lrp11,Aup1,Fkbpl,Eva1b,Srm,Polr3e,Znrd1as,Fchsd1,L2hgdh,Atp5k,Zbtb8a,4732490B19Rik,Syt17,Ddx3x,Cuedc2,Zbtb37,Cdca2,Ptar1,Zfp820,Dis3l,Wdr47,Gnl3,Spag7,Hist1h2ap,Klhl26,Wfs1,Pnisr,Mrm1,Prkce,Gm19325,Ncapg,Armc5,Hnrnph1,Adamts9,Lyn,4932411K12Rik,Kif22,Nin,Mrpl43,Adora1,Crb3,Cep97,6330416G13Rik,Ckm,Tmem120b,Ttll4,Rhbdd3,Dctpp1,Slc38a2,Arl2,Hmg20b,Zfp386,Fgfr3,Saxo2,Pttg1,Gemin7,Acadl,Nt5c,Foxe1,Gstp1,Zbtb40,1700096K18Rik,Ptp4a1,Gm26520,Trpt1,Gins1,Clpp,Mtbp,Tm2d2,0610011F06Rik,Lrrc61,Mbnl2,Zfp653,Rad51,Mrpl55,Zdhhc2,Fkbp1a,Hdac10,Trmt44,Apoa2,Calu,Lnx1,Dcp1b,Zfp867,Kbtbd7,Mirt1,AI480526,Il1b,Dync2h1,Hey1,Ly75,Napa,Rtn3,Sema4g,Luc7l2,Xpnpep3,Wdr35,Ddrgk1,Thtpa,Hmgn5,Rprm,Dhrs11,Gm26764,Erich2,Prrg1,Srek1ip1,Cc2d2a,Ccdc82,Ubiad1,Snn,Sbk1,Dus2,1810062G17Rik,Tab3,Tada2b,Tyk2,Tdp1,Ubl4a,Il1f8,Mphosph9,Sucnr1,Nbas,Gpr85,Kifc2,Tigd5,Pygm,Adam30,9530053A07Rik,Cltc,Rad54l,Csrnp2,Igsf9,Snapc4,Taco1os,Sdhaf4,Umod,Alg12,Maf1,Fam206a,Rbm44,Smim7,Stat5a,Usp49,Zc3h3,Smug1,Yipf3,Clip2,C030039L03Rik,A930004D18Rik,Gpr173,Tapbp,Myo5a,Sugp2,Plpp6,Zfp426,Pced1a,Gm43672,Adcy9,Acnat2,Ddx24,2700049A03Rik,Champ1,Arhgap40,Rnmtl1,1810014B01Rik,Gm26609,Tekt5,# nodes
N0000,117.23272524150104,65.91124304615029,57.03097522438574,48.73899509916763,46.4516677135711,43.547293286952915,27.91237099688832,24.59106403942012,23.0525533077957,22.45048197734698,21.322601718111937,20.81223629242216,20.125331723591508,19.798812932493124,19.506782743654522,17.76996956436448,17.065504067725275,16.101337734539065,15.792877732018656,14.588620902674258,14.416128699959684,13.842178399475092,13.779065044751814,13.69939567997615,13.53839429547021,13.416597784428161,13.293013884942285,13.097658302534734,12.64407339816566,12.437008783206199,12.396222246376034,12.08157208848607,11.918074555888674,11.753064274701707,11.465612176529493,11.294919169647432,11.18173028081057,10.996667504022456,10.711111174091604,10.608108883412626,10.604904820137433,10.499557439679107,10.364689361241684,10.206202202990546,10.131089044003227,10.121240950282838,10.108411967276819,10.095053700306407,10.057955278873733,10.052889644247722,9.650629547250476,9.632835635748368,9.388300021459797,9.189607309741234,9.173688100310727,9.137373193440293,9.079360384298996,9.055002814248224,9.001186070395454,8.75620946788489,8.642303680846176,8.54433146104872,8.267904820952788,8.09215913196211,8.043041638605462,7.994825624333636,7.88598263667455,7.586122848813431,7.548348212247194,7.40760764325573,7.231516101142053,7.017678735373744,6.995866685117691,6.968927282986894,6.6701943701196225,6.631877191753487,6.594101692452181,6.540318220920215,6.522002658298872,6.468332961039843,6.422204563082977,6.4050340470148495,6.2272390486004605,5.972100147401146,5.940947939572355,5.912283690074871,5.909611416475156,5.519440067095965,5.4912133728215755,5.484406916943425,5.4396730209113136,5.406926959095306,5.397608168058071,5.390540992430343,5.341430296052171,5.321964729340841,5.280327575928983,5.2654990733836815,5.23811814003084,5.22129307589973,5.211351814315842,5.18687846008814,5.182657430714793,5.08694930866933,5.06077746356454,5.040350091676125,4.95982110316493,4.952870923005569,4.892044379295934,4.849014117995233,4.842248594208377,4.824973037667141,4.78081521691886,4.778361582139016,4.759822969840864,4.731052373012733,4.557479176992886,4.504958488710091,4.499825548858228,4.388887310450705,4.351838171216239,4.31991645688426,4.283310067673605,4.21251004092802,4.173245841309771,4.166362110433363,4.155042545390907,4.139661141455861,3.9536380332063965,3.859514196962574,3.824752453755288,3.7722234427894437,3.764531715727291,3.6928679461713756,3.6787412171467744,3.6697239692721486,3.641189758414694,3.624087574230337,3.5919680456864107,3.5756398602871924,3.553051969069474,3.5379737998986918,3.4804179679753298,3.4578051934653646,3.438840090791744,3.4118234825593503,3.3741218125976915,3.3633033606317233,3.337273352139137,3.3277398175800523,3.290115576713884,3.2810007174386144,3.273884073422219,3.2233097456224438,3.2211043428370596,3.1586036763988687,3.1546983299972577,3.1327390137671682,3.112067110810287,3.10449321856889,3.0941830994282284,3.091340707619073,3.050883368871314,3.016835290127734,3.0104089962984157,3.00303953909119,2.973558554068963,2.934278092340334,2.919429582965682,2.892005668421522,2.829446089732452,2.8234263136420386,2.809122808700848,2.777922721511672,2.751512387510196,2.729710240457693,2.7190248737905667,2.6730637012886986,2.6154181404919017,2.61252475669325,2.5858745835215733,2.5674001740157633,2.5331878129950396,2.5183347119776274,2.4743275837014633,2.462011490253839,2.4559722289239487,2.445724838940515,2.4387822075882655,2.4132967982038376,2.375485499567227,2.365561887532486,2.3565790506895485,2.33339608792189,2.329553453060886,2.319309214159564,2.3178194000720946,2.311464738758519,2.26963996472526,2.246980212772068,2.23466988701864,2.2229305553025163,2.2092484426078687,2.1940515659051423,2.1892150937424635,2.179301555106453,2.1709869304229543,2.15163224339427,2.114858109127014,2.104896050728869,2.0935008850022485,2.0554339647007103,2.0398234665723227,2.012927474144453,2.0120617256038114,2.011915802335424,1.9944842712936484,1.9879757708338772,1.9871239660621314,1.9694789850048904,1.937274759586295,1.9249645936284616,1.9108157303976319,1.8953509745277188,1.881951797880335,1.8532687272905786,1.849789069113563,1.8403619665781736,1.8361395807842291,1.834491617418458,1.8222430648079726,1.8176418215524064,1.7746969849415666,1.7324697052559321,1.7270033689890347,1.6792563501879925,1.6788569803679672,1.675958412621007,1.6754244274331531,1.6745776468362128,1.639498716755389,1.6107372060896097,1.6084164384493695,1.6061691042431516,1.5866176653896178,1.5563147915917974,1.5469574881227113,1.542375070022775,1.5056338422044566,1.5022984684828946,1.4909101606900155,1.4776402510743798,1.462625594481274,1.452539948390592,1.4482846403927239,1.4368968504903281,1.4223280546670385,1.4159765029031883,1.404259876293887,1.3998115437616374,1.3940284839589043,1.3922890339922418,1.388926137168096,1.3743319071887332,1.358953696520322,1.3571274493846073,1.3485133228189028,1.3477783342943084,1.322677370221214,1.2951213768319272,1.28371172396168,1.2796861268498732,1.269703639896562,1.252035158782362,1.2443234592259715,1.229744526736644,1.2269126004654243,1.1682552247415285,1.1670309956362268,1.1518425332288966,1.146421328956875,1.1409606133222687,1.1389458713909388,1.1347613180420248,1.1323032225206435,1.1318445230816125,1.1317465283093222,1.1290463395470804,1.1240879605347287,1.119950135426741,1.1099176277942095,1.1092694331652555,1.104565216483466,1.0944124051425623,1.0857096333718623,1.0852617449065936,1.0825995210571369,1.06940706382729,1.0581058037756728,1.056240730079139,1.0484143293911141,1.0266564346705196,1.0108884396945492,1.010487551364794,0.9868602161560858,0.972024827556334,0.9719769345646209,0.9706386431004826,0.9701421505765593,0.9530116689270869,0.9295810073758326,0.9072402742416177,0.8837157993365071,0.8818361761798549,0.880965044448561,0.8808984023904451,0.8777697782983688,0.8309268616136997,0.8264786677105624,0.8204633588705107,0.8169511822907713,0.7969530529326811,0.7923627652214718,0.7888990887000821,0.7816335296582215,0.7773218661288107,0.7686248108551986,0.7652467477113029,0.7584906969257357,0.7569258546711969,0.7499701640519162,0.7445814757490288,0.7342096427462504,0.7276511076786836,0.7112422108195733,0.7016310203567625,0.6976974907299555,0.6719124358259004,0.6670618001162534,0.6614034402122708,0.651746723186,0.639202089886315,0.6381342451849676,0.6306626720605144,0.628855397896688,0.6247124789319154,0.6096904083638741,0.6033646736394811,0.5974404448956712,0.5948929320669477,0.5807835663577465,0.5734534015192505,0.5711085247630979,0.5660248063133528,0.5572743961073239,0.5561145415767005,0.5439254934110058,0.541885737112747,0.5236280806136261,0.5182247543728058,0.5020095096462989,0.5014424852138326,0.49753994451080347,0.49560795575522176,0.4944019431085773,0.4776644577001614,0.46653737459619393,0.46581536805979235,0.4632902413425934,0.4606892755352068,0.43798206202891216,0.4237256637711028,0.41394376632234275,0.40919204794574116,0.40612106793497565,0.4036627335440285,0.3951146976346155,0.39480416804735763,0.38906380076662134,0.38028465327258837,0.37683199801382256,0.37298346235137025,0.3701886018240545,0.3672298169892119,0.33861463404331804,0.33367786055846477,0.3231699634005868,0.32181694373882824,0.32114439956832663,0.3196145847592254,0.3151527038972869,0.31152875910612204,0.3078450156740731,0.29913714908214023,0.2987351748978566,0.2913434987401291,0.27642594638576135,0.26800063938143964,0.2514374593108069,0.2503937471287211,0.24412813982796694,0.24405375003205196,0.24104225293640602,0.24087314325224882,0.2080309480654274,0.1841023873727679,0.18296546795663557,0.18200625721240474,0.17389955892203118,0.1719265823833571,0.16304825254845967,0.16107732967176475,0.15075460720071374,0.148333246163699,0.14798494575596258,0.14779711322389977,0.14252634193817917,0.12838469440659328,0.12794634157384369,0.12507915583437054,0.11285631550391782,0.11081892051035216,0.10272709051694134,0.10196944274397318,0.10039460048460186,0.09896572615070824,0.0989212103517828,0.09270368154820145,0.09145045468138277,0.08715213698215653,0.0866023370621763,0.08646583898970889,0.08394352548621097,0.08269032840065266,0.07040437862893044,0.07025385795840859,0.06930419074361287,0.06763406915503896,0.06267357781173881,0.05979441132713429,0.052791647723507376,0.04778010884321589,0.04236362892227644,0.02398178694946215,0.021837674364236632,0.018402267178179704,0.01591116310942201,0.013648760985781204,0.008056317772290806,-0.003248362342969469,-0.0051435743999319414,-0.005909181791815366,-0.007873387320670016,-0.008594010963191855,-0.024416660037117257,-0.031950059060993054,-0.03372075248048718,-0.03468354553553889,-0.03568921222640276,-0.04055441095712636,-0.04108439990114288,-0.04343626802626899,-0.055053026618611695,-0.05903260604351189,-0.059065009876539974,-0.061498858441399074,-0.06186861984231286,-0.06396176811037446,-0.06472728174624887,-0.06557639486504631,-0.07595306516666403,-0.07704856878749156,-0.07765477954177034,-0.07843117944697929,-0.08167739365982628,-0.08400835222380625,-0.08923969285314753,-0.09007226211061697,-0.09576610766278683,-0.102568554172687,-0.11646708712049691,-0.11738412770027297,-0.12274952280715241,-0.12510598497224987,-0.13021740256622172,-0.1353048814685292,-0.13778892191026293,-0.13830635745221148,-0.1428871901053111,-0.14579884953189684,-0.1560277025296624,-0.15612537895340045,-0.16905913337823206,-0.18048593005457128,-0.18237716821306516,-0.19218868497156866,-0.19243216779482722,-0.1932236501118616,-0.20011935734385497,-0.20601071054556352,-0.2071854120738562,-0.20821650859911084,-0.20938444012087387,-0.2146279460828216,-0.2241466856522347,-0.22554671186212658,-0.2383421399331564,-0.24546885332000704,-0.2493029790091525,-0.25207297490472985,-0.25621244808793325,-0.25820435333395675,-0.2593678481231439,-0.26177741610177696,-0.27082287701136637,-0.27117606343950834,-0.2758883886844078,-0.2794392084783739,-0.28419016469577657,-0.2844878802405167,-0.2870448800235203,-0.2879265725147412,-0.2895876155504598,-0.29257936335374446,-0.29283617541144225,-0.3012785963542298,-0.3035891278981759,-0.3088974813780033,-0.3102762341725706,-0.3114803599398492,-0.3131285580107395,-0.3152186374386096,-0.31999758847327614,-0.323618804805157,-0.3308792803704089,-0.3330578245986179,-0.3356020092964947,-0.3390002640119036,-0.34700038160443103,-0.3540520520213818,-0.3699928428201582,-0.3710988039378984,-0.3717131854598839,-0.3851092142537617,-0.38797970399611326,-0.39137340501066653,-0.39496092645820746,-0.3992347939123522,-0.4071099926667764,-0.4141696016418109,-0.42544943580840366,-0.42854669880534574,-0.42975679623494434,-0.4307962213070361,-0.4393702276626677,-0.44397781885556126,-0.44632969624292046,-0.4546962970930839,-0.45471795663494907,-0.45841806916391825,-0.4603001440510866,-0.4750606349903957,-0.4792960477167214,-0.4826759404369535,-0.4886409047974789,-0.4925410639618017,-0.4934002163059948,-0.49378626405420223,-0.49804131960633213,-0.49974518583183447,-0.5009926086350572,-0.5031452280751106,-0.5147995974375724,-0.5180490922129707,-0.5207169168581574,-0.5228604983184285,-0.5248592801096736,-0.5268506604900882,-0.5285434562295216,-0.5425946888872408,-0.5476872854432391,-0.5477595194440678,-0.5499014766623836,-0.5507002347842719,-0.5521460853638046,-0.556230038329033,-0.5572940537020522,-0.5587962079209315,-0.562205024579283,-0.5653781989147338,-0.5705545323847653,-0.5858995985270379,-0.5874079225765688,-0.5878883034889149,-0.5961549158418323,-0.597527848058928,-0.6033167510861829,-0.6039709552766969,-0.6051537672993262,-0.6058337215397046,-0.6225862739978852,-0.6236844684972804,-0.627481894341906,-0.6327655693374816,-0.6332332761517497,-0.6333638320392924,-0.6353027938279382,-0.6356482807298244,-0.6412134417212221,-0.6419657222867304,-0.6433661638633882,-0.6474259393954825,-0.6537800352211605,-0.6559554931848285,-0.665042367671235,-0.6686886610620256,-0.6689140588275073,-0.6707684637657921,-0.6712073015899502,-0.6811429576798087,-0.6834149601475292,-0.6860438183427476,-0.6872376888527565,-0.6875541526351605,-0.688523899462732,-0.6911864146654851,-0.6925595369928695,-0.6934200792509334,-0.7048983796714503,-0.7055187387066575,-0.7059977495516067,-0.7089730832647361,-0.7308218471126722,-0.7311232600149483,-0.7331272451238517,-0.7340025635495501,-0.74092110856029,-0.7598085763083811,-0.7609335152638904,-0.7736530898924917,-0.7737282476114897,-0.7761278041395816,-0.7842145076869566,-0.78823489856304,-0.7923667700727041,-0.7943740661353164,-0.7954499532163258,-0.7986904591104849,-0.7989217879534277,-0.8041204272136456,-0.8073923809660916,-0.819079113179758,-0.8205351744328666,-0.8220376675162883,-0.8236314180782025,-0.8265752083797613,-0.8270829256374169,-0.8275301959632448,-0.8291195103575517,-0.8299964378189948,-0.8305769026150676,-0.8361425984304172,-0.8376546990713154,-0.8422992053822438,-0.8575229769717088,-0.8576118301164569,-0.864819172612517,-0.8682646614188222,-0.8692307651776976,-0.8703921786925081,-0.8753178814243187,-0.8782654369103156,-0.8816088345844034,-0.88446925016401,-0.8972029006009732,-0.9184143256084883,-0.9217899548368631,-0.9312806533667617,-0.9334158691667565,-0.9341059487507496,-0.9554701365076365,-0.9577096523430301,-0.9619687484723572,-0.9638388143424782,-0.9679500778748775,-0.9790285189241343,-0.9807307930759469,-0.9808570630251424,-0.9831972528456866,-0.9850729325910212,-0.9920336189864618,-0.9963088611441673,-1.0056226619377227,-1.0068544428146942,-1.0259410781451923,-1.0424568263808234,-1.0592980290619094,-1.0616444268894374,-1.0649815885931724,-1.065978310721423,-1.0673014264294667,-1.0702142940948933,-1.0806482620405815,-1.097687894987718,-1.1362138578128058,-1.1571087590837745,-1.1678562311287326,-1.1706300881588554,-1.1863774269374436,-1.2270721969182612,-1.233748523747653,-1.3073596488287087,-1.3202931856740743,-1.3311130195387078,-1.3521186483775642,-1.3676914034482246,-1.4928775461625026,1000
