,weight
N0000,0.5
N0001,5.225583
N0002,5.225583
N0003,0.022339264
N0004,0.011331273
N0005,0.007074516
N0006,0.014457187
N0007,0.0100297695
N0008,0.0059846044
N0009,0.02477814
N0010,0.035667405
N0011,0.008003475
N0012,0.0025437041
N0013,0.01357767
N0014,0.011781491
N0015,0.016496971
N0016,0.01449876
N0017,0.017611021
N0018,0.016758798
N0019,0.021860532
N0020,0.013262169
N0021,0.0074357637
N0022,0.011342052
N0023,0.050696835
N0024,0.00731902
N0025,0.011482646
N0026,0.0048554875
N0027,0.025921984
N0028,0.023108417
N0029,0.014894251
N0030,0.030060636
N0031,0.020616386
N0032,0.015873412
N0033,0.019646155
N0034,0.025900152
N0035,0.027865494
N0036,0.030973863
N0037,0.024044018
N0038,0.026030412
N0039,0.040220186
N0040,0.05612816
N0041,0.029243805
N0042,0.032289777
N0043,0.009526867
N0044,0.019520523
N0045,0.025002867
N0046,0.06377563
N0047,4.520977
N0048,0.05831833
N0049,0.01795134
N0050,0.011558995
N0051,0.07765049
N0052,0.014848917
N0053,0.009752558
N0054,0.012544299
N0055,0.03115082
N0056,0.077888966
N0057,0.078249894
N0058,0.028398756
N0059,0.017347075
N0060,0.032518916
N0061,0.027767567
N0062,0.07902355
N0063,0.0282876
N0064,3.8572974
N0065,0.025916478
N0066,0.018489132
N0067,0.025645271
N0068,0.04372078
N0069,0.019061206
N0070,0.7288127
N0071,0.033084586
N0072,0.07091427
N0073,0.05954352
N0074,0.03666585
N0075,0.03877264
N0076,0.04986728
N0077,0.039464645
N0078,0.040980417
N0079,0.04265864
N0080,0.12538406
N0081,0.09992711
N0082,0.08478238
N0083,0.056753967
N0084,0.06099566
N0085,0.035635896
N0086,0.09494394
N0087,0.013418846
N0088,0.043735992
N0089,0.02741167
N0090,0.015665838
N0091,0.15659529
N0092,0.010528847
N0093,0.06095265
N0094,0.28208455
N0095,6.0550857
N0096,2.1088343
N0097,0.06530741
N0098,0.45626593
N0099,0.009231551
N0100,0.060301736
N0101,0.016422449
N0102,0.019647067
N0103,9.476093
