,Sftpc,Clu,Sftpb,Krt19,Lyz2,Car2,Klf5,Rpl35a,Rpl37,Cldn18,Onecut2,Epcam,Rpl13,Krt20,Aldoa,Ager,Foxq1,Itm2b,Mcpt1,Pgk1,Eif4a1,Hp,Tkt,Rpl5,Lsr,Tm9sf3,H2-Aa,Cd81,Rpl41,Hmga1-rs1,Cyba,Vcp,Rps11,Cldn4,Sox4,Cd24a,Atp2b1,Platr10,Serpini1,Ifi27,Pdia4,Id3,Elf3,Marc2,Ssrp1,Eef2,Rps18,Eef1b2,Hnrnpk,Cbr1,Spint2,Ugdh,Crlf1,Hspa5,Ctsa,Ly6d,G3bp2,Slc34a2,Prdx2,Prdx5,Cldn7,Rpl35,Lamp3,Actr3,Krt18,Stmn2,Egfl6,Ppib,Ehf,Atp5b,Cxcl5,Plac8,Trim28,Hras,Slc45a3,Btf3,Ctnna1,Ppp2r1a,Fkbp4,Rps28,Sfpq,Tmbim1,Ifitm2,Matn4,Mecom,S100a14,Serpinb6b,Tomm20,Grina,Sox17,Pvrl2,Fuca1,Mat2a,Maged1,Ctsh,Hnrnpm,Siva1,Psmc4,Slc7a4,Smarca5,Atp6ap1,Sumo2,Akr1b3,Aldob,Mycbp,S100a6,R3hdml,Acin1,Shisa2,Hnmt,Myb,Prpf40a,Prelid1,Sdc4,Tff1,Ppp1cb,Spp1,Eif4e,Psmc2,Hnrnpa2b1,Stard3nl,Gsr,Traf5,Anapc5,Il33,Rsl1d1,Nptn,Iscu,Akirin2,Ier5,Sbds,Tspan1,Mafg,Trpm5,Carhsp1,Wbp5,Atp5e,Snrpe,Nucb1,Atp1b3,Tram1,Krt7,Snrnp70,Psmb7,Atp5h,Gpx4,Eif6,Rpl10-ps3,Spg11,Rpl9-ps6,Rad54l,mt-Nd2,Tesc,Camk2d,Wls,2010107E04Rik,H2afj,Chst9,Areg,H3f3a,Prpf38b,AY036118,Tapbp,Yipf4,Ywhae,Fosb,Hprt,Pabpc1,Myh7,Pebp1,Cmtm8,Srsf6,Mrps6,Rab17,Psmb2,Ctsd,Eif3f,Ric8b,Slc25a5,2010300C02Rik,Dapl1,Zbtb7a,St18,Rtp4,Plppr4,Vamp8,Ppp1cc,Actb,Khdrbs3,Ssr4,Cox6a2,Malat1,Ap3b2,Fubp1,Bex4,Vps37d,Ier2,Sumo1,Pitpna,Eprs,Eef1g,Ewsr1,Pdlim7,Nudt4,Pggt1b,Gap43,A630076J17Rik,Mrps5,Mbnl1,Scaf11,Tcf7l1,Gm9774,Gpx1,Jund,Tmem120b,Scgb1a1,Slc25a4,Egr1,Zbtb49,Fcrl1,Anxa7,Rfx3,Ovol1,Elavl1,Far1,E2f2,Ggt5,Sec61b,Ddx19b,Nefl,Gatsl3,Degs1,Psors1c2,Cndp1,Recql,Arpc2,Glrx2,Rab25,Ctsl,Btg1,Foxp1,Cebpb,Zbtb8a,Krt12,Cited4,Tsg101,Dstn,Psmb5,Fdxr,Lsm1,C030039L03Rik,Plec,Cldn3,Csnk1e,Capza2,Impdh2,Mgst1,Ninl,Jtb,Dctn2,Calr,Spr,Adora1,Eif4b,Gnas,Gnat3,Lins1,Ndufv1,Gchfr,Atp5j,Pard3b,Fchsd1,Fyn,Bpifa1,Arpc1b,Pfdn2,Mrpl24,Txndc17,Actn1,Kiss1r,Rnh1,Lipt2,Serpinb8,Mapre1,Pabpn1,Sox12,Gsap,Sertad1,Gm10709,Hey1,Cdk5rap1,Eif1a,Slc9a5,B930036N10Rik,Lmna,Cd79b,Steap3,Gtf3a,Hddc3,Mrpl55,Arvcf,Med21,Slc37a1,Ldhd,Mrpl23,Sec13,Rab6a,Rab2a,Ccni,Acaa1a,Cited2,Sbk1,Rbm17,Vma21,Rab5c,Svbp,Brd7,Cct2,Mllt1,Ncor1,Sucnr1,Klf9,0610010K14Rik,Myl6,Fam179a,Uggt2,Arhgap30,Zfp820,Zcchc9,Tada2b,Otub1,Fus,Btg2,Sumo3,Mak,Ahnak,Gsg2,Cct4,Papl,Bzw1,Sptbn2,Ubiad1,Acadl,Ociad1,Setd4,Sdf2,Tspan3,Nin,Tubb5,Ntng1,Hdac10,Gjc1,Snrpg,Ywhag,Rrp1,Fam229b,Mbnl2,Mrpl35,Lyn,Shroom1,4930556M19Rik-1,Acp1,Cd63,Smim24,Nt5c,Thtpa,Pttg1,Ube2s,Gltscr2,Rab11b,Gm43672,Eva1b,Stx19,Hist1h2ap,Phxr4,Ankrd44,Fstl1,Lnx1,Rnf11,Adrm1,Arl6ip4,Gm10031,Zfp207,Dynlrb1,Zfp507,Eci1,Ube2b,Zdhhc2,Sar1a,Akr1a1,Tm2d1,Gm16286,Apoa2,Vdac2,Myo3b,Nek3,Tmem33,Sms,Crebzf,Sys1,Fkbp1a,Dsn1,Ptar1,Dctpp1,Atp5k,Slc38a2,Kcnk6,Zfp961,Ighmbp2,Syngr2,Tdrkh,Lca5,Ttll4,Sept7,Polr2m,Guk1,Gm12860,2700060E02Rik,Cltc,Idh3g,Rnf181,Hnrnpdl,Ncapg,Dnm1l,Atp6v0b,4732490B19Rik,Tprgl,2810408A11Rik,Acnat2,Atp6v1g1,Kif22,Cldn1,Fastkd1,Slc26a11,Gpr173,Calu,Wdr70,Xrn2,Rad51ap1,Gemin7,Pcbd1,Card19,Strap,Tm7sf2,2310043L19Rik,Stat5b,Clpp,Nkx2-6,Mrm1,Pygm,Idh3b,Kbtbd7,Gspt1,Uqcc3,Pbdc1,Cc2d2a,Ak2,Fam206a,Slc37a4,0610011F06Rik,Arglu1,Nono,Pced1a,Crb3,Ube3a,Eif3l,Ubl5,Kifc2,Ctbp1,Arl1,Xpnpep3,Tab3,Pigb,Cdc6,Sema4g,Ppp1r12b,Igfbpl1,Numbl,Sdhaf4,Gimap9,Ppa2,Rhbdd3,Pon2,Dda1,Gng12,Gnl3,Nras,Eif3b,Igsf9,Prkce,Ptp4a1,Klhl20,Gsk3b,Ubl4a,Kcnq2,Neurl1a,Cyb5d2,Tsc22d4,Srek1ip1,Ube2j2,Surf4,Rtn3,Mrpl43,Mrpl38,Tex9,Cuedc2,Lsm8,Rhbdl2,2700049A03Rik,Frs3,Cdca2,4932411K12Rik,Gm26520,Srm,Hmg20b,Fkbp14,Dlg3,2610001J05Rik,Rad51,Med30,Rprm,Krt83,Cfap45,Il6,Foxe1,Cryl1,Uqcrb,Aurka,Adam10,Gabarapl1,Tardbp,Saraf,1700096K18Rik,Tpd52l2,Fdx1,Trappc12,Gm4631,Trmt44,Ypel3,Mrpl40,Atxn7l2,Mtmr7,Fkbpl,Smim7,Nradd,Capn8,Lrig2,Zfp867,Pnisr,Tbca,Lamtor1,Ckm,Napa,Mttp,Maf1,Rsrc2,Zbtb26,Lage3,Gm10094,Lap3,Stat3,Zbtb40,Aup1,Rassf8,A330017A19Rik,Polr3e,Ccdc82,Plxna3,Lrrc61,Fam120aos,Lrp11,Arl2,AI480526,Champ1,Tsc22d1,Caprin1,Tcea1,Mtx3,Hmgn3,Cyth2,3110021N24Rik,6330416G13Rik,Mirt1,Cxcl10,Slc16a11,Mphosph9,Stat5a,Paqr4,Klhl26,Zc3h3,Snapc4,Zbtb37,Snrpb,Ufm1,Gm26609,Dhrs11,Ly75,Syn3,Ndufb8,Gm16548,Nfatc4,Ucp2,Sdc2,Chmp3,Hnrnph1,Tigd5,Eif4g2,Luc7l2,Rnmtl1,Nek2,Pgd,Ctf1,Hmgn5,Mtbp,Naa20,Ddx3x,Csrnp2,Eif3d,Bbs7,Cdc42ep5,Med10,Ankrd49,Rap1b,Wnk1,Klf13,Spag7,Fancc,Gm26764,Eif4h,Tm2d2,Immp1l,Ddrgk1,L2hgdh,1810014B01Rik,Commd4,Adam30,Sec61a1,Ap1s1,Gstp1,Gm19325,Fgfr3,Mdc1,Zfp623,Usp49,Sema6a,Gcnt1,Adcy9,Rbpms,Syt17,BC025446,Adamts9,Oasl1,Zfp790,Erich2,Cep97,Wdr35,Gins1,Nbas,Wdr47,Il1f8,Abcc3,1810062G17Rik,Sugp2,Rfx1,Fam189a1,Dus2,Wfs1,Tdp1,Dync2h1,Yipf3,Saxo2,Thnsl1,Armc5,Aagab,Dis3l,Rbm44,Snn,Fzd3,Prrg1,Gm26782,Znrd1as,Otulin,Pdp2,Il1b,Zfp653,Clip2,A930004D18Rik,Tyk2,Mcl1,9530053A07Rik,Maff,Dcp1b,Tmbim4,Trpt1,Fam195b,3222401L13Rik,Umod,Stab1,Zfp426,Stat2,Gpr85,M1ap,Dph7,Taco1os,Gm16863,Tekt5,Ddx24,Crocc,Alg12,Gm14418,Smug1,Myo5a,Zfp386,Plpp6,Ephb6,Kbtbd4,Arhgap40,# nodes
N0000,124.38149330067655,70.58194260224633,61.76971047988522,51.25683723792376,47.99905759559758,42.695416654996244,33.112348294526846,26.708685904849517,25.971496218758382,25.40318143207623,23.59440054491928,22.890213680766916,20.16944127475018,19.90241993187323,19.825130846967753,18.566386936766207,18.15097796074222,17.57564689820208,17.27210156313969,17.03523957496088,16.300363554587772,16.22055333522709,16.031429159209573,15.716799689833561,15.351905498946339,14.686237219502916,14.611255965990297,14.243816429818521,13.915329634864849,13.493616219983942,13.0339214509357,12.994370385443602,12.858005644417169,12.57742433120576,12.575893256252094,12.335078836846908,12.25983057582083,12.0776808857419,11.970383421193779,11.958776699508068,11.838823510945227,11.777860116869563,11.749281624579934,11.713243896995307,11.674920598100268,11.394560276588201,11.385139978376168,11.016733880111625,10.867531871167724,10.866677389220731,10.750512833780714,10.650449826251165,10.280361171957452,10.244897796893964,9.987554484887914,9.595658613364625,9.219587598847195,9.216553691245322,9.201153912049872,8.875810123702093,8.87140751459888,8.788116875162917,8.74895180096563,8.728896457869473,8.656365659170602,8.370920620201154,8.015246178949178,7.937344035928236,7.9233525549014026,7.855211071901036,7.773355400820151,7.72845006179512,7.687244329804886,7.553533878305675,7.20935028116983,6.66514087366021,6.6006143619018545,6.570090940563893,6.563277760132965,6.434910733053476,6.425624639131794,6.272207201678315,6.268876562187248,6.264704294210995,6.245543809598524,6.200325731673079,6.198615512602932,6.043027975317475,5.8467973139721785,5.7704520469793925,5.746992879778284,5.715494526724439,5.508612032511052,5.466748711938435,5.460753155897246,5.4366600673340875,5.415765189799514,5.39662783470368,5.392726719935108,5.316719858099523,5.054259171968854,4.98064788204169,4.914962399916457,4.844019748361723,4.784779018325201,4.733335361956727,4.695988881085524,4.688680880970795,4.650381267234523,4.585141878837307,4.541348077231447,4.3977137239249116,4.3379156405115245,4.310003183914589,4.265864496715998,4.256720254578845,4.229477811133423,4.210801582131794,4.12692039759515,4.114335272703236,4.086272349747385,4.044233305487513,4.030662888071031,3.98222763295036,3.9514102113969503,3.928817899737869,3.8723476260067127,3.8247979316808327,3.8086585957473957,3.783604492598376,3.7627682247033385,3.749217755497916,3.7365063328322887,3.671622456304398,3.638321569179949,3.5706681505004454,3.5578670862379655,3.523477138935856,3.4972114810560684,3.464169202899599,3.406700812271058,3.2922783349463685,3.2922474643563104,3.2892498681574818,3.285364270911293,3.264279557958208,3.2417699557379036,3.227102089193142,3.209182802443713,3.1865505317782485,3.1500375611331823,3.1296935414661267,3.118438300775305,3.0422128031662714,3.0186839486087664,2.9965352868393977,2.9791800867071374,2.9666515643477314,2.9592175946552697,2.9492303267873092,2.9392612099325546,2.920620533438145,2.893554735192804,2.8857493951541824,2.8627884034517432,2.8527982273389716,2.8524755044518706,2.8287073994464462,2.8265562394560613,2.8018658499054476,2.7617397228078864,2.747612950176593,2.744468573953742,2.674084064668463,2.6603453426417856,2.6494026573982827,2.632319005578134,2.6310973301973015,2.626751300532226,2.611946821714373,2.607731511192698,2.5999504185090037,2.5840168694012293,2.5810360259365175,2.5702510461789845,2.5537744837535983,2.5126955567854847,2.511134207202665,2.495572663190111,2.4948771708530084,2.4931439887044964,2.4742470252877795,2.4416917655911905,2.4336388246895586,2.4220541998179126,2.407602577064838,2.4028677109889407,2.381092611836762,2.3624387441355097,2.342136116191021,2.3292110790198133,2.2883992182303716,2.271585241178874,2.1983581267105325,2.1910018169382024,2.1909749202438045,2.1788957672618,2.1688189408773275,2.1208002141705333,2.1194454346482177,2.1124288074273885,2.102010815116933,2.0990555998993976,2.0873436808621455,2.075984977920395,2.075859231900738,2.051580131343908,2.0499075328276724,2.0378015392970767,2.035110981321043,2.0287754021200466,2.0241718152965986,2.0171803167391356,1.9915430679459618,1.9788928234911196,1.9288703679524326,1.9042572920627763,1.8514928059342346,1.840626932577317,1.8300944696023311,1.8271583433901917,1.8007285596010265,1.7906988859883233,1.777013387260229,1.7554226622878109,1.7248801976169696,1.7245638259372245,1.7198417906382883,1.709146196239697,1.6892988389232106,1.6857810796742116,1.6723973388492013,1.670064052290114,1.6529142861666986,1.6189877044389342,1.6061060310318485,1.5931759979775508,1.5378424695967536,1.5374630554090403,1.5258961398221473,1.523230221654347,1.517395258603495,1.495945717146764,1.4904875225427074,1.4884100401158742,1.4734651535739023,1.4693567811829649,1.456836131610845,1.4173310965482824,1.40072953423082,1.396200367219887,1.364594240741635,1.348915571383099,1.3169843555460945,1.305028029235795,1.3030064801088048,1.2993419890469011,1.2779479627772576,1.2634887909745092,1.2488074450093254,1.2425269595782145,1.2422499422499038,1.2405795108426847,1.2331072919596848,1.2330883634649419,1.2305629831074745,1.2238649431502922,1.2152672900099002,1.1918557622289687,1.1683808196682846,1.1677105398280154,1.1637861514162025,1.1586428389714694,1.1536081112539784,1.1414631784059814,1.1410349244328797,1.1353307789450695,1.1323668784662413,1.1256930380049297,1.1128427736101756,1.0956772518154323,1.0944208552854362,1.0853079447297924,1.0803762537625368,1.0458373016160176,1.0243355331605364,0.9984706346623936,0.9974508606434696,0.9758844406798065,0.9723801095817282,0.9619334180792365,0.9575142906487806,0.9309545789670335,0.9272120216667179,0.9234183953088022,0.9208916714026222,0.9200999376333228,0.9130599887632362,0.8923397121572573,0.8886057363544206,0.8849173020388331,0.8846111391779153,0.8826332714209907,0.8820838690891591,0.8801426506465208,0.872945414800507,0.8656418943379446,0.8589399898714476,0.8551971177831759,0.8527276955371466,0.8459922137085161,0.8437004998277203,0.8301407701049516,0.8278316114151812,0.8242948088642797,0.8173196262369476,0.8053816500611914,0.800595990465584,0.7972629975414133,0.7932069401865128,0.785245769201009,0.7821045767260272,0.7802055767660667,0.7778943836043996,0.76419317436783,0.7610135983537359,0.7377357903758658,0.7361479245943408,0.7302178058981098,0.7264318111439294,0.722297363520348,0.7187229619889892,0.7123449024153803,0.6991609206852913,0.6946529749560725,0.6900818756647674,0.6800112161584838,0.6689451818669605,0.6631907293328863,0.6474521775145009,0.6426814140848116,0.6413963038139321,0.6320442949709343,0.6298490583640513,0.6266270035652701,0.6220216065353122,0.6133751129122975,0.6079681516387306,0.5971119618369326,0.5821787008307413,0.572177569124933,0.5656027963346765,0.558073142898501,0.556525220252106,0.555139182374551,0.5508482962020791,0.5435708186117484,0.5423239216198266,0.5417420048429636,0.5374699469086911,0.535172080053477,0.5329711632350225,0.5265113246349425,0.5169752603867112,0.5157919325342227,0.5140877230175119,0.5112177688024625,0.5040768924160554,0.5023858839519069,0.5016359131120046,0.49236126203751773,0.4885738615607217,0.48250803377900203,0.4797394149496376,0.47325430794641155,0.4674295400731555,0.4558189891240022,0.453439973433701,0.4447276319906143,0.4268286927030219,0.4211846560847245,0.4114048107310093,0.3963487481266956,0.39498957901010434,0.39401489363527475,0.3909495144547537,0.38984021935003527,0.37580972643408567,0.3709752530173541,0.3647418426948765,0.360336034832689,0.3587258057042721,0.35022458454382904,0.34837034228584934,0.3342493621413901,0.3325359942439342,0.32889253777992994,0.3239284085922515,0.31741352851322885,0.2988480377212189,0.2980139864486886,0.2941325090735925,0.2918856326624486,0.2832554275161756,0.278974613299962,0.2781447166343767,0.2580254788893782,0.2566583075918984,0.25360663454284216,0.2503603096977483,0.24387607173524695,0.24167083111380872,0.24162580376671808,0.24040242097144887,0.226441002344032,0.22641096779814016,0.2259870707588966,0.2132386479617903,0.2107055314953782,0.20784011710967884,0.2074088992927055,0.2036395032622777,0.19925588510018816,0.19262741954958612,0.18240928354589853,0.18083372464178377,0.17769679697432353,0.17070439293395046,0.1681931317133323,0.16350681510759132,0.1541420477836274,0.14758579816899778,0.14200250966657124,0.13952264173661783,0.1335630391282381,0.12908130952817437,0.12471430703859439,0.12468374448624528,0.11166656024127838,0.1103265705064376,0.1055662241675313,0.1028458319738761,0.09889692688453726,0.09586023452558352,0.08967623392752776,0.07738122127986469,0.07573263004186669,0.07228157746179593,0.06305611733962023,0.06250122791571366,0.052781288257775054,0.046555965574978646,0.04520112959663303,0.040201977641725506,0.03302905581318744,0.025932781115379985,0.025296424701206518,0.025255216101523766,0.02107099592813958,0.02096648922869825,0.016013097150856886,0.013070494600443426,0.012197947641345927,0.006394199349680697,0.003230716759681527,0.0022979912618195757,-0.001090454000499225,-0.006022729562658949,-0.008680493739508958,-0.014126518536511366,-0.014379365040174301,-0.02732520573168388,-0.028061965507800407,-0.02993814052143405,-0.03484784031046045,-0.04166855135595118,-0.0451824319715306,-0.05671233324939807,-0.05935263691970916,-0.059714228927819156,-0.06162647114810648,-0.0692013106886757,-0.07891526587380238,-0.07912609857516871,-0.0793857323562098,-0.08525563080643157,-0.08669952871142013,-0.09058754055475243,-0.09299244029523583,-0.10001404085170351,-0.10726378145755326,-0.11068458337035594,-0.11650201840981322,-0.1305356639550119,-0.13290294202537428,-0.13596595464123148,-0.13850610369737584,-0.1395862545646204,-0.15085120001370622,-0.15730112622560763,-0.16927481754428275,-0.1710512611600412,-0.18771966610323718,-0.19338643984070575,-0.19351551174843593,-0.19461501069128895,-0.1953706606997608,-0.20051637263815292,-0.20176748176051762,-0.20235141714117702,-0.21214607798923793,-0.21281509578467617,-0.21309254452413032,-0.22386848249856908,-0.22959020817735745,-0.24455292588976504,-0.24476334127797852,-0.24701712967068448,-0.24751337155450942,-0.2487700837124433,-0.2510532326643731,-0.2543498576980981,-0.2572714556304482,-0.25872741275723726,-0.268553328714838,-0.2753752656644565,-0.2775685565720437,-0.27943700472496513,-0.2800064326063778,-0.28290282199710115,-0.2868905579567589,-0.2898672329521938,-0.291282419964677,-0.29476593330095263,-0.2948627111218373,-0.2976518229416691,-0.30653672574329427,-0.30794730707550283,-0.3098328291696641,-0.3117485695425589,-0.3256193478758528,-0.32685932680835494,-0.327592168361231,-0.32955928713666355,-0.333036374706105,-0.34075844327862714,-0.3424069297806349,-0.34467080515889875,-0.3452578313975137,-0.34625480502587247,-0.34859884477660735,-0.3520749748907286,-0.3576270567134923,-0.36370786762533136,-0.36550757804322537,-0.3687902943441954,-0.37099885879047606,-0.37425267296007664,-0.377183863601936,-0.37879988555630734,-0.3848360082449543,-0.39667280039345404,-0.3974436599522421,-0.3974676043565224,-0.39872861397008397,-0.4037234633301657,-0.4055267909575341,-0.4067182969882173,-0.4157048030957251,-0.4173942091457053,-0.42348244894536685,-0.42369895960977044,-0.4293897765460091,-0.438983343152065,-0.4472779369923145,-0.44863696886750526,-0.4493750022683875,-0.4517058237521444,-0.451724655952385,-0.45303651550375806,-0.478751538685225,-0.4817287237646877,-0.4837530822909483,-0.483813488104172,-0.48767870051476814,-0.4890590333816022,-0.4964968710796297,-0.49702468181764786,-0.49759045063674573,-0.49786671375986635,-0.49851022633798503,-0.5158016736301039,-0.5178435305856829,-0.5196010644063498,-0.523208403196078,-0.5239579147552391,-0.5292368728724591,-0.530954217082386,-0.5325108878862035,-0.5374207044031233,-0.5406823902325553,-0.5413648989305847,-0.5497779800868208,-0.5502582434277614,-0.5552605383134026,-0.5575872951790816,-0.5626151551838717,-0.5640461521313841,-0.5646074001367231,-0.5665066176561315,-0.572033747517385,-0.5775867011729611,-0.5794000129497435,-0.585462519166189,-0.5984374792389126,-0.598915239196914,-0.6005187479232932,-0.6020114322265354,-0.6067569786963001,-0.6078923574703309,-0.611668970459585,-0.6154752333443629,-0.6178873544675104,-0.6275116752472764,-0.6295066987272159,-0.6384390007457206,-0.6405060939607372,-0.6434992379389582,-0.643720868724357,-0.6553359584344927,-0.6567066768951028,-0.6575594010530228,-0.6593925926209115,-0.6646026253702889,-0.6658825603009221,-0.6892230161242705,-0.7028075760993897,-0.7046124200378251,-0.706211711763119,-0.7238172299836266,-0.7266578057539187,-0.7308355034218263,-0.7320450697533466,-0.7416524384502439,-0.7538660221610352,-0.7569905454258692,-0.7635364763146052,-0.7776615847509375,-0.7786949380299572,-0.7852673906107552,-0.7854290823792538,-0.7873017834876332,-0.7930305479993197,-0.7990000848753254,-0.7992205553120478,-0.8170849601886101,-0.8273778543271632,-0.8275039875520193,-0.832147680152177,-0.834219583169693,-0.8385812786761935,-0.8441034521557281,-0.8441632832969326,-0.8684722270580119,-0.8722184867960877,-0.8755788629316724,-0.8761559805110638,-0.8850103113328897,-0.8916807399966935,-0.9151086306352334,-0.9164405022734883,-0.9229220507338032,-0.9248809760679796,-0.931888890768447,-0.9334231204071408,-0.9442220094166296,-0.952014927990683,-0.9578105023839585,-0.9585833276897054,-0.9610902360917597,-0.970187976938138,-0.9739736070522444,-0.9995245280969446,-1.0073981722217389,-1.018957924754181,-1.022445748000356,-1.0261801156596935,-1.0286113854110486,-1.0307884218059793,-1.0309497264904173,-1.046992086516401,-1.0601656420021446,-1.0783398785261042,-1.0813880816234713,-1.118992041727793,-1.1329355699466273,-1.1333401187329624,-1.1584975041343128,-1.1670335521482618,-1.1725555341290903,-1.179576344119348,-1.2523650590696025,-1.2679822366342508,-1.2762591159362704,-1.2792947792553002,-1.3530448219844604,-1.3663481852797028,1000
