epoch,train_loss
0,10.271806293063694
1,10.060970942179361
2,9.807433234320747
3,9.4364898469713
4,8.92713408999973
5,8.226887438032362
6,7.293998347388373
7,6.174825986226399
8,4.974708186255561
9,3.916934331258138
10,3.1452249685923257
11,2.605572965410021
12,2.2190660105811224
13,1.9692931705050998
14,1.8123738368352253
15,1.7223946915732489
16,1.6664321025212605
17,1.6340817080603705
18,1.6076054573059082
19,1.5958807071050007
20,1.5894485712051392
21,1.5809551212522719
22,1.5805891619788275
23,1.5776401228374906
24,1.5745198329289753
25,1.5710077550676134
26,1.5688508219189115
27,1.5672472185558743
28,1.5652350187301636
29,1.5640533632702298
30,1.5604228178660076
31,1.5585789812935724
32,1.556011848979526
33,1.553012079662747
34,1.5507262680265639
35,1.544003751542833
36,1.5403224097357855
37,1.5354637569851346
38,1.5333623356289334
39,1.5273081461588542
40,1.5208088556925456
41,1.5186402135425143
42,1.515624721844991
43,1.5090148316489325
44,1.5032631953557332
45,1.4966499010721843
46,1.487091104189555
47,1.486200213432312
48,1.4800310797161527
49,1.4695489274130926
50,1.461703313721551
51,1.455880151854621
52,1.4448223114013672
53,1.4377541409598456
54,1.4357118606567383
55,1.4283621708552043
56,1.417262978023953
57,1.4141093492507935
58,1.4014509386486478
59,1.3975106477737427
60,1.3912863731384277
61,1.387805289692349
62,1.378183815214369
63,1.3714557488759358
64,1.371776090727912
65,1.3682857751846313
66,1.3610572285122342
67,1.3535852697160509
68,1.3527480761210124
69,1.3480606476465862
70,1.3449125819736056
71,1.3434840308295355
72,1.3426973819732666
73,1.3387715419133503
74,1.334711856312222
75,1.334662675857544
76,1.3314174678590562
77,1.332355088657803
78,1.3266234000523884
79,1.3270062605539958
80,1.3262363804711237
81,1.3212747706307306
82,1.318491776784261
83,1.3185129033194647
84,1.3187658654318914
85,1.3126112090216742
86,1.3094285726547241
87,1.3114084932539198
88,1.3088797198401556
89,1.3059480587641399
90,1.304654598236084
91,1.3038342661327786
92,1.3025171359380086
93,1.2991271416346233
94,1.2970068057378132
95,1.2964422040515475
96,1.293781386481391
97,1.2900607453452215
98,1.2889562447865803
99,1.2854854663213093
100,1.2843667931026883
101,1.2795879575941298
102,1.2811770704057481
103,1.2779935995737712
104,1.2756386200586955
105,1.275482800271776
106,1.2737758689456515
107,1.2687506940629747
108,1.2695011562771268
109,1.2664025227228801
110,1.2607893413967557
111,1.2588431305355496
112,1.256309085422092
113,1.2544724941253662
114,1.2538504865434434
115,1.2533371580971613
116,1.2472591267691717
117,1.2491503953933716
118,1.2446763118108113
119,1.2451095316145155
120,1.2369593381881714
121,1.234947509235806
122,1.233791218863593
123,1.2304868830574884
124,1.225969632466634
125,1.2254077990849812
126,1.22503658135732
127,1.220742146174113
128,1.2172464927037556
129,1.2130254904429119
130,1.2111557457182143
131,1.2078228526645236
132,1.2056781715816922
133,1.203492522239685
134,1.2022460434171889
135,1.2003900077607896
136,1.1929785675472684
137,1.192477332221137
138,1.1880620585547552
139,1.1865725782182481
140,1.1821424033906724
141,1.1848167578379314
142,1.1785922447840373
143,1.1750335693359375
144,1.1724684768252902
145,1.1670700046751235
146,1.166598015361362
147,1.1659198602040608
148,1.1614855527877808
149,1.1566776302125719
150,1.1545395851135254
151,1.1541563404930963
152,1.1505443387561374
153,1.1482376390033298
154,1.14475413163503
155,1.1439668734868367
156,1.1412089003456964
157,1.135706411467658
158,1.1366770929760404
159,1.1336898538801405
160,1.133236500951979
161,1.1285108460320368
162,1.1252446571985881
163,1.1232526964611478
164,1.124071266916063
165,1.1178401841057672
166,1.1162827147377863
167,1.11639224158393
168,1.1110609902275934
169,1.1101561652289496
170,1.1064161194695368
171,1.1048607561323378
172,1.1052814059787326
173,1.1011702749464247
174,1.0970733298195734
175,1.093176179462009
176,1.0937603447172377
177,1.0938082536061604
178,1.0897592173682318
179,1.089101168844435
180,1.0867049826516046
181,1.0817144049538507
182,1.0817295047971938
183,1.0759689807891846
184,1.0763313505384657
185,1.0733097129397922
186,1.0706067747539945
187,1.0675472286012437
188,1.066114968723721
189,1.0657756063673232
190,1.0625639226701524
191,1.0604845815234714
192,1.0579815838072035
193,1.0544219546847873
194,1.053433683183458
195,1.0541583829455905
196,1.0497977336247761
197,1.0459094180001154
198,1.0428484347131517
199,1.0420505868064032
200,1.0401324033737183
201,1.0395275817977057
202,1.0355607403649225
203,1.035620027118259
204,1.0333374672465854
205,1.0286348263422649
206,1.026630653275384
207,1.0263795124159918
208,1.024351954460144
209,1.0212230483690898
210,1.0208297703001235
211,1.0142327745755513
212,1.0121956335173712
213,1.0083638495869107
214,1.008509271674686
215,1.0044562816619873
216,1.0047051641676161
217,1.005853858258989
218,1.000034213066101
219,0.9983030954996744
220,0.9949534800317552
221,0.9944749938117133
222,0.9897293382220798
223,0.9877263771163093
224,0.9868521028094821
225,0.9829436209466722
226,0.9827394750383165
227,0.9764293101098802
228,0.975939412911733
229,0.9723728431595696
230,0.9685084952248467
231,0.9709460006819831
232,0.9640468690130446
233,0.9629754026730856
234,0.9621694485346476
235,0.957089470492469
236,0.9563056098090278
237,0.9552853438589308
238,0.9509643051359389
239,0.9491193493207296
240,0.9466138482093811
241,0.9446557031737434
242,0.942644927236769
243,0.9380867746141222
244,0.9369413124190437
245,0.932775874932607
246,0.9309322502877977
247,0.9325690203242831
248,0.9253363410631815
249,0.9261142280366685
250,0.9230265816052755
251,0.9209873411390517
252,0.9170635143915812
253,0.9171190990342034
254,0.9125298460324606
255,0.9137978487544589
256,0.9081495602925619
257,0.9054993655946519
258,0.903491324848599
259,0.9018481837378608
260,0.8975863854090372
261,0.8964197238286337
262,0.8956640958786011
263,0.8955271376503838
264,0.889269060558743
265,0.8893922898504469
266,0.8863983220524259
267,0.8823432657453749
268,0.8811284303665161
269,0.8802053067419264
270,0.8763136665026346
271,0.8764570289187961
272,0.8737570510970222
273,0.8733114004135132
274,0.8685278826289706
275,0.8657205568419563
276,0.8645872275034586
277,0.8629935317569308
278,0.8600450290573968
279,0.8581642111142477
280,0.8554655445946587
281,0.8526114821434021
282,0.8532612323760986
283,0.8501646783616807
284,0.8460210429297553
285,0.8464235663414001
286,0.8403049376275804
287,0.840376979774899
288,0.8388729559050666
289,0.8351217773225572
290,0.8334963255458407
291,0.8318512638409933
292,0.8281242582533095
293,0.8264093995094299
294,0.826580199930403
295,0.8233448531892564
296,0.8218232525719537
297,0.8198573854234483
298,0.8196602728631761
299,0.8146084348360697
300,0.8139892551634047
301,0.8127397497495016
302,0.8099689284960429
303,0.8082927399211459
304,0.8055349588394165
305,0.8017295665211148
306,0.8018859624862671
307,0.800741089714898
308,0.7973872820536295
309,0.7974658475981818
310,0.7967714402410719
311,0.7952788538402982
312,0.7913807299402025
313,0.7884456978903877
314,0.787933521800571
315,0.7859666612413194
316,0.7846743133332994
317,0.782147487004598
318,0.7815906008084615
319,0.7806099719471402
320,0.7747684849633111
321,0.7749490870369805
322,0.7736858659320407
323,0.7721870409117805
324,0.7706545988718668
325,0.7696344057718912
326,0.766384654574924
327,0.7663648989465501
328,0.7650089528825548
329,0.7632132371266683
330,0.7599482072724236
331,0.7600483960575528
332,0.7569004363483853
333,0.7556711302863227
334,0.7525255878766378
335,0.7509445680512322
336,0.7507050500975715
337,0.7481585741043091
338,0.7488786776860555
339,0.745858391125997
340,0.7442317207654318
341,0.7427623404396905
342,0.7412658996052213
343,0.7399657037523057
344,0.7371103962262472
345,0.7352585660086738
346,0.7339919937981499
347,0.7341350317001343
348,0.7312500410609775
349,0.7291547656059265
350,0.728743678993649
351,0.7254707482126024
352,0.7243079344431559
353,0.7216900189717611
354,0.7214007178942362
355,0.7202081084251404
356,0.7167309522628784
357,0.7170566386646695
358,0.714727414978875
359,0.7139163613319397
360,0.7126629286342197
361,0.7112922536002265
362,0.7078932457500033
363,0.7078953054216173
364,0.7062008182207743
365,0.7044574750794305
366,0.7038578987121582
367,0.7019594377941556
368,0.7000043789545695
369,0.6982167694303725
370,0.6974688569704691
371,0.6971358325746324
372,0.6958798368771871
373,0.6939026978280809
374,0.6899001002311707
375,0.6902516550487943
376,0.6908299061987135
377,0.6864597135119967
378,0.6867880556318495
379,0.6846401161617703
380,0.6843048863940768
381,0.6839677161640592
382,0.6803059710396661
383,0.6788473990228441
384,0.6757224864429898
385,0.6754862070083618
386,0.6749777595202128
387,0.6716431379318237
388,0.6721809109052023
389,0.6711167229546441
390,0.6697428822517395
391,0.6673196819093492
392,0.6655560533205668
393,0.6642047166824341
394,0.6641417344411215
395,0.6628163456916809
396,0.6618775592909919
397,0.6591369642151726
398,0.6588698095745511
399,0.6558514634768168
400,0.6574031379487779
401,0.6541519893540276
402,0.6540493170420328
403,0.6527196831173367
404,0.6532805628246732
405,0.6514173083835177
406,0.6480055914984809
407,0.6479797297053866
408,0.6476185454262627
409,0.6451024413108826
410,0.644173264503479
411,0.6425968143675063
412,0.6404433714018928
413,0.6401616798506843
414,0.6384085880385505
415,0.6377025445302328
416,0.636126869254642
417,0.6340948277049594
418,0.6352187593777975
419,0.6312669515609741
420,0.6297996772660149
421,0.6306520700454712
422,0.6286349097887675
423,0.6260217030843099
424,0.626260326968299
425,0.6237852639622159
426,0.6213189429706998
427,0.6211656596925523
428,0.6199977066781786
429,0.6188904378149245
430,0.6189326643943787
431,0.6164145734575059
432,0.6156740519735548
433,0.6136956943405999
434,0.6134475138452318
435,0.6118625005086263
436,0.6108980841106839
437,0.6095366610421075
438,0.607721659872267
439,0.6080021129714118
440,0.6059331629011366
441,0.6044879886839125
442,0.6026328735881381
443,0.6013045112291971
444,0.6009925140274895
445,0.6002454095416598
446,0.5977532731162177
447,0.5977969169616699
448,0.5963527494006686
449,0.5945099393526713
450,0.5937886635462443
451,0.5929357939296298
452,0.5915309389432272
453,0.5896900759802924
454,0.5901168121231927
455,0.5881949398252699
456,0.5881953040758768
457,0.5863608055644565
458,0.5841399431228638
459,0.5834461251894633
460,0.5832117464807298
461,0.5812075601683723
462,0.5837509102291532
463,0.5813781155480279
464,0.5777972605493333
465,0.5756747987535265
466,0.5764550235536363
467,0.5741887953546312
468,0.5731766687499152
469,0.5718364848030938
470,0.5706830819447836
471,0.5704587234391106
472,0.5682996908823649
473,0.5686657362514072
474,0.5660052299499512
475,0.5655270152621799
476,0.5649899310535855
477,0.5641362733311124
478,0.5631141199005975
479,0.5608425405290391
480,0.5593193040953742
481,0.558832029501597
482,0.5572200616200765
483,0.5551784634590149
484,0.5540657639503479
485,0.5532647967338562
486,0.5537634227010939
487,0.5525495873557197
488,0.5493243667814467
489,0.5493917862574259
490,0.5474147333039178
491,0.5469489031367831
492,0.545314715968238
493,0.54460608959198
494,0.543510788016849
495,0.5425940619574653
496,0.5395892262458801
497,0.5397508276833428
498,0.5399334828058878
499,0.5373606218232049
