,score
311,21.42962968277681
337,21.40230589568079
286,19.319961007524057
444,19.18708866934849
450,18.70148465886719
195,18.669836446774017
170,18.481375482519812
125,17.949891573817233
74,17.54442917868169
387,17.224708098150963
240,17.109423378009268
445,17.074000745581532
4,16.856679482611376
168,16.851606303202185
398,16.713928039625795
327,16.602190995955702
402,15.660411012614007
62,15.535769146391232
97,15.33977723356776
181,15.16403181677142
383,14.609909727591255
457,14.570659693420211
465,14.283575866097378
425,14.16901174157703
131,14.13940018176256
277,14.096917861835323
455,13.810940354553532
303,13.755076531482493
462,13.612145427022107
249,13.532032608227313
273,13.495534356755913
19,13.438166322345568
261,13.378913183459007
357,13.327009571858817
63,13.1929441915609
231,13.095286151158852
463,12.972036555275189
318,12.95342044685567
344,12.902657537839493
182,12.606169572430082
369,12.531406505165231
47,12.445999682876408
100,12.392868628697308
429,12.384869648036052
70,12.310949711026304
10,12.26070946560457
395,12.199035595072795
441,12.156240060708205
343,12.068820421790631
183,11.98434617625144
297,11.962620712311228
442,11.750213588910018
241,11.713201963697099
302,11.594716052127024
306,11.579402366013893
188,11.560090698607443
272,11.55932223869404
372,11.394560435794682
256,11.329633195199348
110,11.314793442584119
138,11.136579776723513
478,11.043519896388949
354,10.962283558867579
356,10.851854817092828
179,10.778531533366095
107,10.752523482807776
102,10.748491956120896
426,10.731712280586239
451,10.667906384678144
321,10.553105843126897
419,10.465537509719184
55,10.411362624510712
422,10.371352384748988
85,10.299398939581174
126,10.271122208475422
136,10.12704726190562
345,10.003278045220313
44,9.906924569415244
30,9.853739098807905
234,9.84862349064231
109,9.836663132593628
423,9.733214272773777
68,9.694965614844898
24,9.678002670137214
380,9.64133643654281
255,9.580607212826994
169,9.551334822493233
427,9.521386172171912
461,9.315551504241673
281,9.272422015967335
73,9.258939385219533
153,9.255639789260279
453,9.147606504733162
238,9.10154242459081
264,9.069959067970382
111,9.04956542171461
315,9.037857191990549
278,9.005770976848682
172,8.952676248447856
28,8.909294342738658
82,8.847443508949931
310,8.833319490438113
341,8.817488995876628
388,8.76553007758045
439,8.7054918408216
80,8.689458066863967
454,8.686756826560442
417,8.666858996990907
116,8.624154488214968
193,8.623168645784263
378,8.58011043258531
285,8.525965671043094
477,8.477421508009936
51,8.366662202397903
433,8.364701327658853
355,8.324720005863313
262,8.303533452157271
177,8.281640366854003
489,8.237032280891961
86,8.227468506921628
64,8.224546762224852
413,8.212202530441315
487,8.208180031336276
371,8.095172268154332
58,8.091586562613177
330,8.065795783902571
204,8.044295719607137
166,8.039723492154803
333,8.024001257196566
435,8.012364853222948
203,7.938826980524292
194,7.893816127426288
211,7.846609077631426
161,7.7136853222715995
296,7.670029956836523
276,7.668838375959248
365,7.66189675622883
213,7.656009267861005
226,7.6022241063336455
66,7.5515601540133455
26,7.526015550310921
67,7.491389165880669
175,7.41879814938186
358,7.294628364764795
399,7.212214784847026
106,7.183948867689292
48,7.120211112897894
227,7.1167234095985705
348,7.059214632017063
248,7.055721734802534
482,7.034628846548919
215,7.033203002549921
418,6.945514636923969
1,6.90406169103231
436,6.901420716269089
447,6.862396940391005
301,6.84915511590287
438,6.820286330887064
313,6.805328926542508
41,6.740725325973479
479,6.720034458839514
483,6.717129497499511
27,6.711212748895009
223,6.66870411065324
119,6.559488866914576
491,6.510981884036273
322,6.490619099644125
13,6.474925798279927
294,6.442547330233539
152,6.438161861486017
94,6.42348179643315
421,6.260561979199911
190,6.2577056123055534
2,6.18652361617967
424,6.144037017473586
394,6.133580218356656
299,6.131921257908236
180,6.121273582228889
367,6.084590112449651
104,6.023327370365464
472,5.998460913645333
140,5.931237535003914
350,5.928245522253327
360,5.904335003348265
257,5.846934580223459
381,5.825234277375522
209,5.759414507229004
132,5.751120087099825
173,5.674985686364349
269,5.647600992725469
8,5.609702511905035
186,5.5564031004578505
210,5.543979766073312
468,5.488552432406636
406,5.469597661508159
244,5.43052738444244
146,5.391337085901788
390,5.366165923434342
124,5.2720641730894675
414,5.225986888942572
325,5.223524394413679
250,5.154178933613889
75,5.114453851166171
334,5.06727313298318
83,5.0445040386210955
499,5.02228416212285
36,4.978173042606049
416,4.971615387034831
284,4.939143098706198
349,4.920741844871328
229,4.847517641917282
139,4.833752832651887
87,4.828083115261949
71,4.8255110612270125
258,4.801746770502904
293,4.751268068392309
185,4.738895711919344
498,4.7218429463318055
171,4.702010117323268
443,4.6540143366206586
89,4.635934409735053
448,4.6278517136403625
157,4.591024267070993
192,4.586039289563544
275,4.574529274791235
61,4.541787850163912
69,4.524865973341745
156,4.469878322460547
496,4.451078976885914
377,4.400994306136785
14,4.39684910714738
412,4.376404079334673
494,4.35710102814271
271,4.339763356400317
155,4.3323149751916
165,4.235247253113133
112,4.2051242489840615
224,4.116704909088328
101,4.071733756766354
9,4.068361704559309
205,4.059129191185138
198,4.0265086323204695
415,3.979781033135727
239,3.9778816524369316
65,3.959695003883503
53,3.953710903892144
253,3.9211795783367625
0,3.8929704153613227
481,3.8905723993820467
309,3.775556332797257
456,3.7206566169393587
7,3.7076918539249384
280,3.7045411610787236
270,3.701036014729218
307,3.6956277096384955
121,3.6896135777628247
379,3.662371141080638
267,3.649578726878138
40,3.607058678369048
287,3.6064211131212067
476,3.5875837950316463
314,3.535202477206155
242,3.5077784466982638
93,3.5017917263381992
292,3.4930651233043597
33,3.483292950641276
230,3.4619365690406334
45,3.4505789185273827
400,3.4207047854686614
196,3.408098642937181
363,3.405435381990843
352,3.316915189429798
260,3.2951490517619764
35,3.2862012857555474
338,3.2852587629601913
141,3.2812552008250635
408,3.2007307087538157
359,3.195898328850806
214,3.164025349623613
23,3.1556188996376657
339,3.1304466700849156
266,3.1277134390784873
480,3.1150920304153655
366,3.0764854327586733
91,3.0529270931779857
246,3.0524536227780437
22,3.0180160003718037
428,2.9960789721950603
346,2.9365466060237644
385,2.9168755712016528
490,2.8812538666996828
347,2.87742022861465
336,2.8726307751840934
20,2.866344614572826
235,2.8641011231196236
342,2.850270066610491
470,2.8389693544321917
323,2.8382857304337445
133,2.8263530350878114
