,Sftpc,Clu,Krt19,Sftpb,Lyz2,Car2,Klf5,Cldn18,Rpl35a,Epcam,Rpl37,Itm2b,Mcpt1,Eif4a1,Ager,Aldoa,Tkt,Ctsa,Hnrnpk,Krt20,Onecut2,Foxq1,Pgk1,Cyba,Cd81,Rpl13,Marc2,Cd24a,Vcp,Cldn4,Spint2,Hspa5,Rpl41,Ifi27,Sox17,Platr10,Tm9sf3,Atp2b1,Hp,Elf3,Serpini1,Slc34a2,Ppib,Maged1,Actr3,Krt18,Hmga1-rs1,Pvrl2,H2-Aa,Eef1b2,Prpf40a,Fkbp4,Eef2,Atp5b,Tff1,Rps11,Sox4,Rps18,Cxcl5,Lamp3,Crlf1,Ly6d,Rpl5,Ppp1cb,Cldn7,Stmn2,Sbds,Prdx5,Ehf,Ugdh,Pdia4,Rpl35,Spp1,Cbr1,Ifitm2,Hnrnpa2b1,Ppp2r1a,R3hdml,Slc45a3,Trim28,Rps28,Nucb1,Il33,G3bp2,Prdx2,Eif6,Rpl9-ps6,Vps37d,Id3,Smarca5,Hnrnpm,Lsr,S100a14,Gsr,Plppr4,Ssrp1,Btf3,Iscu,Myb,Wls,Sumo1,Impdh2,Psmc4,Zbtb7a,Akirin2,Sfpq,Rnh1,Ctnna1,Matn4,Atp5e,Slc37a1,Egfl6,Fubp1,Grina,Plac8,Atp6ap1,Hras,Eif3f,Ctsd,Ewsr1,Ppp1cc,H3f3a,Carhsp1,Calr,Tspan1,Gpx4,Mecom,Snrpe,Acin1,Mgst1,Ier2,Anxa7,Psmb7,Fuca1,Cox6a2,Psmc2,Dsn1,Wbp5,S100a6,Ctsh,Chst9,Ube3a,Recql,Sertad1,Tomm20,Pabpc1,Pfdn2,Sdc4,Pebp1,Cldn3,Krt7,Mrpl24,Prelid1,Malat1,Rsl1d1,Pdlim7,Mdc1,Plec,Hddc3,Atp1b3,Bex4,Prpf38b,Sumo2,Anapc5,Ier5,Trpm5,Nudt4,Ap3b2,Myh7,Klf13,Stard3nl,Rtp4,Tsg101,Zbtb49,AY036118,Mafg,Eif4b,Scgb1a1,Stat5b,Snrnp70,Myl6,Zbtb8a,mt-Nd2,Ywhae,A630076J17Rik,Adrm1,Ric8b,Trappc12,Fosb,Tesc,Tspan3,Hnmt,Cited4,Gnat3,Mat2a,Srsf6,Slc7a4,Pon2,Cmtm8,Sept7,Slc25a5,H2afj,Traf5,Ccni,Mapre1,Serpinb8,Tm2d1,Khdrbs3,Rab25,Gm9774,Tram1,Cyth2,Nptn,Eprs,Eif4e,BC025446,Acadl,Cebpb,Egr1,Capza2,Lipt2,Shroom1,Vamp8,Brd7,Vdac2,Arvcf,Ovol1,Cyb5d2,Acaa1a,Krt12,Bpifa1,Csnk1e,C030039L03Rik,Spr,Hprt,Zfp507,Elavl1,Numbl,Gspt1,Sdf2,Ndufv1,Gtf3a,Psmb5,Eif3l,Rpl10-ps3,Eif3b,Cndp1,Zfp207,Atp5j,Akr1b3,Fstl1,Nek2,Camk2d,2010300C02Rik,Arpc1b,Svbp,Tmbim1,Arpc2,Tsc22d1,Ssr4,Dhrs11,Gap43,Lap3,Gimap9,Syngr2,Slc25a4,Stx19,Oasl1,Eci1,Aagab,Areg,Neurl1a,Rnf181,Hmgn3,Actb,Cd79b,Rab17,Mycbp,Lca5,Igfbpl1,Zfp623,Gsap,Eef1g,Pced1a,Otub1,Ggt5,Tada2b,Fus,Psors1c2,Fchsd1,Mtx3,Gpx1,Arglu1,Steap3,Cited2,Ninl,Sys1,Cxcl10,Degs1,Txndc17,Serpinb6b,Gm10709,Cct2,Sox12,Csrnp2,Mrps6,Sdhaf4,Crocc,Gltscr2,Ahnak,Nono,Gng12,Ldhd,2010107E04Rik,Btg2,Nfatc4,Mrpl40,Ube2s,Pgd,Btg1,Igsf9,Ptp4a1,Far1,Jund,Akr1a1,Yipf4,Slc26a11,Glrx2,Ndufb8,Zcchc9,Sec13,Tardbp,Gatsl3,Gm16863,Pggt1b,Paqr4,Jtb,Eif3d,Dctn2,Psmb2,Tcea1,Atp6v1g1,Calu,Tapbp,Ociad1,Med30,Mllt1,Ddx19b,Napa,Lrig2,Rassf8,Adora1,Lsm8,Wnk1,Pigb,2700060E02Rik,Sar1a,Kbtbd7,1700096K18Rik,Dapl1,Slc38a2,Rbm17,Pttg1,Sec61b,Maf1,Lmna,Pbdc1,Pabpn1,Crebzf,L2hgdh,Klf9,Myo5a,Krt83,2810408A11Rik,Ube2j2,Nt5c,Ncapg,St18,Gnas,Klhl26,Gchfr,Kcnq2,Ctbp1,4930556M19Rik-1,Fdxr,Arhgap30,Srm,Myo3b,Tmem33,Hnrnpdl,Acp1,Ap1s1,Nefl,Ube2b,Rfx1,Tubb5,Cdc42ep5,Sdc2,Cd63,Ntng1,Mrps5,Tbca,Pitpna,Lrp11,Kifc2,Rrp1,Shisa2,Snrpb,Fdx1,Bzw1,Abcc3,Fyn,Rfx3,Atp5h,Ubiad1,Wdr35,4932411K12Rik,Ddx3x,Yipf3,Idh3b,Eif4h,Mbnl1,Uggt2,Dctpp1,Gm12860,Rtn3,Gm16286,Stat5a,Rhbdl2,Rab2a,Rprm,Clpp,Stat3,Fancc,Ppp1r12b,Actn1,Surf4,Capn8,Cldn1,Gjc1,Dcp1b,Cct4,Sms,Fkbp1a,Fam206a,2610001J05Rik,Smug1,Nin,Cdk5rap1,Ucp2,Papl,Cryl1,Uqcc3,2700049A03Rik,Med21,Gcnt1,Ccdc82,Card19,Siva1,Kiss1r,Ufm1,Lsm1,Caprin1,Immp1l,Adcy9,Tm7sf2,Mtmr7,Tprgl,Mak,Crb3,Tcf7l1,Pcbd1,Lrrc61,Prrg1,Dda1,Pnisr,Rab6a,Arl2,Gm19325,Wdr47,Gm43672,Gm26782,Zbtb40,Thtpa,Guk1,Snapc4,0610010K14Rik,Nradd,Rab11b,Maff,Lnx1,Usp49,Zbtb37,Foxp1,Zfp386,Tpd52l2,Snrpg,Srek1ip1,Saraf,Med10,Ctsl,Clip2,Arl1,Gm26764,Mrpl38,Cltc,Hist1h2ap,Zfp426,Alg12,Ighmbp2,Fkbpl,Rbm44,Gm10094,Spg11,Ubl4a,Eif1a,Eva1b,Cdca2,Mbnl2,Aup1,Mrpl23,3110021N24Rik,Fam120aos,Cuedc2,Fkbp14,Smim7,Dstn,Trmt44,Sucnr1,Nras,Kif22,Mcl1,Nek3,Adam30,3222401L13Rik,Uqcrb,Rhbdd3,Rap1b,Naa20,Umod,Il1f8,Zfp867,Sptbn2,Hey1,Saxo2,Slc37a4,Sbk1,Lage3,Smim24,Atp6v0b,Tex9,Tdp1,Ly75,Gstp1,Atp5k,1810014B01Rik,Fzd3,Zfp790,Wdr70,Tmem120b,Ttll4,Lamtor1,Ddrgk1,Phxr4,Fastkd1,Foxe1,Arl6ip4,Sema4g,2310043L19Rik,Apoa2,Ptar1,Znrd1as,Gemin7,Dnm1l,Sema6a,Pygm,Lyn,Hmgn5,Chmp3,Kbtbd4,Ppa2,Mrpl35,Strap,Gsk3b,Aldob,6330416G13Rik,Rsrc2,Zbtb26,Gpr85,Gpr173,Stat2,Slc9a5,Ckm,Bbs7,Nkx2-6,Xrn2,A330017A19Rik,B930036N10Rik,Sec61a1,Ncor1,Zdhhc2,Polr2m,Gabarapl1,Cfap45,Ubl5,Adam10,Rad51ap1,Tyk2,Rab5c,Stab1,Commd4,Dync2h1,Thnsl1,Fam195b,Scaf11,Rad51,Klhl20,Gsg2,Dlg3,Tmbim4,Mphosph9,Ak2,Zfp653,Luc7l2,Gm26520,Plxna3,Gm10031,Syt17,Idh3g,1810062G17Rik,Rbpms,Gm16548,Il6,Eif4g2,Fam189a1,Ypel3,Fam179a,Mrm1,Tsc22d4,Mrpl55,Adamts9,Fgfr3,Tm2d2,Polr3e,Tigd5,Hnrnph1,Gins1,Dus2,Tab3,Acnat2,Gnl3,Otulin,Nbas,Setd4,Gm4631,Cdc6,Cep97,0610011F06Rik,Sumo3,Hmg20b,9530053A07Rik,Mrpl43,Ddx24,Pdp2,Rnmtl1,E2f2,Hdac10,Zc3h3,Arhgap40,Syn3,Il1b,Xpnpep3,Fcrl1,Ywhag,Vma21,AI480526,Rnf11,Erich2,Tekt5,Cc2d2a,Snn,Ankrd44,Ankrd49,Kcnk6,Champ1,Dynlrb1,Zfp820,Dis3l,Mirt1,Slc16a11,Tdrkh,Fam229b,Frs3,A930004D18Rik,Ctf1,Dph7,Lins1,Atxn7l2,Prkce,Mttp,Sugp2,Mtbp,Zfp961,Plpp6,Spag7,Gm14418,Taco1os,Trpt1,Aurka,Rad54l,Pard3b,Gm26609,Wfs1,M1ap,Armc5,Ephb6,4732490B19Rik,# nodes
N0000,118.93626180503284,65.54008682720458,50.94775820042069,50.703584247556975,41.97436558024783,40.19241858467694,33.687772751733974,26.57919726111888,26.049869703501074,24.55000188639459,22.09782421332328,20.94634567104408,20.25221046001624,19.28668003131511,19.0845657702183,19.04597830230204,18.87853941376574,18.77579722346927,18.659502541403075,18.5524876378713,18.4315171716822,18.264672712101,17.57248210676608,17.542031903659293,17.423537356360917,17.103487106223174,16.045415511814735,14.363116214346842,14.24207646834904,14.143764709056974,14.034221290277928,13.743861653333973,12.584621364868886,12.316681289749468,12.083799236946588,11.899875450980822,11.785396945584736,11.741434013654523,11.66811545969344,11.523700067421235,11.33702366290961,11.313631164759128,11.211074533187865,11.145935248724122,11.071745669666324,10.89019032068072,10.850728383421124,10.764937251142745,10.662860650789852,10.37570314192693,10.230213347433127,10.09742502261484,10.027167022711103,10.021464233364144,9.678086611774052,9.668636610573097,9.614328196235402,9.492166183896618,9.442352818170212,9.301053368049468,9.12445698913346,9.085543209759264,8.958161605248668,8.945146483121123,8.682108483631428,8.604896526257694,8.346458790873655,8.344244799284812,8.015470958579627,7.681487553184471,7.637336842041915,7.63688335443803,7.596003496154607,7.508892595793881,7.317286777486882,7.236853138965774,7.205147077689365,7.121539787757682,7.075006557362117,7.016646099093255,6.785345922677601,6.756476970386797,6.73612179713969,6.685105849404734,6.668282148358433,6.634977519160113,6.617286135648417,6.551780762800476,6.517208202780824,6.49604043445791,6.387859165161263,6.384753231784575,6.288329845321065,6.26560827971401,6.197137787397475,6.154734010101479,6.107576795254234,6.027845636420513,5.926540721442048,5.827079612530228,5.606501656054897,5.544852477496186,5.223242115034573,5.21229095305833,5.203664939466378,5.172027230173605,5.110027241356278,5.000162767993906,4.989459843056586,4.962334398442649,4.9037673977233736,4.891934510068074,4.840940006517397,4.786530154473065,4.692965574857989,4.686260944239561,4.677136298907865,4.565325024304291,4.503733618460616,4.481410307294752,4.479074084338264,4.420327117533736,4.359074960144108,4.347456351164982,4.3217766345889155,4.3196239448009965,4.25807018679957,4.253485595903146,4.223703797433246,4.168558121334764,4.0052831195935905,3.894948866548568,3.8870798951247503,3.855864655760882,3.8472903823227864,3.827677910170077,3.821478272049426,3.81481455474142,3.8145932429338165,3.727930833554519,3.6767245283125494,3.6643997063280844,3.640450632365376,3.6320858911914344,3.6164457847408165,3.5994331285551286,3.530665142943052,3.521308483301105,3.5118431535548074,3.4244110684203592,3.4099001907625497,3.4030144708798673,3.3428871437952306,3.3405287791216285,3.3300750881220895,3.316991712767218,3.315093991555752,3.294795124907726,3.258601848502989,3.2192186852682245,3.1456457055293257,3.1455232978867467,3.1424092962259347,3.13591129169289,3.119156998926042,3.118662834981254,3.1182176263998165,3.0753996925097575,3.0352754815949465,3.022066603191237,3.004217830426504,2.9566497829066796,2.93330372912702,2.926791184412041,2.9079436065101363,2.850357700067008,2.8249684897685903,2.790800186100858,2.769934045123254,2.7512000385102535,2.74825749451913,2.740339382725883,2.7285190656611733,2.71647972496458,2.6966532771743363,2.6723745492409643,2.6542522298461346,2.538558129456498,2.523441758634394,2.504455507655397,2.4965004223855938,2.490607987703087,2.4805763987256237,2.4802441225908627,2.4425543350884973,2.399050141154117,2.397597173459789,2.3933790590815023,2.3878342414488642,2.3828275991242576,2.361759130559892,2.3491634724422568,2.338096632921624,2.3283865576710516,2.3258373455022476,2.3025902159789817,2.298037674869443,2.2916922371442032,2.278305406277413,2.274584774463176,2.2676488568206397,2.2622182890172002,2.2094242883879094,2.1858855081895467,2.1783418460551083,2.086878621914766,2.068356656366867,2.0678092533531487,2.0591122566951254,2.0400183035700334,2.0102013437807607,1.9999553497872031,1.9988563714935828,1.9950567005418962,1.9674368951569459,1.9437833270613765,1.9301127058688425,1.9285862730213077,1.8836378140779393,1.8713988932298888,1.8594502111806959,1.83301348647454,1.8309537618185256,1.8036626001107134,1.7928576900875075,1.7825165783030008,1.7668757933803367,1.7631271333947625,1.747452483832329,1.693901631448536,1.6849843603849002,1.6734516555289605,1.6709772124350337,1.6580969245343469,1.6299630428248062,1.5987733642445028,1.584931844745434,1.5677508603149553,1.5475330962301719,1.5463897350216818,1.5443540390898,1.53694538952618,1.5092346326981918,1.503330118513208,1.501553475063065,1.4648676865003012,1.463081432069074,1.4534475239061873,1.451569382467126,1.444356530565152,1.4217530789729282,1.4176212398921326,1.4169048932181296,1.4163944324186006,1.3813451051472652,1.3728349942310998,1.3634676813017392,1.359727240427871,1.3592071528822955,1.357965866283845,1.3455086391050526,1.3320514388585116,1.3319566126323217,1.3216609653768274,1.3129848028128364,1.2960932576811437,1.2793426889778774,1.2727354029902334,1.264942157070796,1.2597107077146301,1.2460233819670323,1.2456772794802142,1.2444301357275065,1.2335732636205787,1.2185200746380596,1.2125988022784393,1.2099105636875314,1.1998456580399048,1.1901942321771541,1.1581218510600788,1.1567640924760592,1.1546375436229026,1.146853663137139,1.1446085233751215,1.1337295802596012,1.1271065855571656,1.1212617187239147,1.0650404836271314,1.0468956121363653,1.040793219863447,1.0268037063028737,1.024753432952312,1.0123416734247697,0.9964793871590637,0.9820484014697592,0.9694061935736724,0.9677849255755457,0.9660015913523663,0.9648565239012605,0.9352725694793842,0.9305854826559775,0.928232731096485,0.9197796596653738,0.9168414895662205,0.9088924325696123,0.9013285325954578,0.90097005757294,0.8973858513433706,0.8783757359029944,0.8733965862557775,0.8699981463286912,0.8690491209936454,0.865283229296792,0.8578088896043293,0.8574891057429571,0.8435824073689259,0.8427900789632544,0.8355529153168267,0.8275013993820239,0.8229574982747624,0.8088457970321216,0.8069074140212706,0.8040743473757626,0.7918165175983466,0.7890628700904873,0.7877307005086379,0.7813093352789336,0.7810252019714629,0.7805381629135878,0.772585962368486,0.7714826419050727,0.7513591249535961,0.7340826014565963,0.7268376356833509,0.7224587979193019,0.7112155912340374,0.7091286074005685,0.7051042221697763,0.6956448524552502,0.6751736212139268,0.6676177313833352,0.6667937900989735,0.6653184289235717,0.6631202015576311,0.662294669784323,0.6479077241532432,0.6410122296949995,0.6049774006308256,0.5973573055409507,0.5897370232834744,0.5863810697853804,0.583474136965841,0.5783150922855949,0.5763649194723589,0.573378449548287,0.5714089713126129,0.5698164126466299,0.5676490394959919,0.566085125271986,0.5649513159219051,0.5649299649312659,0.5534261620475828,0.5462496746881865,0.5290592607869103,0.5246374150411466,0.5215457783041796,0.5082280921093685,0.49441840486773775,0.47402191448611714,0.46861674331686165,0.4685172350188425,0.4571273906725814,0.4510508485837016,0.42602113896702354,0.41871067948016377,0.4119531441098981,0.4108990581466298,0.38460358343797535,0.38304866755716294,0.3774983433654072,0.37220078208193313,0.3668910231933323,0.3601965795075203,0.36003602985097327,0.35747515529534496,0.3548203909220066,0.3498203075894092,0.34905747122854436,0.3407744273988221,0.33726369879885476,0.3365174053106582,0.3317265915360515,0.32577428827533933,0.3223216970452224,0.3195376205519064,0.3088301840039708,0.26929364502796876,0.2623094477674447,0.26089050417728543,0.25364686767147177,0.2508786373258102,0.24632943926621284,0.24595189782436594,0.23934489047993024,0.23287581378984884,0.2299110802686979,0.220171747512434,0.2161401365161289,0.21390149508928055,0.2118169599829173,0.20880311714463276,0.20532930889520212,0.2009026913700282,0.19215709862637995,0.1921232185306509,0.18563769641084316,0.18537761062133912,0.1739688831730103,0.16912485430441396,0.16367630568508815,0.16275446477921185,0.15414633505688088,0.15009062431337292,0.14407358609320678,0.13685472781800917,0.13135954460279337,0.12786380825318888,0.1246392662979622,0.10870440198387174,0.10552602147491276,0.10422808031213943,0.10215040367366668,0.0931477511909347,0.09200499565346734,0.08973915853751895,0.08663347978309975,0.07481320359741736,0.0738574667715239,0.06908355980147478,0.06620694748149858,0.06372353031769629,0.05686125945771462,0.044816154845618496,0.04269678728311226,0.04238791821092907,0.034910876496336805,0.03313782148581557,0.02929524736542782,0.027474731746135208,0.026668520079541413,0.017341234488459263,0.01213386219871626,-0.00655469660148331,-0.007107443325033103,-0.008321628038831233,-0.009807606799740331,-0.012210727866518691,-0.012507749580077693,-0.015309966960856111,-0.02564493235375917,-0.03162801626767983,-0.035890203665643494,-0.03823418595045217,-0.04666164534580675,-0.04692340850280251,-0.048682096838292416,-0.05281352328011042,-0.06471039375848166,-0.06834571085115482,-0.07280825101739961,-0.07639726041057289,-0.08089257837461544,-0.08596442820000551,-0.09777405890578779,-0.10555708963256102,-0.11477860496913345,-0.11865346557684088,-0.11976994209710382,-0.12300211721636443,-0.12387681841843846,-0.1272445265624146,-0.1280016435460661,-0.12814223419067922,-0.133327458054721,-0.13581488591643126,-0.13611835273915016,-0.13737364971747953,-0.1379339074401079,-0.14320613869204815,-0.14545829615375055,-0.148124029519074,-0.14831540915949887,-0.1521628843280979,-0.15385391323087133,-0.15689040742785368,-0.1593555672038648,-0.16514987567394027,-0.167475507243988,-0.1686879387978359,-0.18019637402826208,-0.1866757078292248,-0.18705730999722917,-0.19134830885578755,-0.19242403443074574,-0.1998972573039768,-0.20023983645284799,-0.20469463416124023,-0.20557202485220094,-0.2094655914242515,-0.21089239880734775,-0.2120094960255581,-0.2149293269163864,-0.2194264562839635,-0.22973402092010947,-0.2404389195205696,-0.24624885038225316,-0.25690945241182506,-0.2585962937499457,-0.2670089374775028,-0.27062459233703146,-0.27076372055938863,-0.27459771356152973,-0.27649149789168925,-0.2834728522991579,-0.2835760496322029,-0.28455349503492905,-0.2853709824003262,-0.2854602647384965,-0.28991348797034344,-0.2909472511521951,-0.2927320437606742,-0.29706254000274235,-0.3020777626292821,-0.3022108272618554,-0.30239993372875673,-0.30247175090890416,-0.3031682305360497,-0.30524851842950385,-0.3090991053901183,-0.31603870330565353,-0.31664463819015926,-0.3202821448630047,-0.3202850607559613,-0.32279882795251025,-0.32465244169097,-0.32665111795833335,-0.32969428598853706,-0.33117845840793964,-0.33430638837373333,-0.33448505498335707,-0.3439907363988055,-0.3450708587803545,-0.34608963346304245,-0.3472721997090394,-0.3555271324527237,-0.3586779724313345,-0.3644471667272414,-0.36484005171987477,-0.36633783348800486,-0.36983243630304324,-0.372716376459033,-0.37372303083816344,-0.37576527222912576,-0.3772464697592721,-0.3793563340079584,-0.38067384137785065,-0.3825328911455329,-0.38694759155844416,-0.38926247762112337,-0.3918787065268702,-0.39322667257297783,-0.40551828657118527,-0.4083324586171439,-0.41310718656427753,-0.41791917019412356,-0.4228552419032981,-0.42681769218203536,-0.4290675297501685,-0.4309079950104671,-0.43527497472350113,-0.4447957547382182,-0.44610580257459037,-0.44613996367971337,-0.44798433189925996,-0.4640081783097304,-0.4690949538309962,-0.4726075978311198,-0.48020359138507573,-0.48612492873214896,-0.48709969187494,-0.48910166620337425,-0.49195553473831555,-0.498514823164106,-0.4986748060966279,-0.5033716471595528,-0.509643625065184,-0.5113455520237891,-0.5128564568859596,-0.5175246608657988,-0.5187830930654248,-0.5191773203680796,-0.5193637942801794,-0.521659091175881,-0.5261891269417279,-0.5289054540413923,-0.5428371045233693,-0.5504512309576289,-0.5515665344290825,-0.5528517215810868,-0.5556882862997821,-0.5602181985716367,-0.560664500164868,-0.569878648410076,-0.5758900687680756,-0.5789724205574397,-0.5877546235657916,-0.5881342739100378,-0.5891476698097603,-0.6088859589389182,-0.6094746224895534,-0.6108487299019367,-0.6153984066582676,-0.61716316083209,-0.6192809802411093,-0.6204693065857061,-0.6281556462121907,-0.6282516586374413,-0.6378763410064908,-0.6483236861162107,-0.6515074930228145,-0.659670117992748,-0.6659536040028035,-0.6659948506881184,-0.6678846553150766,-0.6761396236872632,-0.6832764965561852,-0.6835887281435452,-0.6906690400793443,-0.6936044405001455,-0.6953675037355118,-0.700755763499917,-0.7148445830740308,-0.721587335917329,-0.7244327805789292,-0.73370687739453,-0.7399322105412263,-0.7460590977033502,-0.7494424922231793,-0.7512314250018927,-0.7618543028174544,-0.7730145193693685,-0.7755737068410287,-0.7846467497750614,-0.7850305842003232,-0.7913751713057601,-0.805440969335174,-0.8140329997902649,-0.8202887733681972,-0.8215259490935627,-0.8326357232100425,-0.8363632432021614,-0.8368890113643591,-0.837347900651997,-0.8582583314829348,-0.8686456946151941,-0.8756242789293652,-0.8767915747465147,-0.8811454435575927,-0.8859650742149228,-0.8873384555008691,-0.894543645187433,-0.8955358256617694,-0.9025916651334294,-0.9057009240712278,-0.9111438361901162,-0.9151095500455501,-0.916551563720167,-0.9169004059199094,-0.91797819575854,-0.9203655496108407,-0.9453628051940594,-0.969833223645413,-0.9710716338913666,-0.9764588063276158,-0.9836332192969532,-1.0035092037114648,-1.0162509796616344,-1.0167082628305233,-1.0270297596266658,-1.056267175300514,-1.0631426953080831,-1.071386666424261,-1.109605523300239,-1.1183667527635845,-1.119178543568662,-1.1237902157727775,-1.1273747771381868,-1.1669634732628218,-1.169207334616709,-1.1891621748606116,-1.1898596673429596,-1.2118976459779822,-1.2417928588288287,-1.2485204981333233,-1.2544697687401847,-1.3316792358826273,-1.3763845590892128,1000
