,weight
N0000,0.5
N0001,1.0377336
N0002,1.0377336
N0003,2.5696995
N0004,2.4632828
N0005,2.6771595
N0006,2.5538106
N0007,3.0350678
N0008,4.530517
N0009,0.04903821
N0010,0.038711775
N0011,3.466774
N0012,4.660482
N0013,0.026101353
N0014,0.036105372
N0015,0.07132319
N0016,0.081907764
N0017,0.04297164
N0018,0.0447574
N0019,0.2356156
N0020,0.06657124
N0021,0.04920999
N0022,0.07503257
N0023,0.044496343
N0024,0.04771635
N0025,0.061487004
N0026,0.05717733
N0027,0.03998219
N0028,0.040045373
N0029,0.03688767
N0030,0.17226842
N0031,0.107530914
N0032,0.06586102
N0033,0.744981
N0034,0.03228051
N0035,0.071154214
N0036,0.05473312
N0037,0.06897432
N0038,0.04173679
N0039,0.068888515
N0040,0.2562816
N0041,0.042039182
N0042,0.3567908
N0043,0.12596096
N0044,0.04507741
N0045,0.116078965
N0046,0.060511574
N0047,0.086286694
N0048,0.061629716
N0049,0.07425142
N0050,0.060244784
N0051,0.20004511
N0052,0.052191965
N0053,0.07358461
N0054,0.040975623
N0055,0.14594865
N0056,0.05494117
N0057,0.16251154
N0058,0.049414556
N0059,0.27608854
N0060,0.039343268
N0061,0.135382
N0062,0.058741827
N0063,0.06432515
N0064,0.06396296
N0065,0.13792625
N0066,0.072322845
N0067,0.045879528
N0068,0.34949386
N0069,0.04439833
N0070,0.13601416
N0071,0.058731616
N0072,0.13091794
N0073,0.29318804
N0074,0.055882007
N0075,0.05830594
N0076,0.48764214
N0077,0.0509966
N0078,0.05848012
N0079,0.08618919
N0080,0.13491455
N0081,0.081203684
N0082,1.4482042
N0083,0.8520975
N0084,0.07042078
N0085,0.06906929
N0086,0.21082044
N0087,0.06929953
N0088,0.80850244
N0089,0.041645195
N0090,0.058992546
N0091,0.08798089
N0092,0.061106317
N0093,0.22717927
N0094,0.052331682
N0095,0.09031178
N0096,0.10787897
N0097,0.1275777
N0098,0.09437607
N0099,0.07869711
N0100,0.11112239
N0101,0.10112515
N0102,0.09097372
N0103,0.06353624
N0104,0.64919317
N0105,0.04301099
N0106,0.08841393
N0107,0.08538013
N0108,0.07419203
N0109,0.056101978
N0110,0.0786954
N0111,0.08567543
N0112,0.21353552
N0113,0.2872774
N0114,0.11296983
N0115,0.1518981
N0116,0.07045082
N0117,0.07072963
N0118,0.24723195
N0119,0.13856933
N0120,0.12836719
N0121,0.039830897
N0122,0.084334135
N0123,0.044848796
N0124,7.954225
N0125,0.025429389
N0126,8.033522
N0127,0.23158681
N0128,0.05964763
N0129,0.6306179
N0130,0.10057818
N0131,0.4787751
N0132,0.07698968
N0133,0.104917645
N0134,0.08513263
N0135,0.057869256
