,weight
N0000,0.5
N0001,2.2370098
N0002,2.2370098
N0003,0.3121162
N0004,0.17146431
N0005,2.0483346
N0006,3.3240356
N0007,0.4201882
N0008,0.6441619
N0009,0.35664394
N0010,7.0821776
N0011,2.1871154
N0012,2.765371
N0013,0.35197714
N0014,0.3031374
N0015,0.039858077
N0016,0.062018365
N0017,0.22806597
N0018,0.043134797
N0019,0.025729757
N0020,0.8395902
N0021,0.2099926
N0022,0.86031723
N0023,0.08405279
N0024,0.0796459
N0025,3.9456933
N0026,3.3733513
N0027,0.13373281
N0028,0.0874057
N0029,0.20756526
N0030,0.37018698
N0031,0.06013982
N0032,0.09114894
N0033,1.9583923
N0034,0.3337815
N0035,0.09792192
N0036,0.46151802
N0037,0.15936354
N0038,0.06798643
N0039,0.04463394
N0040,0.08979955
N0041,1.299577
N0042,0.027859615
N0043,1.3818878
N0044,0.028323544
N0045,0.22701769
N0046,0.34019127
N0047,0.11320467
N0048,0.7521778
N0049,0.21586816
N0050,0.07741598
N0051,0.39359003
N0052,0.17826635
N0053,0.19945335
N0054,0.20495254
N0055,0.148596
N0056,0.19841924
N0057,1.4131058
N0058,0.0772063
N0059,0.11351992
N0060,0.075238734
N0061,0.90776354
N0062,0.033983972
N0063,0.18893069
N0064,0.22647233
N0065,0.07522946
N0066,0.15011238
N0067,0.03366016
N0068,0.4915843
N0069,0.2922415
N0070,0.16691814
N0071,0.117350556
N0072,0.12213603
N0073,0.08315792
N0074,1.2459295
N0075,0.16068015
N0076,0.1267203
N0077,0.12903808
N0078,0.1905971
N0079,0.074696094
N0080,0.09405777
N0081,0.39425611
N0082,0.10735296
N0083,0.07004344
N0084,0.12337498
N0085,0.028384224
N0086,0.54529566
N0087,0.27998963
N0088,0.09210308
N0089,0.2289426
N0090,0.048063315
N0091,0.20537317
N0092,0.08927207
N0093,0.07112635
N0094,0.064645365
N0095,0.74655426
N0096,0.06413259
N0097,0.11474715
N0098,0.2320809
N0099,0.13806331
N0100,0.16437699
N0101,0.55104893
N0102,0.071510784
N0103,0.056912057
N0104,0.30079323
N0105,0.079232045
N0106,0.3261249
N0107,0.17993172
N0108,0.12313863
N0109,0.13904637
N0110,0.18807243
N0111,0.15840025
N0112,0.14946845
N0113,0.06806604
N0114,0.21189135
N0115,0.32559317
N0116,0.10333019
N0117,0.58967876
N0118,0.09889566
N0119,0.321372
N0120,0.32023284
N0121,0.10893859
N0122,0.11615582
N0123,0.6581577
N0124,0.030626353
N0125,0.50480014
N0126,0.13254741
N0127,0.28181243
N0128,0.3145555
N0129,0.1445907
N0130,0.41566047
N0131,0.34172153
N0132,0.17670336
N0133,0.11606681
N0134,0.4925103
N0135,0.12974885
N0136,0.049302623
N0137,0.07551157
N0138,0.4549047
N0139,0.14670666
N0140,0.11159144
N0141,0.07686224
N0142,0.21798919
N0143,0.49545804
N0144,0.15771203
N0145,0.22532079
N0146,0.14262906
N0147,0.15028138
N0148,0.12284692
N0149,0.110517316
N0150,0.10908903
N0151,1.1823801
N0152,0.23934792
N0153,0.18578678
N0154,0.15194021
N0155,0.15012877
N0156,0.1588334
N0157,0.16859815
N0158,0.41575485
N0159,0.18576631
N0160,0.16816136
N0161,0.18369366
N0162,0.66799307
N0163,0.09863901
N0164,0.41121334
N0165,0.088975556
N0166,0.10247789
N0167,0.3101281
N0168,0.05147312
N0169,0.35882038
N0170,0.1381003
N0171,0.03497434
N0172,0.036282115
N0173,0.072737984
N0174,0.5902766
N0175,0.04426868
N0176,0.59710985
N0177,0.20115566
N0178,0.04400016
N0179,0.17825349
N0180,0.189757
N0181,0.034879986
N0182,0.15955122
N0183,0.5723268
N0184,0.105941296
N0185,0.12331746
N0186,0.13772862
N0187,0.5235172
N0188,0.15570778
N0189,0.56043154
N0190,1.1661322
N0191,0.14607988
N0192,0.22143157
N0193,0.20401227
N0194,0.3713628
N0195,0.12914199
N0196,0.19523318
N0197,0.5021803
N0198,0.11889923
N0199,0.18384333
N0200,0.33430377
