,score
149,19.868803112912794
110,19.04918622262983
75,17.49752360200459
411,17.02917748966889
285,16.96261398805179
450,16.202419750235507
409,15.206472922361204
333,15.15433900344666
168,15.070618522975344
490,15.032069208560056
153,14.999309058415001
115,14.96302616994346
131,14.630580023601397
362,14.47890822405237
336,14.174746832866145
57,13.871509990565126
87,13.812259657385699
133,13.57348615287575
82,13.530173639530958
488,13.485954341685709
180,13.428253694232597
218,13.167871050621137
392,13.134940838759478
276,12.887203580497088
124,12.44676484804458
237,12.373084474409271
433,11.93211658621685
386,11.767814020114448
222,11.665233471016823
358,11.60223081463909
345,11.503539104304462
19,11.423939085853727
397,11.178730731450049
335,11.108059862330984
167,11.105842242301264
254,11.064971335624502
365,10.977414183243935
283,10.864858991887466
320,10.032585813534723
461,9.839703795764672
307,9.828093848485095
338,9.781136869826824
55,9.740049209731724
452,9.670911394848632
344,9.57743802666957
188,9.56449605538556
125,9.559694914799973
98,9.503640622416912
435,9.417738614179106
248,9.309044000903906
92,9.296900469369614
347,9.199989981367096
172,9.183479709659572
449,9.179277035069369
472,8.91935027728327
406,8.908137000917446
467,8.893044729826899
250,8.788381650120334
86,8.734497511163488
492,8.672242866164993
28,8.607171503868434
156,8.530303428162982
325,8.22019712397277
155,8.108383537509068
267,8.058088430834529
322,8.029397502464327
116,8.01855286072591
469,7.905415711903233
27,7.775632006791346
352,7.744636791979797
171,7.677142588137899
426,7.604856898602101
388,7.579247303372573
235,7.5307151911297066
49,7.457057639978451
17,7.455638278980024
293,7.387046418677657
273,7.335311311660745
201,7.306026521310376
329,7.30529865290203
10,7.247628245367258
25,7.217494777177953
229,7.196679824837908
281,7.081099124483355
471,7.064885981359141
280,7.06236063425688
436,7.015231824846656
163,7.003004088304953
238,6.977992941432663
112,6.925363539003699
332,6.9149784264679965
70,6.88593938762716
6,6.8486283332998195
213,6.814824950286594
396,6.737815398613622
43,6.722010880177701
99,6.702722221805779
318,6.680623125763835
144,6.664835140400659
357,6.609166131126948
370,6.559952258181471
317,6.559376592016485
160,6.549578759907185
38,6.535866200286594
499,6.486711781281353
387,6.46746867950357
1,6.456740940442285
107,6.384964684170929
355,6.38390352261468
73,6.375430447536226
20,6.303893482634776
463,6.256826964062936
292,6.216414073636039
143,6.081474117617295
371,6.070716876172404
470,6.057063890066243
331,5.8162232120492
327,5.798467704655521
419,5.758100451369362
66,5.72806010571247
257,5.676205747255969
378,5.6093661173921445
438,5.523530629354182
0,5.472732074033461
145,5.464875808318179
422,5.424413641321056
439,5.39285588540317
30,5.319934856128631
380,5.313464747693628
88,5.29426042159891
95,5.292247016321455
89,5.2671402931144335
341,5.253685826033883
252,5.247040050046022
379,5.207805100936249
243,5.194426384480146
453,5.167029764758787
234,5.1156474563593495
54,5.098862748483545
16,5.064721810724853
483,5.025259128206362
315,4.973595266968344
271,4.932733167081219
247,4.876602027594473
147,4.848451115876965
282,4.824101213312978
369,4.802938003731618
451,4.764566285469369
71,4.743918328427944
364,4.71371975027432
138,4.6906558676783074
415,4.677690127609662
309,4.674188515878191
37,4.65923530249135
32,4.658440062645732
142,4.58629464969038
126,4.568232845237779
334,4.556861213691586
5,4.4788034622584005
408,4.45032310793067
363,4.439497207315099
152,4.434205036957419
24,4.396862577062033
478,4.364163572303349
372,4.356879046475404
399,4.321520901910308
239,4.303666225220819
493,4.267905440518357
97,4.262599420287627
477,4.259694958735825
298,4.238193222727916
348,4.220082045803978
162,4.195171545909834
393,4.194147863264944
187,4.170510480535108
434,4.1644095665630845
195,4.017896356871192
169,3.9855266429038747
299,3.96522809276018
382,3.9540495179889397
63,3.944945409140865
473,3.9251998058398074
117,3.858262105512461
417,3.826852492991839
196,3.8265968180531735
105,3.786553304122507
48,3.7646888536354766
178,3.758225653446205
224,3.7580074681799305
9,3.739717542112269
324,3.724955563026193
255,3.702804837537132
312,3.7018555184996567
368,3.7008271687266188
68,3.691087618297211
245,3.68105933977782
350,3.6591045114137613
270,3.6517646233497763
194,3.633517960810666
373,3.6208618840364246
96,3.5930815639329032
182,3.555684140770568
186,3.55234242826621
106,3.5498521972538333
412,3.535321462080503
306,3.52699943464432
405,3.4867865458393306
485,3.478286642934689
230,3.473084513458765
140,3.467557219264447
437,3.462115285980147
241,3.43616441943826
84,3.435900778769426
410,3.4355646835162093
198,3.429191287445033
398,3.4026776112281003
83,3.4007094833085896
496,3.3525289489226484
221,3.338928689638734
427,3.3341538651263223
108,3.324516612820961
301,3.3071646492658098
79,3.3059860648683967
3,3.2721390558116425
90,3.2712161170925094
480,3.2499432619917146
85,3.2243921035467693
47,3.2091625358918643
351,3.186105795440551
203,3.1801753244548157
219,3.1586437760855324
226,3.154795397462583
319,3.146623302804153
202,3.063950309073918
58,3.057420491001717
394,3.03582374793849
313,2.9798894422572455
164,2.971600687843021
200,2.9403427985810504
402,2.9357504581469267
94,2.915608154905713
448,2.9075637496650892
269,2.88578154949154
15,2.885016395480665
288,2.884482957161838
425,2.8703182352177015
18,2.851638446322128
26,2.8436733672045316
330,2.838594704480472
181,2.8369251694343753
316,2.8366759538510653
349,2.804575872213912
383,2.742877273270325
81,2.672514381456327
339,2.6553921305607386
4,2.635869478400313
8,2.6154361288031778
123,2.6126498653320436
233,2.575967208727071
256,2.5386817822901713
421,2.5068915857736607
326,2.4344153332619065
263,2.4042841307506757
442,2.3980056345987224
214,2.3704235829067697
432,2.355395928857414
111,2.339104732548453
297,2.333021249713221
120,2.319256222158458
139,2.3116291971165257
205,2.3085130516904186
414,2.3003195377049117
242,2.2999456409226977
228,2.2711335919369624
302,2.2399363826494967
150,2.2287937965455
401,2.2285864893092473
346,2.2110464878098166
431,2.187230811048381
246,2.1247046922998254
64,2.0658097786812206
41,2.0643696007111187
498,2.0585446563644014
193,2.056713974427965
464,2.056157850874431
204,2.053742890017184
103,2.0393026815999415
102,2.0310785121628685
342,2.02155729508111
33,2.0124680260800316
444,2.009462958143406
295,2.000680504623376
291,1.9914282182307848
78,1.9821634090980982
457,1.9816913712167974
101,1.9752850432132671
454,1.9671229038716105
430,1.9594650343929052
244,1.9332182357997552
22,1.9191162099846497
300,1.8691251527925674
296,1.8583369416622646
35,1.8553331759028515
210,1.8334562685585662
2,1.8232482146934788
52,1.8097957671428155
157,1.7846015647630835
211,1.7547197123166525
413,1.7546849452908788
353,1.7445106409906694
53,1.740475759387314
403,1.7334820372105635
361,1.6713239394424608
77,1.6514135229013522
395,1.6432698945498154
109,1.6408455684245518
39,1.597892445512133
462,1.5975377804378825
217,1.574442227185221
360,1.5724966540642167
192,1.5720054345045504
31,1.5687695369756607
259,1.5567716262836877
424,1.5378781926466647
385,1.514140710670171
62,1.50664177436269
314,1.5062968631109472
460,1.5000249178968008
165,1.4973390327010818
290,1.4610561548562717
366,1.4589888801511801
72,1.4587627990058527
223,1.4586139578664739
321,1.4456722069047567
375,1.4324358884452668
445,1.4287696617862564
134,1.409376415222494
93,1.4046282954776
475,1.402005668765994
484,1.3588726766313335
13,1.3431847202331497
170,1.3230341686508234
135,1.319370841451788
129,1.3070574308788467
128,1.3014846035169667
287,1.3007889138725133
29,1.2952430229298801
479,1.2531559653082225
443,1.2496332063119453
491,1.2299212447598442
185,1.213997916840738
482,1.2121511405098657
23,1.2044310351268657
447,1.202599109991061
7,1.2001534685210242
161,1.1901246425358984
60,1.1700154641806442
209,1.1573042866671361
404,1.1554371219202195
253,1.1369852746477533
455,1.1155624885248903
207,1.0629330835148711
114,1.0328735587331725
56,0.9791820640732778
127,0.9784450425332554
251,0.9685671671898126
34,0.9247523444650244
260,0.9222722924781297
176,0.9170609006348985
284,0.9063853289071655
381,0.9004062456048291
154,0.8989548688557112
354,0.8945369794322344
232,0.8886356882740223
74,0.8636532171750642
50,0.863392258598639
65,0.84428847737979
158,0.8430536061199019
179,0.8333944203029091
76,0.8101705645822388
227,0.8054974571798778
466,0.805484275725776
489,0.799903794671941
197,0.7992229947205673
189,0.7835660331163258
308,0.7624022386731739
175,0.7549340299855603
441,0.7381003401760822
474,0.652672387382187
416,0.6451445249447356
446,0.6417071552690345
468,0.6340174102109183
310,0.6295809621296143
343,0.6255948623713284
159,0.6085358625753523
177,0.6041173998471991
104,0.6005006230529638
389,0.588384117339609
174,0.5852756793272147
173,0.573267896112908
136,0.5655831050631517
225,0.5540735613482892
262,0.5351102960313974
278,0.526250878304326
384,0.525253887849023
265,0.5131909414479493
231,0.4863793263225613
130,0.47361357558901945
240,0.453987866551844
277,0.4424466549855158
440,0.4364971743624801
206,0.4264925708663528
356,0.41417773547251496
119,0.40978693759792645
11,0.3974686735536323
266,0.3900006590118255
459,0.37538234856258934
12,0.35741927321910655
289,0.35657663763029895
420,0.3483997149000915
151,0.33945948499103773
148,0.3308915804355239
458,0.3096825534335056
429,0.307195776566345
261,0.29431552213383844
272,0.2887566611531318
100,0.28823203755861215
391,0.2703562198857614
69,0.26909476187320197
44,0.23992163079208415
423,0.2326392198112288
264,0.2063032408039622
191,0.2029864932635555
390,0.16763392550079123
374,0.15836522256262273
46,0.14747577994180644
21,0.14190082184098504
220,0.1401021498922776
61,0.13611217850181434
465,0.12791212537644675
190,0.12385122617789951
67,0.10561217672237358
113,0.07120926265014446
183,0.06367322081403409
494,0.03576905206853177
199,-0.0021835823344128875
45,-0.03927890216092081
216,-0.050913917171551096
311,-0.051332812681156234
274,-0.08008592560677184
428,-0.0914003816123037
359,-0.09654540070001426
40,-0.12153358460557537
166,-0.14455768596186883
275,-0.1518409406474349
212,-0.15527630319563732
14,-0.20847740967343117
495,-0.273345065444814
294,-0.28778575139873075
304,-0.29431328923659084
146,-0.2949174330717535
121,-0.3030149445952332
36,-0.33308802802229187
249,-0.3443917621728067
279,-0.3489311388534168
118,-0.36024123816676107
418,-0.3633813839328823
303,-0.3698887756399486
208,-0.4655810695707752
487,-0.4670497802383842
258,-0.4713272472860701
132,-0.5047414032861315
497,-0.5324772975327947
400,-0.5367543091687456
481,-0.5545854082800222
59,-0.5778656236556718
305,-0.6063821113691891
456,-0.6176118537939642
141,-0.636052147758531
377,-0.6665453604915185
340,-0.6783024034471903
122,-0.7308529349461496
486,-0.7506537586851921
42,-0.7633387037099264
91,-0.7911778933553036
286,-0.7975647440625275
407,-0.81510056584476
323,-0.9294846905420426
51,-0.9564418912219145
137,-1.0697393835967048
80,-1.093920766187133
328,-1.1009444816920924
236,-1.1172144084802458
184,-1.2454980778408966
367,-1.3098663727853068
268,-1.4238320584476445
476,-1.4393848649937866
376,-1.6020465272651645
215,-1.618271972180502
337,-1.712830755271155
