iter,recon_loss,trip_loss,total_loss
0,0.0007113824831321836,2.6872165203094482,2.6879279613494873
1,0.2946711778640747,2.175327777862549,2.469998836517334
2,0.034458186477422714,2.4704086780548096,2.5048668384552
3,0.1394091248512268,1.8258990049362183,1.9653081893920898
4,0.15493234992027283,1.6525187492370605,1.8074511289596558
5,0.06904719024896622,2.4635987281799316,2.5326459407806396
6,0.01444636657834053,2.284590482711792,2.299036741256714
7,0.03907844051718712,1.8276020288467407,1.8666805028915405
8,0.07871022820472717,2.1614561080932617,2.240166425704956
9,0.08650752902030945,1.9776246547698975,2.0641322135925293
10,0.04940500482916832,1.9709627628326416,2.0203678607940674
11,0.02136378176510334,1.8691914081573486,1.8905551433563232
12,0.019280552864074707,2.1949305534362793,2.2142109870910645
13,0.03502728417515755,1.7693991661071777,1.8044264316558838
14,0.04757624492049217,2.0023815631866455,2.049957752227783
15,0.04707590863108635,1.6431688070297241,1.6902446746826172
16,0.03487243503332138,1.4192571640014648,1.4541295766830444
17,0.022807558998465538,1.9324198961257935,1.9552274942398071
18,0.024356020614504814,1.659193515777588,1.6835495233535767
19,0.02995963580906391,1.5718826055526733,1.6018422842025757
20,0.041918057948350906,1.8084467649459839,1.8503648042678833
21,0.04063298925757408,1.7121245861053467,1.7527575492858887
22,0.033980321139097214,1.853318691253662,1.8872990608215332
23,0.03197680041193962,1.6191458702087402,1.6511226892471313
24,0.02736501581966877,1.5751183032989502,1.6024832725524902
25,0.03166373819112778,1.496272325515747,1.5279361009597778
26,0.04171540588140488,1.7275986671447754,1.7693140506744385
27,0.03496547043323517,1.8750861883163452,1.910051703453064
28,0.03798959031701088,1.5931508541107178,1.6311404705047607
29,0.03418010100722313,1.5299031734466553,1.564083218574524
30,0.033639393746852875,1.358567237854004,1.3922066688537598
31,0.030603710561990738,1.8287056684494019,1.859309434890747
32,0.03817843273282051,1.501708984375,1.5398874282836914
33,0.036272067576646805,1.6285922527313232,1.6648643016815186
34,0.03593223914504051,1.583604097366333,1.619536280632019
35,0.03944925218820572,1.446181058883667,1.4856302738189697
36,0.03366025909781456,1.6365759372711182,1.6702362298965454
37,0.03466076776385307,1.238729476928711,1.273390293121338
38,0.03705557435750961,1.2205383777618408,1.2575939893722534
39,0.03150221332907677,1.565868616104126,1.5973708629608154
40,0.03544112294912338,1.5974901914596558,1.6329313516616821
41,0.032158561050891876,1.7209402322769165,1.7530988454818726
42,0.02870519831776619,1.8149689435958862,1.8436741828918457
43,0.029402293264865875,1.2169159650802612,1.2463182210922241
44,0.031726155430078506,1.367871880531311,1.3995980024337769
45,0.03129751980304718,1.5750558376312256,1.6063534021377563
46,0.034490253776311874,1.7452200651168823,1.779710292816162
47,0.031892962753772736,1.3998557329177856,1.4317487478256226
48,0.03199652582406998,1.197478175163269,1.229474663734436
49,0.0270435381680727,1.3715205192565918,1.398564100265503
50,0.0326148197054863,1.0926151275634766,1.1252299547195435
51,0.028938449919223785,1.4159284830093384,1.4448668956756592
52,0.02705252356827259,1.7912713289260864,1.8183238506317139
53,0.033127740025520325,1.4969422817230225,1.5300700664520264
54,0.029282374307513237,1.490918755531311,1.5202010869979858
55,0.03309042379260063,1.3851079940795898,1.4181984663009644
56,0.02865133434534073,1.5380909442901611,1.5667423009872437
