,weight
Rhox5,4.2084248e-05
S100g,0.00032224265
Mt1,6.405599e-05
Mt2,2.2440589e-05
Apoe,0.000121884965
Lgals2,0.0001231688
Apoa1,0.0020921917
Apoa2,0.0002647232
Rbp4,0.99142075
Dab2,0.000261363
Trap1a,1.2431269e-05
Apom,0.00088881684
Lgmn,9.235198e-05
Psph,4.130468e-05
Ttr,0.0022669379
Spink1,0.00051786687
Ctsl,5.190807e-05
Afp,7.6069104e-05
Amn,9.473229e-05
Apob,0.00013618234
Rhox9,1.6889918e-06
Emb,6.954857e-05
Apoa4,2.0094694e-05
Cotl1,1.3622865e-05
Ctsh,4.7273337e-05
Slc2a2,1.8516037e-05
Spp2,1.9832005e-05
Tdh,3.7718248e-05
Cited1,6.079988e-05
Cubn,8.491156e-05
Gcsh,3.3582342e-06
Gm9,1.455945e-06
Fgb,2.0435235e-05
Gstm1,1.2742159e-05
Slc16a1,1.213604e-05
Npl,5.44043e-06
Folr1,3.6905592e-05
Morf4l2,1.4039646e-06
Nrk,1.1316424e-05
Clic6,1.3634459e-05
S100a1,7.885129e-06
Dbi,3.0087833e-06
Slc2a3,5.8393383e-05
Slc13a4,1.1373291e-05
Ifi30,4.549748e-06
Rhox6,1.3337637e-06
Utf1,1.3749817e-06
Car7,9.642137e-06
Trf,1.0067945e-05
Fmr1nb,3.3175527e-06
Smlr1,7.1782183e-06
Cldn7,7.1543527e-06
Apoc1,6.3692596e-06
Ldoc1,1.249851e-06
Ascl2,1.1354493e-06
Ddt,1.0858898e-05
Atp1b1,8.3853465e-06
4933402E13Rik,4.4976555e-06
Gjb3,1.2961018e-06
Ctsb,5.232664e-06
Tfap2c,1.2136114e-06
Atp6v0b,5.3015447e-06
H3f3a,2.5799845e-06
Sepp1,5.061013e-06
Cndp2,2.3793855e-06
Dusp9,1.728702e-06
Aldob,1.1832488e-05
Fxyd2,2.4758806e-06
Pcbd1,3.5749204e-06
Ctsc,3.8241283e-06
Stx3,2.6858083e-06
Gldc,4.723447e-06
Pdzk1,3.0749984e-06
Ybx1,3.2741211e-06
Ezr,8.561031e-06
Car4,2.7049035e-05
Rps2,5.320574e-06
Tmem37,4.0804143e-06
Pramef12,1.0738147e-06
Ctsz,1.17737645e-05
Morc4,5.695875e-06
Cd63,4.648013e-06
Pla2g12b,1.7613811e-06
Slc9a3r1,5.744059e-06
Phlda2,2.31631e-06
Mttp,4.811132e-06
Cltc,4.047452e-06
Aprt,1.7090427e-06
Cox5a,1.3642712e-06
Fkbp11,1.6210362e-06
Bex2,1.4423214e-06
Fabp5,3.6941808e-06
Fthl17a,9.783182e-07
Fem1b,1.4522674e-06
Gjb5,1.0873133e-06
Txndc17,2.1335936e-06
Ifitm2,1.5120804e-06
Sdc4,2.3024875e-06
Gipc2,1.726445e-06
Tmprss2,2.6158195e-06
Plet1,7.6302535e-07
Psat1,1.3882063e-06
Erdr1,8.4407117e-07
Stard10,1.1203656e-06
Fabp1,1.9168924e-06
Hspb1,6.429167e-07
Bex4,2.495135e-06
Gcat,1.7598683e-06
Cyba,2.14251e-06
Cldn6,4.117562e-06
2210011C24Rik,3.272913e-06
Tomm5,1.1772951e-06
2610528J11Rik,1.9491356e-06
Peg10,6.582622e-07
2810417H13Rik,1.2873605e-06
Cstb,1.0296282e-06
Tex19.1,7.7813036e-07
Slc39a5,1.6708657e-06
Podxl,3.302659e-06
Tmsb10,1.815542e-06
Tuba1a,1.3251688e-06
Anp32a,1.8189803e-06
Tpd52,9.1389444e-07
Fabp2,1.0876979e-06
Hmgb1,1.7532981e-06
Reep6,2.1107585e-06
Mfsd1,1.045982e-06
Vps35,6.7098415e-07
Ass1,6.7117173e-07
Atp6v1a,6.4045173e-07
Fgg,2.6630423e-06
Fstl3,6.603296e-07
Sfmbt2,6.479499e-07
Atp6v1g1,6.4323933e-07
Rnase4,1.1378178e-06
Vamp8,1.8110838e-06
Stmn1,1.0184093e-06
Sgk3,7.989798e-07
Glul,5.976679e-07
Uqcrq,1.1531321e-06
Marcksl1,2.1940652e-06
Palm3,1.2789292e-06
Id2,4.848239e-07
Serpinb9b,3.6227064e-07
Glrx,1.6946112e-06
Gpx3,8.6471175e-07
Aqp3,1.4833927e-06
Cib1,5.9372644e-07
Aldh7a1,6.9556063e-07
Gnpda1,6.194142e-07
Vimp,7.536096e-07
Chchd10,1.2084583e-06
Phgdh,4.5057797e-07
Vil1,6.507162e-07
Rplp0,2.3536077e-06
Slc25a4,3.4311003e-07
2200002D01Rik,9.550415e-07
Lrp2,5.8689835e-07
Neu1,5.810341e-07
Cldn2,6.4679483e-07
Prss8,4.875112e-07
Mpc2,3.8890735e-07
Atp1a1,5.081168e-07
Hnrnpa1,1.2255715e-06
Fga,6.629393e-07
Lgals3,6.093426e-07
Rdx,4.3480725e-07
Bex1,3.7334212e-07
Tomm20,5.280732e-07
Tspan13,4.521612e-07
Slc7a7,5.2814477e-07
Ftl1,1.1901541e-06
Tbrg1,4.5038811e-07
Snx3,8.8754166e-07
H19,2.9812418e-07
Apoc3,5.748363e-07
Hnf4a,3.2904433e-07
Myo6,3.9767465e-07
Jade1,2.5497263e-07
Rpl18a,1.0390147e-06
Stx7,8.645006e-07
Atp5g3,3.0630667e-07
