,weight
N0000,0.5
N0001,2.6315947
N0002,2.6315947
N0003,0.025609458
N0004,0.020626893
N0005,4.7975383
N0006,5.386316
N0007,0.030972239
N0008,0.042895824
N0009,0.054091252
N0010,0.07304653
N0011,0.01296657
N0012,0.012825965
N0013,0.00655952
N0014,0.036772914
N0015,0.011597427
N0016,0.011378102
N0017,0.036186874
N0018,0.0073569813
N0019,0.0090822335
N0020,0.009862593
N0021,9.029912
N0022,0.07685718
N0023,0.02417583
N0024,0.012558754
N0025,0.013601043
N0026,0.050260372
N0027,0.04211382
N0028,8.864994
N0029,0.011057875
N0030,0.006954614
N0031,0.021026649
N0032,0.0016497899
N0033,0.012838068
N0034,0.034240436
N0035,0.01437001
N0036,0.022301825
N0037,0.013372975
N0038,0.012304211
N0039,0.02217404
N0040,0.02371757
N0041,0.01587696
N0042,0.022250183
N0043,0.22851214
N0044,0.029411744
N0045,0.06569321
N0046,0.023999313
N0047,2.9806702
N0048,0.025828656
N0049,0.014875606
N0050,0.024485547
N0051,0.01701699
N0052,0.020446446
N0053,0.99697995
N0054,0.05139781
N0055,0.006509547
N0056,0.00734068
N0057,0.02957847
N0058,0.06835914
N0059,0.022141771
N0060,0.016711796
N0061,0.0063541895
N0062,0.009957617
N0063,0.017728854
N0064,0.04453436
N0065,0.04444663
N0066,0.023212869
N0067,0.0028711995
N0068,0.023618113
N0069,0.05099078
N0070,0.050845202
N0071,0.043686315
N0072,0.09934223
N0073,0.05323595
N0074,0.11291891
N0075,0.12169931
N0076,0.030138714
N0077,0.053547163
N0078,0.06722083
N0079,0.033712603
N0080,0.045632675
N0081,0.04887865
N0082,0.029449986
N0083,0.060672227
N0084,0.029151998
N0085,0.016501108
N0086,3.6933463
N0087,0.013844976
N0088,0.013605298
N0089,0.03302904
N0090,0.05808878
N0091,0.019507868
N0092,0.039930716
N0093,0.02180297
N0094,0.042809844
N0095,6.809528
N0096,2.8959725
N0097,0.21447964
N0098,0.023385514
N0099,0.027482683
N0100,0.026851386
N0101,0.16746959
N0102,0.026134254
N0103,0.065226
N0104,0.017621195
N0105,0.47124845
N0106,0.031404607
N0107,0.923298
N0108,0.8132584
N0109,0.04334034
N0110,5.4928718
N0111,0.011364357
N0112,0.009077112
N0113,0.03158316
N0114,0.0069991373
N0115,0.049671706
N0116,0.26318073
N0117,0.015082918
N0118,0.015324853
N0119,0.029568104
N0120,0.011129565
N0121,0.021365654
N0122,0.029908067
N0123,0.013873003
N0124,0.019596212
N0125,0.022093926
N0126,0.023686476
N0127,0.012982185
N0128,0.016393945
N0129,0.12798625
N0130,0.039406464
N0131,0.5252151
N0132,0.017166851
N0133,0.075000085
N0134,0.04226759
N0135,0.07793605
N0136,0.05685869
N0137,0.011565837
N0138,0.057820875
N0139,0.20754237
N0140,0.0285171
N0141,0.101460986
N0142,0.056170892
N0143,0.046895906
N0144,0.13451922
N0145,0.12081442
N0146,8.168763
N0147,0.084379375
N0148,0.13367668
N0149,0.15643431
N0150,0.20520566
N0151,3.0342329
N0152,0.1434767
N0153,0.10635281
N0154,0.04285815
N0155,0.03247448
N0156,0.1661109
N0157,0.18192132
N0158,0.089458734
N0159,0.06127039
N0160,0.067022234
N0161,0.29232857
N0162,0.04628254
N0163,0.054804325
N0164,0.14392288
N0165,0.05177715
N0166,0.06331809
N0167,2.812306
N0168,0.038171634
N0169,0.052901473
N0170,0.11660671
N0171,0.022508988
N0172,0.056669578
N0173,5.1824894
N0174,0.927283
N0175,0.019370925
N0176,0.018768454
N0177,0.022756167
N0178,0.019979557
N0179,0.06688814
N0180,0.068435125
N0181,0.11507344
N0182,0.93425745
N0183,0.105006255
N0184,0.039151926
N0185,0.09236234
N0186,0.092343844
N0187,0.063883826
N0188,0.022918181
N0189,0.10657029
N0190,0.16887964
N0191,0.14915577
N0192,0.14142807
N0193,2.430387
N0194,1.5263312
N0195,0.09311378
N0196,0.40074155
N0197,0.046719246
N0198,0.035060767
N0199,0.044783637
N0200,0.052320328
N0201,0.04660479
N0202,0.0472182
N0203,2.239665
N0204,1.6717985
N0205,0.032117
N0206,1.3880607
N0207,0.08955401
N0208,0.036226433
N0209,0.02800531
N0210,0.035396487
N0211,0.2376266
N0212,0.056070097
N0213,4.3805118
N0214,0.028496016
N0215,3.9559855
N0216,0.66911715
