-0.26557758,-0.27328473
0.6167887,0.34597504
0.6055958,0.6689056
0.5986841,0.6847986
-0.7761428,-0.408531
-0.6650516,0.56086993
-0.5153274,-0.5437912
0.6091988,-0.79301757
-0.760572,-0.38457507
-0.54295874,0.6770787
0.12842606,-0.006930091
0.0745046,0.49444035
0.5052844,-0.7705582
-0.7581103,0.44696575
0.5874538,0.3406972
0.58156735,-0.7029955
0.60308176,0.6838656
-0.31405658,-0.09013036
-0.7694176,-0.40138796
-0.30772182,-0.18373269
-0.7809,0.4081477
0.46369022,-0.7187106
-0.7671276,0.42780042
0.5462912,-0.5084128
-0.21307375,-0.7037589
-0.34491938,-0.24009706
0.72585726,-0.48330787
-0.7770261,0.40950617
0.5641105,-0.7201821
-0.77084965,0.41229963
-0.5920602,0.5653866
-0.6864321,0.4447128
-0.21333967,-0.70422196
-0.71687746,-0.13900949
-0.5658687,-0.18989529
0.5820679,-0.698794
-0.76934814,0.41511053
0.08740676,0.034046326
0.5932172,0.6743206
0.72605145,-0.49090752
-0.21089731,-0.6893813
-0.75948256,0.48291576
-0.0052505895,0.2898419
-0.74603784,-0.3935222
-0.082225755,-0.051286783
0.4973413,-0.21380156
-0.29971507,-0.23215804
-0.75957847,0.48302707
-0.35535863,-0.24430296
0.5014802,-0.7763489
-0.29141426,-0.17216818
-0.29371688,-0.23295662
-0.12858307,0.071228266
-0.7430302,-0.34325013
0.490725,0.7201759
0.5997851,0.6776081
-0.2442045,0.27687314
-0.7576967,0.48203838
-0.23887236,0.5754841
0.49948716,-0.7682109
0.6009843,0.6816018
0.57129055,0.68317103
-0.46157292,-0.2297884
-0.77701104,0.41181162
-0.7786952,0.41233322
0.5521891,-0.50629354
0.072629966,0.5347385
-0.5414926,0.66520095
0.54013276,-0.5023123
0.6857034,-0.48824856
0.60452247,0.34147078
-0.7649752,-0.40719575
-0.25554067,0.6038891
-0.7774499,0.42265627
0.49715534,-0.21449026
-0.22514524,0.2372534
0.48389295,0.6877771
0.5018933,0.70243526
0.47994253,-0.72474164
-0.3519426,-0.058047853
0.71106064,-0.49119332
-0.7505557,-0.3456364
-0.5100587,-0.5353543
-0.54245484,0.651366
0.5582594,-0.5878665
0.6673102,0.358317
-0.7559659,0.4299686
-0.16445568,0.09912337
0.53457963,-0.4056709
0.084915005,0.05225687
-0.12044271,-0.078240514
-0.7591018,0.42211217
-0.54582846,0.6250642
-0.56736064,0.6200154
-0.21712393,-0.5523577
0.683865,-0.49994114
-0.0143796215,0.25248143
-0.5484035,-0.18047404
0.4912429,0.71628046
-0.7606152,-0.41741988
0.07325771,0.49309254
-0.43668112,0.23412496
-0.7548414,0.42376477
-0.6202524,-0.30515438
0.60178864,0.6668049
-0.23805483,0.5745411
-0.6064051,0.7867373
-0.75859296,-0.38907033
0.4868192,0.695671
0.49206632,0.71106344
-0.5674214,0.6199224
-0.016204607,0.27654293
-0.56764275,0.62018365
0.4981993,-0.75403297
0.07235176,0.48759827
0.43367127,-0.7032705
-0.43877396,0.20329516
-0.5430354,0.6778244
0.6134993,0.34526324
0.06942828,0.47914147
0.12431198,0.06143176
-0.60382634,0.6171413
-0.5179851,-0.548023
-0.4454224,-0.28809497
0.7206055,-0.47394955
-0.759519,0.48292363
-0.33884516,-0.2869174
-0.6651521,0.5608399
0.733214,-0.4793183
0.5996926,0.67420655
-0.21329334,-0.7040794
0.5186318,0.52042335
0.7185896,-0.47146356
-0.5126309,-0.16581883
0.42080963,-0.7402239
-0.77606183,0.4048326
0.4249135,-0.73730534
-0.75162005,-0.34703425
-0.61382437,0.64597327
0.5011081,-0.77307487
0.07274249,0.53414035
0.6675311,0.35843697
-0.24204636,0.2574828
-0.7654672,0.40945676
-0.19639835,-0.6902557
-0.61540663,0.6237209
0.49070275,0.7200966
0.5041862,0.6577464
0.5026833,-0.77319896
-0.19678877,-0.6906793
0.55240244,-0.5022757
0.07256186,0.5338014
-0.21296906,-0.70358384
-0.18067853,-0.049202003
0.0729323,0.53480583
0.26306865,0.022366904
0.66683567,0.35829774
-0.5082038,-0.5320033
-0.18676968,-0.10783686
0.49948558,-0.21581946
-0.19641317,-0.6915816
-0.4877954,-0.2555979
-0.24261993,0.25741926
0.28113362,-0.024453523
-0.76278114,-0.41373658
-0.236714,0.29924768
0.51985055,0.3621182
