,weight
Rhox5,7.223705e-05
Apom,0.0055194804
Trap1a,7.947224e-06
Rbp4,0.9823772
Spink1,0.00012711922
Ttr,0.001650309
Apob,0.0011258288
Ctsh,0.00029248645
Amn,0.0010564213
Apoa1,0.0023816056
S100g,0.0022539932
Cubn,0.0004459637
Lgals2,0.0003021015
Apoa4,0.0002062241
Apoa2,0.0002504849
Fmr1nb,3.4820667e-05
Folr1,0.00010969581
Afp,0.0003281402
Apoe,3.351693e-05
Slc2a3,1.8587802e-05
Lgmn,0.00018045587
Mt2,7.770797e-05
Emb,8.254951e-06
Cldn7,4.6304494e-06
Mt1,7.569613e-05
Dab2,8.558334e-05
Ctsl,2.5014459e-05
Sepp1,1.1294572e-05
Clic6,3.4219545e-05
Cotl1,1.8433197e-05
Ctsb,1.9245725e-05
Tdh,4.0303563e-05
Slc16a1,1.3048067e-05
Cldn6,2.8281277e-06
Apoc1,3.7798556e-05
Spp2,4.4757377e-05
Atp1b1,1.9499254e-05
Car7,2.612458e-05
Car4,7.2621483e-06
Cd63,6.876385e-06
Tmem37,1.7149756e-05
Nrk,3.1589498e-05
S100a1,2.005266e-05
Cyba,9.055645e-06
Ifi30,1.6061982e-05
Fgb,1.1481072e-05
Pdzk1,1.3401346e-05
Ctsz,8.854218e-06
Atp6v0b,6.534198e-06
Mttp,1.3309832e-05
Aldob,1.2925688e-05
Morc4,1.1707939e-05
Pcbd1,3.0302774e-06
Aqp3,9.399067e-06
Rpl8,4.960466e-06
Slc2a2,1.6973687e-05
Gm42418,4.2749048e-06
Gldc,4.9577466e-06
Slc13a4,1.2593927e-05
Npl,9.501311e-06
Ybx1,3.426502e-06
Cited1,6.240055e-06
Vamp8,4.8146167e-06
Trf,6.0722905e-06
Ezr,3.1773e-06
Slc39a5,4.409061e-06
Fxyd2,8.555189e-06
Fabp5,4.3762225e-06
Smlr1,6.7252345e-06
2210011C24Rik,3.891042e-06
Psph,6.182314e-06
Hnrnpa1,2.7185934e-06
Npm1,1.9316194e-06
Stx7,3.358526e-06
Anp32a,3.0553026e-06
Ptma,2.5974393e-06
Myo6,3.037013e-06
Rps2,2.6432465e-06
Pla2g12b,3.609081e-06
Rplp0,3.4175175e-06
Mfsd1,5.7453913e-06
4933402E13Rik,2.837272e-06
Ctsc,5.171101e-06
Podxl,2.732687e-06
Cltc,2.8228328e-06
H3f3a,5.2910705e-06
Gcat,4.328098e-06
