iter,recon_loss,trip_loss,total_loss
0,0.0007174585480242968,2.799347400665283,2.8000648021698
1,0.27936387062072754,2.0771026611328125,2.35646653175354
2,0.032875556498765945,1.6835670471191406,1.716442584991455
3,0.14502455294132233,2.4085092544555664,2.5535337924957275
4,0.1498304009437561,2.4621920585632324,2.6120223999023438
5,0.05427820608019829,1.8380351066589355,1.8923133611679077
6,0.01370391808450222,2.1883301734924316,2.2020339965820312
7,0.04745633155107498,2.4829187393188477,2.5303750038146973
8,0.08347127586603165,2.309237241744995,2.3927085399627686
9,0.08205585926771164,1.843336582183838,1.9253923892974854
10,0.042316731065511703,2.217618465423584,2.259935140609741
11,0.020060665905475616,2.1525862216949463,2.172646999359131
12,0.02145356684923172,2.135301351547241,2.156754970550537
13,0.03610767796635628,1.7212042808532715,1.7573119401931763
14,0.04667166620492935,1.9482667446136475,1.9949383735656738
15,0.04137292876839638,1.6477079391479492,1.689080834388733
16,0.03034454770386219,1.9833452701568604,2.0136897563934326
17,0.0238201767206192,2.305264472961426,2.329084634780884
18,0.027091708034276962,1.580839991569519,1.6079317331314087
19,0.03493902087211609,1.4905198812484741,1.5254589319229126
20,0.03643004223704338,1.5417379140853882,1.5781679153442383
21,0.03944048285484314,1.909641981124878,1.9490824937820435
22,0.035584140568971634,1.75713312625885,1.7927172183990479
23,0.035877328366041183,1.7040220499038696,1.7398993968963623
24,0.027711918577551842,1.89948570728302,1.9271975755691528
25,0.03178052976727486,1.9890472888946533,2.0208277702331543
26,0.03344214707612991,1.6876167058944702,1.7210588455200195
27,0.036698225885629654,1.7639825344085693,1.8006807565689087
28,0.03488367423415184,1.6701973676681519,1.7050809860229492
29,0.038598209619522095,1.9476935863494873,1.986291766166687
30,0.034428633749485016,1.6114704608917236,1.6458990573883057
31,0.02960076928138733,1.7566843032836914,1.7862850427627563
32,0.03390452638268471,1.5816161632537842,1.615520715713501
33,0.03615674003958702,1.35696280002594,1.3931195735931396
34,0.034879978746175766,1.9926756620407104,2.0275557041168213
35,0.034684740006923676,1.805579423904419,1.8402642011642456
36,0.033653587102890015,1.4357348680496216,1.469388484954834
37,0.03288226202130318,1.4160555601119995,1.4489377737045288
38,0.03506840765476227,1.7179099321365356,1.7529783248901367
39,0.03307267650961876,1.6639553308486938,1.6970280408859253
40,0.03530522435903549,1.6786106824874878,1.7139159440994263
41,0.035865116864442825,1.3229825496673584,1.3588476181030273
42,0.029316339641809464,1.8692591190338135,1.8985754251480103
43,0.031130459159612656,1.5255677700042725,1.556698203086853
44,0.03081163950264454,1.5281039476394653,1.558915615081787
45,0.03112437203526497,1.588388204574585,1.6195125579833984
46,0.028632888570427895,1.3547353744506836,1.3833682537078857
47,0.03324993699789047,1.756493091583252,1.7897430658340454
48,0.03224880248308182,1.368170142173767,1.400418996810913
49,0.029800979420542717,1.6954206228256226,1.7252216339111328
50,0.03102533333003521,1.1652615070343018,1.1962867975234985
51,0.031142041087150574,1.8580026626586914,1.8891446590423584
52,0.030353982001543045,1.3574050664901733,1.3877590894699097
53,0.03638723865151405,1.465195894241333,1.5015830993652344
54,0.03013445809483528,1.5711983442306519,1.6013327836990356
55,0.031356681138277054,1.8407565355300903,1.8721132278442383
56,0.02787027321755886,1.4981530904769897,1.5260233879089355
57,0.02917325869202614,1.6740357875823975,1.7032090425491333
58,0.03022683598101139,1.3958861827850342,1.4261130094528198
59,0.027920952066779137,1.4571155309677124,1.4850364923477173
60,0.02783203125,1.3405265808105469,1.3683586120605469
61,0.03347426652908325,1.2906994819641113,1.3241736888885498
62,0.028777122497558594,1.7487903833389282,1.7775675058364868
63,0.025638021528720856,1.3030327558517456,1.3286707401275635
64,0.02857806161046028,1.2657759189605713,1.29435396194458
65,0.026262981817126274,1.741060495376587,1.7673234939575195
66,0.029754552990198135,1.134957194328308,1.1647117137908936
67,0.030635658651590347,1.2030103206634521,1.233646035194397
68,0.028569776564836502,1.5720415115356445,1.6006113290786743
69,0.026079915463924408,1.4012871980667114,1.427367091178894
70,0.029198182746767998,1.4564722776412964,1.4856704473495483
71,0.02405848167836666,1.5040254592895508,1.5280839204788208
72,0.028406843543052673,1.3698019981384277,1.3982088565826416
73,0.028669804334640503,1.0448437929153442,1.0735136270523071
74,0.0256901066750288,1.4628419876098633,1.4885320663452148
75,0.029073767364025116,1.5282970666885376,1.5573707818984985
76,0.027151592075824738,1.2161471843719482,1.2432987689971924
77,0.02505713701248169,1.2738431692123413,1.2989003658294678
78,0.026854099705815315,1.6076732873916626,1.6345274448394775
79,0.02575060725212097,1.0190925598144531,1.0448431968688965
80,0.024985406547784805,2.1361918449401855,2.161177158355713
81,0.026786774396896362,1.797066330909729,1.8238531351089478
82,0.02649855613708496,1.2510552406311035,1.2775537967681885
83,0.026621391996741295,1.4046248197555542,1.4312461614608765
84,0.025378219783306122,1.2542805671691895,1.2796587944030762
85,0.025662729516625404,0.8773888945579529,0.9030516147613525
86,0.02720295451581478,1.2801228761672974,1.307325839996338
87,0.02698124386370182,1.5697641372680664,1.5967453718185425
88,0.028339872136712074,1.6238223314285278,1.6521621942520142
89,0.023527035489678383,1.62987220287323,1.6533992290496826
90,0.027527621015906334,1.2735090255737305,1.3010365962982178
91,0.029571188613772392,1.293912649154663,1.3234838247299194
92,0.025938233360648155,1.1999613046646118,1.225899577140808
93,0.02635609731078148,1.0696079730987549,1.0959640741348267
94,0.025594253093004227,1.3892453908920288,1.4148396253585815
95,0.0258746650069952,1.4549070596694946,1.4807816743850708
96,0.025690225884318352,1.5088276863098145,1.5345178842544556
97,0.026125775650143623,1.163619875907898,1.1897456645965576
98,0.023751098662614822,1.7462890148162842,1.7700401544570923
