,weight
N0000,0.5
N0001,5.2277117
N0002,5.2277117
N0003,0.01668629
N0004,0.010991139
N0005,0.014318656
N0006,0.031714752
N0007,0.00539414
N0008,0.007478123
N0009,0.017787306
N0010,0.295486
N0011,0.024808245
N0012,0.02292205
N0013,0.0057397517
N0014,0.007842162
N0015,0.0128244
N0016,0.0141639495
N0017,0.0177821
N0018,0.024994092
N0019,0.010666833
N0020,0.008013235
N0021,10.114442
N0022,0.14690742
N0023,0.0124493195
N0024,0.018746722
N0025,0.019672614
N0026,0.0668425
N0027,0.010839575
N0028,0.018203218
N0029,0.013607887
N0030,0.011126098
N0031,0.020645753
N0032,0.017342478
N0033,0.10497169
N0034,0.011896081
N0035,0.04812264
N0036,0.02510388
N0037,0.07666803
N0038,0.028296756
N0039,0.019240951
N0040,0.025711188
N0041,0.031628173
N0042,0.025743611
N0043,0.008377685
N0044,0.016850973
N0045,9.619881
N0046,0.03394688
N0047,0.02302101
N0048,0.023980288
N0049,0.030181786
N0050,0.048591916
N0051,0.004666999
N0052,0.012128675
N0053,0.01717504
N0054,0.084530994
N0055,0.022535525
N0056,0.018565554
N0057,0.018545492
N0058,0.03892599
N0059,0.024224928
N0060,0.03408544
N0061,0.017219814
N0062,0.018167637
N0063,0.022602435
N0064,0.037119724
N0065,0.020461002
N0066,0.02263485
N0067,0.058462802
N0068,0.062542215
N0069,0.024709871
N0070,0.014413539
N0071,0.1118563
N0072,0.049275044
N0073,0.045614216
N0074,0.04524032
N0075,0.10112619
N0076,0.055481587
N0077,0.046403553
N0078,0.052568015
N0079,0.053969573
N0080,0.026796706
N0081,0.025238998
N0082,0.04234254
N0083,0.036019195
N0084,0.06944449
N0085,0.051177707
N0086,0.019262819
N0087,0.00892341
N0088,0.030842591
N0089,0.021368118
N0090,0.025250526
N0091,0.03321371
N0092,0.045326896
N0093,0.39557144
N0094,0.049644995
N0095,0.022153134
N0096,0.058323223
N0097,0.07168809
N0098,0.019087045
N0099,0.060891036
N0100,0.053827204
N0101,0.3668953
N0102,0.036829174
N0103,0.12360711
N0104,0.010933518
N0105,0.021438632
N0106,0.019406961
N0107,0.020653458
N0108,0.052081224
N0109,0.075414516
N0110,1.41097
N0111,0.0399356
N0112,0.019660825
N0113,0.030720677
N0114,0.030353203
N0115,0.029289717
N0116,0.03748333
N0117,0.06846187
N0118,0.029229332
N0119,0.051698595
N0120,0.022269564
N0121,0.067883395
N0122,0.034549046
N0123,0.030253882
N0124,0.03174937
N0125,0.022134915
N0126,0.0232992
N0127,0.038902327
N0128,0.044871215
N0129,0.069350466
N0130,0.056188103
N0131,0.026671719
N0132,0.052650083
N0133,0.03939305
N0134,0.024515975
N0135,0.13383454
N0136,0.09749917
N0137,0.23762527
N0138,0.044132546
N0139,0.052700922
N0140,0.031022035
N0141,0.016024308
N0142,0.01971677
N0143,0.108667545
N0144,0.32637066
N0145,0.060521644
N0146,0.12781647
N0147,0.092980854
N0148,0.062048197
N0149,0.09893058
N0150,0.04982274
N0151,2.324534
N0152,0.0970754
N0153,1.2021998
N0154,0.032665156
N0155,0.058440216
N0156,0.074722335
N0157,0.17611733
N0158,0.0728785
N0159,0.10030122
N0160,0.08734867
N0161,0.040791113
N0162,0.030305658
N0163,0.03830121
N0164,0.043355927
N0165,0.04890792
N0166,0.07489903
N0167,0.060544226
N0168,0.17283458
N0169,0.6809359
N0170,0.056708533
N0171,0.075652994
N0172,0.083291575
N0173,0.0140995905
N0174,0.07946085
N0175,0.02030474
N0176,0.019431826
N0177,0.024321992
N0178,0.054134343
N0179,0.02500459
N0180,0.026703356
N0181,0.019378707
N0182,0.024870677
N0183,0.032513056
N0184,0.043874074
N0185,0.035373256
N0186,0.07249111
N0187,1.370578
N0188,1.1456996
N0189,0.109471925
N0190,0.15179683
N0191,0.047717977
N0192,0.030739661
N0193,0.08897739
N0194,0.048041515
N0195,0.03380303
N0196,0.17580917
N0197,0.023622872
N0198,0.03902846
N0199,0.0603516
N0200,0.5963166
N0201,0.07799534
N0202,0.10770914
N0203,8.528161
N0204,0.32639596
N0205,0.07430809
N0206,0.03856689
N0207,0.6743651
N0208,0.04668092
N0209,0.017365815
N0210,0.14130309
N0211,0.031468842
N0212,0.030786704
N0213,0.03433986
N0214,0.015674004
N0215,0.02280154
N0216,0.035941064
N0217,0.05047577
N0218,0.94911677
N0219,0.08313296
N0220,0.20667651
N0221,2.1010828
N0222,0.52908975
N0223,0.05299006
N0224,0.067145735
N0225,0.006595152
N0226,0.008050466
N0227,0.029655322
N0228,0.04728712
N0229,0.06837853
N0230,0.03835101
N0231,0.046934754
N0232,0.053608324
N0233,0.019005556
N0234,0.4873437
N0235,0.033154167
N0236,0.37598133
N0237,0.026246397
N0238,0.04199392
N0239,0.10924624
N0240,0.06081891
N0241,0.023764102
N0242,0.031698674
N0243,0.06617226
N0244,0.18245895
N0245,0.07478224
N0246,0.03403499
N0247,0.10715601
N0248,0.029221987
N0249,0.03185062
N0250,0.015219021
N0251,0.02233618
N0252,0.05516868
N0253,0.035229854
N0254,0.06943693
N0255,0.12408778
N0256,0.066119954
N0257,0.093883194
N0258,0.14462838
N0259,0.16386586
N0260,0.13739453
N0261,0.15545729
N0262,0.111326024
N0263,0.13905667
N0264,0.036846913
N0265,0.09056432
N0266,0.09792246
N0267,0.07191942
N0268,0.0906311
N0269,0.04552388
N0270,0.03952616
N0271,0.07593193
N0272,5.5989323
N0273,8.479595
N0274,0.08985577
N0275,0.29638267
N0276,1.1115472
N0277,0.02650606
N0278,3.1425982
N0279,0.2098577
N0280,0.112866774
N0281,0.009046714
N0282,0.100938275
N0283,0.024158493
N0284,0.011560158
N0285,0.032837655
N0286,0.0100307455
N0287,0.20837565
N0288,0.5217609
N0289,0.38136986
N0290,4.6755133
N0291,0.17757255
N0292,0.12032662
N0293,0.25053212
N0294,0.2182334
N0295,0.15610835
N0296,0.23632397
N0297,0.16430782
N0298,0.1348696
N0299,0.14941308
N0300,0.10484448
N0301,0.14539084
N0302,0.1268816
N0303,0.20036171
N0304,4.5086927
N0305,0.16205558
N0306,0.3322896
N0307,4.0742836
N0308,0.9135562
N0309,0.06728179
N0310,0.05037501
N0311,0.13156745
N0312,0.10336037
N0313,0.12865494
N0314,0.24504827
N0315,0.2844039
N0316,0.124154516
N0317,0.073203646
N0318,0.21484447
N0319,0.1179201
N0320,0.31519032
N0321,0.13271001
N0322,0.39889428
N0323,0.11559733
N0324,0.067954466
N0325,0.057891097
N0326,0.05546869
N0327,0.09884451
N0328,0.07799941
N0329,0.14336263
N0330,0.060758095
N0331,0.038127363
N0332,0.21850766
N0333,0.088130325
N0334,1.7139188
N0335,0.09457104
N0336,0.24981833
N0337,3.783734
N0338,0.11067227
N0339,0.5140161
N0340,2.0889027
N0341,0.09438319
N0342,0.28192598
N0343,0.144253
N0344,0.12259227
N0345,0.3440036
N0346,0.2539609
N0347,0.0109489355
N0348,0.09191736
N0349,0.04211846
N0350,0.19033659
N0351,0.033356823
N0352,0.06797093
N0353,0.05613861
N0354,0.036877878
N0355,0.055552535
N0356,0.028864883
N0357,1.4607433
N0358,0.026962169
N0359,0.046518236
N0360,0.024648208
N0361,0.13724358
N0362,0.033998173
N0363,0.043222167
N0364,0.06759387
N0365,0.0119403815
N0366,0.014847486
N0367,0.059113316
N0368,0.17441864
N0369,0.1232724
N0370,0.039903365
N0371,0.0674851
N0372,0.044462003
N0373,0.122073665
N0374,0.12233502
N0375,0.5844381
N0376,4.475441
N0377,3.4527977
N0378,1.8521641
N0379,0.7876253
N0380,0.23858711
N0381,0.062285434
N0382,6.0271525
N0383,0.1586483
N0384,0.08994097
N0385,0.06996449
N0386,0.05814171
N0387,0.09942262
N0388,0.17372265
N0389,0.054067258
N0390,0.14667128
N0391,0.060949437
N0392,0.078466214
N0393,0.2737209
N0394,0.0789793
N0395,0.07539956
N0396,0.03704971
N0397,0.08085049
N0398,0.08897968
N0399,0.13686174
N0400,0.19371495
N0401,1.1996784
N0402,0.9459348
N0403,0.32169187
N0404,0.101683125
N0405,2.281395
N0406,0.06710013
N0407,0.102539495
N0408,0.77019286
N0409,5.60086
N0410,0.03877013
N0411,0.08124462
N0412,1.5980537
N0413,0.035574764
N0414,0.13073264
N0415,0.726821
N0416,1.5038677
N0417,0.33360493
N0418,2.4416366
N0419,0.069702946
N0420,0.05982921
N0421,1.3187991
N0422,0.6814527
N0423,0.07889759
N0424,0.02858002
N0425,0.027860155
N0426,0.16874747
N0427,0.05301933
N0428,0.035776515
N0429,0.0845403
N0430,0.06652253
N0431,0.09713131
N0432,0.13586767
N0433,0.0730202
N0434,0.10448754
N0435,0.06628261
N0436,0.21251932
N0437,0.9934408
N0438,4.341014
N0439,0.13671224
N0440,0.19964229
N0441,0.5683224
N0442,0.7628299
N0443,1.2681266
N0444,1.7646006
N0445,4.9122314
N0446,0.31421465
N0447,0.08508246
N0448,0.1607571
N0449,0.10332157
N0450,0.110095896
N0451,0.060823042
N0452,0.03708239
N0453,0.37630975
N0454,0.017275995
N0455,0.031141454
N0456,0.052359976
N0457,0.11413188
N0458,0.07997063
N0459,0.1333214
N0460,0.16076696
N0461,0.104093306
N0462,0.06428127
N0463,1.809715
N0464,0.06067966
N0465,0.042063694
N0466,0.29370418
N0467,0.06523853
N0468,0.020269819
N0469,2.0188272
N0470,1.5214442
N0471,1.8198193
N0472,0.04527144
N0473,0.78603697
N0474,2.459196
N0475,0.088171914
N0476,0.08804793
N0477,0.14611167
N0478,0.07983733
N0479,0.15199889
N0480,0.40942082
N0481,0.1282684
N0482,0.06333468
N0483,0.030336864
N0484,0.029223947
N0485,0.04879903
N0486,0.10584687
N0487,0.18340182
N0488,0.08385861
N0489,1.6341877
N0490,0.16186988
N0491,0.2314143
N0492,0.05140775
N0493,0.035196163
N0494,0.08102186
N0495,1.0327821
N0496,0.07586696
N0497,0.05852174
N0498,0.06946566
N0499,0.0791525
N0500,0.25970125
N0501,0.06617913
N0502,0.07141805
N0503,0.05240176
N0504,0.047759898
N0505,1.3857101
N0506,0.04015756
N0507,0.05447296
N0508,0.14553209
N0509,0.085907474
N0510,0.31666675
t1,0.93123937
t2,0.7847571
t3,1.5267109
t4,1.0104332
t5,1.5651511
t6,1.0628997
t7,0.8966843
t8,1.320797
t9,1.050797
t10,1.3519708
t11,1.4869958
t12,1.3744246
t13,1.0079445
t14,1.2529373
t15,1.5815371
t16,1.3454099
t17,0.8604836
t18,0.68147546
t19,1.1841621
t20,1.4148755
t21,2.1449075
t22,1.5561711
t23,2.0419126
t24,1.1943631
t25,1.1177882
t26,1.2830154
t27,0.8229129
t28,1.0647057
t29,1.554191
t30,1.1065059
t31,1.541684
t32,1.0581601
t33,1.9504827
t34,2.8031948
t35,4.576191
t36,3.0729704
t37,2.2256253
t38,4.262525
t39,3.9962904
t40,1.381826
t41,2.9216545
t42,2.8592055
t43,2.610126
t44,8.59442
t45,1.8606863
t46,1.5558673
t47,7.6485267
t48,2.2892401
t49,0.62346834
t50,0.92003065
t51,1.6622833
t52,1.6008592
t53,1.3629986
t54,1.3153163
t55,1.8493241
t56,1.4197304
t57,1.753009
t58,1.5328032
t59,1.2010561
t60,1.4770187
t61,1.7322649
t62,1.2882679
t63,1.608307
t64,1.3425158
t65,1.8817223
