,score
Espn,7.574651898717216
Rpl8,7.5448512743062945
Rps23,7.542727058825062
Tfpi,7.542210441052662
Lin28a,7.520223957658058
Klf9,7.517072012588689
Evi5,7.5106153234474125
Bri3,7.503263549377991
AI413582,7.475647861856253
Elovl1,7.472789507834473
Btbd2,7.472737273995161
S100a16,7.458203614134305
Gramd1b,7.424186994890835
Slc3a2,7.420881432452086
Akr7a5,7.381766488873886
Rab1a,7.36800551700338
Rpl32,7.358062788766307
Lamtor4,7.356660519275364
Xlr4b,7.353361042715452
Tm9sf2,7.351860294059367
Ctsa,7.327365019516299
Sgpl1,7.310521917495526
Col3a1,7.301952203331811
Nipsnap1,7.28942460654329
Tmem54,7.280580477558385
Tpp1,7.273075956906748
Aqp11,7.2619705513210535
Lpgat1,7.260908516750428
Sccpdh,7.231688481469423
Eif4a1,7.227375086683782
Slc35f6,7.224630783721369
Ehd1,7.1994676134163695
Carhsp1,7.175096710592389
Arcn1,7.164261055306477
Esx1,7.155295758817059
Hbb-bs,7.1332794066400975
Csnk1e,7.077781508094406
Epcam,7.077241124668676
Ndc1,7.075327180928594
Gab1,7.0568487847439165
Lad1,7.05589930680166
Wbp5,7.039074414932394
Etv5,7.0314442202090595
Gpc3,7.011454574509585
Plin3,7.009434261080414
Rbpms2,7.000616410508755
Rpl3,7.000613431405353
Atp5k,7.000064632872043
Vps29,6.992585659492638
Trp53,6.9482031119575405
Car2,6.94657102039414
Pcbp4,6.944747429117036
Rpl18,6.938109740340839
Slc39a8,6.937451836560564
Ufm1,6.895931336345549
Rpl7,6.894687799473814
Cox7a2,6.888679695934697
Rgcc,6.874731246644869
Pfkl,6.871585173579325
Zdhhc9,6.861467773559335
Cited4,6.8501950806486205
Upp1,6.847891059223352
Grb10,6.843670213561551
Uqcrh,6.830030586872176
Ddx39b,6.813071626281349
Tmem97,6.799843785785499
Mbl2,6.794248955844566
Scly,6.78853781251404
Snx8,6.786601060864319
Abcc2,6.7739203804014245
Gng12,6.753419590004897
Nrep,6.745196425078626
Rsl1d1,6.7344225878823
Cox6a1,6.722632020151036
Pdlim1,6.713223557973748
Rab17,6.6911486362387285
Klhl2,6.680578397039677
Gatsl3,6.667732298797864
Dnajc22,6.660420739868319
Pafah2,6.660281717859193
Chmp2a,6.65054754558589
Hmgb2,6.648257840505702
Rhpn2,6.6299354700494115
Trim68,6.619864850791202
Soat1,6.60627127866297
Dsg2,6.593222895725248
Ranbp1,6.580568672435761
Usmg5,6.579668223994804
As3mt,6.556159731326337
Col4a1,6.542100573556136
H2afv,6.525613771421935
Anp32b,6.516005882853891
Gap43,6.5028049116145885
Bend7,6.486773451763788
Ndufa11,6.479225748729717
Cd81,6.44934272729306
Lypla1,6.446201399927988
Id1,6.440969968115474
Mgst3,6.438774480515173
Rpl31,6.4272128266317505
Lipg,6.426863872108033
Mien1,6.409679013626158
Rpl12,6.407245882484243
Ckap4,6.406252683062741
Meg3,6.400406707388814
Mageb16,6.397285332743563
Igsf23,6.39559861155459
Gata5,6.393746025994787
Ddx3x,6.390962512253865
Llgl2,6.370148552401952
Slc25a15,6.367903455729192
Creld2,6.347069874405113
Atp5o,6.344449847697901
Snx2,6.314862752922331
Tfcp2l1,6.314447362898905
Pttg1ip,6.288753965274102
Cfi,6.287618538812163
Fam21,6.278118900468434
Gtf2h1,6.265582568697956
Muc13,6.2654542766626395
Ninj1,6.2572585885043965
Sct,6.244024551014622
Pth1r,6.239318864331731
Tmem51,6.223867528027301
Larp4,6.211505253400477
Ubxn8,6.210921323675207
Reep5,6.209478045008759
Ptms,6.2016529443727695
Tspan6,6.1814578912969145
Twf1,6.166581102629097
Atp5j,6.164264884662341
Abcg2,6.15233550436511
Sms,6.151382295827661
Gjb1,6.144422205755708
Cgref1,6.1329256357596265
Actn1,6.130682754309315
6330403K07Rik,6.128363417024391
Mogat2,6.127564433178179
Nudt16l1,6.121084408163191
Aldh18a1,6.120221774382209
Atp7b,6.11344689146394
Slc38a6,6.109548347825702
Tmem189,6.091242135396922
Ndufb10,6.087239096419982
Atp6v0d1,6.084745768370728
Gsta4,6.082737656113204
Eid1,6.077210268606242
Ost4,6.075829470169797
Ankrd54,6.048186891463775
Gnao1,6.043505232236169
P4hb,6.035113624011989
Gapdh,6.033983190127725
Pkp4,6.026640613166666
Rps19,6.024745809318579
Tuba1b,6.012142565460083
Nudt10,6.004889044819258
Limd2,5.9989896474071145
Epor,5.996954086484812
Larp4b,5.989816100845022
Kdm5b,5.978637788183975
Glmp,5.977284141328987
Alad,5.976974880316682
Tubb4b,5.944981882660676
Rps8,5.931440026475847
Clcn3,5.9301542857530265
Slc40a1,5.929479882480874
Rpn1,5.923881120444945
Ncf4,5.9238165360285695
Erich4,5.921324627062092
Sft2d2,5.913187877112497
Dhcr24,5.911432279089507
Mrpl47,5.908236286756224
Rpl28,5.9057698719551635
Fzd2,5.904243349580566
Tagln,5.899965847947975
Cst3,5.89814315192838
Tbc1d1,5.894842130211146
Hba-a2,5.890207754802505
Tmem63b,5.887488899983893
Acta2,5.877267239486607
Gigyf2,5.871822379213761
Cdkn2a,5.869260295337587
Bmp4,5.864019558494768
Gm14226,5.862453506596377
Slc11a2,5.855509716116327
Lpcat3,5.854507467199461
Rab30,5.850072509872724
Ptn,5.845645110779932
Blvrb,5.832675846026296
Synj1,5.82996543726928
Gsto1,5.821755550393021
Cnbp,5.811959387742309
Ap1ar,5.811172282613619
Smim22,5.808486960249069
E430025E21Rik,5.808299308051496
Gng2,5.789923318647857
Foxf1,5.777348589678831
Slc4a1,5.758727716475779
Ap1m2,5.75013472572967
Scel,5.738121073101069
Lmo2,5.73427830962404
Srp9,5.709654833117312
Ndufb2,5.705525720184107
Rpsa,5.70398496787052
Ndufa5,5.696013475095684
Snhg18,5.694232451424788
Ubxn1,5.6924101144418975
S100a13,5.680196922045033
Zc3h8,5.67901841590855
Slc15a2,5.672582437544988
Amotl1,5.668996408331115
Ppt2,5.668658685776899
Atp5g1,5.661817228780639
Serpinh1,5.660666253469446
Tbx18,5.658260843451354
Lman2,5.6578350419652885
Hsbp1,5.657147088966354
Mb21d2,5.647698736156519
Gjb2,5.646860919774527
Tmem14c,5.644716993003539
Grpel1,5.631765688817576
Ap1g1,5.625860488326661
Smdt1,5.624822141350893
Hsp90ab1,5.624725694842829
Wnt7b,5.6142719301559785
Cox7a1,5.614068853185886
Sacm1l,5.599265077977716
Sema4a,5.595779549627687
Actn4,5.5721389703685915
Tmbim4,5.5721088922233335
Lpar1,5.565792175307841
Tbc1d13,5.557866574595147
Dact1,5.54476847743936
Slc35g1,5.537306174349438
Nmral1,5.537055410665554
Clic4,5.52922059401545
Cntln,5.523042534291423
Shmt1,5.520575821785074
Akt1s1,5.5113167533221326
Cfap57,5.511109038406289
Pdcd6ip,5.509468571958334
B4galt5,5.50908267425217
Capg,5.507311025176982
Copb2,5.497390051175924
Ndufb3,5.49138588216958
Prrc2c,5.483420075630227
Trh,5.4755174840506395
Ept1,5.471833490624872
Rab3ip,5.470295540560388
Hmgn1,5.4661437363401
Sox11,5.4415215033418445
Maged2,5.420479272024379
Prtg,5.415962677658961
Clns1a,5.4095540941868965
Slc30a2,5.396733332050597
AI662270,5.394568970331127
Rpl9,5.385429520230984
Cycs,5.382356421758127
Gstt1,5.3817443194197905
Cbx1,5.377173109512489
Mdfi,5.370836871905191
Stag1,5.369771725588546
Ggta1,5.368798959309853
P4ha2,5.363922047775489
Plp1,5.3479219611446185
Serp1,5.345218805911576
Tle3,5.34389282648515
Dpp7,5.3340920011488375
Pcmt1,5.332000086804015
Derl2,5.32999830636303
F2,5.3284245317002075
Xlr4a,5.325384950889709
Slc16a13,5.322569835569201
Hkdc1,5.320710732027487
Abcd3,5.305274371584028
Pcdh1,5.304319486666445
Slc38a7,5.302794784287504
Ptp4a3,5.277977442352912
Gorasp2,5.268078567769626
Farsb,5.267408550080873
Rangap1,5.26073556054014
Cmtm4,5.256272243940221
Calm3,5.251852805757925
Tdrp,5.239023175963561
Irf6,5.237690733541019
C2cd4a,5.237150283644394
Eef1a1,5.231730785321921
Mylip,5.229108293952364
Nfe2l2,5.228170362662095
Soga3,5.228024174921449
Pfdn1,5.208797316370109
Dcakd,5.202291173588035
Hn1l,5.20194549128424
U2af1,5.1942713053721326
Aldh3b2,5.189070369995445
Rhox4d,5.183681867113221
Dusp12,5.178855796762036
Sypl,5.177380586534804
Smagp,5.169403799506214
Snx9,5.16610615832447
Actg1,5.16279638187245
Wfdc2,5.152575748708685
Timm17a,5.146996126614308
Timm13,5.141583328097875
Kif26b,5.133344043957807
Vcp,5.130770031760767
Galm,5.129747830367
Zfp42,5.12745343656146
Pxdc1,5.127327676434967
Preb,5.118567880105218
Terf1,5.113128534268832
Rpl7a,5.112907945061992
Rpl11,5.109081214865058
Abhd14b,5.107825689030511
Spcs3,5.099139511038515
Acox1,5.097926941199269
Dag1,5.094589827052168
Rps6ka1,5.092422478437363
Tead2,5.088378021968386
Arl8b,5.088202157435151
Ttc3,5.087176208030425
Sec23a,5.081490737094961
Sema3a,5.066441152447302
Yap1,5.065529430647288
Ndufb4,5.065012361206024
Snai2,5.061183340443047
BC025446,5.051163892378805
Myh10,5.048861933646841
Txndc5,5.047288865987089
Gnb4,5.037738490011897
Cnn2,5.034858099302781
Xbp1,5.0326614228502935
Esrra,5.0326362190341465
Grb7,5.028356552938597
Foxa2,5.022617225362927
Cep170b,5.016915568317346
Nid2,5.01192642630944
Ndufb6,5.0094715653814506
Foxp1,5.00795563292014
Eif2s3x,5.003384158887191
Fam64a,5.00189569430555
Cd164,4.996466301881664
Cd24a,4.989128283015763
Syngr2,4.988807239736118
Eno3,4.987263089053303
Dcbld1,4.971412980242223
Loxl2,4.970430935229362
Arhgap18,4.968190533747012
Inpp5f,4.967868739975679
Uchl1,4.965543030313558
Plxnb2,4.962392784719895
Pgls,4.959272236787947
Uqcrb,4.956335928984327
Amt,4.954504388633296
Thnsl2,4.952978948293713
Erp44,4.9417634294936885
Jup,4.940641203911336
Pepd,4.93562556247501
Tmem30b,4.934505423731772
Ndufa2,4.93201657696344
Samd8,4.929706946430064
Prdm6,4.927638428867647
Sdc1,4.925540784798294
Gpx8,4.92385787600388
Vsir,4.921635501981921
Atrx,4.918747731547533
Mboat7,4.9177299180144285
Lrp10,4.915964308256283
Sh3d19,4.912201562844704
Slc25a3,4.907208975126903
Ctnnb1,4.90221366199414
Dad1,4.898869974424021
Chmp2b,4.891230482022596
Ccnd3,4.8772904360142455
C530008M17Rik,4.868333897074735
Gucd1,4.859169664301695
Sod1,4.8503533752994015
Ypel1,4.845572120751409
Atp6v1c1,4.840374897804224
Ccdc25,4.835126898209924
Rhebl1,4.834760127621967
Xpo6,4.834504490263566
Jade3,4.832674316666175
Trim2,4.820766511575311
Spr,4.8202600970041285
Chchd2,4.818823976347284
Srsf7,4.815951890173543
2410015M20Rik,4.812815533127501
Cd59a,4.808804038913367
Anp32e,4.807141192053239
Vcan,4.80674036578299
0610040J01Rik,4.805494083358419
Fbp2,4.804995575809623
Sec11c,4.795367047433684
Itpka,4.792665609667304
Ube2d1,4.790343319136923
Rbm34,4.789949808732959
Mns1,4.789512059085241
Myo15b,4.788619897433032
Ippk,4.788439044859028
Ntmt1,4.787136967765265
Mkks,4.77611232052292
Ran,4.775834953318441
Arpc5,4.773382254210484
Fam195a,4.765542218718458
1500011K16Rik,4.761230768587856
Rad23b,4.758963141911225
Klk8,4.758945226991093
Oaz2,4.756237787455661
Lama1,4.756207225470636
Mvp,4.750199680544082
Abca3,4.750073622743904
Sfrp1,4.736806849147818
Dhrs7b,4.7364964639277405
Myl9,4.710229316321224
Hsp90aa1,4.708612012654127
Sin3b,4.706878887374165
Med29,4.702369558005435
Wisp1,4.697896895223649
Smarce1,4.692166894408759
Ppp2cb,4.691710183759468
Nudt4,4.691601531262944
