,weight
N0000,0.5
N0001,3.156004
N0002,3.156004
N0003,2.5881248
N0004,2.0011804
N0005,0.021492256
N0006,0.023885489
N0007,0.04344535
N0008,0.042650767
N0009,3.5573974
N0010,5.0774927
N0011,0.026840204
N0012,0.023696395
N0013,0.024126064
N0014,0.046289783
N0015,0.06775301
N0016,0.033374157
N0017,0.053805545
N0018,0.050707035
N0019,0.29455015
N0020,0.31488457
N0021,0.040531557
N0022,0.07312931
N0023,0.06651777
N0024,0.054153528
N0025,0.13791022
N0026,0.040582225
N0027,0.06633884
N0028,0.038117565
N0029,0.17201978
N0030,0.08559217
N0031,0.07295071
N0032,0.10888752
N0033,0.04010785
N0034,0.0761724
N0035,0.075086646
N0036,0.066361696
N0037,0.062047474
N0038,0.07564953
N0039,0.07547166
N0040,0.08899372
N0041,0.07711547
N0042,0.090839975
N0043,0.048545815
N0044,2.2164366
N0045,0.0303719
N0046,0.039331816
N0047,1.4537702
N0048,0.09354276
N0049,0.07829124
N0050,0.060949408
N0051,0.27611965
N0052,0.1166862
N0053,0.04276225
N0054,0.052899633
N0055,0.49650437
N0056,0.070912726
N0057,0.09568201
N0058,0.058327854
N0059,8.803232
N0060,0.07912443
N0061,0.12904666
N0062,0.15065935
N0063,0.0658325
N0064,2.274673
N0065,0.073044196
N0066,0.114617944
N0067,0.05425271
N0068,0.14745794
N0069,0.07843373
N0070,3.1417696
N0071,0.10927799
N0072,0.08984671
N0073,0.08690638
N0074,0.08282687
N0075,0.115186036
N0076,0.08344763
N0077,0.10846714
N0078,0.09751849
N0079,0.116324365
N0080,0.11208294
N0081,0.111757986
N0082,0.11018789
N0083,0.08404876
N0084,0.19845532
N0085,0.08949321
N0086,0.1253578
N0087,0.023111988
N0088,0.05603627
N0089,3.39645
N0090,2.6339502
N0091,0.027608259
N0092,0.038703036
N0093,0.054227185
N0094,0.020214565
N0095,2.7163134
N0096,2.0404017
N0097,0.052623227
N0098,0.064296365
N0099,1.4944851
N0100,0.09207366
N0101,0.15979007
N0102,0.27506667
N0103,4.424387
N0104,0.12806767
N0105,0.12491202
N0106,0.12587805
N0107,0.33736172
N0108,0.059801172
N0109,0.19651899
N0110,0.06174339
N0111,3.9413333
N0112,0.26238215
N0113,0.08815615
N0114,0.100749515
N0115,0.084118426
N0116,0.09587138
N0117,0.071242385
N0118,0.161562
N0119,0.3154729
N0120,0.04336218
N0121,0.079079844
N0122,0.11678865
N0123,0.103075765
N0124,0.08778722
N0125,4.214526
N0126,0.11522957
N0127,0.07825165
N0128,0.11212429
N0129,5.9968967
N0130,2.5650284
N0131,0.07943824
N0132,0.6658738
N0133,0.09789394
N0134,0.11875237
N0135,0.98922724
N0136,0.08377574
N0137,0.10911205
N0138,3.3681574
N0139,0.09754491
N0140,0.18653505
N0141,3.8198397
N0142,1.8216445
N0143,0.18436116
N0144,0.1680688
N0145,0.17194046
N0146,0.5333474
N0147,0.10268552
N0148,0.11373919
N0149,0.13616818
N0150,0.12972285
N0151,0.23557898
N0152,0.13593668
N0153,0.12548499
N0154,0.110315315
N0155,0.26545763
N0156,0.12078956
N0157,0.2235323
N0158,0.18916473
N0159,0.16065082
N0160,0.18445049
N0161,0.20591868
N0162,0.21758084
N0163,0.18748093
N0164,0.18772063
N0165,0.21662171
N0166,0.18915133
N0167,0.14560165
N0168,0.20528553
N0169,1.8123704
N0170,0.16625209
N0171,0.41094178
N0172,0.10033731
N0173,0.15802248
N0174,0.13647614
N0175,0.040331997
N0176,0.028211728
N0177,0.07684283
N0178,0.64052486
N0179,1.2214214
N0180,1.5529147
N0181,2.131748
N0182,1.388581
N0183,0.048369095
N0184,0.03580543
N0185,0.036040712
N0186,4.6958513
N0187,0.040807594
N0188,2.9453614
N0189,1.5192292
N0190,0.025691513
N0191,4.303171
N0192,4.9798684
N0193,5.751889
N0194,5.4669213
N0195,0.09989462
N0196,0.13865878
N0197,0.14073274
N0198,0.09468263
N0199,1.5487674
N0200,0.2933429
N0201,0.17901441
N0202,0.15518442
N0203,3.9132068
N0204,0.14009044
N0205,3.237272
N0206,0.20755291
N0207,4.1058435
N0208,3.947521
N0209,0.10320428
N0210,5.238132
N0211,0.21391445
N0212,1.9113965
N0213,0.1546116
N0214,4.019186
N0215,0.3975941
N0216,0.09235148
N0217,0.08939492
N0218,0.8339577
N0219,2.225061
N0220,0.12937555
N0221,0.72009593
N0222,0.10505061
N0223,3.5838091
N0224,4.981432
N0225,3.8493047
N0226,0.14146812
N0227,0.1289766
N0228,0.23621157
N0229,1.3759234
N0230,0.55629855
N0231,0.1859575
N0232,0.07887167
N0233,1.5225887
N0234,0.19264926
N0235,0.1062371
N0236,0.12682408
N0237,1.9964226
N0238,0.2050288
N0239,0.049118984
N0240,0.037054658
N0241,0.08552835
N0242,0.15530452
N0243,0.083735555
N0244,3.63076
N0245,4.2303705
N0246,0.14398135
N0247,0.1682767
N0248,3.7745845
N0249,0.6888075
N0250,0.16245548
N0251,3.5884686
N0252,4.6594276
N0253,0.1571452
N0254,0.17031588
N0255,0.32632145
N0256,0.14650166
N0257,0.8325985
N0258,0.19513333
N0259,0.27439442
N0260,0.39323568
N0261,3.6094143
N0262,1.4885105
N0263,0.101343684
N0264,0.43437332
N0265,1.4531327
N0266,0.11994502
N0267,0.5302999
N0268,0.24938636
N0269,0.19664212
N0270,0.30694032
N0271,0.18817422
N0272,5.646802
N0273,0.18755732
N0274,0.19071707
N0275,0.15423457
N0276,1.1173041
N0277,2.1068494
N0278,3.5592449
N0279,0.2654908
N0280,0.9777052
N0281,0.38097125
N0282,0.37178707
N0283,0.720272
N0284,0.7779032
N0285,1.6136192
N0286,1.39341
N0287,0.32252842
N0288,0.3878886
N0289,0.40042603
N0290,0.3762141
N0291,0.3280777
N0292,0.2494135
N0293,0.20186324
N0294,0.8026058
N0295,0.5075487
N0296,0.17901261
N0297,0.24203508
N0298,0.20942092
N0299,0.40041834
N0300,0.8453336
N0301,0.34283686
N0302,0.35430202
N0303,0.3746412
N0304,0.3822403
N0305,0.37594253
N0306,0.3359336
N0307,0.24527003
N0308,0.24781826
N0309,0.3072797
N0310,0.4025044
N0311,0.33400998
N0312,0.36546406
N0313,0.288608
N0314,0.26123986
N0315,0.4578509
N0316,0.18292336
N0317,0.2856078
N0318,0.40872014
N0319,0.23933767
N0320,0.4060523
N0321,0.28468356
N0322,0.3323636
N0323,0.33960396
N0324,0.36243662
N0325,0.30386147
N0326,0.30882606
N0327,0.33222464
N0328,0.3186301
N0329,0.38810778
N0330,0.35684782
N0331,0.3588303
N0332,0.358817
N0333,0.34294283
N0334,0.32638106
N0335,1.9262382
N0336,0.2689258
N0337,0.3050865
N0338,0.3628608
N0339,0.32170612
N0340,0.40035298
N0341,0.32828432
N0342,0.25435835
N0343,0.22988436
N0344,0.1764352
N0345,0.95799136
N0346,0.2611239
N0347,0.27791306
N0348,0.5595686
N0349,0.25837559
N0350,0.2622022
N0351,0.06826187
N0352,0.045440424
N0353,0.018975135
N0354,0.051919542
N0355,1.147401
N0356,0.04393352
N0357,3.1502514
N0358,0.45040423
N0359,0.39426425
N0360,0.6210202
N0361,1.664825
N0362,0.73066634
N0363,0.5675243
N0364,0.5133215
N0365,1.1299236
N0366,2.5467684
N0367,0.05442641
N0368,1.8200071
N0369,0.052134145
N0370,0.035923462
N0371,0.040377833
N0372,3.6962001
N0373,2.2506895
N0374,4.2924485
N0375,0.051849343
N0376,0.07988221
N0377,2.4384513
N0378,2.5015776
N0379,0.5432443
N0380,2.5383017
N0381,0.025466466
N0382,1.1416881
N0383,0.277248
N0384,0.18085854
N0385,0.1989236
N0386,0.32692516
N0387,0.035386827
N0388,0.082558505
N0389,0.1710065
N0390,0.17062587
N0391,0.7246246
N0392,0.099109866
N0393,0.50238323
N0394,0.21028812
N0395,0.2215815
N0396,0.64412403
N0397,0.7637728
N0398,0.33064905
N0399,6.1606393
N0400,0.33591577
N0401,0.39176205
N0402,1.027037
N0403,0.37821648
N0404,2.3006124
N0405,0.2516875
N0406,0.38842478
N0407,2.9377007
N0408,3.3922493
N0409,0.16554083
N0410,0.24414147
N0411,2.536439
N0412,3.0046375
N0413,0.23007362
N0414,2.6522927
N0415,0.19219257
N0416,0.2126163
N0417,0.12785615
N0418,0.13995
N0419,7.214628
N0420,0.16853714
N0421,2.2669995
N0422,2.4535277
N0423,0.28791746
N0424,7.3218594
N0425,0.75054485
N0426,5.766496
N0427,0.42907196
N0428,0.42796063
N0429,2.9365993
N0430,3.3565192
N0431,0.34840095
N0432,1.5717676
N0433,0.2022734
N0434,0.111597426
N0435,0.13832203
N0436,0.22867924
N0437,1.6147889
N0438,0.96043533
N0439,1.0318763
N0440,3.795209
N0441,0.689728
N0442,0.116489775
N0443,6.2243524
N0444,0.16778277
N0445,0.8899055
N0446,0.15496825
N0447,0.48046398
N0448,0.55852795
N0449,0.109462164
N0450,0.06552182
N0451,2.988136
N0452,3.3764613
N0453,0.18548317
N0454,0.42305896
N0455,0.8168019
N0456,1.1244509
N0457,0.34761536
N0458,0.3545434
N0459,0.4103238
N0460,5.7738833
N0461,4.6499996
N0462,0.18288341
N0463,0.2503815
N0464,0.5083535
N0465,0.64226985
N0466,0.118837334
N0467,6.3544817
N0468,0.5462333
N0469,0.23614126
N0470,0.18263662
N0471,0.10897611
N0472,1.996251
N0473,0.124933735
N0474,0.4196134
N0475,5.272217
N0476,0.82982737
N0477,0.20170261
N0478,0.18379608
N0479,0.08389141
N0480,1.2127423
N0481,0.05049662
N0482,0.11584363
N0483,0.4060012
N0484,1.775543
N0485,5.149095
N0486,0.099290654
N0487,1.0757104
N0488,0.12091911
N0489,2.2397854
N0490,3.114198
N0491,3.0334225
N0492,3.387969
N0493,0.12371478
N0494,0.1663572
N0495,0.4903146
N0496,0.17221627
N0497,3.65466
N0498,3.7647352
N0499,4.833163
N0500,0.28285104
N0501,0.5920335
N0502,0.76338947
N0503,0.2966072
N0504,0.42620775
N0505,0.14203371
N0506,0.14783233
N0507,0.3137056
N0508,2.2720304
N0509,5.206396
N0510,0.28924432
t1,2.9382257
t2,1.7980543
t3,1.3044022
t4,1.0513904
t5,2.7743225
t6,2.2770731
t7,0.9311291
t8,0.96056205
t9,3.0059507
t10,0.19557269
t11,0.21856222
t12,0.20017022
t13,0.4787888
t14,0.39866066
t15,3.5598075
t16,2.210143
t17,1.7006835
t18,1.0997709
t19,1.5003114
t20,1.4634476
t21,0.3630705
t22,7.218839
t23,1.8068514
t24,2.2086973
t25,1.5356092
t26,1.6558931
t27,1.153057
t28,0.9632922
t29,1.2779925
t30,0.6911375
t31,1.3911942
t32,1.759522
t33,0.55661285
t34,0.27756414
t35,1.2473028
t36,1.4888551
t37,1.2825568
t38,1.0077032
t39,1.0813417
t40,2.6431565
t41,1.2171539
t42,3.2279484
t43,7.2831783
t44,0.13994497
t45,3.1302042
t46,3.346225
t47,1.4175712
t48,1.3641744
t49,1.1712255
t50,0.83852136
t51,1.7805327
t52,2.2324715
t53,2.5245376
t54,2.4848425
t55,0.7792534
t56,2.677746
t57,0.70552564
t58,1.196874
t59,1.928188
t60,0.56999
t61,3.6834645
t62,2.0383148
t63,1.5767459
t64,1.4046953
t65,0.58631825
t66,0.6657507
t67,0.6310608
t68,0.79177487
t69,0.64730906
t70,0.5843683
t71,0.6120126
t72,0.9723456
t73,0.6398236
t74,0.80391484
t75,0.9989015
t76,0.92419344
t77,2.3368385
t78,0.90389687
t79,1.4505452
t80,2.76494
t81,1.9978908
t82,2.0199056
t83,2.6940308
t84,1.2274541
t85,1.0152881
t86,1.0641398
t87,1.0461417
t88,2.6856716
t89,0.60337937
t90,0.7380175
t91,1.7911668
t92,1.6200509
t93,1.0561837
t94,0.8816804
t95,0.7705336
t96,0.756339
t97,0.84664047
t98,0.63031
t99,0.43044668
t100,0.5487554
t101,0.6994842
t102,0.7194228
t103,1.0312228
t104,0.9597511
t105,1.1986762
t106,1.0757308
t107,1.2279286
t108,1.0647513
t109,0.9402414
t110,1.1561874
t111,1.3604251
t112,1.3463982
t113,0.5819997
t114,0.5300631
t115,0.48274332
t116,0.6685434
t117,1.0821993
t118,0.9768193
t119,1.0447628
t120,0.9578106
t121,0.7591415
t122,0.40649953
t123,2.0023825
t124,1.3163127
t125,0.888667
t126,0.97925013
t127,1.0178496
t128,0.8187284
t129,0.61619085
t130,1.033789
t131,0.50373524
t132,0.75205237
t133,0.7118759
t134,0.53065944
t135,0.7109213
t136,0.69137454
t137,0.7144211
t138,0.6391425
t139,0.7777079
t140,0.6225553
t141,0.36738393
t142,0.4147716
t143,0.7724133
t144,0.45435452
t145,0.6245691
t146,0.7234711
t147,0.5945196
t148,0.6943651
t149,0.75239456
t150,0.6997258
t151,0.4770917
t152,0.63793385
t153,0.4012519
t154,0.4930273
t155,0.7070571
t156,0.48808518
t157,0.64948946
t158,0.67281824
t159,0.75960124
t160,0.892639
t161,2.2115793
t162,1.8161438
t163,0.7199488
t164,0.71659344
t165,0.83947897
t166,1.6444794
t167,0.61402804
t168,1.9476614
t169,2.0957935
t170,1.5963426
t171,1.0781935
t172,1.7471206
t173,0.37683326
t174,0.2114532
t175,0.8708245
t176,1.0142425
t177,0.2048899
t178,0.21504687
t179,0.24051067
t180,0.1301007
t181,1.5029706
t182,1.126982
t183,1.0751933
t184,0.5392139
t185,0.26719153
t186,0.21756193
t187,1.5664481
t188,1.7362323
t189,0.36015314
t190,2.2395644
t191,0.23794873
t192,0.59934855
t193,0.102307744
t194,0.057986718
t195,0.056071274
t196,0.044145722
t197,0.035337478
t198,8.244505
t199,0.082905635
t200,6.875528
t201,0.7283961
t202,2.2962847
t203,0.91108054
t204,1.9952577
t205,4.8119526
t206,1.1222062
t207,8.2428875
t208,0.115123875
t209,1.6663743
t210,2.3152137
t211,1.2915841
t212,2.018046
t213,1.1577038
t214,0.9186327
t215,1.392373
t216,2.3752136
t217,2.9945214
t218,0.8858093
t219,1.5589027
t220,3.754719
t221,1.2467719
t222,2.2088256
t223,1.6342239
t224,0.9162692
t225,0.08847074
t226,0.047398847
t227,0.9500759
t228,6.4837523
t229,0.069423914
t230,4.507189
t231,0.0406012
t232,0.036366627
t233,0.034874503
t234,0.8362386
t235,2.3022494
t236,1.7722118
t237,1.5668902
t238,1.633165
t239,0.45439905
t240,0.46045446
t241,0.12163016
t242,0.042231064
t243,7.782174
t244,0.07007576
t245,3.467356
t246,4.047648
t247,1.146379
t248,3.1650352
t249,3.234077
t250,2.322264
t251,4.9922895
t252,1.0363857
t253,0.036903936
t254,2.3434937
t255,2.186218
t256,2.7430007
t257,1.5082461
t258,1.7034533
t259,1.1643203
t260,1.7565757
t261,2.6896355
t262,1.1316029
t263,0.7394647
t264,3.5428493
t265,0.962905
t266,1.6376015
t267,0.8673617
t268,1.9877089
t269,2.5048344
t270,1.1390696
t271,1.2132307
t272,1.2967453
t273,7.9339595
t274,0.10546229
t275,1.0568305
t276,0.6685366
t277,0.30873656
t278,4.016398
t279,0.72562355
t280,0.62957525
t281,0.85722435
t282,0.62440014
t283,7.3859844
t284,0.13833153
t285,8.009575
t286,0.09973608
t287,0.61696
t288,0.9119764
t289,0.21147369
t290,0.26610792
t291,0.5147756
t292,4.4523983
t293,1.6743686
t294,2.5959811
t295,0.92097926
t296,2.273199
